Date,Open,High,Low,Close,Volume,"('Adj Close', 'RGNX')","('Close', 'RGNX')","('High', 'RGNX')","('Low', 'RGNX')","('Open', 'RGNX')","('Volume', 'RGNX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,17.760000228881836,18.690000534057617,17.600000381469727,18.34000015258789,301600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,18.3799991607666,18.3799991607666,17.030000686645508,17.299999237060547,1285800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,17.34000015258789,17.690000534057617,17.020000457763672,17.399999618530273,628500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,17.100000381469727,17.670000076293945,16.440000534057617,16.450000762939453,490000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,16.030000686645508,16.030000686645508,12.760000228881836,14.4399995803833,1732100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,14.239999771118164,14.859999656677246,13.899999618530272,14.670000076293944,805200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,14.600000381469728,15.0,14.4350004196167,14.869999885559082,539300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,14.65999984741211,14.880000114440918,14.170000076293944,14.56999969482422,679300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,14.800000190734863,15.380000114440918,14.744999885559082,15.130000114440918,497600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,14.970000267028809,15.9399995803833,14.520000457763672,15.270000457763672,893400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,15.25,15.25,13.994000434875488,14.15999984741211,488100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,14.170000076293944,14.187999725341797,13.68000030517578,13.770000457763672,406300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,13.789999961853027,13.878999710083008,13.449999809265137,13.710000038146973,326500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,13.68000030517578,14.199999809265137,13.505000114440918,14.199999809265137,503100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,14.470000267028809,15.079999923706056,14.05500030517578,14.1899995803833,330200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,14.40999984741211,14.5,13.920000076293944,13.989999771118164,318500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,14.149999618530272,14.380000114440918,13.19499969482422,13.260000228881836,351500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,13.43000030517578,13.56999969482422,12.649999618530272,12.720000267028809,265000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,12.699999809265137,13.079999923706056,12.43000030517578,12.970000267028809,525500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,12.850000381469728,12.850000381469728,12.06999969482422,12.170000076293944,1103100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,12.239999771118164,12.850000381469728,12.229999542236328,12.31999969482422,585600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,12.329999923706056,12.81999969482422,12.0600004196167,12.68000030517578,617700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,12.449999809265137,12.68000030517578,11.829999923706056,12.239999771118164,467800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,12.0600004196167,12.414999961853027,11.890000343322754,12.31999969482422,407400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,12.260000228881836,13.09000015258789,12.050000190734863,13.050000190734863,302100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,13.510000228881836,15.489999771118164,13.510000228881836,14.56999969482422,1842500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,14.550000190734863,16.3799991607666,14.125,16.290000915527344,1073300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,16.8700008392334,18.100000381469727,16.020000457763672,16.209999084472656,1898700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,16.290000915527344,17.809999465942383,16.290000915527344,17.360000610351562,745600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,16.56999969482422,16.75,15.8100004196167,16.040000915527344,757700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,16.399999618530273,17.270000457763672,15.779999732971191,16.790000915527344,573800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,16.920000076293945,18.63999938964844,16.920000076293945,18.450000762939453,774100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,18.36000061035156,20.34000015258789,18.225000381469727,18.82999992370605,1035000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,18.68000030517578,19.795000076293945,18.270999908447266,18.540000915527344,385700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,18.84000015258789,18.899999618530277,17.850000381469727,18.399999618530277,340300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,18.40999984741211,18.98500061035156,17.940000534057617,18.170000076293945,648800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,18.209999084472656,18.43000030517578,17.190000534057617,17.40999984741211,698200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,17.479999542236328,18.770000457763672,17.46500015258789,18.34000015258789,747500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,18.61000061035156,20.280000686645508,18.61000061035156,20.020000457763672,1003900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,19.01000022888184,20.040000915527344,18.32999992370605,19.899999618530277,1068100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,20.38999938964844,20.479999542236328,17.1200008392334,17.440000534057617,1080500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,17.860000610351562,21.690000534057617,17.860000610351562,21.190000534057617,1508400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,21.63999938964844,21.78499984741211,20.125,21.36000061035156,895300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,28.36000061035156,28.799999237060547,22.059999465942383,24.61000061035156,2805600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,26.739999771118164,27.15999984741211,23.239999771118164,24.0,1235200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,23.3799991607666,23.700000762939453,23.0,23.229999542236328,2173400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,24.239999771118164,24.26000022888184,22.299999237060547,22.75,1559400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,22.90999984741211,23.565000534057617,22.549999237060547,22.850000381469727,675600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,22.93000030517578,23.325000762939453,21.6200008392334,21.979999542236328,1350100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,21.93000030517578,23.06999969482422,21.899999618530277,22.46999931335449,518700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,22.32999992370605,22.51000022888184,21.549999237060547,21.850000381469727,519700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,21.729999542236328,22.84000015258789,21.729999542236328,22.190000534057617,1373500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,22.1299991607666,22.608999252319336,21.25,22.32999992370605,523300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,22.26000022888184,22.959999084472656,21.989999771118164,22.38999938964844,768900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,22.43000030517578,22.979999542236328,21.84000015258789,22.51000022888184,619800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,22.709999084472656,23.13999938964844,21.959999084472656,22.5,713100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,22.489999771118164,22.84000015258789,21.75,21.780000686645508,279100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,21.809999465942383,22.25,21.1299991607666,21.59000015258789,302600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,21.8799991607666,22.309999465942383,21.46999931335449,21.670000076293945,345700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,21.790000915527344,22.38400077819824,21.427000045776367,22.18000030517578,561400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,22.32999992370605,22.420000076293945,20.940000534057617,21.06999969482422,487000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,21.07999992370605,21.56999969482422,20.649999618530277,21.530000686645508,536600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,21.170000076293945,21.190000534057617,20.15999984741211,20.290000915527344,547600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,20.020000457763672,20.649999618530277,19.81999969482422,20.25,540200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,20.31999969482422,20.770000457763672,19.059999465942383,19.149999618530277,714100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,18.940000534057617,19.875,18.600000381469727,19.170000076293945,424700.0,,,,,,,,,,
