Date,Open,High,Low,Close,Volume,"('Adj Close', 'PHM')","('Close', 'PHM')","('High', 'PHM')","('Low', 'PHM')","('Open', 'PHM')","('Volume', 'PHM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-03-20 20:00:00-04:00,115.29000091552734,117.16999816894533,115.26000213623048,116.05999755859376,1625600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,116.33999633789062,117.41000366210938,115.48999786376952,116.4499969482422,1645300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,115.8000030517578,117.27999877929688,115.6500015258789,115.69000244140624,1107300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,115.87999725341795,116.83000183105467,115.70999908447266,115.98999786376952,1360900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,117.01000213623048,118.26000213623048,116.31999969482422,118.01000213623048,1407500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,118.18000030517578,120.88999938964844,118.08999633789062,120.62000274658205,1624200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,120.48999786376952,121.08000183105467,117.86000061035156,118.43000030517578,1246300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,115.83000183105467,116.04000091552734,112.36000061035156,114.1999969482422,2025400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,113.6999969482422,115.73999786376952,113.51000213623048,115.62000274658205,1461000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,117.08999633789062,117.75,113.25,113.83999633789062,1778800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,114.0999984741211,116.63999938964844,113.87000274658205,116.3499984741211,1298900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,116.56999969482422,116.98999786376952,115.01000213623048,115.0500030517578,1679800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,115.87999725341795,116.01000213623048,112.76000213623048,115.38999938964844,1307100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,110.98999786376952,111.86000061035156,109.0999984741211,109.4000015258789,2239000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,109.41999816894533,111.56999969482422,109.41999816894533,110.58000183105467,1175400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,109.9000015258789,110.91000366210938,109.27999877929688,110.88999938964844,1534600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,110.91000366210938,111.54000091552734,108.41999816894533,108.79000091552734,1839600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,107.37000274658205,107.62999725341795,105.3499984741211,106.86000061035156,1576900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,108.05999755859376,108.19000244140624,105.97000122070312,106.1500015258789,1285000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,109.5,109.66000366210938,105.91999816894533,105.95999908447266,1905500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,106.25,107.98999786376952,104.5999984741211,105.43000030517578,2319200.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,106.31999969482422,107.83000183105467,105.19000244140624,107.83000183105467,2698900.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,107.05999755859376,113.25,105.81999969482422,112.76000213623048,3514500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,113.4000015258789,114.62000274658205,111.19000244140624,112.26000213623048,2045200.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,110.0,111.63999938964844,107.11000061035156,111.36000061035156,1889800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,112.3000030517578,114.70999908447266,112.0199966430664,113.8000030517578,1747100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,114.48999786376952,115.29000091552734,113.66000366210938,114.55999755859376,1238900.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,113.2699966430664,114.33000183105467,111.06999969482422,111.41999816894533,1547700.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,111.58000183105467,114.87999725341795,110.44000244140624,111.81999969482422,1416300.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,112.91000366210938,113.91000366210938,111.0,113.8499984741211,1679100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,117.62000274658205,120.73999786376952,116.58999633789062,116.63999938964844,1875000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,118.12999725341795,118.73999786376952,116.95999908447266,117.6500015258789,1653700.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,117.77999877929688,118.75,116.91999816894533,116.9499969482422,1887300.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,115.8000030517578,116.70999908447266,115.08000183105467,115.79000091552734,1293400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,116.12999725341795,117.6500015258789,116.02999877929688,116.98999786376952,1277900.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,117.22000122070312,118.08000183105467,116.86000061035156,117.68000030517578,1614500.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,118.55999755859376,118.55999755859376,116.27999877929688,116.37999725341795,1254400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,117.02999877929688,117.3000030517578,115.83999633789062,116.18000030517578,1351900.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,118.5500030517578,122.3499984741211,118.4499969482422,122.06999969482422,2897700.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,121.66000366210938,122.72000122070312,118.41000366210938,118.66000366210938,1872900.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,119.06999969482422,119.47000122070312,117.8499984741211,119.06999969482422,1319800.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,119.02999877929688,120.27999877929688,119.02999877929688,119.1999969482422,1541100.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,118.9499969482422,119.4000015258789,117.37000274658205,117.9000015258789,1084800.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,116.68000030517578,117.3499984741211,113.11000061035156,114.1999969482422,2004000.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,114.91999816894533,115.20999908447266,112.29000091552734,112.73999786376952,1378200.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,113.97000122070312,114.79000091552734,113.62000274658205,114.3000030517578,812900.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,114.54000091552734,115.0199966430664,112.45999908447266,113.26000213623048,1335800.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,112.08999633789062,113.27999877929688,111.5,112.54000091552734,1511700.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,113.58000183105467,115.87000274658205,113.3000030517578,115.7699966430664,1343400.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,116.52999877929688,117.41999816894533,115.26000213623048,117.31999969482422,3452400.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,117.79000091552734,117.79000091552734,115.29000091552734,115.48999786376952,1481400.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,114.70999908447266,115.30999755859376,112.16000366210938,112.88999938964844,1364100.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,113.41000366210938,115.69000244140624,112.4000015258789,115.56999969482422,1333800.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,115.58999633789062,115.87000274658205,113.83000183105467,114.48999786376952,1477400.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,110.87999725341795,112.02999877929688,108.83999633789062,111.54000091552734,1628000.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,110.72000122070312,113.54000091552734,110.27999877929688,113.4000015258789,1828300.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,112.55999755859376,112.93000030517578,110.5999984741211,110.9499969482422,1247000.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,116.62000274658205,118.0999984741211,114.83000183105467,115.36000061035156,2509800.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,115.37999725341795,115.91999816894533,113.69000244140624,115.47000122070312,908200.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,114.04000091552734,114.54000091552734,112.44000244140624,114.08999633789062,1458800.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,113.75,114.4800033569336,112.9000015258789,114.41000366210938,1324600.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,113.22000122070312,113.73999786376952,110.7699966430664,111.13999938964844,1916700.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,110.93000030517578,112.2699966430664,109.33000183105467,110.69000244140624,2068300.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,110.9800033569336,111.56999969482422,108.77999877929688,111.56999969482422,3713700.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,111.56999969482422,113.83000183105467,111.37000274658205,112.68000030517578,1522000.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,112.4000015258789,112.4000015258789,109.0999984741211,110.04000091552734,1496300.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,109.36000061035156,110.41000366210938,109.0,110.0500030517578,1224200.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,109.95999908447266,110.37999725341795,109.20999908447266,109.75,1204000.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,110.11000061035156,111.5199966430664,109.04000091552734,110.0999984741211,3680600.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,110.48999786376952,110.98999786376952,105.9499969482422,106.2300033569336,2152300.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,103.06999969482422,105.12000274658205,102.75,104.5199966430664,2588500.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,104.2699966430664,106.6500015258789,103.87999725341795,105.05999755859376,1180700.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,104.8000030517578,105.38999938964844,103.23999786376952,103.9499969482422,1853300.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,104.97000122070312,105.86000061035156,104.0199966430664,105.26000213623048,1543400.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,104.77999877929688,106.5,104.25,104.6999969482422,1445400.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,105.37000274658205,107.30999755859376,105.08999633789062,107.1500015258789,1439600.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,110.9800033569336,114.94000244140624,110.41000366210938,113.83999633789062,2624500.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,114.9800033569336,117.5500030517578,114.9800033569336,116.33000183105467,2337200.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,116.8499984741211,118.2699966430664,115.88999938964844,116.23999786376952,2146300.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,118.33999633789062,124.8000030517578,117.9499969482422,124.55999755859376,2862100.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,123.33999633789062,124.3000030517578,121.5999984741211,121.72000122070312,2643500.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,123.66000366210938,129.85000610351562,123.44000244140624,124.8000030517578,3257700.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,124.5999984741211,126.30999755859376,123.58000183105467,124.76000213623048,2098800.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,124.27999877929688,125.66999816894533,122.8000030517578,125.63999938964844,2564600.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,120.70999908447266,126.95999908447266,120.0,125.66999816894533,3585300.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,125.31999969482422,125.87999725341795,122.41999816894533,122.55999755859376,2765700.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,123.18000030517578,127.0500030517578,122.0500030517578,125.0,2618100.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,128.27999877929688,130.92999267578125,127.62999725341795,129.99000549316406,2541400.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,130.5,133.50999450683594,129.58999633789062,132.91000366210938,2915700.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,133.14999389648438,134.63999938964844,131.8699951171875,133.17999267578125,2031200.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,134.16000366210938,135.6199951171875,130.8000030517578,132.0,1866700.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,132.94000244140625,133.52999877929688,128.02999877929688,129.27999877929688,2417700.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,126.29000091552734,129.0800018310547,124.13999938964844,127.66999816894533,1964000.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,119.08000183105467,125.36000061035156,118.4499969482422,123.36000061035156,2255000.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,122.11000061035156,127.1500015258789,120.88999938964844,123.6500015258789,2052000.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,125.41999816894533,127.0199966430664,119.91000366210938,119.9800033569336,2348400.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,121.4000015258789,122.94000244140624,120.16000366210938,122.12999725341795,1261600.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,122.7699966430664,124.68000030517578,121.80999755859376,123.0199966430664,1564100.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,123.0199966430664,123.3499984741211,120.75,121.95999908447266,1294500.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,122.88999938964844,124.7300033569336,122.33000183105467,123.58000183105467,1350000.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,124.12999725341795,124.98999786376952,121.31999969482422,121.87000274658205,1683600.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,123.0,123.4000015258789,120.5,122.5199966430664,1644000.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,122.01000213623048,124.33000183105467,121.72000122070312,122.58999633789062,1439800.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,123.66000366210938,125.20999908447266,122.44000244140624,125.18000030517578,1430000.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,125.5500030517578,127.11000061035156,124.30999755859376,124.73999786376952,1390000.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,127.05999755859376,129.69000244140625,126.37000274658205,128.5399932861328,2025500.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,128.64999389648438,129.99000549316406,128.02999877929688,129.22000122070312,1656300.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,131.16000366210938,135.58999633789062,130.2100067138672,135.1300048828125,2783700.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,135.25,136.47000122070312,133.41000366210938,133.6300048828125,1386800.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,132.39999389648438,133.02999877929688,131.02999877929688,131.5800018310547,1149400.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,130.9499969482422,132.69000244140625,130.11000061035156,131.11000061035156,1227700.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,131.41000366210938,131.9600067138672,129.07000732421875,130.1300048828125,1206000.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,131.25,132.2899932861328,129.25,131.64999389648438,2317000.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,131.69000244140625,134.2100067138672,127.55999755859376,128.7899932861328,2032200.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,127.83000183105467,128.44000244140625,125.33999633789062,128.2899932861328,1844700.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,128.64999389648438,129.38999938964844,127.11000061035156,128.27000427246094,1816300.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,128.92999267578125,132.60000610351562,128.92999267578125,130.1999969482422,2570500.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,130.00999450683594,133.05999755859375,129.4600067138672,131.60000610351562,2105400.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,132.5500030517578,132.97999572753906,130.3699951171875,132.6999969482422,1678300.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,131.0,131.75,127.86000061035156,131.44000244140625,1823300.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,131.92999267578125,135.5399932861328,131.82000732421875,135.3000030517578,1466900.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,137.0,140.77000427246094,137.0,139.5399932861328,1968600.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,140.72999572753906,141.17999267578125,137.82000732421875,140.05999755859375,1810300.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,141.0,141.42999267578125,138.8699951171875,140.4600067138672,1453500.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,140.8300018310547,144.17999267578125,138.72999572753906,140.99000549316406,2211600.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,144.8699951171875,145.83999633789062,141.22000122070312,144.97999572753906,2182400.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,143.27999877929688,143.80999755859375,140.88999938964844,141.86000061035156,7599500.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,143.0399932861328,143.82000732421875,140.17999267578125,143.5399932861328,1582700.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,142.75,144.22000122070312,142.0,143.25999450683594,1958300.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,142.0,142.74000549316406,140.10000610351562,140.4600067138672,1641200.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,141.89999389648438,142.10000610351562,139.6699981689453,139.97000122070312,1202800.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,141.52000427246094,144.61000061035156,140.58999633789062,143.1699981689453,1343800.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,142.63999938964844,143.6999969482422,141.17999267578125,143.52999877929688,1249800.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,144.33999633789062,145.5399932861328,142.7899932861328,144.61000061035156,1305900.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,143.02999877929688,144.00999450683594,141.64999389648438,143.3000030517578,1072600.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,142.99000549316406,143.80999755859375,141.08999633789062,142.97000122070312,1124100.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,143.6199951171875,143.6199951171875,137.80999755859375,139.44000244140625,1457700.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,137.7100067138672,139.91000366210938,136.57000732421875,139.42999267578125,1766100.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,140.25,141.92999267578125,138.94000244140625,140.1699981689453,977400.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,140.33999633789062,140.85000610351562,138.5399932861328,139.38999938964844,1253100.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,137.8800048828125,139.9499969482422,137.47999572753906,138.66000366210938,966200.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,138.9199981689453,140.14999389648438,138.6199951171875,139.1999969482422,785800.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,139.5800018310547,142.67999267578125,138.97999572753906,142.5399932861328,1087300.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,143.47999572753906,146.3699951171875,143.47999572753906,144.6199951171875,1397400.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,146.25,147.4600067138672,145.77000427246094,146.8000030517578,1246300.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,146.8000030517578,147.3000030517578,145.4600067138672,145.9600067138672,1430500.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,147.1999969482422,149.32000732421875,146.11000061035156,149.0399932861328,1657100.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,148.75,149.47000122070312,143.8300018310547,144.25999450683594,2396600.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,138.5800018310547,139.50999450683594,133.77999877929688,133.80999755859375,3692800.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,132.67999267578125,135.1300048828125,131.97000122070312,133.16000366210938,2521200.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,134.25,136.6699981689453,133.8699951171875,135.83999633789062,2026300.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,136.00999450683594,136.27999877929688,132.3699951171875,132.47000122070312,1655400.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,134.00999450683594,135.24000549316406,132.83999633789062,133.8800048828125,1328500.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,124.58999633789062,130.05999755859375,122.08000183105467,129.5800018310547,3715700.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,129.0,132.0,128.57000732421875,130.25999450683594,1405900.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,129.47999572753906,130.69000244140625,128.57000732421875,129.52999877929688,1858600.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,131.19000244140625,132.5,128.2100067138672,128.3800048828125,1809900.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,129.32000732421875,132.5,129.2100067138672,129.49000549316406,1801100.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,128.38999938964844,133.36000061035156,128.0,133.25999450683594,1546600.0,,,,,,,,,,
