Date,Open,High,Low,Close,Volume,"('Adj Close', 'XPRO')","('Close', 'XPRO')","('High', 'XPRO')","('Low', 'XPRO')","('Open', 'XPRO')","('Volume', 'XPRO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,16.170000076293945,16.3700008392334,15.760000228881836,15.850000381469728,450400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,15.9399995803833,16.139999389648438,15.5600004196167,15.920000076293944,935600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,16.06999969482422,16.06999969482422,15.5,15.579999923706056,725400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,15.579999923706056,16.90999984741211,15.56999969482422,16.799999237060547,1752300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,16.299999237060547,16.43000030517578,15.84000015258789,16.25,1610200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,16.139999389648438,16.309999465942383,15.5,15.6899995803833,1165200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,15.59000015258789,15.75,15.4399995803833,15.649999618530272,809000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,15.640000343322754,16.049999237060547,15.260000228881836,16.030000686645508,1163800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,16.399999618530273,16.549999237060547,16.040000915527344,16.549999237060547,800400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,16.350000381469727,16.760000228881836,16.270000457763672,16.40999984741211,1099200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,16.059999465942383,16.329999923706055,15.970000267028809,16.239999771118164,819500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,16.469999313354492,17.049999237060547,16.34000015258789,16.780000686645508,1081800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,16.81999969482422,17.110000610351562,16.479999542236328,17.100000381469727,1022800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,17.239999771118164,17.6299991607666,17.079999923706055,17.350000381469727,1497700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,17.43000030517578,17.84000015258789,17.350000381469727,17.770000457763672,681600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,18.100000381469727,18.61000061035156,17.93000030517578,18.540000915527344,1645700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,19.1200008392334,19.25,18.18000030517578,18.25,1565500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,18.26000022888184,18.350000381469727,17.90999984741211,18.06999969482422,1106600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,17.959999084472656,18.6299991607666,17.729999542236328,18.540000915527344,1039400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,17.959999084472656,18.030000686645508,17.31999969482422,17.780000686645508,1309000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,17.829999923706055,18.09000015258789,17.329999923706055,17.600000381469727,1091300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,17.65999984741211,17.950000762939453,17.479999542236328,17.829999923706055,734600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,17.729999542236328,17.75,17.170000076293945,17.170000076293945,673800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,17.020000457763672,17.31999969482422,16.790000915527344,17.139999389648438,870800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,17.280000686645508,17.540000915527344,17.139999389648438,17.399999618530273,680300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,17.34000015258789,17.399999618530273,17.049999237060547,17.299999237060547,569000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,17.350000381469727,17.729999542236328,17.290000915527344,17.549999237060547,653600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,17.59000015258789,17.719999313354492,17.479999542236328,17.639999389648438,882300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,17.770000457763672,18.36000061035156,17.770000457763672,18.209999084472656,616800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,17.959999084472656,18.100000381469727,17.489999771118164,17.700000762939453,747700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,17.950000762939453,18.07999992370605,17.639999389648438,17.809999465942383,679300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,17.979999542236328,18.8799991607666,17.8799991607666,18.739999771118164,700900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,18.75,19.3700008392334,18.6200008392334,19.09000015258789,1498800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,19.07999992370605,19.36000061035156,18.96999931335449,19.229999542236328,1491200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,19.299999237060547,20.81999969482422,19.059999465942383,19.31999969482422,2126100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,19.01000022888184,19.3700008392334,18.75,18.920000076293945,1129600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,18.600000381469727,18.8799991607666,18.420000076293945,18.700000762939453,794200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,18.51000022888184,18.71999931335449,18.280000686645508,18.51000022888184,676300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,18.63999938964844,18.770000457763672,18.450000762939453,18.559999465942383,471300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,18.3799991607666,18.56999969482422,18.1200008392334,18.1299991607666,785900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,18.46999931335449,18.75,17.790000915527344,17.889999389648438,1078400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,18.18000030517578,18.959999084472656,17.940000534057617,18.86000061035156,690700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,18.940000534057617,18.940000534057617,18.299999237060547,18.309999465942383,522700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,18.190000534057617,18.46999931335449,17.959999084472656,17.979999542236328,466200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,18.200000762939453,18.36000061035156,17.920000076293945,18.18000030517578,476600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,18.280000686645508,18.68000030517578,18.25,18.600000381469727,549100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,18.690000534057617,18.739999771118164,18.15999984741211,18.26000022888184,459700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,18.149999618530277,18.46999931335449,17.989999771118164,18.299999237060547,471500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,18.290000915527344,18.350000381469727,17.969999313354492,18.34000015258789,741100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,18.51000022888184,18.790000915527344,18.299999237060547,18.38999938964844,621900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,18.59000015258789,18.71999931335449,18.31999969482422,18.520000457763672,602900.0,,,,,,,,,,
