Date,Open,High,Low,Close,Volume,"('Adj Close', 'GOEV')","('Close', 'GOEV')","('High', 'GOEV')","('Low', 'GOEV')","('Open', 'GOEV')","('Volume', 'GOEV')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,116.83999633789062,118.22000122070312,105.33999633789062,105.8000030517578,88072.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,105.8000030517578,107.63999938964844,103.5,106.72000122070312,55721.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,104.87999725341795,106.26000213623048,97.5199966430664,97.9800033569336,95308.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,106.72000122070312,109.94000244140624,95.22000122070312,109.4800033569336,190740.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,127.87999725341795,141.67999267578125,112.23999786376952,115.91999816894533,466457.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,105.8000030517578,109.0199966430664,97.5199966430664,97.9800033569336,215320.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,101.1999969482422,109.4800033569336,97.9800033569336,100.73999786376952,155992.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,101.1999969482422,104.41999816894533,96.5999984741211,97.05999755859376,126712.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,97.05999755859376,98.44000244140624,92.45999908447266,93.37999725341795,116549.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,93.83999633789062,94.3000030517578,82.80000305175781,85.0999984741211,155873.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,84.18000030517578,89.23999786376953,81.41999816894531,82.80000305175781,121176.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,83.26000213623047,83.72000122070312,74.5199966430664,80.95999908447266,132928.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,78.19999694824219,78.19999694824219,73.13999938964844,75.9000015258789,99566.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,74.9800033569336,85.0999984741211,74.5199966430664,85.0999984741211,134481.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,83.72000122070312,84.18000030517578,76.36000061035156,79.58000183105469,122960.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,82.80000305175781,84.63999938964844,75.9000015258789,77.27999877929688,90313.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,79.58000183105469,79.58000183105469,73.13999938964844,74.9800033569336,149852.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,74.9800033569336,75.9000015258789,71.30000305175781,71.30000305175781,120085.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,73.13999938964844,86.4800033569336,71.76000213623047,86.0199966430664,212691.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,85.55999755859375,93.83999633789062,79.58000183105469,82.80000305175781,189755.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,84.18000030517578,97.9800033569336,81.41999816894531,93.83999633789062,202071.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,96.5999984741211,102.12000274658205,81.41999816894531,82.80000305175781,203629.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,82.33999633789062,84.18000030517578,78.19999694824219,78.19999694824219,124298.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,79.12000274658203,80.04000091552734,70.83999633789062,71.76000213623047,176663.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,72.68000030517578,74.9800033569336,70.83999633789062,74.05999755859375,129247.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,74.05999755859375,79.12000274658203,71.30000305175781,75.9000015258789,123767.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,75.9000015258789,78.19999694824219,74.05999755859375,75.44000244140625,127321.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,76.81999969482422,77.27999877929688,70.83999633789062,71.30000305175781,182595.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,72.22000122070312,74.05999755859375,69.45999908447266,69.91999816894531,146494.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,69.0,69.45999908447266,64.86000061035156,66.69999694824219,128500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,67.62000274658203,68.08000183105469,65.31999969482422,65.31999969482422,112751.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,66.69999694824219,71.30000305175781,65.31999969482422,67.16000366210938,156650.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,66.69999694824219,68.54000091552734,63.93999862670898,64.86000061035156,155899.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,65.31999969482422,65.77999877929688,57.959999084472656,58.880001068115234,208756.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,59.79999923706055,61.18000030517578,57.5,57.5,84620.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,55.65999984741211,56.119998931884766,51.97999954223633,53.36000061035156,197226.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,52.900001525878906,54.7400016784668,47.84000015258789,53.36000061035156,151227.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,53.81999969482422,53.81999969482422,46.459999084472656,48.29999923706055,231777.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,48.29999923706055,52.900001525878906,46.0,52.43999862670898,258265.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,54.27999877929688,54.27999877929688,47.84000015258789,48.29999923706055,248317.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,49.68000030517578,51.060001373291016,46.91999816894531,48.29999923706055,308686.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,48.29999923706055,48.7599983215332,46.91999816894531,48.29999923706055,169466.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,47.84000015258789,48.29999923706055,42.77999877929688,44.15999984741211,238997.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,44.619998931884766,45.540000915527344,43.2400016784668,43.70000076293945,124708.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,39.560001373291016,40.93999862670898,36.79999923706055,40.02000045776367,230661.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,40.02000045776367,50.13999938964844,38.18000030517578,45.540000915527344,318073.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,45.400001525878906,49.400001525878906,42.59999847412109,42.59999847412109,215010.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,41.20000076293945,41.400001525878906,34.099998474121094,35.900001525878906,235020.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,35.0,35.400001525878906,25.600000381469727,27.200000762939453,659180.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,27.200000762939453,29.399999618530277,26.200000762939453,27.200000762939453,317785.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,27.600000381469727,27.600000381469727,24.399999618530277,26.200000762939453,242310.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,25.799999237060547,41.59999847412109,25.600000381469727,38.79999923706055,1493855.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,46.79999923706055,77.5999984741211,44.0,58.0,5419005.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,58.0,63.59999847412109,50.20000076293945,55.59999847412109,887545.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,54.79999923706055,71.0,52.20000076293945,68.19999694824219,1183790.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,77.5999984741211,96.18000030517578,74.0,86.80000305175781,2322280.0,,,,,,,,,,
