Date,Open,High,Low,Close,Volume,"('Adj Close', 'JPM')","('Close', 'JPM')","('High', 'JPM')","('Low', 'JPM')","('Open', 'JPM')","('Volume', 'JPM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,169.08999633789062,172.1699981689453,168.91000366210938,172.0800018310547,9977400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,171.86000061035156,172.0399932861328,170.3699951171875,171.3300018310547,9852300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,170.63999938964844,173.35000610351562,170.5399932861328,171.41000366210938,11972500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,171.47000122070312,173.3800048828125,171.47000122070312,172.27000427246094,10064200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,172.02000427246094,172.36000061035156,169.49000549316406,172.02000427246094,11229900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,171.6199951171875,171.7899932861328,170.10000610351562,170.66000366210938,9923600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,170.0,171.0800018310547,168.9499969482422,171.02000427246094,9670200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,170.3300018310547,170.36000061035156,168.63999938964844,170.3000030517578,11919500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,173.8000030517578,176.30999755859375,168.89999389648438,169.0500030517578,19429200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,164.8699951171875,168.08999633789062,164.3000030517578,167.99000549316406,17206400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,167.33999633789062,169.07000732421875,166.49000549316406,167.08999633789062,11107500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,167.1199951171875,167.52999877929688,165.24000549316406,167.4199981689453,9382300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,167.5500030517578,170.57000732421875,167.0800018310547,170.30999755859375,13114400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,170.4600067138672,171.97999572753906,169.7100067138672,170.11000061035156,12837500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,169.6699981689453,169.75,168.44000244140625,168.99000549316406,8360800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,169.36000061035156,171.00999450683594,168.86000061035156,170.5,9967100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,172.30999755859375,172.99000549316406,170.91000366210938,172.94000244140625,8873500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,172.61000061035156,173.05999755859375,171.77999877929688,172.27999877929688,7443000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,172.24000549316406,172.83999633789062,171.3000030517578,172.72999572753906,6971200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,172.8300018310547,176.75999450683594,172.8300018310547,176.27000427246094,10822100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,176.1999969482422,178.3000030517578,174.33999633789062,174.36000061035156,11521800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,173.63999938964844,174.83999633789062,171.42999267578125,173.72999572753906,9354800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,173.3000030517578,175.82000732421875,173.25999450683594,174.72999572753906,8607600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,173.86000061035156,175.08999633789062,172.9199981689453,174.5,7820200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,174.61000061035156,175.8699951171875,173.75999450683594,175.10000610351562,6764800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,175.69000244140625,175.8699951171875,173.9600067138672,175.42999267578125,7225500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,175.0,175.30999755859375,173.57000732421875,174.8000030517578,6060300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,175.0,175.10000610351562,173.6699981689453,175.00999450683594,6296700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,174.77999877929688,176.80999755859375,173.6999969482422,175.7899932861328,8539300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,175.32000732421875,176.22999572753906,172.6199951171875,174.25999450683594,8397600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,175.07000732421875,176.10000610351562,174.4199981689453,176.02999877929688,7056700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,176.14999389648438,180.2100067138672,176.14999389648438,179.8699951171875,8723400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,179.61000061035156,179.97999572753906,178.16000366210938,179.02999877929688,8148100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,179.19000244140625,180.4600067138672,178.41000366210938,179.72999572753906,9668000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,179.9499969482422,180.9900054931641,178.52000427246094,180.8999938964844,7027900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,181.82000732421875,183.4199981689453,181.2400054931641,183.07000732421875,9296500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,183.80999755859372,185.1999969482422,183.19000244140625,183.9900054931641,7105800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,183.75,184.4600067138672,182.47999572753903,183.3600006103516,7145400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,183.30999755859372,183.5399932861328,182.2400054931641,183.4499969482422,5717100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,183.42999267578125,185.1999969482422,182.9600067138672,184.3800048828125,6131600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,185.66000366210935,186.42999267578125,183.8500061035156,186.05999755859372,9643000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,185.6999969482422,186.44000244140625,185.1000061035156,185.2899932861328,6311800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,184.7100067138672,187.58999633789065,184.2700042724609,186.67999267578125,7063600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,186.3600006103516,189.3000030517578,186.3600006103516,188.5500030517578,6617800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,189.25,190.07000732421875,187.6300048828125,189.52999877929688,7572900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,189.91000366210935,190.5,186.6300048828125,187.8699951171875,7618300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,188.44000244140625,190.4600067138672,187.9199981689453,188.22000122070312,6166800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,187.27999877929688,188.44000244140625,186.22000122070312,188.2899932861328,5762600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,188.9499969482422,190.16000366210935,187.91000366210935,189.83999633789065,5708400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,190.3600006103516,191.72999572753903,189.83999633789065,191.3800048828125,7795500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,191.02999877929688,191.6300048828125,187.1000061035156,187.97000122070312,10310900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,186.47999572753903,190.94000244140625,186.47999572753903,190.3000030517578,17208100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,190.6300048828125,192.6999969482422,189.88999938964844,192.66000366210935,9013800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,192.7100067138672,193.92999267578125,192.3800048828125,193.7899932861328,8478700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,194.19000244140625,196.55999755859372,193.6100006103516,196.3300018310547,9367000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,196.5200042724609,199.42999267578125,196.3300018310547,199.05999755859372,11203800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,199.00999450683597,200.47999572753903,196.5399932861328,196.6199951171875,8105800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,196.6000061035156,196.94000244140625,194.3600006103516,194.82000732421875,8620000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,194.58999633789065,196.66000366210935,194.05999755859372,195.72999572753903,5961500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,196.5,199.6000061035156,196.3800048828125,199.5200042724609,8725800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,199.4900054931641,200.72000122070312,198.5399932861328,200.3000030517578,8628300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,199.9900054931641,200.94000244140625,198.57000732421875,198.94000244140625,7309000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,198.38999938964844,199.77999877929688,198.0800018310547,198.8600006103516,7014700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,199.0399932861328,199.55999755859372,197.6999969482422,198.3000030517578,9353400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,199.1499938964844,199.67999267578125,195.5500030517578,195.6499938964844,9243800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,196.16000366210935,198.1199951171875,195.1100006103516,197.4499969482422,6531000.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,197.6199951171875,198.97999572753903,197.6199951171875,198.47999572753903,8001000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,198.07000732421875,198.8800048828125,194.91000366210935,197.1499938964844,7358600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,195.5500030517578,197.07000732421875,194.17999267578125,195.47000122070312,7681400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,196.0,196.57000732421875,193.2400054931641,195.42999267578125,10137700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,188.32000732421875,188.92999267578125,182.5399932861328,182.7899932861328,31506200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,184.5,187.4600067138672,182.1999969482422,182.88999938964844,14766600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,182.8999938964844,183.16000366210935,179.64999389648438,180.8000030517578,16451800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,181.3699951171875,182.4199981689453,179.1999969482422,180.0800018310547,9017100.0,,,,,,,,,,
