Date,Open,High,Low,Close,Volume,"('Adj Close', 'DGII')","('Close', 'DGII')","('High', 'DGII')","('Low', 'DGII')","('Open', 'DGII')","('Volume', 'DGII')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,25.799999237060547,26.13999938964844,25.38999938964844,25.690000534057617,195000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,25.479999542236328,25.530000686645508,24.38999938964844,24.57999992370605,209200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,24.63999938964844,24.729999542236328,24.309999465942383,24.350000381469727,169200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,24.09000015258789,24.809999465942383,23.940000534057617,24.549999237060547,239500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,24.59000015258789,25.07999992370605,24.399999618530277,25.0,163800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,24.6200008392334,24.950000762939453,24.459999084472656,24.65999984741211,126200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,24.57999992370605,24.68000030517578,24.01000022888184,24.13999938964844,159600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,24.020000457763672,24.229999542236328,23.57999992370605,23.84000015258789,197800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,24.21999931335449,24.649999618530277,23.770000457763672,23.88999938964844,235000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,23.75,24.07999992370605,23.229999542236328,23.270000457763672,232900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,22.899999618530277,23.1200008392334,22.549999237060547,22.940000534057617,205100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,23.149999618530277,23.63999938964844,22.96999931335449,23.559999465942383,138700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,23.780000686645508,23.780000686645508,23.1299991607666,23.65999984741211,159200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,23.950000762939453,25.020000457763672,23.950000762939453,24.850000381469727,230500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,25.229999542236328,25.440000534057617,24.790000915527344,25.31999969482422,205100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,25.51000022888184,25.59000015258789,25.020000457763672,25.31999969482422,170000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,25.850000381469727,25.850000381469727,25.15999984741211,25.57999992370605,173300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,25.809999465942383,25.899999618530277,25.270000457763672,25.40999984741211,134800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,25.299999237060547,25.82999992370605,25.299999237060547,25.75,149200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,25.479999542236328,25.51000022888184,25.0,25.170000076293945,177500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,24.96999931335449,25.149999618530277,24.049999237060547,24.309999465942383,444500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,26.5,28.26000022888184,26.100000381469727,27.68000030517578,716100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,27.68000030517578,29.280000686645508,27.32999992370605,28.850000381469727,383900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,28.559999465942383,28.90999984741211,27.780000686645508,28.520000457763672,454400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,28.520000457763672,29.1200008392334,28.40999984741211,28.68000030517578,237600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,28.71999931335449,29.239999771118164,28.57999992370605,28.76000022888184,204400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,28.5,29.6200008392334,28.5,29.270000457763672,249800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,29.350000381469727,29.76000022888184,28.920000076293945,29.6200008392334,208200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,29.690000534057617,30.5,29.690000534057617,30.26000022888184,213100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,28.8799991607666,29.670000076293945,28.420000076293945,28.670000076293945,292300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,29.049999237060547,29.700000762939453,28.899999618530277,29.61000061035156,141600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,29.71999931335449,30.84000015258789,29.6299991607666,30.56999969482422,237900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,30.31999969482422,30.459999084472656,30.01000022888184,30.420000076293945,145000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,30.0,30.51000022888184,29.729999542236328,30.479999542236328,142200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,30.239999771118164,30.38999938964844,29.6299991607666,30.0,119000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,29.96999931335449,30.3700008392334,29.420000076293945,29.729999542236328,219800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,29.649999618530277,29.850000381469727,29.030000686645508,29.43000030517578,133000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,29.40999984741211,30.229999542236328,29.40999984741211,29.979999542236328,140100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,30.1299991607666,30.290000915527344,29.56999969482422,29.600000381469727,105700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,29.299999237060547,29.459999084472656,29.030000686645508,29.149999618530277,101500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,29.6200008392334,29.88999938964844,29.26000022888184,29.559999465942383,277200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,29.530000686645508,29.86000061035156,29.34000015258789,29.86000061035156,133100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,29.770000457763672,29.88999938964844,29.239999771118164,29.290000915527344,95500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,29.07999992370605,29.690000534057617,28.549999237060547,29.040000915527344,146000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,29.200000762939453,29.729999542236328,29.09000015258789,29.239999771118164,127400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,29.38999938964844,30.100000381469727,29.3700008392334,29.670000076293945,105800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,29.979999542236328,30.71999931335449,29.65999984741211,29.71999931335449,150100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,29.540000915527344,30.07999992370605,29.540000915527344,29.93000030517578,74600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,30.100000381469727,30.270000457763672,29.75,30.15999984741211,88300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,30.0,30.43000030517578,29.76000022888184,29.82999992370605,110500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,29.709999084472656,29.709999084472656,29.030000686645508,29.170000076293945,110900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,28.989999771118164,29.40999984741211,27.940000534057617,29.13999938964844,286200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,29.440000534057617,29.739999771118164,29.06999969482422,29.1200008392334,121400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,29.06999969482422,29.6299991607666,29.040000915527344,29.450000762939453,79700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,29.299999237060547,29.899999618530277,29.09000015258789,29.700000762939453,92900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,29.989999771118164,30.21999931335449,29.959999084472656,30.100000381469727,180300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,30.15999984741211,30.559999465942383,30.15999984741211,30.32999992370605,88100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,30.489999771118164,30.799999237060547,30.420000076293945,30.61000061035156,100100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,30.850000381469727,31.07999992370605,30.57999992370605,30.63999938964844,103200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,30.989999771118164,31.76000022888184,30.950000762939453,31.75,111900.0,,,,,,,,,,
