Date,Open,High,Low,Close,Volume,"('Adj Close', 'PLPC')","('Close', 'PLPC')","('High', 'PLPC')","('Low', 'PLPC')","('Open', 'PLPC')","('Volume', 'PLPC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-03-21 20:00:00-04:00,126.62999725341795,126.62999725341795,124.16999816894533,125.44000244140624,7300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,125.81999969482422,125.81999969482422,123.0,123.0,5400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,123.41000366210938,124.9000015258789,121.5,121.5,10800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,124.01000213623048,126.51000213623048,124.01000213623048,125.3000030517578,21900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,126.87000274658205,129.25,126.62999725341795,128.6699981689453,13300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,129.47999572753906,129.5,126.38999938964844,126.38999938964844,14700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,126.0500030517578,126.41000366210938,123.51000213623048,126.20999908447266,9700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,124.5,129.0,124.5,126.56999969482422,9700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,128.7899932861328,129.24000549316406,126.19000244140624,126.80999755859376,8100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,129.30999755859375,129.30999755859375,125.25,127.1999969482422,9900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,128.17999267578125,129.88999938964844,128.00999450683594,128.00999450683594,7000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,131.00999450683594,131.5500030517578,127.56999969482422,129.00999450683594,14600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,125.77999877929688,128.60000610351562,122.88999938964844,126.0,19800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,127.26000213623048,129.14999389648438,124.94000244140624,125.97000122070312,10600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,124.01000213623048,125.8499984741211,122.25,123.77999877929688,8100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,123.77999877929688,124.5,122.01000213623048,124.08000183105467,18600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,122.1999969482422,124.0,122.11000061035156,123.11000061035156,12900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,122.0,124.38999938964844,121.20999908447266,122.5199966430664,14600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,122.5199966430664,123.18000030517578,120.41999816894533,120.41999816894533,8000.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,120.0,124.66000366210938,120.0,124.66000366210938,19300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,123.69000244140624,124.8000030517578,122.0,122.41999816894533,13800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,125.08000183105467,125.11000061035156,122.94000244140624,123.2699966430664,9100.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,122.05999755859376,124.61000061035156,122.01000213623048,124.61000061035156,13100.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,123.0,124.45999908447266,123.0,123.58999633789062,8800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,123.9000015258789,126.33000183105467,123.6999969482422,124.70999908447266,13400.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,124.70999908447266,125.45999908447266,123.79000091552734,123.79000091552734,18700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,123.54000091552734,123.54000091552734,120.77999877929688,121.02999877929688,17600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,122.4800033569336,124.91999816894533,122.4800033569336,124.31999969482422,10600.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,120.37999725341795,125.97000122070312,120.37999725341795,125.97000122070312,12700.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,126.33000183105467,127.33000183105467,124.23999786376952,126.75,9000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,127.33999633789062,127.98999786376952,125.0999984741211,125.33999633789062,11600.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,125.11000061035156,129.69000244140625,125.0999984741211,127.01000213623048,36300.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,125.6999969482422,129.99000549316406,123.48999786376952,129.0,18700.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,128.89999389648438,132.47999572753906,128.88999938964844,132.47999572753906,18800.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,131.6300048828125,131.8800048828125,129.8699951171875,131.1199951171875,13000.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,131.8300018310547,133.72000122070312,129.83999633789062,129.83999633789062,12400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,131.8000030517578,132.27999877929688,129.80999755859375,131.0,25900.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,132.02999877929688,135.3300018310547,132.02999877929688,135.3300018310547,18300.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,133.11000061035156,133.11000061035156,133.11000061035156,133.11000061035156,6700.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,133.89999389648438,134.16000366210938,130.77000427246094,131.3800048828125,12200.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,131.35000610351562,132.5,129.17999267578125,130.33999633789062,20900.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,129.72000122070312,131.85000610351562,129.39999389648438,131.85000610351562,12400.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,130.86000061035156,130.86000061035156,124.93000030517578,129.0800018310547,26900.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,129.3800048828125,129.3800048828125,124.8000030517578,127.77999877929688,26900.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,127.7699966430664,131.3800048828125,127.7699966430664,131.3800048828125,13700.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,131.33999633789062,132.75,130.41000366210938,132.25,38600.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,128.47000122070312,128.8699951171875,127.81999969482422,128.08999633789062,12900.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,130.9199981689453,132.6199951171875,130.9199981689453,131.83999633789062,11400.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,133.0500030517578,134.85000610351562,131.8000030517578,134.33999633789062,14700.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,136.3699951171875,136.3699951171875,132.0,133.0,14200.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,132.47999572753906,132.47999572753906,128.8800048828125,129.1300048828125,17300.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,130.75,134.00999450683594,130.25,133.32000732421875,18500.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,131.86000061035156,131.86000061035156,128.57000732421875,130.11000061035156,30100.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,127.88999938964844,128.16000366210938,127.88999938964844,128.0800018310547,5600.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,127.97000122070312,128.22000122070312,126.30999755859376,128.22000122070312,8000.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,128.67999267578125,130.44000244140625,128.67999267578125,130.35000610351562,10600.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,132.52999877929688,135.57000732421875,132.32000732421875,134.19000244140625,12400.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,134.1300048828125,134.1300048828125,131.30999755859375,133.1300048828125,7200.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,132.33999633789062,132.60000610351562,130.35000610351562,131.5800018310547,17300.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,130.2100067138672,133.60000610351562,129.32000732421875,133.3300018310547,13800.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,134.97000122070312,137.07000732421875,130.72000122070312,131.7899932861328,22000.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,131.75,131.75,127.72000122070312,128.1300048828125,9800.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,127.83999633789062,127.83999633789062,124.5199966430664,124.91000366210938,34400.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,124.9000015258789,124.9000015258789,120.77999877929688,121.9000015258789,13500.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,122.55999755859376,122.9800033569336,120.0199966430664,122.2300033569336,7600.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,122.7300033569336,123.87999725341795,122.62000274658205,123.3000030517578,9500.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,123.87999725341795,124.20999908447266,122.08000183105467,124.20999908447266,7900.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,124.87999725341795,125.79000091552734,123.61000061035156,124.54000091552734,54300.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,122.30999755859376,122.4000015258789,120.91999816894533,121.5,6900.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,122.3499984741211,123.41000366210938,120.87000274658205,121.08999633789062,8100.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,121.4800033569336,122.63999938964844,121.4800033569336,122.63999938964844,4800.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,122.8000030517578,122.8000030517578,119.95999908447266,121.0500030517578,13800.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,121.0500030517578,122.1999969482422,119.66000366210938,119.8000030517578,17600.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,120.54000091552734,120.54000091552734,116.23999786376952,116.9000015258789,9500.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,117.16000366210938,119.93000030517578,110.55999755859376,112.94000244140624,49200.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,114.37999725341795,121.5,113.8499984741211,119.8000030517578,32600.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,120.5500030517578,122.86000061035156,117.58000183105467,119.31999969482422,27800.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,120.52999877929688,122.69000244140624,120.0,120.22000122070312,24800.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,122.06999969482422,130.07000732421875,122.06999969482422,130.07000732421875,17200.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,128.69000244140625,130.8699951171875,124.80999755859376,127.56999969482422,14900.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,128.82000732421875,128.82000732421875,124.11000061035156,124.30999755859376,16700.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,125.19000244140624,125.48999786376952,123.5500030517578,124.05999755859376,10200.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,124.2300033569336,129.94000244140625,122.91999816894533,129.8800048828125,30600.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,128.35000610351562,130.80999755859375,127.8499984741211,127.8499984741211,29100.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,126.66999816894533,128.74000549316406,125.4800033569336,125.4800033569336,24500.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,129.8300018310547,130.9499969482422,128.1300048828125,128.2899932861328,20700.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,131.16000366210938,134.11000061035156,131.16000366210938,133.67999267578125,13000.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,130.0,131.97999572753906,130.0,130.75,9300.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,130.75,133.99000549316406,130.1199951171875,133.8699951171875,19200.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,135.10000610351562,141.66000366210938,133.72000122070312,137.8699951171875,17200.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,136.5,137.52999877929688,126.0,127.1999969482422,19300.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,122.0,125.08999633789062,121.5,124.43000030517578,12900.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,121.0,123.19000244140624,118.0,120.18000030517578,20500.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,118.69000244140624,122.27999877929688,118.11000061035156,121.43000030517578,28700.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,123.9499969482422,123.9499969482422,117.91000366210938,118.5999984741211,29000.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,119.5999984741211,122.0,119.11000061035156,119.11000061035156,6400.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,118.94000244140624,118.94000244140624,114.33999633789062,115.6999969482422,23200.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,116.68000030517578,116.68000030517578,113.3000030517578,113.4000015258789,11500.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,114.20999908447266,118.0999984741211,114.01000213623048,118.0,13800.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,117.38999938964844,117.38999938964844,114.88999938964844,115.52999877929688,10600.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,118.75,121.45999908447266,116.91999816894533,120.68000030517578,11100.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,121.06999969482422,121.62999725341795,118.9800033569336,118.9800033569336,48700.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,119.5,120.3000030517578,118.02999877929688,118.6999969482422,9700.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,118.38999938964844,118.38999938964844,116.3499984741211,117.04000091552734,5800.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,117.04000091552734,119.44000244140624,117.04000091552734,118.48999786376952,8800.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,117.62999725341795,117.62999725341795,116.5500030517578,116.5500030517578,14500.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,117.88999938964844,123.38999938964844,117.88999938964844,123.38999938964844,10900.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,123.45999908447266,123.45999908447266,120.16999816894533,120.16999816894533,18000.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,120.06999969482422,120.0999984741211,118.77999877929688,119.9000015258789,9400.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,118.63999938964844,119.48999786376952,117.87999725341795,119.48999786376952,11000.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,119.45999908447266,121.8000030517578,117.83000183105467,119.6999969482422,11000.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,120.0,121.05999755859376,119.41999816894533,119.93000030517578,13000.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,119.5,119.5,115.48999786376952,115.48999786376952,9700.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,114.4800033569336,116.76000213623048,114.4800033569336,116.76000213623048,12900.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,116.19000244140624,116.19000244140624,115.54000091552734,115.54000091552734,11600.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,114.0,115.81999969482422,113.62999725341795,113.86000061035156,11200.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,113.41999816894533,114.83000183105467,113.3499984741211,113.3499984741211,11600.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,114.25,114.25,112.1999969482422,114.08999633789062,13700.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,109.11000061035156,113.97000122070312,109.01000213623048,113.97000122070312,13000.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,114.95999908447266,115.70999908447266,114.4000015258789,114.4000015258789,6600.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,116.12000274658205,117.29000091552734,115.26000213623048,117.29000091552734,9800.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,116.81999969482422,117.5,115.3000030517578,117.12999725341795,9200.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,118.0,119.58000183105467,117.83999633789062,117.83999633789062,8700.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,118.63999938964844,120.5,117.83999633789062,119.4000015258789,8800.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,121.95999908447266,122.83999633789062,119.45999908447266,122.83999633789062,7000.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,124.20999908447266,124.8000030517578,120.31999969482422,120.31999969482422,32900.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,121.68000030517578,122.19000244140624,121.0500030517578,122.19000244140624,6300.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,122.05999755859376,123.5,121.4000015258789,122.43000030517578,8700.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,124.08000183105467,126.37000274658205,124.08000183105467,126.37000274658205,12300.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,128.47000122070312,130.47999572753906,128.47000122070312,130.47999572753906,16000.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,132.72999572753906,133.00999450683594,130.5500030517578,130.5500030517578,19100.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,130.6199951171875,130.6199951171875,127.56999969482422,128.0800018310547,10800.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,124.56999969482422,125.6999969482422,121.5999984741211,121.5999984741211,12300.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,121.5,124.0,121.5,123.1999969482422,8100.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,121.7699966430664,121.7699966430664,120.80999755859376,121.0999984741211,4100.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,123.95999908447266,123.95999908447266,121.2699966430664,121.94000244140624,6000.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,120.56999969482422,123.0,120.56999969482422,122.25,6500.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,122.19000244140624,122.27999877929688,121.29000091552734,121.4000015258789,5800.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,122.18000030517578,124.33999633789062,122.12000274658205,122.7699966430664,6600.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,120.61000061035156,122.0,120.11000061035156,121.33000183105467,4900.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,121.86000061035156,123.83000183105467,121.11000061035156,123.83000183105467,7300.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,123.11000061035156,123.51000213623048,122.22000122070312,123.0,5700.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,122.41999816894533,125.8000030517578,122.13999938964844,122.13999938964844,8600.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,123.2699966430664,126.68000030517578,123.2699966430664,124.88999938964844,7800.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,124.51000213623048,128.8300018310547,124.51000213623048,128.02000427246094,7500.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,127.95999908447266,127.95999908447266,125.1999969482422,125.1999969482422,5800.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,124.41000366210938,125.66000366210938,122.91000366210938,122.91000366210938,9900.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,122.04000091552734,124.0,121.1999969482422,123.5999984741211,7700.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,123.4000015258789,125.97000122070312,122.5,125.97000122070312,9600.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,126.0,126.29000091552734,125.19000244140624,125.19000244140624,9600.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,126.4000015258789,126.4000015258789,123.9499969482422,124.45999908447266,5200.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,124.16999816894533,129.0,124.16999816894533,126.3000030517578,5400.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,125.18000030517578,127.47000122070312,124.0,127.26000213623048,7400.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,126.5500030517578,126.5500030517578,123.43000030517578,123.43000030517578,8400.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,122.51000213623048,123.0,122.51000213623048,123.0,4700.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,124.0,126.0,123.66000366210938,126.0,6100.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,126.5999984741211,126.7699966430664,124.6999969482422,124.83000183105467,10600.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,124.8000030517578,124.8000030517578,120.87999725341795,123.33000183105467,14600.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,128.38999938964844,137.47999572753906,128.38999938964844,134.94000244140625,23500.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,133.13999938964844,138.25,133.13999938964844,136.9600067138672,8000.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,139.8000030517578,140.97000122070312,137.58999633789062,140.83999633789062,16200.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,141.30999755859375,142.91000366210938,139.75999450683594,142.8300018310547,7100.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,141.3800048828125,142.85000610351562,139.92999267578125,140.88999938964844,9300.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,142.57000732421875,142.57000732421875,138.9499969482422,139.07000732421875,7000.0,,,,,,,,,,
