Date,Open,High,Low,Close,Volume,"('Adj Close', 'IDT')","('Close', 'IDT')","('High', 'IDT')","('Low', 'IDT')","('Open', 'IDT')","('Volume', 'IDT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,33.970001220703125,33.970001220703125,33.459999084472656,33.709999084472656,112000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,33.47999954223633,34.060001373291016,33.47999954223633,33.560001373291016,90200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,33.58000183105469,34.16999816894531,33.58000183105469,33.9900016784668,69300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,33.75,33.95000076293945,33.47999954223633,33.5,99000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,33.630001068115234,33.84000015258789,33.41999816894531,33.45000076293945,65700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,33.2400016784668,33.2400016784668,32.41999816894531,32.9900016784668,83000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,32.849998474121094,33.56999969482422,32.31999969482422,33.45000076293945,71900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,33.34000015258789,33.52000045776367,32.66999816894531,32.689998626708984,94700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,33.02000045776367,33.02000045776367,32.47999954223633,32.58000183105469,60600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,32.4900016784668,32.93000030517578,32.08000183105469,32.900001525878906,65400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,32.630001068115234,32.97999954223633,32.4900016784668,32.90999984741211,109300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,32.9900016784668,33.689998626708984,32.88999938964844,33.650001525878906,62700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,33.810001373291016,33.9900016784668,32.77000045776367,33.04999923706055,89100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,33.04999923706055,34.36000061035156,33.04999923706055,34.31999969482422,62000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,34.56999969482422,34.77000045776367,34.27000045776367,34.380001068115234,86400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,34.7400016784668,34.7400016784668,33.81999969482422,34.02000045776367,54100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,34.20000076293945,34.41999816894531,34.0,34.34000015258789,56800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,34.540000915527344,35.099998474121094,34.52000045776367,35.040000915527344,48300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,34.9900016784668,35.20000076293945,34.52000045776367,35.18000030517578,50200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,35.0099983215332,35.310001373291016,34.47999954223633,35.29999923706055,57500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,35.36000061035156,35.439998626708984,34.58000183105469,34.58000183105469,75900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,34.779998779296875,35.65999984741211,34.68000030517578,35.5099983215332,63000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,35.290000915527344,35.869998931884766,34.72999954223633,35.619998931884766,53900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,35.349998474121094,35.65999984741211,35.16999816894531,35.47999954223633,68700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,35.56999969482422,35.58000183105469,34.189998626708984,34.66999816894531,65300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,34.56999969482422,35.060001373291016,34.52000045776367,34.90999984741211,48800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,34.5,34.90999984741211,34.349998474121094,34.68000030517578,46100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,34.900001525878906,35.65999984741211,34.599998474121094,35.43000030517578,49900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,35.459999084472656,35.72999954223633,35.08000183105469,35.560001373291016,50500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,35.0099983215332,35.79999923706055,34.7599983215332,34.88999938964844,94100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,35.22999954223633,35.790000915527344,35.189998626708984,35.66999816894531,62800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,35.66999816894531,36.0,34.93000030517578,35.95000076293945,74600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,35.779998779296875,36.29999923706055,35.45000076293945,35.66999816894531,60000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,35.459999084472656,35.97999954223633,35.27000045776367,35.439998626708984,59300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,35.22999954223633,35.529998779296875,35.0,35.47999954223633,42300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,35.349998474121094,35.869998931884766,34.150001525878906,35.65999984741211,89800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,35.63999938964844,35.9900016784668,35.63999938964844,35.90999984741211,45900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,35.7599983215332,36.790000915527344,35.7599983215332,36.650001525878906,72500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,36.68999862670898,37.470001220703125,36.540000915527344,37.369998931884766,56700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,37.150001525878906,37.52999877929688,36.86000061035156,37.34000015258789,66100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,37.380001068115234,37.470001220703125,36.97999954223633,37.209999084472656,90000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,37.130001068115234,38.040000915527344,36.900001525878906,37.619998931884766,91400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,37.560001373291016,37.68999862670898,36.630001068115234,36.91999816894531,84100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,36.97999954223633,37.70000076293945,36.900001525878906,37.04999923706055,76900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,37.29999923706055,37.45000076293945,37.02000045776367,37.18999862670898,72700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,38.34999847412109,38.52999877929688,35.369998931884766,36.45000076293945,213300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,36.0099983215332,37.470001220703125,35.7400016784668,37.380001068115234,106400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,37.09999847412109,37.77999877929688,37.02999877929688,37.70000076293945,138000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,37.70000076293945,38.40999984741211,37.25,38.40999984741211,71000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,38.09999847412109,38.59000015258789,37.63999938964844,38.02999877929688,77800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,38.18000030517578,38.18000030517578,37.470001220703125,37.900001525878906,52100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,37.66999816894531,38.27000045776367,37.59000015258789,37.9900016784668,162000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,37.720001220703125,38.310001373291016,37.41999816894531,37.9900016784668,105000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,38.09999847412109,38.31999969482422,37.18999862670898,37.970001220703125,75100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,37.880001068115234,38.400001525878906,37.5,38.13999938964844,63900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,38.11000061035156,38.54999923706055,37.88999938964844,38.16999816894531,80800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,38.29999923706055,38.68000030517578,38.02999877929688,38.209999084472656,44100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,38.18999862670898,38.34999847412109,37.5,37.7400016784668,55000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,38.060001373291016,38.47999954223633,37.630001068115234,38.16999816894531,92400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,38.400001525878906,38.45000076293945,37.86000061035156,37.869998931884766,51900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,38.02999877929688,38.400001525878906,37.75,37.810001373291016,64700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,37.75,38.380001068115234,37.130001068115234,38.2599983215332,83700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,37.93000030517578,38.209999084472656,36.4900016784668,37.25,85100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,36.97999954223633,37.880001068115234,36.650001525878906,37.400001525878906,58100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,37.7400016784668,37.90999984741211,37.18000030517578,37.20000076293945,64800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,37.43000030517578,37.68999862670898,36.91999816894531,36.9900016784668,49100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,36.75,37.11000061035156,36.52999877929688,37.04999923706055,140800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,36.91999816894531,37.0,36.36000061035156,36.95000076293945,72800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,36.5,36.68000030517578,36.15999984741211,36.52000045776367,64700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,36.5,37.2400016784668,36.45000076293945,37.220001220703125,65300.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,37.0099983215332,37.560001373291016,36.56999969482422,36.93999862670898,51500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,36.95000076293945,37.11000061035156,36.33000183105469,36.720001220703125,53200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,36.75,36.75,36.209999084472656,36.25,58800.0,,,,,,,,,,
