Date,Open,High,Low,Close,Volume,"('Adj Close', 'PSA')","('Close', 'PSA')","('High', 'PSA')","('Low', 'PSA')","('Open', 'PSA')","('Volume', 'PSA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,304.9700012207031,312.25,303.989990234375,311.8299865722656,823000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,309.1199951171875,309.1199951171875,302.8599853515625,303.010009765625,675500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,302.1700134277344,303.8699951171875,299.5599975585937,300.17999267578125,745100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,298.9800109863281,301.94000244140625,296.0199890136719,298.6099853515625,615300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,297.8699951171875,300.2699890136719,296.8500061035156,300.1199951171875,857900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,297.2200012207031,297.739990234375,295.510009765625,296.8999938964844,623200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,296.8999938964844,296.8999938964844,293.7099914550781,295.2200012207031,1104600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,293.69000244140625,295.0,288.9700012207031,290.3500061035156,1108500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,292.7300109863281,295.7900085449219,290.0400085449219,295.0299987792969,791400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,293.0,294.94000244140625,290.7300109863281,294.8500061035156,692500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,290.8500061035156,295.9200134277344,290.6099853515625,294.5,951500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,294.2799987792969,295.0400085449219,287.510009765625,290.9700012207031,939200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,291.25,293.4800109863281,289.2300109863281,291.9200134277344,651000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,292.67999267578125,295.57000732421875,292.2200012207031,293.6499938964844,627700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,294.6700134277344,296.1600036621094,289.5299987792969,291.8500061035156,594700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,294.2900085449219,295.19000244140625,288.2699890136719,288.7099914550781,558900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,291.6300048828125,293.9200134277344,289.4800109863281,291.67999267578125,634800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,292.95001220703125,293.25,288.7200012207031,289.8800048828125,562300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,290.0,290.0,287.1400146484375,289.8099975585937,629600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,286.739990234375,289.6700134277344,284.6600036621094,284.760009765625,666300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,286.29998779296875,288.4599914550781,281.3999938964844,283.19000244140625,759200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,282.6099853515625,286.4599914550781,281.17999267578125,286.4599914550781,723600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,282.4700012207031,283.0599975585937,277.0,280.5599975585937,730600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,277.0599975585937,277.5400085449219,273.239990234375,274.1600036621094,782600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,274.1499938964844,279.69000244140625,273.92999267578125,278.6499938964844,649700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,278.6300048828125,283.8099975585937,278.3299865722656,281.2099914550781,686700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,281.1499938964844,285.3699951171875,281.07000732421875,284.8999938964844,495600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,284.6300048828125,286.3399963378906,280.5899963378906,284.07000732421875,557000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,284.57000732421875,285.7200012207031,280.9700012207031,281.3399963378906,515300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,275.9100036621094,277.9700012207031,272.0299987792969,276.6400146484375,643300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,277.69000244140625,281.9200134277344,275.6199951171875,280.4800109863281,707300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,284.04998779296875,286.7300109863281,282.79998779296875,286.260009765625,619800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,282.82000732421875,285.3900146484375,281.3800048828125,281.5199890136719,852700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,281.0,285.5,279.2799987792969,284.1199951171875,1201400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,293.0199890136719,296.04998779296875,284.7900085449219,288.6199951171875,1357800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,288.7300109863281,291.6099853515625,285.2300109863281,285.3900146484375,706400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,285.0,287.1300048828125,283.7200012207031,284.7799987792969,498600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,284.0,285.239990234375,278.54998779296875,278.6199951171875,707300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,280.9200134277344,282.1499938964844,279.5400085449219,279.5799865722656,627900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,276.4599914550781,281.70001220703125,272.5299987792969,280.2900085449219,1137100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,281.8999938964844,285.69000244140625,280.0,283.8699951171875,1184800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,282.1300048828125,284.8699951171875,279.5599975585937,283.239990234375,904500.0,,,,,,,,,,
