Date,Open,High,Low,Close,Volume,"('Adj Close', 'MATX')","('Close', 'MATX')","('High', 'MATX')","('Low', 'MATX')","('Open', 'MATX')","('Volume', 'MATX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,109.30999755859376,112.93000030517578,109.3000030517578,112.8499984741211,295600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,112.30999755859376,116.87000274658205,112.30999755859376,115.3499984741211,455400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,115.23999786376952,117.87999725341795,114.69000244140624,116.13999938964844,350200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,115.0500030517578,117.20999908447266,114.69000244140624,114.81999969482422,279000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,113.9499969482422,114.2699966430664,112.06999969482422,113.1999969482422,251300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,112.0500030517578,112.0500030517578,109.79000091552734,110.37000274658205,222600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,110.33000183105467,111.73999786376952,110.0199966430664,111.58999633789062,205500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,110.76000213623048,112.4499969482422,110.1500015258789,111.58999633789062,262100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,113.47000122070312,114.18000030517578,112.7699966430664,113.2300033569336,239800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,113.19000244140624,113.86000061035156,112.2300033569336,113.6500015258789,206100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,112.44000244140624,113.88999938964844,112.44000244140624,113.58999633789062,163900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,114.3499984741211,115.79000091552734,114.12999725341795,114.80999755859376,173700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,117.5,119.66999816894533,115.4800033569336,119.5999984741211,297800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,119.87999725341795,122.4499969482422,119.87999725341795,121.1999969482422,323800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,120.9800033569336,122.43000030517578,118.4499969482422,118.4499969482422,244000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,118.4499969482422,119.36000061035156,116.16999816894533,116.1999969482422,275800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,117.6500015258789,118.0500030517578,114.91000366210938,116.27999877929688,296200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,116.18000030517578,116.5999984741211,113.26000213623048,114.4000015258789,305500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,114.75,115.87999725341795,113.4000015258789,113.91999816894533,445600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,112.81999969482422,115.93000030517578,112.0199966430664,115.2699966430664,239800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,115.2300033569336,115.51000213623048,111.52999877929688,112.02999877929688,234000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,112.58999633789062,112.97000122070312,110.4800033569336,111.06999969482422,291800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,110.0,114.70999908447266,109.62000274658205,113.13999938964844,217200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,112.27999877929688,113.7699966430664,111.97000122070312,112.83000183105467,178300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,113.13999938964844,114.3000030517578,112.61000061035156,114.02999877929688,220300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,113.0999984741211,117.23999786376952,113.0999984741211,116.66000366210938,229800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,115.98999786376952,118.81999969482422,115.68000030517578,118.58000183105467,232200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,118.8000030517578,119.95999908447266,117.54000091552734,119.58000183105467,210100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,119.62000274658205,121.83999633789062,119.62000274658205,120.6999969482422,218100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,118.45999908447266,120.86000061035156,118.45999908447266,120.18000030517578,255900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,121.3000030517578,122.16999816894533,120.7699966430664,120.9000015258789,308000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,121.16999816894533,122.98999786376952,120.6500015258789,122.3000030517578,214900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,122.16000366210938,122.56999969482422,116.93000030517578,117.0199966430664,247100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,116.04000091552734,116.55999755859376,113.48999786376952,115.62000274658205,410100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,112.20999908447266,115.62000274658205,105.79000091552734,114.1999969482422,698100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,114.86000061035156,115.80999755859376,112.47000122070312,114.83999633789062,355100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,115.02999877929688,117.93000030517578,114.23999786376952,116.37000274658205,276600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,115.87000274658205,115.94000244140624,113.26000213623048,113.51000213623048,312800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,113.86000061035156,114.69000244140624,112.75,112.83000183105467,314800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,111.70999908447266,112.5500030517578,107.8000030517578,107.87999725341795,391700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,109.29000091552734,111.3499984741211,109.01000213623048,111.0500030517578,374700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,110.91000366210938,110.91000366210938,108.5,110.22000122070312,273800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,109.58000183105467,111.36000061035156,107.72000122070312,108.23999786376952,372900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,107.43000030517578,108.16000366210938,105.01000213623048,105.6500015258789,318000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,106.37999725341795,109.5999984741211,105.9499969482422,107.38999938964844,277300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,108.13999938964844,109.62000274658205,106.7699966430664,107.63999938964844,282500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,107.58999633789062,108.8499984741211,105.41999816894533,106.01000213623048,316300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,105.87999725341795,108.6500015258789,105.73999786376952,108.51000213623048,264500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,108.41000366210938,109.5500030517578,107.13999938964844,109.27999877929688,219300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,109.0999984741211,110.3499984741211,106.3000030517578,106.73999786376952,176200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,106.13999938964844,106.9499969482422,104.62999725341795,105.52999877929688,333800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,105.08000183105467,107.62999725341795,104.83000183105467,105.29000091552734,585900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,105.30999755859376,105.62000274658205,102.23999786376952,102.48999786376952,297100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,102.38999938964844,104.18000030517578,102.0999984741211,103.7300033569336,267600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,102.88999938964844,105.02999877929688,101.6500015258789,104.63999938964844,225300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,105.58999633789062,108.77999877929688,105.4800033569336,108.4000015258789,238900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,108.4000015258789,108.5999984741211,107.51000213623048,108.04000091552734,114100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,108.88999938964844,110.19000244140624,108.54000091552734,109.75,167700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,110.0199966430664,110.4000015258789,108.36000061035156,108.83000183105467,218700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,109.94000244140624,111.83999633789062,109.38999938964844,111.16999816894533,196500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,111.08000183105467,113.86000061035156,111.08000183105467,112.4000015258789,233200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,112.37999725341795,112.76000213623048,111.22000122070312,111.33999633789062,168500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,110.27999877929688,110.83999633789062,105.26000213623048,107.37000274658205,297700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,107.94000244140624,111.9000015258789,107.94000244140624,111.02999877929688,233800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,111.98999786376952,112.79000091552734,109.87999725341795,110.0999984741211,162800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,109.93000030517578,111.75,109.8499984741211,111.41999816894533,249400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,112.05999755859376,113.83000183105467,111.81999969482422,113.2699966430664,215200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,114.12000274658205,114.6999969482422,109.0199966430664,109.37999725341795,196300.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,107.54000091552734,109.41999816894533,107.0,108.8499984741211,227400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,112.91000366210938,113.08000183105467,110.77999877929688,112.41000366210938,247000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,111.72000122070312,111.79000091552734,110.2300033569336,110.83000183105467,142600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,111.38999938964844,112.4800033569336,109.37000274658205,109.79000091552734,170800.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,109.1999969482422,109.77999877929688,107.6999969482422,108.33000183105467,207400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,108.6500015258789,108.73999786376952,105.6500015258789,105.97000122070312,197900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,106.58999633789062,107.2300033569336,104.5199966430664,104.63999938964844,248400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,104.52999877929688,106.87000274658205,104.52999877929688,106.22000122070312,202100.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,106.72000122070312,107.73999786376952,106.16000366210938,107.5199966430664,228700.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,107.2699966430664,108.36000061035156,105.98999786376952,108.12999725341795,198900.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,108.25,108.30999755859376,107.08000183105467,108.2300033569336,202900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,107.4000015258789,110.66999816894533,107.3000030517578,109.72000122070312,163700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,109.11000061035156,110.66000366210938,108.70999908447266,108.94000244140624,171600.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,109.5199966430664,110.41000366210938,108.55999755859376,110.0,158600.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,109.33999633789062,109.83999633789062,107.27999877929688,107.77999877929688,211100.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,102.52999877929688,108.56999969482422,100.5,105.4800033569336,417400.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,107.4000015258789,109.91999816894533,106.63999938964844,109.11000061035156,453100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,110.0,113.87999725341795,110.0,113.36000061035156,364400.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,113.0,113.31999969482422,110.62000274658205,111.69000244140624,246500.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,112.33999633789062,113.4499969482422,111.97000122070312,112.02999877929688,230200.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,110.5999984741211,112.48999786376952,110.5999984741211,111.83000183105467,210200.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,111.9800033569336,115.1500015258789,111.9800033569336,114.25,304200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,115.02999877929688,116.16000366210938,114.3000030517578,116.13999938964844,214000.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,116.94000244140624,117.31999969482422,115.12000274658205,116.0,202800.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,116.31999969482422,116.87000274658205,114.54000091552734,115.11000061035156,161300.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,115.47000122070312,116.18000030517578,114.86000061035156,114.91999816894533,163300.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,115.16999816894533,115.87000274658205,114.30999755859376,115.47000122070312,171200.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,115.9499969482422,116.72000122070312,115.2699966430664,116.27999877929688,182800.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,116.04000091552734,116.31999969482422,115.0999984741211,115.20999908447266,233300.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,115.08999633789062,116.08000183105467,114.4499969482422,115.93000030517578,182200.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,115.98999786376952,119.47000122070312,114.02999877929688,119.4000015258789,350600.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,119.79000091552734,121.08999633789062,117.62999725341795,119.08000183105467,245000.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,119.9000015258789,120.86000061035156,119.11000061035156,120.6500015258789,177800.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,121.87000274658205,123.83999633789062,121.7699966430664,123.25,362000.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,121.62999725341795,122.80999755859376,120.29000091552734,121.04000091552734,313900.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,121.5199966430664,124.1999969482422,120.58000183105467,123.75,284000.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,124.41999816894533,129.4600067138672,124.41999816894533,128.1999969482422,407400.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,129.05999755859375,129.05999755859375,125.61000061035156,125.8000030517578,386500.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,124.86000061035156,125.0999984741211,120.95999908447266,122.4000015258789,275300.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,123.3499984741211,125.02999877929688,122.69000244140624,124.80999755859376,265500.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,124.18000030517578,124.18000030517578,121.72000122070312,122.41999816894533,192000.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,122.13999938964844,122.33000183105467,120.7699966430664,121.88999938964844,182000.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,120.2300033569336,123.38999938964844,119.13999938964844,123.1999969482422,251000.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,121.4800033569336,121.4800033569336,118.23999786376952,120.52999877929688,247100.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,123.04000091552734,124.3499984741211,121.91999816894533,122.20999908447266,188300.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,122.4000015258789,123.16999816894533,119.77999877929688,121.18000030517578,121900.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,119.4000015258789,120.22000122070312,117.79000091552734,118.94000244140624,163100.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,118.75,121.52999877929688,118.44000244140624,120.62999725341795,226400.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,120.75,121.44000244140624,119.94000244140624,120.2300033569336,199700.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,120.0,124.1999969482422,120.0,123.0,214800.0,,,,,,,,,,
