Date,Open,High,Low,Close,Volume,"('Adj Close', 'XMTR')","('Close', 'XMTR')","('High', 'XMTR')","('Low', 'XMTR')","('Open', 'XMTR')","('Volume', 'XMTR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,35.0,35.689998626708984,33.77000045776367,34.65999984741211,799400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,33.83000183105469,35.279998779296875,32.939998626708984,33.189998626708984,795400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,33.0,34.040000915527344,32.540000915527344,33.040000915527344,604100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,32.40999984741211,34.2599983215332,32.349998474121094,32.5099983215332,437000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,32.349998474121094,34.15999984741211,31.88999938964844,33.7400016784668,590100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,32.959999084472656,33.51499938964844,32.625,33.04999923706055,332700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,32.869998931884766,33.0,31.030000686645508,31.59000015258789,753200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,31.38999938964844,31.459999084472656,28.899999618530277,30.18000030517578,761900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,30.540000915527344,30.670000076293945,29.56999969482422,30.049999237060547,498700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,29.479999542236328,31.31599998474121,29.479999542236328,31.200000762939453,373600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,30.049999237060547,31.290000915527344,29.899999618530277,31.270000457763672,420100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,31.34000015258789,31.7549991607666,29.691999435424805,31.07999992370605,333000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,32.040000915527344,33.119998931884766,31.3700008392334,32.79999923706055,685800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,33.540000915527344,34.0,32.66999816894531,33.560001373291016,615000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,34.04999923706055,34.400001525878906,32.9109992980957,33.0,267800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,33.79999923706055,33.79999923706055,32.150001525878906,32.20000076293945,255800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,33.22999954223633,33.2400016784668,31.6200008392334,31.799999237060547,299800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,32.189998626708984,32.77000045776367,31.88999938964844,32.27000045776367,227600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,32.279998779296875,34.31999969482422,32.040000915527344,34.2599983215332,567100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,33.810001373291016,34.22999954223633,32.630001068115234,33.209999084472656,291600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,33.099998474121094,34.83000183105469,32.099998474121094,32.18000030517578,514800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,33.02000045776367,34.970001220703125,32.400001525878906,34.939998626708984,354600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,34.939998626708984,36.290000915527344,34.39500045776367,35.58000183105469,268200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,35.5,35.5,33.65999984741211,33.93000030517578,432700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,33.86000061035156,33.86000061035156,32.310001373291016,32.310001373291016,304100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,32.56999969482422,32.709999084472656,30.959999084472656,31.809999465942383,429400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,31.850000381469727,33.19499969482422,31.549999237060547,33.16999816894531,436700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,33.900001525878906,34.43000030517578,32.5,32.91999816894531,466200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,33.06999969482422,34.744998931884766,32.94499969482422,33.52000045776367,644800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,31.239999771118164,31.584999084472656,30.020000457763672,30.59000015258789,692400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,31.56999969482422,33.310001373291016,31.03499984741211,33.0,509400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,33.34000015258789,33.68000030517578,32.709999084472656,33.0,399100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,32.72999954223633,33.029998779296875,32.04999923706055,32.06999969482422,274400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,31.0,31.448999404907227,30.46999931335449,30.920000076293945,203300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,30.049999237060547,30.270000457763672,28.770000457763672,29.11000061035156,442200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,29.559999465942383,30.030000686645508,29.149999618530277,29.5,487400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,29.43000030517578,30.26499938964844,29.21500015258789,29.8799991607666,283100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,29.75,30.93000030517578,29.68000030517578,30.38999938964844,453300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,30.8799991607666,31.8799991607666,30.46500015258789,30.61000061035156,654000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,30.18000030517578,31.57999992370605,30.003999710083008,30.09000015258789,938400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,22.46500015258789,23.950000762939453,18.299999237060547,19.559999465942383,4305700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,19.809999465942383,19.8799991607666,17.579999923706055,18.0,3039100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,18.209999084472656,18.36000061035156,16.760000228881836,17.049999237060547,2021100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,16.799999237060547,17.0,16.17099952697754,16.43000030517578,1439900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,17.0,18.049999237060547,16.739999771118164,17.709999084472656,1312800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,17.700000762939453,18.440000534057617,17.5,17.760000228881836,889900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,17.850000381469727,18.600000381469727,17.75,18.170000076293945,924500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,18.07999992370605,18.729999542236328,17.950000762939453,18.61000061035156,633400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,18.6299991607666,18.81999969482422,18.049999237060547,18.06999969482422,503000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,17.90999984741211,18.1299991607666,17.395000457763672,17.479999542236328,432000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,17.3700008392334,17.3700008392334,16.670000076293945,16.920000076293945,700600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,16.75,16.829999923706055,16.350000381469727,16.440000534057617,598500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,16.459999084472656,16.940000534057617,16.299999237060547,16.549999237060547,366800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,16.440000534057617,17.25,16.299999237060547,17.100000381469727,455300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,17.010000228881836,18.3799991607666,17.010000228881836,18.200000762939453,423600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,18.40999984741211,18.809999465942383,17.690000534057617,17.770000457763672,608700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,17.799999237060547,17.829999923706055,17.200000762939453,17.200000762939453,502400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,17.309999465942383,17.889999389648438,16.290000915527344,16.350000381469727,559000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,16.440000534057617,16.510000228881836,16.030000686645508,16.239999771118164,742700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,16.420000076293945,16.979999542236328,16.299999237060547,16.8799991607666,504100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,16.940000534057617,17.479999542236328,16.6299991607666,16.889999389648438,462200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,16.860000610351562,17.3799991607666,16.520000457763672,17.360000610351562,303000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,16.899999618530273,17.360000610351562,16.514999389648438,16.65999984741211,469900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,16.540000915527344,17.43000030517578,16.510000228881836,17.40999984741211,345000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,17.81999969482422,18.540000915527344,17.28499984741211,17.469999313354492,697000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,17.420000076293945,18.420000076293945,17.3799991607666,17.860000610351562,729000.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,17.889999389648438,18.6299991607666,17.650999069213867,18.270000457763672,662900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,18.290000915527344,18.86000061035156,18.09499931335449,18.420000076293945,664600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,17.5,18.13999938964844,17.260000228881836,18.0,624000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,18.15999984741211,18.57999992370605,18.1200008392334,18.299999237060547,617500.0,,,,,,,,,,
