Date,Open,High,Low,Close,Volume,"('Adj Close', 'FANG')","('Close', 'FANG')","('High', 'FANG')","('Low', 'FANG')","('Open', 'FANG')","('Volume', 'FANG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-01 19:00:00-05:00,152.57000732421875,152.89999389648438,150.19000244140625,150.22000122070312,1282000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,149.82000732421875,150.55999755859375,147.92999267578125,149.6199951171875,1613000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,150.39999389648438,152.7899932861328,150.0,151.99000549316406,1927200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,151.97999572753906,152.8000030517578,150.7100067138672,151.4499969482422,1754700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,151.5,154.38999938964844,151.30999755859375,153.47999572753906,1674700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,153.7100067138672,154.22000122070312,151.25,151.74000549316406,1015100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,160.0,168.1199951171875,158.6199951171875,165.97999572753906,7276300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,167.30999755859375,169.66000366210938,163.57000732421875,165.60000610351562,3354200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,167.7100067138672,170.27999877929688,166.11000061035156,169.86000061035156,3724500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,170.5800018310547,179.52999877929688,170.27000427246094,178.52000427246094,3728700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,179.42999267578125,181.5399932861328,178.07000732421875,179.4199981689453,2539900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,179.57000732421875,180.13999938964844,177.25999450683594,178.05999755859375,2792200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,182.22999572753903,183.9600067138672,178.27999877929688,179.75,3443600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,179.63999938964844,180.3600006103516,176.38999938964844,176.72999572753906,2346100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,175.36000061035156,177.7899932861328,174.38999938964844,176.36000061035156,2092400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,175.7899932861328,177.94000244140625,174.64999389648438,177.11000061035156,1374200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,177.42999267578125,178.25999450683594,176.13999938964844,177.9499969482422,1499100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,177.1300048828125,179.82000732421875,176.72999572753906,179.75999450683594,1458000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,180.6499938964844,182.9900054931641,180.0,182.5200042724609,2029400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,183.33999633789065,185.77999877929688,183.1499938964844,185.1699981689453,1773800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,183.1000061035156,183.1000061035156,178.2100067138672,178.88999938964844,1320000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,179.02000427246094,182.1199951171875,178.88999938964844,180.05999755859375,1141500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,180.9900054931641,181.8300018310547,179.3000030517578,181.17999267578125,1736600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,181.5500030517578,183.6199951171875,181.5,182.80999755859372,1551100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,182.6999969482422,184.88999938964844,182.3300018310547,183.2899932861328,1251500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,182.52999877929688,184.6100006103516,181.5500030517578,184.5,1290800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,185.5,185.8699951171875,183.72000122070312,184.5200042724609,1099200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,186.75,188.6000061035156,185.9900054931641,187.55999755859372,1436900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,188.00999450683597,189.6999969482422,187.7899932861328,189.5,1467800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,189.08999633789065,191.3800048828125,187.8500061035156,189.94000244140625,3367100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,190.72000122070312,191.2899932861328,188.7899932861328,190.05999755859372,1170300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,189.91000366210935,192.8600006103516,189.5,192.6199951171875,1288700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,191.6999969482422,193.00999450683597,190.0800018310547,192.8999938964844,1373600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,193.22000122070312,194.6699981689453,192.3800048828125,194.3999938964844,1326900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,195.0,195.1199951171875,193.00999450683597,194.6999969482422,1080300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,195.72999572753903,197.3800048828125,195.72999572753903,196.58999633789065,1332700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,196.58999633789065,198.1199951171875,194.0800018310547,194.25,1541900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,193.8800048828125,196.55999755859372,193.4499969482422,196.52999877929688,987000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,198.00999450683597,198.52999877929688,196.5,198.1699981689453,1052600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,199.3500061035156,199.8699951171875,197.57000732421875,199.4499969482422,1148300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,200.0,200.66000366210935,198.1499938964844,200.3699951171875,1543800.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,201.00999450683597,203.47000122070312,200.9600067138672,203.22000122070312,1490100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,203.63999938964844,203.97000122070312,200.57000732421875,201.0500030517578,1459700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,201.3999938964844,205.02999877929688,200.3000030517578,204.32000732421875,1518900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,204.5800018310547,208.4900054931641,203.3999938964844,206.57000732421875,1830400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,207.5500030517578,208.4900054931641,204.75,205.52999877929688,1830200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,204.0,206.80999755859372,203.75999450683597,206.22999572753903,1182900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,207.0,208.2899932861328,203.6000061035156,208.25999450683597,1250200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,209.3600006103516,211.9600067138672,205.0,206.33999633789065,1526900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,207.91000366210935,209.47999572753903,204.6100006103516,205.3500061035156,1229200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,203.9600067138672,205.1999969482422,201.82000732421875,203.9499969482422,1331900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,203.6100006103516,204.9900054931641,199.3699951171875,201.1499938964844,1578200.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,202.07000732421875,202.75999450683597,198.7400054931641,199.6000061035156,1063300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,201.22999572753903,203.8500061035156,200.1000061035156,200.7400054931641,1800800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,200.0,203.69000244140625,198.0500030517578,202.5800018310547,1416100.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,201.50999450683597,204.52999877929688,200.5,204.3699951171875,960400.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,203.7100067138672,206.6499938964844,202.9199981689453,205.2400054931641,1289500.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,205.63999938964844,207.66000366210935,203.42999267578125,207.1000061035156,1093800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,205.17999267578125,208.8500061035156,204.8600006103516,207.75999450683597,1184000.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,206.7400054931641,207.47000122070312,204.27999877929688,205.8600006103516,1663400.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,204.5800018310547,205.6100006103516,200.72000122070312,201.1300048828125,2042700.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,203.0,203.5,193.19000244140625,196.00999450683597,2875200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,196.82000732421875,198.1499938964844,195.0399932861328,197.6300048828125,1933200.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,196.5800018310547,201.5399932861328,196.2899932861328,201.5,1873700.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,202.50999450683597,205.7400054931641,202.16000366210935,204.19000244140625,1791600.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,204.44000244140625,205.47000122070312,203.0399932861328,203.67999267578125,1244800.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,202.3600006103516,204.7700042724609,201.75999450683597,203.22000122070312,1390200.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,203.2899932861328,204.6699981689453,202.8999938964844,203.72000122070312,1032900.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,204.3999938964844,205.5800018310547,200.9499969482422,202.19000244140625,1732200.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,203.19000244140625,203.2899932861328,200.1300048828125,200.7700042724609,1384100.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,198.5200042724609,199.9199981689453,197.05999755859372,198.0500030517578,1474600.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,197.08999633789065,197.8000030517578,193.52999877929688,196.7400054931641,1614800.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,196.8800048828125,197.57000732421875,194.47999572753903,194.58999633789065,1145200.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,195.3600006103516,198.27999877929688,194.8300018310547,197.6699981689453,1011900.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,197.82000732421875,199.0800018310547,197.0,197.8300018310547,929000.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,196.4600067138672,199.1000061035156,196.33999633789065,196.55999755859372,834100.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,196.25,196.33999633789065,191.47999572753903,192.33999633789065,1179200.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,194.02999877929688,195.1699981689453,191.75999450683597,191.9600067138672,1394600.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,193.75999450683597,194.8800048828125,193.1699981689453,193.4600067138672,688400.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,195.2400054931641,198.1699981689453,195.1999969482422,197.75999450683597,1304000.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,197.57000732421875,197.7899932861328,193.2700042724609,195.0200042724609,1527700.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,194.5399932861328,197.88999938964844,194.5399932861328,197.33999633789065,1290000.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,197.52999877929688,199.4600067138672,196.9600067138672,199.25999450683597,2933800.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,198.4499969482422,198.8300018310547,186.47999572753903,190.7100067138672,2775100.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,188.72999572753903,189.2899932861328,185.1000061035156,189.22000122070312,1744900.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,189.22000122070312,190.00999450683597,188.4900054931641,189.19000244140625,825700.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,188.8800048828125,191.5500030517578,188.8000030517578,191.0399932861328,1181400.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,191.0399932861328,191.6000061035156,189.77999877929688,190.3000030517578,1027800.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,190.75999450683597,195.0,190.6199951171875,193.97000122070312,961200.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,192.6100006103516,193.72999572753903,191.2400054931641,193.6699981689453,716300.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,195.25999450683597,196.0,192.3500061035156,193.6499938964844,1056800.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,192.5,192.8699951171875,188.2700042724609,190.3500061035156,1268800.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,189.8999938964844,190.0,185.69000244140625,185.97000122070312,978300.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,186.55999755859372,188.1300048828125,185.1000061035156,187.55999755859372,1235300.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,188.7899932861328,189.8600006103516,188.2100067138672,188.8699951171875,1124300.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,189.50999450683597,193.6000061035156,189.50999450683597,192.72999572753903,1960000.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,193.57000732421875,193.6999969482422,190.3300018310547,190.8800048828125,3342900.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,192.1199951171875,199.1499938964844,191.8500061035156,198.02999877929688,1809700.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,197.88999938964844,198.6300048828125,196.3300018310547,197.8800048828125,1445400.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,198.16000366210935,198.16000366210935,195.00999450683597,196.9600067138672,1258000.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,198.25,199.38999938964844,196.6499938964844,199.19000244140625,1036500.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,200.5399932861328,202.8699951171875,199.07000732421875,200.19000244140625,2105900.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,201.82000732421875,204.38999938964844,199.77999877929688,203.7100067138672,1230300.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,205.4900054931641,208.6199951171875,203.8000030517578,204.8999938964844,1763200.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,206.0800018310547,208.7700042724609,204.3300018310547,206.92999267578125,741100.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,206.4499969482422,207.47999572753903,202.30999755859372,203.52999877929688,761300.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,202.3699951171875,203.5500030517578,201.0399932861328,203.3500061035156,774800.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,200.9499969482422,204.6199951171875,199.6199951171875,202.6000061035156,993300.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,202.07000732421875,202.6499938964844,200.75,202.38999938964844,970900.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,202.50999450683597,208.3000030517578,201.5800018310547,207.1699981689453,1249100.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,207.3699951171875,208.6499938964844,203.42999267578125,204.1699981689453,1128200.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,205.0,212.1000061035156,204.3600006103516,210.92999267578125,1410700.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,209.8500061035156,210.6100006103516,208.17999267578125,209.05999755859372,1077600.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,210.5800018310547,214.5,209.3500061035156,210.94000244140625,1485200.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,211.07000732421875,212.27999877929688,206.63999938964844,210.02999877929688,893900.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,208.9900054931641,209.57000732421875,205.33999633789065,205.47000122070312,1348100.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,205.3699951171875,205.7400054931641,202.0800018310547,204.67999267578125,930500.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,204.33999633789065,204.5,198.2899932861328,198.3600006103516,1390300.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,199.8300018310547,201.92999267578125,198.30999755859372,198.8300018310547,1178900.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,198.3999938964844,202.19000244140625,197.5200042724609,199.8000030517578,1067800.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,199.5200042724609,201.32000732421875,197.72999572753903,200.75999450683597,775700.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,201.6000061035156,202.27999877929688,196.4900054931641,198.2700042724609,853000.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,198.5,200.44000244140625,197.3000030517578,198.0800018310547,1525100.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,203.0200042724609,203.97999572753903,198.97999572753903,202.30999755859372,1245800.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,201.33999633789065,203.75999450683597,195.8600006103516,198.22000122070312,1525000.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,195.0,195.57000732421875,185.97999572753903,189.05999755859372,1999200.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,184.1300048828125,186.8800048828125,179.61000061035156,185.17999267578125,2421900.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,192.3800048828125,194.83999633789065,187.0,189.6999969482422,1953100.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,193.6100006103516,196.66000366210935,191.1100006103516,191.3800048828125,1454900.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,191.0,199.16000366210935,191.0,197.4900054931641,1319600.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,197.08999633789065,201.7100067138672,195.55999755859372,199.7700042724609,1289100.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,200.69000244140625,202.8699951171875,199.57000732421875,201.2899932861328,1114700.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,198.7700042724609,199.2400054931641,195.57000732421875,196.13999938964844,1783000.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,196.1499938964844,196.92999267578125,195.16000366210935,196.4499969482422,1066700.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,194.7899932861328,197.82000732421875,194.47999572753903,196.5800018310547,1220000.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,193.88999938964844,196.1999969482422,193.4900054931641,194.82000732421875,1163700.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,195.67999267578125,198.50999450683597,195.25,195.83999633789065,1189700.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,195.69000244140625,195.69000244140625,189.55999755859372,189.75,1114600.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,191.94000244140625,192.97999572753903,189.8600006103516,191.1199951171875,1105500.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,191.5,193.44000244140625,190.7899932861328,191.72999572753903,893400.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,193.0800018310547,195.91000366210935,192.92999267578125,195.22000122070312,755500.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,197.6499938964844,199.25999450683597,194.42999267578125,197.27999877929688,1127100.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,197.1499938964844,197.8999938964844,193.8800048828125,194.7100067138672,876600.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,193.4499969482422,195.47000122070312,193.08999633789065,194.57000732421875,698700.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,197.08999633789065,198.6300048828125,194.4199981689453,196.7899932861328,1054700.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,194.25,195.6000061035156,192.75999450683597,195.1100006103516,1811900.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,191.42999267578125,191.42999267578125,186.3999938964844,187.47999572753903,1414100.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,188.3600006103516,189.25,184.22999572753903,184.27999877929688,1098600.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,185.8999938964844,186.3300018310547,182.88999938964844,184.00999450683597,1312600.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,183.63999938964844,185.3800048828125,178.80999755859375,179.72999572753906,1505600.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,180.5200042724609,180.83999633789065,178.80999755859375,179.2100067138672,1442900.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,178.8300018310547,179.2100067138672,168.9199981689453,171.49000549316406,3135100.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,172.4199981689453,172.4199981689453,167.83999633789062,168.5,2580700.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,169.97000122070312,177.97000122070312,167.92999267578125,170.86000061035156,2674400.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,171.22999572753906,174.5500030517578,171.22999572753906,172.4199981689453,1464800.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,174.0,176.24000549316406,171.83999633789062,174.80999755859375,1638300.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,174.2100067138672,180.3300018310547,174.2100067138672,179.77000427246094,1817500.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,179.50999450683594,182.8999938964844,177.8800048828125,178.1199951171875,1609800.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,182.3999938964844,183.8800048828125,179.3300018310547,181.6300048828125,1175100.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,179.27000427246094,182.17999267578125,178.0500030517578,181.0,7855300.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,182.2400054931641,186.19000244140625,181.63999938964844,185.25,3249300.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,188.0,189.1199951171875,184.19000244140625,185.42999267578125,3046800.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,185.42999267578125,185.83999633789065,179.86000061035156,180.52999877929688,1740600.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,176.0399932861328,177.13999938964844,168.08999633789062,168.86000061035156,4646800.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,170.5500030517578,173.25,169.3699951171875,170.6300048828125,5079300.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,170.11000061035156,172.5800018310547,168.75999450683594,172.39999389648438,2768200.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,170.9199981689453,178.7899932861328,169.99000549316406,177.52000427246094,3149200.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,182.6199951171875,183.3000030517578,178.52999877929688,181.2899932861328,3037900.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,181.8699951171875,188.82000732421875,180.8800048828125,188.3000030517578,3018800.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,191.55999755859372,195.5500030517578,189.5,194.6100006103516,3491700.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,195.9499969482422,200.47000122070312,195.0,199.5,3780800.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,196.1199951171875,196.88999938964844,191.8300018310547,193.7700042724609,10794600.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,192.3800048828125,194.7100067138672,190.80999755859372,193.75,2270800.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,194.6999969482422,197.67999267578125,193.9600067138672,194.05999755859372,1431600.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,192.66000366210935,196.0,192.4499969482422,194.9600067138672,1366800.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,192.4199981689453,193.30999755859372,189.7400054931641,190.6999969482422,1560500.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,183.66000366210935,184.2400054931641,179.64999389648438,179.77000427246094,2845200.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,180.22000122070312,183.6199951171875,180.22000122070312,182.4600067138672,1916600.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,182.07000732421875,184.08999633789065,180.75,183.9600067138672,1753800.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,183.44000244140625,184.8699951171875,181.7899932861328,183.9900054931641,1214200.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,185.25999450683597,186.7400054931641,182.0399932861328,182.41000366210935,1461000.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,184.22000122070312,185.0500030517578,182.27999877929688,184.02999877929688,1068000.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,182.33999633789065,183.25,179.9600067138672,181.1199951171875,1415100.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,182.3500061035156,183.13999938964844,180.2700042724609,180.91000366210935,1072700.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,182.6199951171875,184.50999450683597,181.8500061035156,184.3800048828125,2150800.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,177.77000427246094,179.89999389648438,177.1199951171875,178.19000244140625,1788200.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,177.75999450683594,179.1999969482422,175.16000366210938,175.63999938964844,1690800.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,176.86000061035156,178.22999572753906,175.63999938964844,176.64999389648438,1568200.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,178.35000610351562,179.1300048828125,175.7899932861328,176.77000427246094,2028700.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,177.39999389648438,178.86000061035156,175.0800018310547,175.80999755859375,1946100.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,178.19000244140625,181.3300018310547,177.5,179.75999450683594,1918600.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,174.89999389648438,178.88999938964844,173.72000122070312,175.6300048828125,3691100.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,180.0,185.7899932861328,177.0,183.6199951171875,3017300.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,182.4600067138672,183.2100067138672,179.41000366210938,181.58999633789065,1727300.0,,,,,,,,,,
