Date,Open,High,Low,Close,Volume,"('Adj Close', 'WW')","('Close', 'WW')","('High', 'WW')","('Low', 'WW')","('Open', 'WW')","('Volume', 'WW')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,8.680000305175781,8.739999771118164,8.170000076293945,8.579999923706055,4250200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,8.119999885559082,8.199999809265137,7.550000190734863,7.639999866485596,8619500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,7.340000152587891,7.340000152587891,6.400000095367432,6.789999961853027,16655400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,6.739999771118164,6.980000019073486,6.28000020980835,6.449999809265137,6878900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,6.53000020980835,6.760000228881836,6.210000038146973,6.670000076293945,5227100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,6.550000190734863,6.739999771118164,6.320000171661377,6.539999961853027,3578500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,6.550000190734863,6.650000095367432,6.409999847412109,6.5,2901100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,6.449999809265137,6.460000038146973,5.619999885559082,5.929999828338623,8777400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,5.929999828338623,6.010000228881836,5.579999923706055,5.619999885559082,4599800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,5.5,5.5,4.369999885559082,4.650000095367432,15090900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.559999942779541,4.78000020980835,4.409999847412109,4.71999979019165,7589400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.739999771118164,4.860000133514404,4.239999771118164,4.559999942779541,6465600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.670000076293945,4.710000038146973,4.309999942779541,4.539999961853027,5410300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.619999885559082,5.010000228881836,4.619999885559082,4.710000038146973,4860400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.559999942779541,4.730000019073486,4.360000133514404,4.590000152587891,5050000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.659999847412109,4.739999771118164,4.360000133514404,4.369999885559082,3323000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.440000057220459,4.579999923706055,4.360000133514404,4.46999979019165,3532200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.429999828338623,4.510000228881836,4.349999904632568,4.360000133514404,2906000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.28000020980835,4.309999942779541,3.910000085830689,4.159999847412109,5345400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,4.110000133514404,4.110000133514404,3.900000095367432,4.010000228881836,3878000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.900000095367432,4.050000190734863,3.759999990463257,3.759999990463257,4343800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.759999990463257,3.990000009536743,3.7300000190734863,3.950000047683716,4364900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.869999885559082,4.03000020980835,3.7699999809265137,4.019999980926514,3410100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,4.03000020980835,4.03000020980835,3.809999942779541,3.849999904632568,3828800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.849999904632568,4.329999923706055,3.819999933242798,4.300000190734863,4643000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,4.25,4.639999866485596,4.150000095367432,4.599999904632568,4155300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,4.610000133514404,5.119999885559082,4.610000133514404,5.110000133514404,4934500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,5.150000095367432,5.21999979019165,4.5,4.590000152587891,6149000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,4.570000171661377,5.039999961853027,4.570000171661377,5.019999980926514,3527700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,4.670000076293945,4.739999771118164,4.380000114440918,4.389999866485596,3945300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.460000038146973,4.679999828338623,4.440000057220459,4.550000190734863,2891200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,4.630000114440918,4.789999961853027,4.489999771118164,4.510000228881836,3090100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.400000095367432,4.420000076293945,4.090000152587891,4.099999904632568,3299800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.059999942779541,4.059999942779541,3.799999952316284,3.819999933242798,3429300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.7699999809265137,3.809999942779541,3.4100000858306885,3.490000009536743,6564000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.559999942779541,3.619999885559082,3.2100000381469727,3.25,6407000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,3.2300000190734863,3.289999961853028,3.0899999141693115,3.1700000762939453,5121400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,3.2100000381469727,3.430000066757202,3.1700000762939453,3.220000028610229,7050500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,3.299999952316284,3.7300000190734863,3.259999990463257,3.650000095367432,5483900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.700000047683716,3.920000076293945,3.539999961853028,3.819999933242798,14082900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.869999885559082,3.4200000762939453,2.789999961853028,3.119999885559082,18599100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,3.0999999046325684,3.559999942779541,3.049999952316284,3.380000114440918,9386900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,3.359999895095825,3.400000095367432,2.970000028610229,3.25,6395800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,3.1700000762939453,3.5,3.049999952316284,3.1700000762939453,6770400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,3.200000047683716,3.25,2.8499999046325684,2.859999895095825,5602000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.880000114440918,2.970000028610229,2.799999952316284,2.950000047683716,5777900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.9800000190734863,3.190000057220459,2.9800000190734863,3.0,3111700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,3.0199999809265137,3.049999952316284,2.8399999141693115,2.869999885559082,2772500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.859999895095825,2.9200000762939453,2.6600000858306885,2.6700000762939453,4228900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.640000104904175,2.7699999809265137,2.150000095367432,2.3499999046325684,13530000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.25,2.289999961853028,1.590000033378601,1.870000004768372,25376300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.0299999713897705,2.509999990463257,1.9900000095367432,2.259999990463257,18904000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.259999990463257,2.7300000190734863,2.140000104904175,2.400000095367432,13159000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,2.5,2.5299999713897705,2.2699999809265137,2.309999942779541,6088000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,2.2799999713897705,2.400000095367432,2.140000104904175,2.1600000858306885,7575700.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,2.200000047683716,2.2699999809265137,1.940000057220459,1.9600000381469729,7831700.0,,,,,,,,,,
