Date,Open,High,Low,Close,Volume,"('Adj Close', 'PGR')","('Close', 'PGR')","('High', 'PGR')","('Low', 'PGR')","('Open', 'PGR')","('Volume', 'PGR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,159.8000030517578,161.6999969482422,159.33999633789062,161.6300048828125,1912200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,162.25999450683594,165.30999755859375,162.1199951171875,163.1699981689453,2208600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,164.67999267578125,166.27999877929688,162.9600067138672,163.0,1937200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,164.30999755859375,164.57000732421875,161.55999755859375,162.7100067138672,1544700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,163.44000244140625,165.50999450683594,162.35000610351562,165.3699951171875,1994200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,165.9499969482422,166.8300018310547,164.16000366210938,166.6699981689453,1927800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,166.0800018310547,168.22000122070312,164.1699981689453,165.50999450683594,1582600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,166.0,168.2899932861328,164.97999572753906,168.02000427246094,2275600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,169.3800048828125,169.9600067138672,167.6999969482422,168.89999389648438,1649900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,169.83999633789062,169.83999633789062,168.02000427246094,168.57000732421875,2186300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,169.24000549316406,171.7100067138672,168.88999938964844,169.88999938964844,2373800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,167.47000122070312,170.27000427246094,166.9199981689453,169.91000366210938,2530200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,171.0,172.50999450683594,170.0800018310547,170.13999938964844,2722300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,170.72000122070312,171.97000122070312,170.2100067138672,170.27999877929688,2643200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,169.67999267578125,172.0399932861328,169.57000732421875,170.32000732421875,2932600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,181.6000061035156,182.3500061035156,176.50999450683594,178.36000061035156,4565900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,178.41000366210938,180.4900054931641,176.14999389648438,178.00999450683594,2887200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,178.1999969482422,180.0,177.27000427246094,179.4199981689453,2354300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,178.75,180.4600067138672,176.72999572753906,177.75999450683594,2000800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,176.3800048828125,179.82000732421875,175.5,179.7100067138672,1834700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,180.4600067138672,180.8600006103516,177.69000244140625,178.25,1978800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,176.77000427246094,179.64999389648438,176.3699951171875,178.7100067138672,2839200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,180.1699981689453,181.8999938964844,179.67999267578125,180.69000244140625,1791600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,180.47999572753903,182.63999938964844,180.47999572753903,182.17999267578125,1819200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,182.0,182.6199951171875,179.91000366210938,180.2700042724609,1579600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,181.4499969482422,182.8500061035156,180.67999267578125,182.1699981689453,1586600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,182.2100067138672,184.27999877929688,181.88999938964844,182.9600067138672,1762400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,182.55999755859372,184.0,182.3000030517578,182.72000122070312,1968700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,182.72000122070312,183.1199951171875,181.6499938964844,182.3600006103516,1748900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,184.13999938964844,184.91000366210935,180.72000122070312,182.0800018310547,3251300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,184.1699981689453,188.1999969482422,182.22999572753903,187.9499969482422,3434300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,187.72999572753903,189.8500061035156,187.1000061035156,189.2400054931641,1939700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,189.8600006103516,191.9199981689453,188.5800018310547,189.08999633789065,2113100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,189.6300048828125,191.9499969482422,189.0,189.47999572753903,2497900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,190.25999450683597,191.32000732421875,187.7899932861328,190.25,2253100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,190.72999572753903,192.30999755859372,189.25,191.69000244140625,1997700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,191.83999633789065,192.6000061035156,190.5200042724609,191.3000030517578,1826500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,192.1499938964844,193.6699981689453,191.3300018310547,193.5800018310547,2194200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,193.6300048828125,193.9499969482422,189.66000366210935,192.17999267578125,2502700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,192.72999572753903,193.38999938964844,191.47999572753903,192.02999877929688,2533600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,192.1199951171875,192.3600006103516,188.8000030517578,189.55999755859372,4203700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,189.1999969482422,190.16000366210935,186.94000244140625,187.8300018310547,3624700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,187.75999450683597,189.8300018310547,187.32000732421875,189.2400054931641,2931000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,189.4900054931641,190.8800048828125,189.3999938964844,189.80999755859372,2445800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,193.3999938964844,196.3000030517578,191.0,196.00999450683597,3431500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,196.0,196.94000244140625,193.8600006103516,196.1199951171875,2964900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,195.1300048828125,198.97999572753903,194.4900054931641,198.41000366210935,2803500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,198.1999969482422,198.25999450683597,195.42999267578125,196.7400054931641,2178200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,197.0,199.07000732421875,195.57000732421875,198.94000244140625,1515100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,199.6300048828125,199.8699951171875,197.7700042724609,199.7400054931641,2101400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,201.6300048828125,202.6999969482422,199.5399932861328,201.8699951171875,3537800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,199.57000732421875,205.8300018310547,199.57000732421875,204.8800048828125,5740500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,204.57000732421875,207.1999969482422,204.07000732421875,206.41000366210935,2289900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,207.52999877929688,207.8699951171875,204.17999267578125,205.4900054931641,2024900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,205.0,206.8600006103516,204.67999267578125,205.72000122070312,1729900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,204.5,207.1999969482422,203.5399932861328,205.57000732421875,3418700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,205.8500061035156,207.3999938964844,205.2400054931641,205.6999969482422,2557900.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,205.8300018310547,206.88999938964844,204.66000366210935,206.0200042724609,3491700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,205.7899932861328,207.8000030517578,204.3000030517578,204.6499938964844,3546200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,205.16000366210935,206.3000030517578,204.25999450683597,206.1499938964844,3509100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,207.22999572753903,208.19000244140625,206.38999938964844,206.82000732421875,3163400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,207.19000244140625,210.0500030517578,205.9199981689453,209.9499969482422,2324300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,209.9600067138672,210.7100067138672,208.9499969482422,210.02999877929688,1919100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,210.2899932861328,211.75,209.6000061035156,210.7700042724609,2526800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,211.1999969482422,212.2400054931641,208.3699951171875,209.2400054931641,2581400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,210.2400054931641,212.0500030517578,209.27999877929688,211.0,3035900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,210.6999969482422,210.9600067138672,208.6999969482422,210.38999938964844,2793700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,210.55999755859372,211.0500030517578,204.19000244140625,204.80999755859372,2662100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,203.9499969482422,207.08999633789065,203.2100067138672,206.1499938964844,2367300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,206.25,207.08999633789065,202.08999633789065,202.25999450683597,3896400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,208.0,209.5,203.25999450683597,203.8999938964844,5367700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,207.75999450683597,208.77999877929688,205.1300048828125,206.58999633789065,3841900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,207.66000366210935,210.6199951171875,206.72000122070312,208.3500061035156,2916800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,209.0800018310547,210.02999877929688,207.58999633789065,209.1199951171875,3554600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,209.3600006103516,210.0500030517578,208.0200042724609,209.75,2116500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,210.8999938964844,215.17999267578125,210.5399932861328,214.69000244140625,4191100.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,215.05999755859372,216.2100067138672,212.8699951171875,213.0,2732400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,213.72999572753903,215.22000122070312,212.3600006103516,214.0200042724609,2576100.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,213.80999755859372,215.1000061035156,209.7899932861328,212.1999969482422,2633200.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,212.13999938964844,212.30999755859372,209.0800018310547,210.07000732421875,1882500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,209.00999450683597,209.91000366210935,205.5,208.02999877929688,2628700.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,208.0,208.02999877929688,205.2400054931641,206.6699981689453,2691600.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,206.83999633789065,210.77999877929688,206.1999969482422,208.25,3578400.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,209.16000366210935,213.7400054931641,208.47999572753903,211.8000030517578,2360600.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,211.75,212.77999877929688,208.32000732421875,209.02999877929688,2023100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,207.8000030517578,209.25999450683597,204.6499938964844,208.72000122070312,2150800.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,209.2100067138672,215.5399932861328,209.07000732421875,215.50999450683597,2644700.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,216.3300018310547,216.3300018310547,213.25999450683597,215.4600067138672,2706200.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,216.4600067138672,217.7700042724609,215.8699951171875,215.8999938964844,1840000.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,214.5500030517578,215.1300048828125,213.5200042724609,213.72000122070312,1923300.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,214.38999938964844,216.1000061035156,213.72999572753903,215.75999450683597,2128400.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,216.5,217.6499938964844,212.41000366210935,212.41000366210935,1549300.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,212.1100006103516,214.38999938964844,211.50999450683597,213.6699981689453,1777000.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,207.3600006103516,213.22999572753903,207.0500030517578,209.25,3641800.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,209.9900054931641,211.41000366210935,205.63999938964844,207.00999450683597,3419000.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,209.30999755859372,209.67999267578125,207.27999877929688,209.22000122070312,2005000.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,209.0,209.50999450683597,206.8999938964844,206.97999572753903,2172500.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,207.9900054931641,211.27999877929688,207.7899932861328,209.3800048828125,2669100.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,209.38999938964844,209.8699951171875,206.3300018310547,206.33999633789065,1684000.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,205.75,207.47000122070312,203.0200042724609,203.17999267578125,2469300.0,,,,,,,,,,
