Date,Open,High,Low,Close,Volume,"('Adj Close', 'WASH')","('Close', 'WASH')","('High', 'WASH')","('Low', 'WASH')","('Open', 'WASH')","('Volume', 'WASH')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,32.119998931884766,32.849998474121094,31.88999938964844,32.09000015258789,89100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,31.780000686645508,31.780000686645508,30.61000061035156,30.6200008392334,93100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,30.450000762939453,31.13999938964844,30.36000061035156,30.40999984741211,89500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,30.13999938964844,31.0,30.13999938964844,30.68000030517578,105000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,30.559999465942383,30.739999771118164,30.36000061035156,30.61000061035156,48500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,30.36000061035156,30.38999938964844,29.90999984741211,30.09000015258789,61300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,30.049999237060547,30.51000022888184,29.920000076293945,30.43000030517578,58700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,30.09000015258789,30.26000022888184,29.440000534057617,30.059999465942383,58100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,30.51000022888184,30.989999771118164,29.40999984741211,29.8799991607666,74600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,29.299999237060547,29.57999992370605,28.920000076293945,28.940000534057617,72500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,28.549999237060547,29.21999931335449,28.440000534057617,28.96999931335449,59900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,29.059999465942383,29.32999992370605,28.71999931335449,29.020000457763672,40300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,29.149999618530277,29.600000381469727,28.809999465942383,29.600000381469727,48200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,30.059999465942383,30.709999084472656,30.030000686645508,30.65999984741211,60900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,30.86000061035156,31.440000534057617,30.26000022888184,30.43000030517578,64200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,30.75,31.1299991607666,30.46999931335449,30.780000686645508,75200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,31.0,31.32999992370605,28.01000022888184,29.190000534057617,172400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,29.1200008392334,29.8799991607666,28.84000015258789,29.309999465942383,75300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,29.18000030517578,30.3799991607666,29.1200008392334,30.3799991607666,60300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,30.06999969482422,30.43000030517578,29.979999542236328,30.1299991607666,59900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,29.07999992370605,29.32999992370605,27.809999465942383,27.809999465942383,145100.0,,,,,,,,,,
