Date,Open,High,Low,Close,Volume,"('Adj Close', 'CVLG')","('Close', 'CVLG')","('High', 'CVLG')","('Low', 'CVLG')","('Open', 'CVLG')","('Volume', 'CVLG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,45.93999862670898,46.220001220703125,44.93000030517578,45.220001220703125,70300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,45.09000015258789,45.34999847412109,44.15999984741211,44.2599983215332,46400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,44.459999084472656,44.459999084472656,43.0,43.16999816894531,45900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,43.02999877929688,44.04999923706055,43.02999877929688,43.900001525878906,65700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,43.95000076293945,44.72999954223633,43.5,44.68000030517578,23400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,44.18000030517578,44.619998931884766,43.77999877929688,44.11000061035156,41600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,43.869998931884766,45.869998931884766,43.77999877929688,45.77999877929688,57900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,45.52999877929688,47.040000915527344,45.52999877929688,46.93999862670898,55200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,46.900001525878906,47.619998931884766,46.08000183105469,46.290000915527344,50600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,45.9900016784668,46.20000076293945,45.34000015258789,45.7400016784668,35700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,45.060001373291016,45.630001068115234,45.0099983215332,45.52000045776367,36200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,45.880001068115234,46.959999084472656,45.880001068115234,46.77000045776367,49100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,47.13999938964844,47.15999984741211,46.400001525878906,47.02000045776367,32800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,47.459999084472656,48.54999923706055,47.459999084472656,48.54999923706055,42700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,49.790000915527344,50.08000183105469,48.900001525878906,48.900001525878906,106900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,50.459999084472656,51.36000061035156,49.54999923706055,49.84999847412109,216600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,51.220001220703125,52.0,50.38999938964844,51.20000076293945,172300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,51.66999816894531,51.66999816894531,50.0,50.43000030517578,89600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,50.34999847412109,50.34999847412109,48.619998931884766,49.54999923706055,68700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,49.47999954223633,50.45000076293945,49.34999847412109,50.22999954223633,52900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,49.91999816894531,50.02999877929688,48.130001068115234,48.34000015258789,49700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,48.790000915527344,48.88999938964844,47.13999938964844,48.75,57200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,48.27999877929688,50.380001068115234,47.88999938964844,50.22999954223633,66700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,49.959999084472656,49.9900016784668,48.9900016784668,49.470001220703125,53600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,49.5099983215332,51.4900016784668,49.5099983215332,51.15999984741211,77800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,51.22999954223633,51.75,50.77999877929688,51.09000015258789,50000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,51.290000915527344,51.290000915527344,50.459999084472656,51.22999954223633,45600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,51.040000915527344,52.31999969482422,50.7400016784668,51.709999084472656,55800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,51.9900016784668,54.2599983215332,51.72999954223633,54.02000045776367,107900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,52.59000015258789,53.619998931884766,48.97999954223633,52.43999862670898,83600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,53.0,54.09999847412109,52.2400016784668,53.34999847412109,59500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,53.84999847412109,54.86000061035156,52.91999816894531,54.619998931884766,85800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,54.869998931884766,54.869998931884766,52.93000030517578,53.45000076293945,58900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,52.630001068115234,52.630001068115234,51.18999862670898,51.5099983215332,97500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,51.70000076293945,52.060001373291016,51.02999877929688,51.84999847412109,72100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,51.900001525878906,52.34000015258789,51.060001373291016,51.709999084472656,78300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,52.11000061035156,52.16999816894531,51.27999877929688,51.61000061035156,88400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,51.58000183105469,51.880001068115234,51.130001068115234,51.52999877929688,99000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,51.810001373291016,51.93999862670898,50.65999984741211,50.959999084472656,77700.0,,,,,,,,,,
