Date,Open,High,Low,Close,Volume,"('Adj Close', 'ENS')","('Close', 'ENS')","('High', 'ENS')","('Low', 'ENS')","('Open', 'ENS')","('Volume', 'ENS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,100.0,100.72000122070312,97.94000244140624,98.7300033569336,320200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,97.91000366210938,97.91000366210938,94.87000274658205,95.36000061035156,260500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,95.87000274658205,95.87000274658205,94.5999984741211,95.48999786376952,239700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,94.5,96.7699966430664,94.5,96.4800033569336,234200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,96.76000213623048,98.9800033569336,96.5,98.97000122070312,317700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,97.62999725341795,99.16000366210938,97.55999755859376,98.83999633789062,224300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,98.98999786376952,99.4000015258789,98.04000091552734,98.8499984741211,204700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,98.8499984741211,99.5,97.0,98.5,253600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,99.9000015258789,100.08999633789062,97.69000244140624,97.9499969482422,157300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,97.0199966430664,97.61000061035156,96.5999984741211,97.19000244140624,202900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,95.95999908447266,96.62000274658205,95.47000122070312,96.5999984741211,152800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,97.3000030517578,97.94000244140624,96.0500030517578,97.13999938964844,132800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,97.5500030517578,98.05999755859376,95.63999938964844,97.6999969482422,135300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,99.0,99.97000122070312,98.23999786376952,98.69000244140624,169400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,100.0500030517578,100.76000213623048,97.58000183105467,98.11000061035156,214800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,99.51000213623048,99.51000213623048,95.97000122070312,96.08000183105467,166200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,97.7300033569336,98.12000274658205,96.69000244140624,97.0500030517578,193500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,97.37000274658205,97.76000213623048,96.37000274658205,96.9800033569336,170700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,96.79000091552734,98.37999725341795,96.5999984741211,98.1500015258789,128100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,97.63999938964844,99.1999969482422,97.41999816894533,98.8499984741211,165500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,98.87999725341795,99.01000213623048,95.12999725341795,95.56999969482422,198700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,96.56999969482422,97.87000274658205,96.23999786376952,97.55999755859376,143000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,96.31999969482422,97.91000366210938,96.2699966430664,97.63999938964844,122100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,96.05999755859376,97.12999725341795,94.62999725341795,96.33999633789062,168200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,96.13999938964844,97.51000213623048,96.13999938964844,97.2699966430664,140200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,97.70999908447266,99.0,97.13999938964844,97.9800033569336,205600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,91.26000213623048,93.68000030517578,89.8499984741211,90.87000274658205,593600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,90.51000213623048,90.51000213623048,88.4000015258789,89.94000244140625,336800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,89.98999786376953,92.1999969482422,89.98999786376953,90.37999725341795,332400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,87.25,88.3499984741211,86.41000366210938,87.93000030517578,322400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,88.9000015258789,90.6500015258789,88.48999786376953,90.37999725341795,272800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,91.18000030517578,92.26000213623048,90.3000030517578,91.83999633789062,262500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,91.33000183105467,92.54000091552734,90.37000274658205,91.4499969482422,304400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,90.1999969482422,91.1500015258789,89.91999816894531,90.86000061035156,236700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,90.47000122070312,91.08999633789062,89.63999938964844,90.4000015258789,244100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,91.0,91.0,89.6500015258789,90.54000091552734,244500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,90.8499984741211,91.20999908447266,90.04000091552734,90.5500030517578,130500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,90.04000091552734,90.51000213623048,89.77999877929688,90.37000274658205,220700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,91.02999877929688,91.44000244140624,90.12999725341795,90.5,144000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,89.51000213623047,91.20999908447266,89.51000213623047,90.45999908447266,106100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,91.58000183105467,92.33000183105467,91.3499984741211,91.87999725341795,219100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,91.83999633789062,92.8499984741211,91.5,91.81999969482422,180100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,92.2699966430664,93.0199966430664,91.8499984741211,92.66000366210938,212600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,92.01000213623048,92.37999725341795,90.0,90.38999938964844,178100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,91.66000366210938,92.4499969482422,91.37000274658205,91.52999877929688,258700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,92.18000030517578,92.87000274658205,92.18000030517578,92.3000030517578,229500.0,,,,,,,,,,
