Date,Open,High,Low,Close,Volume,"('Adj Close', 'SANW')","('Close', 'SANW')","('High', 'SANW')","('Low', 'SANW')","('Open', 'SANW')","('Volume', 'SANW')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,13.300000190734863,13.300000190734863,12.350000381469728,12.350000381469728,4737.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,12.350000381469728,13.300000190734863,11.399999618530272,12.15999984741211,2453.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,11.970000267028809,12.729999542236328,11.020000457763672,11.399999618530272,1900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,11.399999618530272,11.59000015258789,11.210000038146973,11.59000015258789,958.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,12.15999984741211,13.109999656677246,10.829999923706056,11.399999618530272,6421.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,11.020000457763672,11.779999732971191,10.829999923706056,11.210000038146973,6589.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,11.59000015258789,11.59000015258789,11.210000038146973,11.210000038146973,2874.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,11.59000015258789,11.59000015258789,11.210000038146973,11.210000038146973,742.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,11.210000038146973,11.779999732971191,11.210000038146973,11.210000038146973,2758.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,11.210000038146973,11.779999732971191,11.210000038146973,11.399999618530272,368.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,11.210000038146973,11.399999618530272,10.640000343322754,10.640000343322754,3895.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,10.640000343322754,11.399999618530272,10.640000343322754,10.640000343322754,1237.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,11.210000038146973,11.59000015258789,10.640000343322754,10.640000343322754,3126.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,10.640000343322754,11.779999732971191,10.640000343322754,11.020000457763672,2400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,11.970000267028809,11.970000267028809,11.020000457763672,11.59000015258789,2047.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,11.779999732971191,11.779999732971191,11.399999618530272,11.779999732971191,1226.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,11.970000267028809,11.970000267028809,10.449999809265137,10.449999809265137,3047.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,10.640000343322754,11.210000038146973,10.449999809265137,10.640000343322754,2516.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,10.449999809265137,11.210000038146973,10.449999809265137,10.449999809265137,3384.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,10.640000343322754,10.640000343322754,9.5,9.5,11016.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,10.06999969482422,10.449999809265137,9.5,9.5,2705.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,9.6899995803833,10.06999969482422,9.3100004196167,9.6899995803833,4179.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,9.6899995803833,10.449999809265137,9.3100004196167,9.880000114440918,3979.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,10.06999969482422,10.449999809265137,9.119999885559082,9.5,6816.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,10.06999969482422,10.640000343322754,9.3100004196167,10.449999809265137,3732.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,10.449999809265137,10.640000343322754,10.449999809265137,10.449999809265137,1711.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,10.449999809265137,10.449999809265137,10.06999969482422,10.449999809265137,1026.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,10.449999809265137,10.829999923706056,10.449999809265137,10.640000343322754,600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,10.829999923706056,11.970000267028809,10.449999809265137,11.59000015258789,5163.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,11.779999732971191,11.970000267028809,11.020000457763672,11.210000038146973,958.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,10.260000228881836,11.210000038146973,9.6899995803833,10.449999809265137,21568.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,10.260000228881836,10.449999809265137,9.3100004196167,9.3100004196167,9689.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,12.539999961853027,12.539999961853027,9.6899995803833,11.970000267028809,30247.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,12.350000381469728,14.25,12.15999984741211,13.109999656677246,14126.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,13.109999656677246,13.68000030517578,10.829999923706056,11.59000015258789,7732.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,12.15999984741211,12.539999961853027,11.399999618530272,12.539999961853027,5574.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,13.489999771118164,13.68000030517578,11.970000267028809,13.300000190734863,11568.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,13.300000190734863,13.489999771118164,10.449999809265137,11.020000457763672,14805.0,,,,,,,,,,
