Date,Open,High,Low,Close,Volume,"('Adj Close', 'GOSS')","('Close', 'GOSS')","('High', 'GOSS')","('Low', 'GOSS')","('Open', 'GOSS')","('Volume', 'GOSS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.9200000166893004,0.975000023841858,0.912999987602234,0.9700000286102296,553700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.9700000286102296,1.0299999713897705,0.9300000071525574,0.9990000128746032,744000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.959999978542328,0.9800000190734864,0.9399999976158142,0.9449999928474426,447000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.9629999995231628,0.9629999995231628,0.8500000238418579,0.8500000238418579,571500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.8700000047683716,0.9200000166893004,0.8420000076293945,0.9200000166893004,863700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.8999999761581421,1.0299999713897705,0.8999999761581421,0.9860000014305116,1338900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.9700000286102296,1.006999969482422,0.9190000295639038,1.0,604500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.9800000190734864,0.9829999804496764,0.9070000052452089,0.9269999861717224,463000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.9169999957084656,0.9800000190734864,0.9100000262260436,0.9739999771118164,380100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.9549999833106996,0.972000002861023,0.9010000228881836,0.9330000281333924,440800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.9160000085830688,0.925000011920929,0.8640000224113464,0.8740000128746033,694400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.8899999856948853,0.8960000276565552,0.8299999833106995,0.8700000047683716,787300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.8600000143051147,0.8989999890327454,0.8059999942779541,0.8700000047683716,725800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.8889999985694885,0.8889999985694885,0.8149999976158142,0.8500000238418579,354500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.8450000286102295,0.8650000095367432,0.8109999895095825,0.8500000238418579,364700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.8610000014305115,0.8859999775886536,0.7919999957084656,0.8100000023841858,260200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.8009999990463257,0.8500000238418579,0.7590000033378601,0.7990000247955322,503800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.8100000023841858,0.8769999742507935,0.7599999904632568,0.800000011920929,257100.0,,,,,,,,,,
