Date,Open,High,Low,Close,Volume,"('Adj Close', 'YOU')","('Close', 'YOU')","('High', 'YOU')","('Low', 'YOU')","('Open', 'YOU')","('Volume', 'YOU')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,20.3700008392334,20.68000030517578,20.09000015258789,20.440000534057617,1686300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,20.1299991607666,20.84499931335449,20.0,20.25,1199600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,20.100000381469727,21.290000915527344,19.950000762939453,21.15999984741211,1092200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,20.959999084472656,22.07999992370605,20.93000030517578,21.56999969482422,1457100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,21.649999618530277,22.1200008392334,21.229999542236328,21.979999542236328,2105400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,21.56999969482422,22.280000686645508,21.56999969482422,22.21999931335449,742600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,22.209999084472656,22.290000915527344,21.670000076293945,22.07999992370605,697100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,22.100000381469727,22.239999771118164,21.700000762939453,22.190000534057617,624900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,22.309999465942383,22.56999969482422,21.6200008392334,21.63999938964844,528400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,21.59000015258789,21.65999984741211,21.01000022888184,21.18000030517578,644500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,20.940000534057617,21.0049991607666,20.13999938964844,20.38999938964844,720100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,20.57999992370605,20.76000022888184,20.18000030517578,20.21999931335449,977200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,20.280000686645508,20.364999771118164,19.57999992370605,19.93000030517578,892000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,20.1200008392334,20.71500015258789,19.56999969482422,19.76000022888184,1951400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,20.040000915527344,20.1299991607666,19.100000381469727,19.149999618530277,2027300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,19.440000534057617,20.040000915527344,19.25,19.6299991607666,3084500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,19.90999984741211,20.440000534057617,19.6200008392334,19.770000457763672,1066500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,19.899999618530277,20.15999984741211,19.799999237060547,19.86000061035156,701500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,19.850000381469727,20.399999618530277,19.709999084472656,20.38999938964844,812200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,20.290000915527344,20.3799991607666,19.71999931335449,19.75,1315700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,19.63999938964844,19.690000534057617,18.989999771118164,19.030000686645508,1465300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,19.100000381469727,19.770000457763672,18.739999771118164,19.729999542236328,1235200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,19.5,19.809999465942383,19.209999084472656,19.600000381469727,2272800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,19.399999618530277,19.540000915527344,19.01000022888184,19.32999992370605,1571000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,19.280000686645508,19.780000686645508,19.200000762939453,19.520000457763672,1322700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,19.59000015258789,19.6299991607666,19.13999938964844,19.149999618530277,965000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,19.149999618530277,19.559999465942383,18.88500022888184,19.299999237060547,1156200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,19.5,19.65999984741211,19.2549991607666,19.540000915527344,1352900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,19.56999969482422,19.979999542236328,19.540000915527344,19.93000030517578,993700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,19.229999542236328,19.520000457763672,19.01000022888184,19.309999465942383,1663200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,19.739999771118164,20.48200035095215,19.59000015258789,20.399999618530277,1766400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,20.690000534057617,20.84000015258789,20.170000076293945,20.350000381469727,1119400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,19.96999931335449,20.024999618530277,19.209999084472656,19.21999931335449,1459000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,19.059999465942383,19.200000762939453,18.100000381469727,18.1299991607666,2056400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,18.030000686645508,18.239999771118164,17.829999923706055,18.1200008392334,1875600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,18.3700008392334,18.488000869750977,18.03499984741211,18.100000381469727,912600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,18.06999969482422,18.489999771118164,18.0,18.11000061035156,1047100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,18.11000061035156,18.36000061035156,17.885000228881836,18.059999465942383,2239800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,18.200000762939453,18.790000915527344,18.11000061035156,18.420000076293945,2186800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,17.989999771118164,19.75,17.459999084472656,18.600000381469727,4159900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,18.75,19.43000030517578,18.200000762939453,19.25,3158000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,19.190000534057617,19.190000534057617,18.270000457763672,18.36000061035156,3331200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,18.440000534057617,18.9950008392334,18.170000076293945,18.920000076293945,2572000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,18.81999969482422,19.57999992370605,18.76000022888184,19.32999992370605,2135900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,19.520000457763672,20.01000022888184,19.299999237060547,19.88999938964844,1758000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,20.059999465942383,20.2450008392334,19.899999618530277,19.90999984741211,1291600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,20.11000061035156,20.61000061035156,20.059999465942383,20.399999618530277,1083600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,20.40999984741211,20.90999984741211,20.364999771118164,20.56999969482422,932100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,20.530000686645508,20.6299991607666,20.11000061035156,20.15999984741211,1036500.0,,,,,,,,,,
