Date,Open,High,Low,Close,Volume,"('Adj Close', 'SPR')","('Close', 'SPR')","('High', 'SPR')","('Low', 'SPR')","('Open', 'SPR')","('Volume', 'SPR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,31.51000022888184,31.799999237060547,30.600000381469727,30.76000022888184,2391800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,30.38999938964844,30.729999542236328,29.979999542236328,30.1299991607666,1761100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,30.520000457763672,31.899999618530277,30.36000061035156,31.5,4204300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,31.649999618530277,32.22999954223633,31.209999084472656,31.729999542236328,1815600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,27.649999618530277,30.21999931335449,26.6299991607666,28.200000762939453,24704700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,27.86000061035156,28.649999618530277,27.200000762939453,28.09000015258789,7320100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,28.270000457763672,29.979999542236328,28.11000061035156,29.350000381469727,4899400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,29.309999465942383,29.489999771118164,27.51000022888184,27.600000381469727,5158700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,27.06999969482422,27.809999465942383,26.61000061035156,27.200000762939453,3922400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,26.290000915527344,26.32999992370605,25.170000076293945,26.01000022888184,7111100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,26.21999931335449,28.100000381469727,26.030000686645508,26.979999542236328,8002400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,27.3700008392334,28.59000015258789,27.0,28.1299991607666,4849500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,28.270000457763672,28.299999237060547,27.07999992370605,27.26000022888184,2955300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,27.030000686645508,27.5,26.770000457763672,27.40999984741211,2854100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,27.950000762939453,28.0,26.670000076293945,26.700000762939453,3580600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,27.75,29.13999938964844,26.82999992370605,28.56999969482422,8776800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,27.479999542236328,27.65999984741211,26.06999969482422,26.31999969482422,5738600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,26.649999618530277,27.1200008392334,26.63999938964844,26.959999084472656,2195700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,27.040000915527344,27.25,26.1200008392334,26.76000022888184,4549800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,26.559999465942383,26.559999465942383,25.15999984741211,25.280000686645508,3905700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,25.700000762939453,28.1299991607666,25.68000030517578,27.459999084472656,6423000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,27.809999465942383,27.950000762939453,27.020000457763672,27.690000534057617,2685000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,27.68000030517578,28.290000915527344,27.43000030517578,28.040000915527344,2380400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,27.100000381469727,27.46999931335449,26.56999969482422,26.709999084472656,4281300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,26.36000061035156,28.520000457763672,25.5,28.040000915527344,7688100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,28.280000686645508,29.280000686645508,28.11000061035156,28.32999992370605,4392600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,28.700000762939453,29.020000457763672,28.25,28.270000457763672,3122800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,28.51000022888184,29.15999984741211,28.38999938964844,29.1200008392334,2938400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,29.100000381469727,29.899999618530277,29.020000457763672,29.86000061035156,3290300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,29.450000762939453,29.950000762939453,28.700000762939453,29.93000030517578,2993600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,30.600000381469727,30.809999465942383,29.350000381469727,29.790000915527344,2927100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,30.020000457763672,30.71999931335449,30.0,30.270000457763672,2263100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,30.1299991607666,30.309999465942383,29.90999984741211,30.170000076293945,2422200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,30.200000762939453,30.530000686645508,29.170000076293945,29.34000015258789,1541200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,29.239999771118164,29.520000457763672,29.149999618530277,29.280000686645508,1524700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,29.280000686645508,29.51000022888184,28.81999969482422,29.059999465942383,1536900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,28.920000076293945,29.790000915527344,28.479999542236328,29.25,2005500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,29.280000686645508,29.479999542236328,28.299999237060547,28.38999938964844,1946800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,28.450000762939453,29.239999771118164,28.399999618530277,29.170000076293945,1665200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,28.8700008392334,29.600000381469727,28.770000457763672,29.5,2083100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,29.399999618530277,29.40999984741211,28.43000030517578,28.600000381469727,2292600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,28.600000381469727,34.0,28.31999969482422,32.97999954223633,27317500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,33.58000183105469,34.400001525878906,32.16999816894531,34.34000015258789,8588800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,34.41999816894531,35.709999084472656,33.939998626708984,35.380001068115234,4068400.0,,,,,,,,,,
