Date,Open,High,Low,Close,Volume,"('Adj Close', 'DIN')","('Close', 'DIN')","('High', 'DIN')","('Low', 'DIN')","('Open', 'DIN')","('Volume', 'DIN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,49.43999862670898,50.54999923706055,48.88999938964844,49.06999969482422,215300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,48.81999969482422,48.9900016784668,46.27999877929688,46.310001373291016,329600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,46.2599983215332,46.90999984741211,45.75,46.27000045776367,286500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,45.93999862670898,46.66999816894531,45.77000045776367,45.86000061035156,211100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,45.88999938964844,47.5,45.63999938964844,47.290000915527344,173600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,46.5099983215332,46.959999084472656,46.33000183105469,46.65999984741211,149600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,46.470001220703125,47.790000915527344,46.470001220703125,47.77000045776367,184500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,47.709999084472656,48.04999923706055,46.68999862670898,46.77000045776367,240800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,47.02000045776367,47.02000045776367,44.29999923706055,44.38999938964844,283900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,44.209999084472656,44.4900016784668,43.400001525878906,44.130001068115234,299800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,43.459999084472656,44.43000030517578,43.220001220703125,43.869998931884766,168200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,44.11000061035156,44.619998931884766,43.7400016784668,44.56999969482422,181500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,44.77000045776367,45.2400016784668,44.2599983215332,44.93999862670898,207300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,45.150001525878906,46.95000076293945,45.13999938964844,46.119998931884766,293600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,46.77000045776367,46.84000015258789,45.59999847412109,46.02999877929688,181600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,46.45000076293945,46.45000076293945,45.02999877929688,45.33000183105469,159200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,45.83000183105469,46.18000030517578,45.27000045776367,46.0099983215332,113800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,46.220001220703125,46.709999084472656,45.880001068115234,46.09000015258789,122700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,45.93000030517578,47.68999862670898,45.83000183105469,47.59000015258789,144200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,47.29999923706055,47.7400016784668,46.959999084472656,47.369998931884766,128100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,47.36000061035156,48.54999923706055,46.4900016784668,46.650001525878906,252100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,46.95000076293945,47.83000183105469,46.709999084472656,47.7400016784668,138000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,47.06999969482422,47.31999969482422,46.0099983215332,46.970001220703125,207700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,46.220001220703125,46.220001220703125,45.18999862670898,45.310001373291016,163500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,45.220001220703125,46.66999816894531,45.040000915527344,46.060001373291016,117800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,46.27000045776367,46.27000045776367,45.11000061035156,45.310001373291016,153700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,45.56999969482422,46.66999816894531,45.119998931884766,46.650001525878906,142100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,46.59000015258789,46.84999847412109,45.47999954223633,45.72999954223633,198600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,45.79999923706055,47.09000015258789,45.79999923706055,46.52000045776367,142500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,45.0099983215332,45.369998931884766,43.79999923706055,44.08000183105469,270200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,44.709999084472656,44.7400016784668,42.86000061035156,43.75,212700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,44.09999847412109,45.20000076293945,43.869998931884766,44.61000061035156,234000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,44.13999938964844,45.59000015258789,43.59999847412109,44.79999923706055,189100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,44.5099983215332,45.209999084472656,44.5,44.880001068115234,172600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,44.84000015258789,45.02999877929688,44.16999816894531,44.34999847412109,132700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,44.79999923706055,45.459999084472656,44.369998931884766,45.43000030517578,175100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,45.22999954223633,46.18999862670898,45.16999816894531,45.70000076293945,228300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,45.84999847412109,46.52999877929688,45.41999816894531,45.7599983215332,226400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,45.25,46.61000061035156,45.25,46.16999816894531,274200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,49.959999084472656,49.959999084472656,44.83000183105469,46.5,561600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,47.4900016784668,48.90999984741211,46.36000061035156,48.5099983215332,524200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,48.4900016784668,49.650001525878906,47.18000030517578,49.060001373291016,293600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,49.75,50.56999969482422,47.88999938964844,47.959999084472656,300400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,47.709999084472656,50.40999984741211,47.56999969482422,49.70000076293945,283600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,49.97999954223633,51.09999847412109,49.7599983215332,50.79999923706055,181900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,51.02000045776367,51.06999969482422,49.790000915527344,50.369998931884766,172900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,50.75,51.34999847412109,50.2400016784668,50.36000061035156,216500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,50.130001068115234,50.59000015258789,48.4900016784668,48.5,288200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,48.63999938964844,48.86000061035156,48.0,48.2400016784668,275400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,48.02000045776367,49.27999877929688,47.86000061035156,48.31999969482422,230900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,48.20000076293945,48.20000076293945,47.18000030517578,47.45000076293945,192800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,47.13999938964844,48.38999938964844,46.58000183105469,47.5,512600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,47.31999969482422,47.54999923706055,46.470001220703125,46.91999816894531,341400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,46.40999984741211,46.61000061035156,45.56999969482422,46.380001068115234,293600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,46.2599983215332,47.52000045776367,46.2599983215332,46.91999816894531,298200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,46.720001220703125,46.84999847412109,44.68999862670898,44.93000030517578,747100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,45.040000915527344,45.52000045776367,43.93999862670898,44.02000045776367,408600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,44.45000076293945,45.27999877929688,44.45000076293945,44.70000076293945,257900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,45.06999969482422,45.36000061035156,44.54999923706055,44.93999862670898,230200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,45.31999969482422,46.38999938964844,45.31999969482422,46.18000030517578,246200.0,,,,,,,,,,
