Date,Open,High,Low,Close,Volume,"('Adj Close', 'VIRX')","('Close', 'VIRX')","('High', 'VIRX')","('Low', 'VIRX')","('Open', 'VIRX')","('Volume', 'VIRX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.5600000023841858,0.6000000238418579,0.5600000023841858,0.5899999737739563,69400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.6000000238418579,0.6200000047683716,0.550000011920929,0.5799999833106995,186500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.6100000143051147,0.6399999856948853,0.5899999737739563,0.6100000143051147,145800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.6200000047683716,0.6499999761581421,0.5799999833106995,0.6000000238418579,105400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.6499999761581421,0.6499999761581421,0.5799999833106995,0.6000000238418579,71700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.5899999737739563,0.6100000143051147,0.5899999737739563,0.6100000143051147,102500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.6200000047683716,0.6299999952316284,0.5799999833106995,0.6100000143051147,145900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.6000000238418579,0.6200000047683716,0.5899999737739563,0.6000000238418579,43400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.6000000238418579,0.6100000143051147,0.5899999737739563,0.5899999737739563,51100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.6200000047683716,0.6200000047683716,0.5400000214576721,0.5400000214576721,138700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.5400000214576721,0.5400000214576721,0.4600000083446502,0.5199999809265137,153200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.5699999928474426,0.5799999833106995,0.5,0.5,42100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.5,0.550000011920929,0.5,0.5099999904632568,34500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.5299999713897705,0.5299999713897705,0.449999988079071,0.4799999892711639,202000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.4799999892711639,0.5,0.4799999892711639,0.4900000095367431,36800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.5,0.5299999713897705,0.4799999892711639,0.5199999809265137,55900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.5199999809265137,0.5299999713897705,0.5,0.5,32100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.5,0.550000011920929,0.5,0.5400000214576721,23200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.5600000023841858,0.5699999928474426,0.5400000214576721,0.550000011920929,48800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,0.5699999928474426,0.5699999928474426,0.5099999904632568,0.5099999904632568,38700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.5099999904632568,0.5899999737739563,0.5099999904632568,0.5699999928474426,74100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.550000011920929,0.6200000047683716,0.550000011920929,0.6000000238418579,49200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.6200000047683716,0.6200000047683716,0.5799999833106995,0.6200000047683716,35300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.6200000047683716,0.6299999952316284,0.5600000023841858,0.6100000143051147,76200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.6200000047683716,0.6200000047683716,0.5899999737739563,0.6200000047683716,45300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,0.5400000214576721,0.6200000047683716,0.5400000214576721,0.5600000023841858,100800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,0.5699999928474426,0.5799999833106995,0.550000011920929,0.5600000023841858,30800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,0.5699999928474426,0.6600000262260437,0.5699999928474426,0.6200000047683716,174500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,0.6499999761581421,0.6899999976158142,0.6399999856948853,0.6499999761581421,107300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,0.6700000166893005,0.6700000166893005,0.6100000143051147,0.6299999952316284,50500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,0.6299999952316284,0.6800000071525574,0.6000000238418579,0.6200000047683716,71900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,0.6200000047683716,0.699999988079071,0.6200000047683716,0.6200000047683716,105100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,0.6499999761581421,0.75,0.6200000047683716,0.6800000071525574,274800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,0.6800000071525574,0.7400000095367432,0.6800000071525574,0.7099999785423279,171700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,0.7300000190734863,0.7400000095367432,0.6800000071525574,0.699999988079071,92000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,0.7200000286102295,0.7400000095367432,0.6899999976158142,0.7099999785423279,24100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,0.7300000190734863,0.7300000190734863,0.6899999976158142,0.699999988079071,30400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,0.699999988079071,0.7200000286102295,0.6800000071525574,0.699999988079071,78000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,0.7200000286102295,0.7900000214576721,0.699999988079071,0.7599999904632568,75100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,0.800000011920929,0.949999988079071,0.7900000214576721,0.8899999856948853,131900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,0.8899999856948853,0.9200000166893004,0.7599999904632568,0.8199999928474426,190200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,0.800000011920929,0.9399999976158142,0.800000011920929,0.9100000262260436,155100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,0.949999988079071,1.0,0.9100000262260436,0.9399999976158142,163900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,0.9700000286102296,0.9800000190734864,0.9100000262260436,0.9399999976158142,103900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,0.9300000071525574,0.9399999976158142,0.8999999761581421,0.9200000166893004,62600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,0.9100000262260436,0.949999988079071,0.800000011920929,0.8100000023841858,177300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,0.8299999833106995,0.9399999976158142,0.800000011920929,0.8500000238418579,236400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,0.8600000143051147,0.959999978542328,0.8600000143051147,0.8899999856948853,97100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,0.9700000286102296,1.0499999523162842,0.9300000071525574,0.9900000095367432,241400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.0199999809265137,1.0499999523162842,0.949999988079071,0.949999988079071,76700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,0.9399999976158142,0.9800000190734864,0.9399999976158142,0.9700000286102296,48000.0,,,,,,,,,,
