Date,Open,High,Low,Close,Volume,"('Adj Close', 'IFF')","('Close', 'IFF')","('High', 'IFF')","('Low', 'IFF')","('Open', 'IFF')","('Volume', 'IFF')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,80.33999633789062,81.48999786376953,80.25,81.41999816894531,1096300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,80.73999786376953,81.25,79.19000244140625,79.98999786376953,1036000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,79.93000030517578,80.20999908447266,79.47000122070312,79.55000305175781,1115700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,79.0,80.94999694824219,78.79000091552734,79.97000122070312,1215000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,79.51000213623047,80.62000274658203,79.30000305175781,80.23999786376953,949800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,79.66999816894531,80.30999755859375,79.47000122070312,80.05000305175781,846500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,79.72000122070312,80.80999755859375,79.45999908447266,80.54000091552734,872900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,80.69000244140625,80.69000244140625,79.5199966430664,79.77999877929688,2048700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,83.0,83.41000366210938,79.33000183105469,80.25,4072400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,79.94999694824219,80.4800033569336,79.0999984741211,79.54000091552734,5072600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,78.26000213623047,79.01000213623047,77.41999816894531,78.87999725341797,1892300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,78.97000122070312,79.05000305175781,77.6500015258789,78.3499984741211,1880100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,78.55000305175781,79.75,77.97000122070312,79.5199966430664,1564000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,80.83000183105469,81.19999694824219,79.7300033569336,79.76000213623047,1609300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,80.12000274658203,80.38999938964844,79.30000305175781,79.4800033569336,1244300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,79.51000213623047,80.0199966430664,78.7300033569336,79.04000091552734,2164500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,79.63999938964844,82.38999938964844,79.56999969482422,82.37000274658203,2510800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,82.69000244140625,82.94999694824219,81.88999938964844,82.26000213623047,1802600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,81.94000244140625,82.25,81.23999786376953,82.01000213623047,1176700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,81.47000122070312,82.68000030517578,80.98999786376953,81.0,1146400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,81.37999725341797,82.5199966430664,80.63999938964844,80.68000030517578,1672100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,80.69999694824219,82.31999969482422,80.27999877929688,82.18000030517578,1209700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,81.52999877929688,82.16999816894531,80.70999908447266,81.2699966430664,2411700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,80.19000244140625,80.91999816894531,79.66000366210938,80.18000030517578,2064800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,80.19999694824219,81.79000091552734,80.16999816894531,80.7699966430664,1276900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,80.94000244140625,82.94999694824219,80.73999786376953,82.33999633789062,1539100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,82.5,82.76000213623047,80.4800033569336,80.51000213623047,1436400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,80.0,80.30000305175781,78.72000122070312,79.94000244140625,3152600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,79.87000274658203,81.37000274658203,79.79000091552734,80.31999969482422,2008200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,79.27999877929688,80.5199966430664,78.95999908447266,80.48999786376953,3263300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,80.83999633789062,81.62000274658203,79.1500015258789,79.37999725341797,1629100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,79.75,81.1500015258789,79.75,81.04000091552734,1761400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,80.9000015258789,81.56999969482422,80.58000183105469,81.19000244140625,1681800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,82.1500015258789,82.23999786376953,81.08000183105469,82.02999877929688,2654700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,74.5,78.75,73.5999984741211,76.77999877929688,8752600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,76.77999877929688,79.48999786376953,76.25,79.45999908447266,4770500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,79.02999877929688,81.0199966430664,78.87999725341797,80.4800033569336,2593000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,80.12999725341797,80.12999725341797,77.37999725341797,77.41000366210938,3272200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,77.61000061035156,77.75,74.01000213623047,74.44000244140625,3561700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,73.86000061035156,74.04000091552734,72.94000244140625,73.20999908447266,2573000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,74.0,76.01000213623047,73.83000183105469,75.5,5899300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,75.0,76.08999633789062,74.79000091552734,75.87999725341797,1905900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,75.55999755859375,76.30000305175781,75.55999755859375,76.04000091552734,2614200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,75.66999816894531,77.12999725341797,75.56999969482422,76.72000122070312,2453900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,77.29000091552734,77.9000015258789,76.30999755859375,77.0999984741211,1739300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,77.87999725341797,79.54000091552734,77.33000183105469,78.8499984741211,1627600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,78.80000305175781,79.79000091552734,78.54000091552734,78.75,1559200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,78.63999938964844,81.37000274658203,78.63999938964844,81.05999755859375,1864800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,81.33999633789062,81.66999816894531,80.77999877929688,81.19999694824219,1980900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,81.5,82.81999969482422,81.26000213623047,82.5999984741211,1543200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,81.98999786376953,82.7300033569336,81.0,81.5999984741211,1541000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,80.88999938964844,83.31999969482422,80.79000091552734,82.8499984741211,3253600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,82.5,84.4800033569336,82.05000305175781,83.80999755859375,2681700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,84.5,84.69000244140625,81.7699966430664,83.05000305175781,2380700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,83.4800033569336,84.30999755859375,83.02999877929688,83.91999816894531,1912000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,84.08999633789062,84.36000061035156,82.83000183105469,83.31999969482422,1559600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,83.51000213623047,83.95999908447266,82.45999908447266,83.08000183105469,2382600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,81.5,82.95999908447266,81.45999908447266,82.01000213623047,2060200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,82.27999877929688,82.27999877929688,80.91999816894531,81.44000244140625,1956100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,82.26000213623047,85.68000030517578,81.6500015258789,85.63999938964844,3319200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,86.0,86.41000366210938,84.95999908447266,85.98999786376953,10232900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,86.2699966430664,86.72000122070312,85.25,86.37000274658203,1580200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,86.16000366210938,86.19000244140625,83.70999908447266,84.25,1653900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,84.3499984741211,85.81999969482422,84.3499984741211,85.5,1694300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,86.0,86.2699966430664,83.69000244140625,83.86000061035156,1106600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,83.44000244140625,83.6500015258789,82.7300033569336,83.33999633789062,838600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,83.83999633789062,85.12000274658203,83.30000305175781,85.08999633789062,1832900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,85.86000061035156,86.44000244140625,85.25,86.37999725341797,950100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,85.25,86.38999938964844,85.2300033569336,86.19999694824219,1509500.0,,,,,,,,,,
