Date,Open,High,Low,Close,Volume,"('Adj Close', 'KBR')","('Close', 'KBR')","('High', 'KBR')","('Low', 'KBR')","('Open', 'KBR')","('Volume', 'KBR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,55.29999923706055,56.20000076293945,55.18999862670898,55.900001525878906,1294500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,55.66999816894531,55.79999923706055,54.93000030517578,54.95000076293945,1182700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,55.119998931884766,55.22999954223633,54.0,54.060001373291016,1268400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,54.0,54.4900016784668,53.93999862670898,54.119998931884766,1199600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,53.77000045776367,54.2599983215332,52.34000015258789,54.209999084472656,2323300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,54.02999877929688,54.209999084472656,53.33000183105469,53.86000061035156,826100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,53.95000076293945,54.86000061035156,53.95000076293945,54.59999847412109,1477800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,54.68999862670898,54.86000061035156,54.13999938964844,54.45000076293945,1052900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,54.70000076293945,54.83000183105469,54.15999984741211,54.709999084472656,774000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,54.56999969482422,54.56999969482422,53.810001373291016,54.0099983215332,1215100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,53.470001220703125,54.20000076293945,53.25,53.34000015258789,595800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,53.59999847412109,53.59999847412109,52.86000061035156,53.560001373291016,941700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,53.709999084472656,53.709999084472656,53.11000061035156,53.43000030517578,535500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,53.52000045776367,54.18999862670898,53.2599983215332,53.970001220703125,884300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,54.18999862670898,54.38999938964844,53.38999938964844,53.7599983215332,904700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,54.119998931884766,54.400001525878906,52.650001525878906,52.65999984741211,1351900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,52.7400016784668,53.060001373291016,51.59999847412109,52.54999923706055,1755600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,52.93999862670898,53.06999969482422,52.18999862670898,52.52999877929688,2106100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,52.33000183105469,53.18000030517578,52.119998931884766,53.18000030517578,1764400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,53.20000076293945,53.59999847412109,52.970001220703125,53.45000076293945,1399000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,53.59999847412109,53.59999847412109,52.0,52.11000061035156,1453600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,52.13999938964844,53.11000061035156,52.06999969482422,53.08000183105469,929900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,52.77999877929688,53.310001373291016,52.52000045776367,52.9900016784668,1240900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,52.7599983215332,52.790000915527344,51.95000076293945,52.5099983215332,1003600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,52.59999847412109,53.08000183105469,52.56999969482422,52.88999938964844,993900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,53.0,53.459999084472656,52.83000183105469,53.34999847412109,821000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,53.290000915527344,54.04999923706055,53.2599983215332,53.650001525878906,818100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,53.84999847412109,54.22999954223633,53.790000915527344,53.959999084472656,1062100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,54.040000915527344,54.400001525878906,53.93999862670898,53.97999954223633,1743900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,53.81999969482422,53.9900016784668,52.93000030517578,53.04999923706055,1194500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,53.59000015258789,54.150001525878906,53.4900016784668,53.97999954223633,1384800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,54.150001525878906,55.369998931884766,54.0099983215332,55.16999816894531,1945900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,55.130001068115234,55.810001373291016,54.880001068115234,55.290000915527344,2012700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,53.95000076293945,58.38999938964844,53.06999969482422,57.45000076293945,4451300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,58.0,59.310001373291016,57.95000076293945,58.84000015258789,3795700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,59.150001525878906,59.68000030517578,58.5099983215332,59.27999877929688,2108600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,59.310001373291016,59.68000030517578,59.2599983215332,59.52999877929688,1087400.0,,,,,,,,,,
