Date,Open,High,Low,Close,Volume,"('Adj Close', 'MCHP')","('Close', 'MCHP')","('High', 'MCHP')","('Low', 'MCHP')","('Open', 'MCHP')","('Volume', 'MCHP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,89.13999938964844,89.5199966430664,85.83000183105469,86.55999755859375,6584900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,85.3499984741211,85.54000091552734,83.93000030517578,84.56999969482422,5271000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,82.06999969482422,84.2300033569336,81.80999755859375,83.4000015258789,7079300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,83.44000244140625,84.79000091552734,83.29000091552734,83.98999786376953,3968600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,84.37999725341797,85.80999755859375,84.37999725341797,85.63999938964844,4621200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,84.30999755859375,86.5999984741211,84.05999755859375,85.33999633789062,6725700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,85.3499984741211,85.9000015258789,84.16999816894531,85.44000244140625,5124000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,85.08000183105469,85.91999816894531,83.91999816894531,85.69999694824219,4206000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,86.08999633789062,86.3499984741211,84.80000305175781,85.41000366210938,3025700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,85.30999755859375,85.98999786376953,84.36000061035156,85.16000366210938,4335000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,84.0,84.0,81.72000122070312,83.33999633789062,6446500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,85.86000061035156,86.55999755859375,85.13999938964844,86.16000366210938,6735600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,87.4800033569336,89.94000244140625,86.63999938964844,89.44000244140625,6381300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,90.0,91.1999969482422,89.5999984741211,90.73999786376952,4977900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,91.25,92.16999816894533,90.33999633789062,91.98999786376952,5147300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,92.70999908447266,92.70999908447266,90.12999725341795,90.55999755859376,6640400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,92.08999633789062,92.1999969482422,89.4000015258789,89.6500015258789,6521500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,88.55999755859375,89.12999725341797,86.66999816894531,86.91999816894531,4710900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,86.91999816894531,87.25,85.45999908447266,87.2300033569336,6610400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,86.4000015258789,87.05999755859375,85.5199966430664,85.95999908447266,4283500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,84.69999694824219,86.88999938964844,84.44999694824219,85.18000030517578,6713800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,85.44999694824219,86.1500015258789,84.05999755859375,85.6500015258789,5489600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,82.83999633789062,85.29000091552734,82.4000015258789,84.29000091552734,9615300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,85.06999969482422,86.43000030517578,83.38999938964844,85.45999908447266,7174600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,85.58999633789062,85.66000366210938,83.01000213623047,83.25,6298400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,84.0999984741211,84.11000061035156,82.41999816894531,83.30999755859375,5765800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,83.4000015258789,85.29000091552734,82.95999908447266,84.3499984741211,6136900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,85.05999755859375,86.01000213623047,84.66999816894531,85.44000244140625,4905700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,85.5,86.04000091552734,83.88999938964844,83.94999694824219,5507100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,81.70999908447266,82.05999755859375,79.94999694824219,80.66999816894531,7910500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,81.13999938964844,81.62999725341797,79.94000244140625,80.58000183105469,8419500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,81.08000183105469,82.91000366210938,80.80999755859375,82.51000213623047,8322600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,82.41000366210938,83.0999984741211,81.08000183105469,81.61000061035156,4055600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,80.4000015258789,82.51000213623047,80.37999725341797,82.4000015258789,5653900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,82.0,83.5,81.4800033569336,83.4800033569336,5337200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,84.06999969482422,84.6500015258789,82.23999786376953,83.9000015258789,7121800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,83.80999755859375,83.9000015258789,82.36000061035156,82.83999633789062,3925500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,83.80999755859375,83.81999969482422,82.69999694824219,82.9000015258789,3011300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,83.05000305175781,84.2300033569336,82.93000030517578,82.94000244140625,4485800.0,,,,,,,,,,
