Date,Open,High,Low,Close,Volume,"('Adj Close', 'CALX')","('Close', 'CALX')","('High', 'CALX')","('Low', 'CALX')","('Open', 'CALX')","('Volume', 'CALX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,43.15999984741211,44.369998931884766,42.650001525878906,43.95000076293945,532300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,44.29999923706055,45.0,43.54999923706055,44.25,643300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,43.75,44.59000015258789,43.7400016784668,44.33000183105469,469900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,44.0099983215332,44.59000015258789,42.630001068115234,43.20000076293945,676800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,43.310001373291016,44.65999984741211,43.150001525878906,44.13999938964844,622500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,43.65999984741211,44.650001525878906,43.06999969482422,43.29999923706055,687000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,43.18999862670898,43.72999954223633,41.970001220703125,43.66999816894531,653900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,43.59000015258789,43.59000015258789,42.220001220703125,42.619998931884766,556900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,43.040000915527344,43.650001525878906,42.31999969482422,42.34999847412109,344900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,41.65999984741211,42.93000030517578,41.27999877929688,42.84999847412109,386500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,42.31999969482422,42.93999862670898,42.09000015258789,42.77000045776367,339200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,43.119998931884766,43.400001525878906,42.119998931884766,43.310001373291016,361700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,43.400001525878906,43.84000015258789,42.5099983215332,43.45000076293945,368000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,43.45000076293945,44.68000030517578,43.45000076293945,44.52999877929688,563400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,44.9900016784668,45.150001525878906,44.09999847412109,44.290000915527344,357900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,44.93999862670898,45.09000015258789,43.91999816894531,43.93000030517578,394900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,44.470001220703125,44.81999969482422,43.65999984741211,44.02000045776367,680500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,44.34000015258789,44.540000915527344,42.91999816894531,42.95000076293945,729900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,42.5099983215332,44.36000061035156,42.09000015258789,44.34999847412109,1550300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,33.4900016784668,33.59000015258789,31.63999938964844,32.95000076293945,7898800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,32.63999938964844,34.779998779296875,32.529998779296875,33.18000030517578,2332400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,33.84000015258789,34.9900016784668,33.459999084472656,34.66999816894531,1377500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,34.209999084472656,35.150001525878906,34.029998779296875,34.77000045776367,770600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,34.41999816894531,34.61000061035156,33.91999816894531,34.220001220703125,913100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,34.2400016784668,34.869998931884766,33.779998779296875,33.9900016784668,742400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,34.279998779296875,34.279998779296875,33.599998474121094,33.88999938964844,579500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,33.7599983215332,34.70000076293945,33.529998779296875,34.2599983215332,670500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,34.36000061035156,34.91999816894531,34.349998474121094,34.63999938964844,516900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,34.79999923706055,35.459999084472656,34.79999923706055,35.130001068115234,511100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,34.06999969482422,34.439998626708984,32.970001220703125,33.040000915527344,906000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,33.529998779296875,34.79999923706055,33.119998931884766,34.68000030517578,906800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,34.90999984741211,35.13999938964844,34.099998474121094,34.81999969482422,549500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,34.470001220703125,34.9900016784668,33.900001525878906,33.91999816894531,717600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,33.18000030517578,33.599998474121094,33.0,33.040000915527344,581500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,32.90999984741211,33.810001373291016,32.72999954223633,33.810001373291016,712800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,34.0,34.459999084472656,33.560001373291016,34.369998931884766,402700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,34.380001068115234,35.09000015258789,34.189998626708984,34.5,421300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,34.41999816894531,35.040000915527344,34.290000915527344,34.52000045776367,412600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,34.7400016784668,34.97999954223633,34.31999969482422,34.650001525878906,515200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,34.40999984741211,34.95000076293945,34.040000915527344,34.86000061035156,442100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,35.369998931884766,35.38999938964844,34.58000183105469,34.869998931884766,891300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,34.88999938964844,36.59999847412109,34.790000915527344,36.40999984741211,750500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,37.130001068115234,37.2599983215332,36.36000061035156,36.560001373291016,1405700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,36.220001220703125,36.650001525878906,35.81999969482422,36.290000915527344,719000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,37.0099983215332,38.06999969482422,36.720001220703125,37.33000183105469,1092900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,37.790000915527344,37.790000915527344,36.380001068115234,36.5099983215332,869500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,36.810001373291016,37.18999862670898,35.70000076293945,35.70000076293945,890600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,35.41999816894531,35.970001220703125,35.150001525878906,35.22999954223633,679900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,35.2599983215332,35.709999084472656,34.68000030517578,34.72999954223633,809500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,34.40999984741211,35.09000015258789,34.0099983215332,34.06999969482422,828400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,33.900001525878906,34.22999954223633,33.060001373291016,33.630001068115234,1031500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,33.84000015258789,34.29999923706055,33.59000015258789,34.0099983215332,11724100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,33.849998474121094,34.20000076293945,33.5,33.88999938964844,1425500.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,33.81999969482422,34.56999969482422,33.70000076293945,34.209999084472656,716900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,33.79999923706055,34.369998931884766,33.79999923706055,34.040000915527344,1055200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,34.20000076293945,34.810001373291016,34.0,34.08000183105469,653700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,33.91999816894531,34.290000915527344,33.20000076293945,33.34000015258789,832700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,33.380001068115234,33.529998779296875,32.81999969482422,33.02000045776367,666900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,33.220001220703125,33.2400016784668,32.58000183105469,32.63999938964844,570900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,32.869998931884766,33.650001525878906,32.7599983215332,33.5,592200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,33.40999984741211,33.68000030517578,33.13999938964844,33.15999984741211,723900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,33.27000045776367,33.31999969482422,32.279998779296875,32.43000030517578,1069900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,32.0,32.130001068115234,31.309999465942383,32.029998779296875,1117000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,32.25,32.25,31.71999931335449,32.09000015258789,616700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,32.209999084472656,32.470001220703125,31.190000534057617,31.25,543600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,31.100000381469727,31.25,30.780000686645508,31.1200008392334,732700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,31.36000061035156,31.899999618530277,31.190000534057617,31.790000915527344,568900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,31.979999542236328,32.58000183105469,31.81999969482422,32.540000915527344,486200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,31.690000534057617,32.02000045776367,31.18000030517578,31.6200008392334,646500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,31.899999618530277,32.0099983215332,31.489999771118164,31.540000915527344,629700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,31.1299991607666,31.18000030517578,30.21999931335449,30.290000915527344,764100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,30.3799991607666,30.3799991607666,29.40999984741211,29.420000076293945,1311100.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,29.40999984741211,29.63999938964844,29.07999992370605,29.3700008392334,1282300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,29.8700008392334,30.25,29.18000030517578,29.18000030517578,650700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,29.1299991607666,29.81999969482422,28.950000762939453,29.440000534057617,768300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,29.40999984741211,29.780000686645508,29.09000015258789,29.280000686645508,794300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,29.399999618530277,29.71999931335449,29.01000022888184,29.559999465942383,1444500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,26.799999237060547,29.88999938964844,26.76000022888184,28.030000686645508,2466600.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,27.84000015258789,28.350000381469727,27.57999992370605,28.25,1191800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,27.38999938964844,28.280000686645508,27.200000762939453,28.229999542236328,1309800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,28.420000076293945,28.86000061035156,28.21999931335449,28.399999618530277,604500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,28.71999931335449,28.86000061035156,27.850000381469727,28.049999237060547,576800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,27.899999618530277,28.290000915527344,27.729999542236328,27.729999542236328,931500.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,27.700000762939453,28.34000015258789,27.600000381469727,27.8799991607666,655600.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,28.270000457763672,28.979999542236328,27.76000022888184,28.920000076293945,678000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,29.51000022888184,29.989999771118164,29.31999969482422,29.559999465942383,599900.0,,,,,,,,,,
