Date,Open,High,Low,Close,Volume,"('Adj Close', 'SEDG')","('Close', 'SEDG')","('High', 'SEDG')","('Low', 'SEDG')","('Open', 'SEDG')","('Volume', 'SEDG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,93.0,97.2699966430664,91.45999908447266,91.6999969482422,1889300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,89.75,89.75,84.3499984741211,86.44000244140625,3078400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,85.97000122070312,85.9800033569336,82.55999755859375,82.80000305175781,2389700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,81.77999877929688,84.05999755859375,79.44000244140625,79.58000183105469,2606500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,80.27999877929688,80.33999633789062,78.05999755859375,78.54000091552734,3053500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,77.0199966430664,78.8499984741211,75.62999725341797,77.22000122070312,2698400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,77.80000305175781,81.20999908447266,75.9000015258789,81.01000213623047,3485800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,80.16000366210938,80.26000213623047,75.41000366210938,77.62000274658203,3121300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,79.12000274658203,79.9000015258789,74.0199966430664,74.23999786376953,2550100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,73.27999877929688,74.97000122070312,72.41500091552734,72.83000183105469,2904400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,68.77999877929688,70.91000366210938,67.5479965209961,68.22000122070312,4175000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,69.47000122070312,70.29000091552734,67.30000305175781,69.2699966430664,2559600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,69.38999938964844,69.43000030517578,66.52999877929688,69.11000061035156,2532800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,71.98999786376953,76.9260025024414,70.33000183105469,71.8499984741211,3726100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,74.63999938964844,75.58000183105469,70.43000030517578,71.83999633789062,2524700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,73.56999969482422,73.76000213623047,69.87000274658203,70.19999694824219,2220700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,70.5999984741211,70.76000213623047,65.62000274658203,70.44000244140625,3770000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,71.30000305175781,71.45999908447266,68.83000183105469,68.83999633789062,1557000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,68.30000305175781,71.31999969482422,67.16999816894531,71.25,2152300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,70.36000061035156,72.19000244140625,69.0,69.16000366210938,1940000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,69.13999938964844,72.572998046875,66.44999694824219,66.5,3498600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,67.8499984741211,70.7699966430664,66.9000015258789,69.2699966430664,2932600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,66.9000015258789,68.30000305175781,64.58000183105469,68.0,1872400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,66.27999877929688,66.27999877929688,63.709999084472656,65.66999816894531,2863200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,66.20999908447266,68.54000091552734,64.30999755859375,67.37999725341797,2562400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,77.30999755859375,79.61000061035156,71.15799713134766,76.18000030517578,5542600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,75.83000183105469,77.55999755859375,74.26000213623047,75.51000213623047,1868100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,76.20999908447266,79.30000305175781,75.80999755859375,77.76000213623047,1530600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,78.5,85.0999984741211,78.0,83.30000305175781,2409900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,76.22000122070312,80.33999633789062,75.62999725341797,76.55000305175781,2434900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,78.16999816894531,82.94999694824219,76.55999755859375,82.61000061035156,2268300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,85.29000091552734,87.9800033569336,84.41000366210938,86.94000244140625,2408400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,84.41000366210938,87.12999725341797,83.80000305175781,85.05999755859375,1670100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,83.05999755859375,84.69000244140625,81.82099914550781,84.41999816894531,4729100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,70.01000213623047,75.58999633789062,70.0,74.13999938964844,8466000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,74.1500015258789,76.68499755859375,69.80000305175781,69.93000030517578,4454600.0,,,,,,,,,,
