Date,Open,High,Low,Close,Volume,"('Adj Close', 'IBIO')","('Close', 'IBIO')","('High', 'IBIO')","('Low', 'IBIO')","('Open', 'IBIO')","('Volume', 'IBIO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.399999976158142,1.440000057220459,1.350000023841858,1.3799999952316284,149000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.3600000143051147,1.3700000047683716,1.2999999523162842,1.350000023841858,120100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.3700000047683716,1.3700000047683716,1.2999999523162842,1.3200000524520874,36700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.2999999523162842,1.340000033378601,1.2899999618530271,1.2899999618530271,47600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.350000023841858,1.350000023841858,1.2999999523162842,1.2999999523162842,39700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.309999942779541,1.350000023841858,1.2999999523162842,1.3300000429153442,53300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.3300000429153442,1.350000023841858,1.2899999618530271,1.309999942779541,40400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.3200000524520874,1.3300000429153442,1.2100000381469729,1.2300000190734863,69500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.25,1.2899999618530271,1.159999966621399,1.1699999570846558,120100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.190000057220459,1.190000057220459,1.100000023841858,1.1399999856948853,142900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.149999976158142,1.149999976158142,1.0399999618530271,1.0800000429153442,173100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.100000023841858,1.1100000143051147,1.0199999809265137,1.0800000429153442,107200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.0800000429153442,1.0800000429153442,1.0499999523162842,1.059999942779541,35800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.0299999713897705,1.090000033378601,1.0299999713897705,1.0700000524520874,79500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.0700000524520874,1.100000023841858,1.059999942779541,1.0800000429153442,63300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.0800000429153442,1.1699999570846558,1.0800000429153442,1.149999976158142,220600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.159999966621399,1.1799999475479126,1.1100000143051147,1.1299999952316284,142100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.149999976158142,1.2000000476837158,1.1299999952316284,1.1799999475479126,100600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.159999966621399,1.1799999475479126,1.1399999856948853,1.149999976158142,55000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.1399999856948853,1.1699999570846558,1.1399999856948853,1.149999976158142,32100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.1399999856948853,1.1399999856948853,1.100000023841858,1.1299999952316284,64400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.1200000047683716,1.1299999952316284,1.100000023841858,1.1100000143051147,22800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.1100000143051147,1.1100000143051147,1.0800000429153442,1.100000023841858,29000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.100000023841858,1.1100000143051147,1.090000033378601,1.100000023841858,45700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.100000023841858,1.1100000143051147,1.0800000429153442,1.100000023841858,27700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.1100000143051147,1.1100000143051147,1.090000033378601,1.100000023841858,31300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.100000023841858,1.149999976158142,1.100000023841858,1.149999976158142,42300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.149999976158142,1.2100000381469729,1.1200000047683716,1.1799999475479126,76600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.159999966621399,1.2300000190734863,1.159999966621399,1.2100000381469729,71100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.190000057220459,1.2200000286102295,1.190000057220459,1.2200000286102295,34900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.2100000381469729,1.2200000286102295,1.2000000476837158,1.2100000381469729,49500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.2000000476837158,1.2300000190734863,1.2000000476837158,1.2200000286102295,18100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.25,1.2999999523162842,1.2300000190734863,1.2599999904632568,127200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.2599999904632568,1.2899999618530271,1.25,1.2599999904632568,17600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.2599999904632568,1.2799999713897705,1.1799999475479126,1.1799999475479126,80700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.2400000095367432,1.2400000095367432,1.190000057220459,1.2000000476837158,32800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.2000000476837158,1.2100000381469729,1.1799999475479126,1.2000000476837158,18900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.1799999475479126,1.2400000095367432,1.159999966621399,1.190000057220459,1439100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.2000000476837158,1.2000000476837158,1.149999976158142,1.1699999570846558,136500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.190000057220459,1.2100000381469729,1.159999966621399,1.2100000381469729,39900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1.2200000286102295,1.2599999904632568,1.1799999475479126,1.2599999904632568,87600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1.2400000095367432,1.2599999904632568,1.2000000476837158,1.2400000095367432,79700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,1.2400000095367432,1.2999999523162842,1.2100000381469729,1.25,237800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,1.25,1.25,1.1799999475479126,1.2200000286102295,72200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1.2300000190734863,1.2300000190734863,1.1799999475479126,1.2000000476837158,107300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1.190000057220459,1.190000057220459,1.159999966621399,1.1799999475479126,64000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,1.1799999475479126,1.190000057220459,1.1299999952316284,1.1799999475479126,113600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1.1699999570846558,1.1799999475479126,1.1399999856948853,1.1799999475479126,45400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.159999966621399,1.1699999570846558,1.1399999856948853,1.159999966621399,42200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.159999966621399,1.1699999570846558,1.1399999856948853,1.159999966621399,41200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.1699999570846558,1.1699999570846558,1.1200000047683716,1.1399999856948853,45300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.1399999856948853,1.1699999570846558,1.0499999523162842,1.0499999523162842,64200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1.0700000524520874,1.1299999952316284,1.0499999523162842,1.0499999523162842,93100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.0700000524520874,1.090000033378601,1.0499999523162842,1.059999942779541,31800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.0499999523162842,1.0800000429153442,1.0499999523162842,1.0700000524520874,21800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.0800000429153442,1.100000023841858,1.0700000524520874,1.0800000429153442,57200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,1.0700000524520874,1.090000033378601,1.0700000524520874,1.090000033378601,25300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,1.100000023841858,1.100000023841858,1.0800000429153442,1.100000023841858,27400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,1.1200000047683716,1.149999976158142,1.0800000429153442,1.149999976158142,547100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,2.700000047683716,4.03000020980835,2.299999952316284,3.359999895095825,170421100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,4.199999809265137,4.980000019073486,3.660000085830689,4.059999942779541,50664600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,3.5899999141693115,3.880000114440918,2.8299999237060547,3.3499999046325684,5642700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,2.9200000762939453,3.25,2.799999952316284,2.859999895095825,1785700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,3.009999990463257,3.190000057220459,2.809999942779541,2.940000057220459,1644900.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,2.859999895095825,2.940000057220459,2.490000009536743,2.490000009536743,908800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,2.400000095367432,2.4200000762939453,2.059999942779541,2.109999895095825,1064700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,2.119999885559082,2.490000009536743,2.119999885559082,2.259999990463257,1050300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.309999942779541,2.400000095367432,2.1600000858306885,2.1700000762939453,497800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.130000114440918,2.309999942779541,1.9900000095367432,2.0199999809265137,785800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,2.059999942779541,2.130000114440918,1.940000057220459,1.9900000095367432,801200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,2.009999990463257,2.0999999046325684,1.840000033378601,2.0199999809265137,378200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,2.009999990463257,2.039999961853028,1.899999976158142,1.9299999475479128,208600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,1.909999966621399,1.9900000095367432,1.8600000143051147,1.950000047683716,181100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,1.940000057220459,1.9700000286102293,1.809999942779541,1.8899999856948853,269900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,1.870000004768372,1.899999976158142,1.7300000190734863,1.7699999809265137,180300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,1.7300000190734863,1.809999942779541,1.6699999570846558,1.7200000286102295,94900.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,1.75,1.830000042915344,1.7000000476837158,1.7799999713897705,103700.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,1.7999999523162842,1.9299999475479128,1.75,1.899999976158142,167600.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,1.9800000190734863,1.9800000190734863,1.830000042915344,1.899999976158142,99100.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,1.870000004768372,1.899999976158142,1.6799999475479126,1.7200000286102295,250600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,1.7699999809265137,1.7999999523162842,1.7200000286102295,1.7599999904632568,60200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,1.7799999713897705,1.8200000524520876,1.6399999856948853,1.659999966621399,294400.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,1.7000000476837158,1.7699999809265137,1.649999976158142,1.7100000381469729,159800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,1.6799999475479126,1.940000057220459,1.6799999475479126,1.850000023841858,143400.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,1.8600000143051147,2.180000066757202,1.8600000143051147,2.0299999713897705,618400.0,,,,,,,,,,
