Date,Open,High,Low,Close,Volume,"('Adj Close', 'LGMK')","('Close', 'LGMK')","('High', 'LGMK')","('Low', 'LGMK')","('Open', 'LGMK')","('Volume', 'LGMK')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-04 19:00:00-05:00,25.75,26.25,24.75,26.0,796.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,26.5,26.5,25.25,25.75,956.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,25.75,25.75,24.25,24.5,1252.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,24.25,25.0,24.25,24.950000762939453,872.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,24.0,25.5,24.0,25.0,1748.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,25.0,25.5,25.0,25.0,724.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,24.75,25.475000381469727,24.5,25.0,1172.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,25.0,25.25,24.049999237060547,24.5,404.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,24.5,25.375,24.5,24.75,740.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,24.75,25.5,24.5,25.5,3628.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,26.0,26.0,25.0,25.5,1088.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,25.25,25.5,24.5,25.25,696.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,25.0,25.0,24.024999618530277,24.450000762939453,1320.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,24.5,24.75,23.75,24.0,540.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,24.25,24.25,23.100000381469727,23.450000762939453,1404.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,23.5,23.75,23.25,23.5,1096.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,23.5,24.0,23.325000762939453,24.0,1312.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,25.25,26.0,24.75,25.5,4060.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,25.125,32.25,25.0,28.0,37948.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,27.25,28.0,25.0,27.0,3576.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,27.25,27.25,25.75,26.25,1040.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,26.0,26.0,25.0,26.0,888.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,26.0,27.5,25.5,27.5,1476.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,28.5,28.5,27.25,27.75,1028.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,28.25,29.75,27.75,29.75,4740.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,29.75,29.75,27.674999237060547,28.5,1020.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,28.75,28.75,27.5,28.0,744.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,28.5,29.0,27.5,28.5,580.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,28.5,30.0,27.75,28.0,4100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,27.5,29.75,26.25,27.0,2948.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,27.25,27.725000381469727,26.0,26.5,1304.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,26.25,26.25,25.25,26.0,644.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,25.5,27.0,25.5,27.0,368.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,26.5,27.25,26.0,26.25,516.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,26.0,26.125,25.0,25.25,1992.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,24.5,25.5,24.325000762939453,25.0,2580.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,25.0,25.0,24.25,25.0,828.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,26.25,26.25,24.5,25.0,924.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,24.5,25.5,24.5,24.875,1196.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,24.75,25.375,24.5,24.850000381469727,712.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,24.524999618530277,25.0,24.5,24.5,1720.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,24.5,25.375,24.5,25.25,1380.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,24.75,25.0,24.5,24.549999237060547,1588.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,24.75,25.0,24.549999237060547,24.649999618530277,516.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,24.674999237060547,24.674999237060547,24.5,24.5,1076.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,24.5,24.5,23.5,23.75,1292.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,23.5,23.975000381469727,20.25,21.825000762939453,3140.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,22.5,22.75,22.0,22.625,620.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,22.975000381469727,23.0,21.5,22.0,1260.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,21.5,21.75,20.75,21.25,392.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,21.25,22.0,20.75,20.75,472.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,21.5,21.5,21.0,21.0,292.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,22.0,22.0,22.0,22.0,188.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,22.0,22.0,20.75,21.0,688.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,22.0,22.0,21.0,21.625,640.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,21.25,22.0,20.5,20.850000381469727,652.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,20.75,23.475000381469727,20.75,22.25,1076.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,21.299999237060547,21.75,19.5,20.299999237060547,1464.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,20.299999237060547,20.950000762939453,19.875,20.200000762939453,768.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,19.549999237060547,21.225000381469727,19.549999237060547,20.5,360.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,20.5,21.25,19.75,19.875,632.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,19.75,21.25,19.5,20.225000381469727,472.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,20.225000381469727,21.125,20.225000381469727,20.75,404.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,20.5,21.100000381469727,19.100000381469727,20.024999618530277,792.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,20.024999618530277,21.225000381469727,19.774999618530277,20.075000762939453,1064.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,21.225000381469727,21.225000381469727,19.5,20.625,288.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,21.0,21.0,20.5,20.5,128.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,20.375,21.0,18.524999618530277,18.524999618530277,1368.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,18.850000381469727,20.5,18.75,19.774999618530277,1212.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,20.5,20.75,18.350000381469727,20.125,1608.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,20.25,21.875,18.5,19.625,3612.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,20.75,21.5,19.424999237060547,20.25,664.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,21.25,21.25,19.774999618530277,20.75,208.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,20.024999618530277,21.774999618530277,20.0,20.299999237060547,2148.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,20.524999618530277,20.600000381469727,19.424999237060547,20.25,1220.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,19.5,21.5,19.5,19.75,404.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,19.75,20.825000762939453,19.75,20.25,380.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,20.024999618530277,20.625,19.524999618530277,20.5,1432.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,20.325000762939453,20.325000762939453,19.75,20.0,224.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,20.25,20.5,19.5,19.549999237060547,844.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,19.75,20.25,19.75,19.825000762939453,360.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,20.5,20.5,19.600000381469727,19.75,924.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,20.225000381469727,20.5,18.25,19.0,7416.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,19.25,19.25,17.5,18.25,1032.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,19.75,19.75,17.5,18.274999618530277,2920.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,18.75,19.0,17.5,18.5,3268.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,18.299999237060547,18.5,17.25,17.274999618530273,1520.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,17.725000381469727,17.725000381469727,16.375,17.024999618530273,1176.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,17.5,17.5,16.274999618530273,17.25,272.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,17.75,18.225000381469727,17.25,17.5,636.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,18.0,18.5,17.25,17.5,216.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,17.299999237060547,17.424999237060547,16.75,17.0,560.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,16.75,17.25,16.649999618530273,16.649999618530273,1032.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,17.5,17.5,16.649999618530273,16.850000381469727,344.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,16.75,17.0,16.274999618530273,16.5,596.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,16.25,17.0,15.899999618530272,16.299999237060547,1000.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,16.5,17.0,16.325000762939453,16.399999618530273,372.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,16.75,16.75,16.5,16.75,132.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,15.399999618530272,16.25,15.399999618530272,15.824999809265137,980.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,16.049999237060547,16.75,15.75,16.75,476.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,16.700000762939453,16.875,15.25,15.25,1892.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,15.25,16.549999237060547,15.25,15.850000381469728,240.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,15.75,16.950000762939453,15.024999618530272,15.375,936.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,15.175000190734863,16.125,15.024999618530272,15.625,320.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,15.25,16.024999618530273,15.25,15.475000381469728,212.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,15.25,15.25,13.0,13.5,1740.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,14.350000381469728,24.0,13.449999809265137,16.700000762939453,213888.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,14.274999618530272,16.0,14.024999618530272,14.25,10768.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,14.725000381469728,14.75,14.024999618530272,14.399999618530272,1924.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,14.25,14.350000381469728,13.125,13.774999618530272,4644.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,13.774999618530272,13.774999618530272,13.25,13.449999809265137,2384.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,13.699999809265137,17.25,13.5,13.949999809265137,34028.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,13.524999618530272,14.25,13.25,14.25,2816.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,14.0,14.524999618530272,13.75,14.225000381469728,1344.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,14.574999809265137,14.75,13.824999809265137,14.600000381469728,2748.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,14.75,14.975000381469728,13.975000381469728,14.050000190734863,2492.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,14.600000381469728,14.600000381469728,13.524999618530272,13.75,2200.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,13.649999618530272,13.949999809265137,13.324999809265137,13.375,280.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,13.449999809265137,14.25,13.0,13.649999618530272,952.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,13.550000190734863,15.350000381469728,13.300000190734863,14.024999618530272,9320.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,13.949999809265137,14.649999618530272,13.300000190734863,13.725000381469728,944.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,13.725000381469728,14.024999618530272,12.75,12.75,5076.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,12.75,12.75,11.25,11.800000190734863,2112.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,11.324999809265137,12.75,11.324999809265137,11.5,592.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,8.524999618530273,8.75,7.0,7.0,38436.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,7.0,7.0,6.275000095367432,6.650000095367432,8916.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,6.75,6.75,6.025000095367432,6.125,6196.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,6.349999904632568,6.349999904632568,5.5,5.5,6456.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,5.724999904632568,5.724999904632568,5.199999809265137,5.199999809265137,10080.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,5.25,5.375,5.199999809265137,5.25,184068.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,5.650000095367432,5.724999904632568,4.150000095367432,4.375,1613636.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,4.0,4.5,3.799999952316284,4.025000095367432,176664.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,3.75,3.75,3.275000095367432,3.5999999046325684,142012.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,3.625,4.474999904632568,3.450000047683716,3.900000095367432,119648.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,3.900000095367432,4.300000190734863,3.75,3.924999952316284,54184.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,4.074999809265137,6.074999809265137,3.724999904632568,5.625,657324.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,5.849999904632568,6.0,4.150000095367432,5.224999904632568,390980.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,4.724999904632568,4.849999904632568,4.25,4.574999809265137,122020.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,4.574999809265137,4.949999809265137,4.25,4.599999904632568,79284.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,4.699999809265137,4.925000190734863,4.625,4.75,63528.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,4.75,4.75,4.5,4.574999809265137,32200.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,4.675000190734863,4.675000190734863,4.175000190734863,4.175000190734863,42808.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,4.224999904632568,5.25,4.0,4.474999904632568,714076.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,4.150000095367432,4.425000190734863,3.825000047683716,4.074999809265137,216532.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,4.574999809265137,5.25,4.025000095367432,4.474999904632568,1159784.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,4.300000190734863,5.5,4.050000190734863,5.050000190734863,750128.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,6.125,7.625,4.550000190734863,5.199999809265137,3993168.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,4.699999809265137,4.75,4.25,4.449999809265137,298416.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,4.150000095367432,4.349999904632568,4.025000095367432,4.099999904632568,168264.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,4.050000190734863,4.574999809265137,4.050000190734863,4.300000190734863,67128.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,4.25,4.349999904632568,4.125,4.150000095367432,37200.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,4.349999904632568,4.525000095367432,4.150000095367432,4.275000095367432,62276.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,4.300000190734863,4.625,4.150000095367432,4.324999809265137,182468.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,4.175000190734863,4.324999809265137,4.025000095367432,4.125,78344.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,4.125,4.224999904632568,4.099999904632568,4.099999904632568,35728.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,4.074999809265137,4.125,3.849999904632568,3.950000047683716,47688.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,3.974999904632568,4.125,3.875,4.050000190734863,36944.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,4.25,4.25,3.900000095367432,4.0,36036.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,4.050000190734863,4.099999904632568,3.875,3.950000047683716,24952.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,3.924999952316284,3.974999904632568,3.825000047683716,3.849999904632568,27924.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,3.875,4.199999809265137,3.849999904632568,4.074999809265137,87032.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,4.150000095367432,4.5,4.0,4.25,136696.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,4.300000190734863,4.425000190734863,4.25,4.300000190734863,44556.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,4.375,4.375,4.199999809265137,4.224999904632568,34188.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,4.300000190734863,4.375,3.799999952316284,3.875,38740.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,3.974999904632568,4.050000190734863,3.424999952316284,3.549999952316284,95556.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,3.5,3.525000095367432,2.9749999046325684,2.9749999046325684,103140.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,3.0,3.625,3.0,3.375,487788.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,3.25,3.275000095367432,2.775000095367432,2.799999952316284,228176.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,4.275000095367432,4.599999904632568,3.0999999046325684,3.400000095367432,7725836.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,3.049999952316284,3.049999952316284,2.799999952316284,2.825000047683716,557952.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,2.75,2.75,2.450000047683716,2.549999952316284,471980.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,2.525000095367432,2.525000095367432,2.075000047683716,2.174999952316284,555120.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,2.174999952316284,2.299999952316284,2.0999999046325684,2.125,552588.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,2.075000047683716,2.174999952316284,1.924999952316284,2.0,458708.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,1.975000023841858,2.375,1.975000023841858,2.325000047683716,846696.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,2.0999999046325684,2.375,1.924999952316284,2.125,615792.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,2.2249999046325684,2.2249999046325684,2.049999952316284,2.125,179172.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,2.0999999046325684,2.275000095367432,2.049999952316284,2.174999952316284,325488.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,2.825000047683716,3.75,2.575000047683716,2.5999999046325684,9469712.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,2.375,2.75,2.25,2.650000095367432,803652.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,2.75,3.924999952316284,2.525000095367432,2.924999952316284,2844336.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,2.75,2.875,2.450000047683716,2.5999999046325684,574352.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,2.7249999046325684,3.049999952316284,2.549999952316284,2.5999999046325684,483304.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,2.525000095367432,3.0999999046325684,2.525000095367432,2.900000095367432,740112.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,2.924999952316284,3.0999999046325684,2.8499999046325684,2.900000095367432,684508.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,3.075000047683716,3.424999952316284,2.900000095367432,3.299999952316284,1194464.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,3.0999999046325684,3.125,2.625,2.674999952316284,334156.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,2.674999952316284,2.775000095367432,2.375,2.4749999046325684,380064.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,2.424999952316284,2.5999999046325684,2.275000095367432,2.325000047683716,235288.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,2.5,2.75,2.400000095367432,2.549999952316284,216868.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,2.549999952316284,2.650000095367432,2.375,2.450000047683716,157564.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,2.700000047683716,3.625,2.700000047683716,2.924999952316284,2342172.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,2.825000047683716,3.25,2.525000095367432,3.075000047683716,454724.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,3.299999952316284,3.4749999046325684,3.075000047683716,3.325000047683716,417348.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,5.349999904632568,7.0,4.300000190734863,4.474999904632568,21964216.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,3.75,3.974999904632568,3.049999952316284,3.5,1513024.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,3.375,4.099999904632568,3.049999952316284,4.025000095367432,1232236.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,3.5999999046325684,3.5999999046325684,1.7999999523162842,2.5,1239152.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,2.575000047683716,2.575000047683716,2.075000047683716,2.125,562312.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,2.0299999713897705,2.950000047683716,1.919999957084656,2.490000009536743,1677400.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,2.359999895095825,2.359999895095825,2.009999990463257,2.130000114440918,314300.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,2.190000057220459,2.4200000762939453,2.0,2.0199999809265137,443800.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,2.059999942779541,2.180000066757202,1.7200000286102295,2.049999952316284,741600.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,2.0299999713897705,2.0299999713897705,1.870000004768372,1.8799999952316284,262800.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,1.840000033378601,1.870000004768372,1.6799999475479126,1.7300000190734863,283800.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,1.7300000190734863,1.850000023841858,1.6399999856948853,1.7799999713897705,260100.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,1.7300000190734863,1.870000004768372,1.7300000190734863,1.8200000524520876,112700.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,2.0199999809265137,2.200000047683716,1.9800000190734863,2.0299999713897705,661000.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,1.9900000095367432,2.0999999046325684,1.8799999952316284,1.899999976158142,313700.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,1.8600000143051147,1.9299999475479128,1.6200000047683716,1.7799999713897705,279400.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,1.7999999523162842,1.950000047683716,1.7899999618530271,1.840000033378601,343500.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,1.850000023841858,2.1600000858306885,1.8200000524520876,2.109999895095825,1130600.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,1.9700000286102293,2.0899999141693115,1.850000023841858,1.9600000381469729,580800.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,1.9800000190734863,2.0,1.8200000524520876,1.830000042915344,272800.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,1.830000042915344,1.840000033378601,1.7599999904632568,1.7799999713897705,227700.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,1.7799999713897705,1.850000023841858,1.75,1.7599999904632568,135200.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,1.7599999904632568,1.7649999856948853,1.600000023841858,1.690000057220459,227400.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,1.6799999475479126,1.75,1.621999979019165,1.7000000476837158,188300.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,1.6699999570846558,1.6749999523162842,1.5549999475479126,1.600000023841858,251900.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,1.5800000429153442,1.6200000047683716,1.5,1.5299999713897705,157800.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,1.5399999618530271,1.590000033378601,1.409999966621399,1.559999942779541,259700.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,1.559999942779541,1.6829999685287476,1.5499999523162842,1.5800000429153442,193300.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,1.5700000524520874,1.7200000286102295,1.5199999809265137,1.6399999856948853,158600.0,,,,,,,,,,
