Date,Open,High,Low,Close,Volume,"('Adj Close', 'MCY')","('Close', 'MCY')","('High', 'MCY')","('Low', 'MCY')","('Open', 'MCY')","('Volume', 'MCY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,37.20000076293945,37.790000915527344,37.20000076293945,37.31999969482422,99400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,37.470001220703125,37.880001068115234,36.959999084472656,37.09999847412109,142100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,37.4900016784668,38.43999862670898,37.310001373291016,37.86000061035156,172200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,37.880001068115234,38.59000015258789,37.59999847412109,38.41999816894531,175700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,38.65999984741211,38.77999877929688,37.91999816894531,37.97999954223633,146300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,37.47999954223633,38.040000915527344,37.08000183105469,37.36000061035156,224400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,37.15999984741211,38.93999862670898,37.11000061035156,38.900001525878906,218900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,38.65999984741211,39.5,38.45000076293945,39.25,243400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,39.900001525878906,39.93000030517578,38.93000030517578,38.95000076293945,141100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,38.61000061035156,39.27999877929688,38.29999923706055,39.2400016784668,143200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,38.84999847412109,39.77999877929688,38.84999847412109,39.31999969482422,137000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,39.45000076293945,40.060001373291016,39.45000076293945,39.95000076293945,115500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,40.20000076293945,40.68000030517578,39.7400016784668,40.650001525878906,153600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,40.75,41.45000076293945,40.66999816894531,40.97999954223633,141300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,41.13999938964844,41.36000061035156,40.22999954223633,40.25,151300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,40.560001373291016,40.91999816894531,40.36000061035156,40.38999938964844,144100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,40.70000076293945,41.66999816894531,40.4900016784668,41.619998931884766,234700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,41.68000030517578,41.900001525878906,40.84999847412109,41.369998931884766,167100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,41.25,41.4900016784668,40.7400016784668,41.38999938964844,117300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,41.119998931884766,41.119998931884766,40.59999847412109,40.790000915527344,99000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,41.0,41.18999862670898,39.93999862670898,40.04999923706055,131300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,39.95000076293945,40.369998931884766,39.4900016784668,39.869998931884766,106500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,39.560001373291016,39.900001525878906,38.58000183105469,38.77999877929688,164300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,38.310001373291016,38.31999969482422,37.88999938964844,38.27999877929688,149000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,38.29999923706055,39.5099983215332,38.27999877929688,39.209999084472656,143300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,39.04999923706055,39.130001068115234,38.47999954223633,38.63999938964844,101000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,38.619998931884766,40.119998931884766,38.470001220703125,40.0099983215332,207400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,39.619998931884766,40.59000015258789,39.40999984741211,40.54999923706055,155900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,40.619998931884766,40.93000030517578,40.2599983215332,40.34999847412109,217800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,39.7599983215332,40.72999954223633,39.560001373291016,40.369998931884766,278600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,44.09999847412109,44.25,41.630001068115234,42.84999847412109,446400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,44.0,47.209999084472656,43.790000915527344,46.18000030517578,566800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,46.459999084472656,51.11000061035156,46.220001220703125,50.66999816894531,636900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,50.2599983215332,52.41999816894531,50.2599983215332,50.77000045776367,523100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,50.84000015258789,50.9900016784668,48.790000915527344,49.43000030517578,394500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,49.43000030517578,50.36000061035156,49.08000183105469,49.970001220703125,233700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,50.11000061035156,50.7599983215332,49.470001220703125,50.400001525878906,160500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,50.150001525878906,50.540000915527344,49.459999084472656,50.09000015258789,156300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,50.09999847412109,50.09999847412109,48.61000061035156,48.90999984741211,240900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,48.59000015258789,48.959999084472656,48.040000915527344,48.060001373291016,248500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,48.29999923706055,49.06999969482422,48.29999923706055,48.68999862670898,172700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,48.65999984741211,49.040000915527344,48.20000076293945,48.41999816894531,145400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,48.369998931884766,49.040000915527344,48.0,48.0099983215332,127300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,47.970001220703125,48.5099983215332,47.619998931884766,48.16999816894531,276700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,48.45000076293945,48.56999969482422,47.880001068115234,48.310001373291016,156900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,48.61000061035156,48.63999938964844,47.7400016784668,47.84999847412109,180400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,47.90999984741211,48.7599983215332,47.90999984741211,48.36000061035156,141600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,48.16999816894531,48.29999923706055,47.18999862670898,47.540000915527344,132900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,47.310001373291016,47.650001525878906,46.93999862670898,47.13999938964844,296500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,47.16999816894531,47.59999847412109,46.93000030517578,47.459999084472656,143100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,47.15999984741211,47.470001220703125,46.810001373291016,47.459999084472656,202400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,47.15999984741211,48.709999084472656,47.15999984741211,48.54999923706055,510700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,48.34000015258789,48.65999984741211,47.56999969482422,47.63999938964844,144600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,47.7400016784668,48.5,47.68000030517578,48.09999847412109,274300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,47.900001525878906,48.34000015258789,47.619998931884766,47.880001068115234,125100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,48.11000061035156,49.150001525878906,47.459999084472656,48.900001525878906,169900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,49.130001068115234,50.150001525878906,48.38999938964844,48.40999984741211,127600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,48.43000030517578,49.20000076293945,48.43000030517578,48.90999984741211,75400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,49.060001373291016,49.810001373291016,49.04999923706055,49.119998931884766,132600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,49.40999984741211,52.02999877929688,49.40999984741211,51.84000015258789,441900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,52.0099983215332,53.0,51.38999938964844,51.59999847412109,254800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,53.400001525878906,53.54999923706055,52.060001373291016,52.56999969482422,297900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,52.310001373291016,53.060001373291016,52.09999847412109,52.84999847412109,277200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,52.84999847412109,53.380001068115234,51.90999984741211,52.61000061035156,301600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,52.79999923706055,53.220001220703125,50.75,50.75,241000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,50.79999923706055,51.29999923706055,49.5,50.810001373291016,176700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,50.84999847412109,52.31999969482422,50.56999969482422,51.459999084472656,146200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,51.560001373291016,51.91999816894531,50.7400016784668,50.880001068115234,143400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,50.2400016784668,51.56999969482422,50.16999816894531,51.29999923706055,170800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,51.25,51.54999923706055,50.84000015258789,51.25,177400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,51.310001373291016,52.0099983215332,50.68999862670898,50.900001525878906,274900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,51.16999816894531,52.2599983215332,51.16999816894531,52.0099983215332,190400.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,51.7599983215332,53.52999877929688,51.52000045776367,53.369998931884766,273100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,53.459999084472656,54.59000015258789,51.56999969482422,52.02999877929688,273100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,52.13999938964844,53.59999847412109,52.0,52.66999816894531,162600.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,52.84000015258789,54.290000915527344,52.31999969482422,53.630001068115234,308400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,53.84000015258789,55.619998931884766,53.43999862670898,55.33000183105469,444500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,55.68000030517578,57.119998931884766,55.68000030517578,56.7599983215332,386700.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,56.56999969482422,56.91999816894531,55.130001068115234,55.220001220703125,352400.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,54.790000915527344,55.11000061035156,53.63999938964844,54.29999923706055,276500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,54.119998931884766,54.15999984741211,51.5,51.65999984741211,393000.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,51.93000030517578,53.16999816894531,51.900001525878906,53.09999847412109,253800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,52.9900016784668,53.02000045776367,51.650001525878906,52.2599983215332,360100.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,53.09999847412109,55.97999954223633,53.09999847412109,54.290000915527344,490800.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,54.68999862670898,55.93999862670898,54.40999984741211,55.459999084472656,359700.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,55.4900016784668,55.4900016784668,53.58000183105469,54.70000076293945,304700.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,55.290000915527344,56.54999923706055,55.290000915527344,56.130001068115234,357500.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,56.470001220703125,56.59999847412109,55.5,55.54999923706055,213000.0,,,,,,,,,,
