Date,Open,High,Low,Close,Volume,"('Adj Close', 'PATK')","('Close', 'PATK')","('High', 'PATK')","('Low', 'PATK')","('Open', 'PATK')","('Volume', 'PATK')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,67.16666412353516,68.90666961669922,65.76000213623047,66.54000091552734,216750.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,65.76667022705078,65.76667022705078,63.29333114624024,63.43999862670898,364950.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,63.64666748046875,63.973331451416016,63.16666793823242,63.61333465576172,147150.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,62.926666259765625,64.49333190917969,62.926666259765625,63.47999954223633,238500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,63.81333160400391,64.77999877929688,63.540000915527344,64.33999633789062,130800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,63.88666534423828,64.52666473388672,63.073333740234375,64.40666961669922,111150.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,64.40666961669922,65.65333557128906,63.7599983215332,65.61333465576172,128100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,67.14666748046875,68.83999633789062,64.52666473388672,66.22000122070312,181500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,67.59333038330078,68.16666412353516,64.41999816894531,65.13333129882812,145050.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,64.66666412353516,64.93333435058594,63.48666763305664,63.87333297729492,145050.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,63.20000076293945,63.66666793823242,60.67333221435547,63.18000030517578,147900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,63.9466667175293,64.68000030517578,63.52000045776367,64.52666473388672,144150.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,64.76667022705078,65.5999984741211,63.77999877929688,65.48666381835938,148200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,66.13999938964844,67.23332977294922,65.87999725341797,66.98666381835938,171300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,67.62000274658203,68.61333465576172,66.3133316040039,66.56666564941406,144750.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,67.93333435058594,67.93333435058594,66.0999984741211,66.4000015258789,168750.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,67.19999694824219,67.8066635131836,66.35333251953125,67.63333129882812,218700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,68.00666809082031,68.94000244140625,67.9800033569336,68.48666381835938,234900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,68.8133316040039,69.55332946777344,67.94667053222656,69.36666870117188,145200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,68.7066650390625,69.1866683959961,67.73999786376953,67.78666687011719,205050.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,68.05332946777344,69.16666412353516,66.85333251953125,66.92666625976562,192300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,67.12000274658203,68.13333129882812,66.28666687011719,67.95999908447266,151050.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,67.17333221435547,69.14666748046875,66.67333221435547,68.44000244140625,159000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,67.5,67.88666534423828,66.49333190917969,67.27333068847656,151500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,67.26667022705078,68.53333282470703,67.0199966430664,68.45333099365234,176100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,68.50666809082031,69.37999725341797,67.586669921875,68.97333526611328,241800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,68.36000061035156,71.62666320800781,67.0999984741211,70.30000305175781,425100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,71.03333282470703,74.73999786376953,70.27999877929688,73.44000244140625,319350.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,73.7933349609375,75.72666931152344,72.7066650390625,75.0,274800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,71.4800033569336,73.08000183105469,70.93333435058594,71.31999969482422,343350.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,72.86666870117188,73.5,71.34666442871094,72.95999908447266,201450.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,73.5,74.3066635131836,72.26000213623047,73.94000244140625,186600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,73.09333038330078,74.40666961669922,72.74666595458984,74.13333129882812,306600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,73.26667022705078,74.42666625976562,72.64666748046875,74.27333068847656,435000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,73.7066650390625,74.81999969482422,73.586669921875,74.73999786376953,203850.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,75.06666564941406,76.63333129882812,75.06666564941406,75.91999816894531,183300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,75.87333679199219,76.8066635131836,75.3133316040039,76.04666900634766,129900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,75.83333587646484,77.38666534423828,75.72666931152344,76.73332977294922,292500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,77.62666320800781,78.38666534423828,76.95333099365234,77.57333374023438,276900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,76.84666442871094,78.66000366210938,76.84666442871094,78.31999969482422,284550.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,78.66666412353516,80.32666778564453,78.5,79.95999908447266,306150.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,79.84666442871094,81.87999725341797,78.76000213623047,81.52666473388672,352650.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,81.43333435058594,82.38666534423828,80.413330078125,80.6066665649414,255150.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,79.7066650390625,80.55999755859375,78.4800033569336,78.87333679199219,294150.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,78.87333679199219,78.87333679199219,73.63999938964844,75.15333557128906,616950.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,76.08000183105469,77.413330078125,74.8933334350586,75.05999755859375,520500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,75.64666748046875,77.16666412353516,74.07333374023438,74.74666595458984,314400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,73.90666961669922,74.71333312988281,72.58000183105469,74.58000183105469,237000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,74.88666534423828,74.88666534423828,72.48666381835938,72.76667022705078,432000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,72.66000366210938,74.63999938964844,72.09333038330078,73.96666717529297,414450.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,74.2933349609375,74.40666961669922,72.37999725341797,73.62666320800781,287850.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,73.63333129882812,75.73332977294922,73.63333129882812,75.17333221435547,1803300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,75.82666778564453,76.87999725341797,74.5,75.77999877929688,286350.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,75.16000366210938,76.76000213623047,75.16000366210938,75.95999908447266,209250.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,75.99333190917969,76.75333404541016,74.59333038330078,76.02666473388672,284700.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,76.7933349609375,78.53333282470703,76.75333404541016,77.6933364868164,267000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,78.0,78.63333129882812,76.43333435058594,77.37333679199219,244500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,77.66666412353516,78.3133316040039,76.86000061035156,76.86000061035156,179400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,77.44667053222656,77.8066635131836,76.88666534423828,77.1066665649414,227100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,77.66666412353516,78.61333465576172,77.51333618164062,78.61333465576172,141450.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,78.99333190917969,80.4800033569336,78.42666625976562,79.64666748046875,400800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,79.61333465576172,80.64666748046875,78.62666320800781,79.02666473388672,244500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,78.00666809082031,78.53333282470703,76.73332977294922,78.15333557128906,405000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,77.63333129882812,79.27999877929688,77.33999633789062,77.54000091552734,185700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,78.33333587646484,78.5999984741211,75.0999984741211,75.47333526611328,222600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,75.45999908447266,77.63999938964844,74.8066635131836,76.94000244140625,137400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,77.71333312988281,78.13999938964844,76.47333526611328,76.64666748046875,204600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,76.94000244140625,76.94000244140625,75.63999938964844,76.22000122070312,134100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,74.16666412353516,74.76000213623047,72.23999786376953,72.5999984741211,232950.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,73.03333282470703,73.05332946777344,71.66666412353516,72.7066650390625,220800.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,72.55332946777344,72.55332946777344,70.76000213623047,71.4000015258789,134850.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,71.92666625976562,72.66000366210938,70.25333404541016,70.4000015258789,148500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,69.8133316040039,70.4800033569336,69.04666900634766,69.91999816894531,160500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,70.74666595458984,70.74666595458984,69.05999755859375,69.46666717529297,200700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,69.33999633789062,69.83999633789062,67.90666961669922,68.42666625976562,179100.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,68.01333618164062,69.1933364868164,68.01333618164062,68.93333435058594,192900.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,69.0999984741211,71.33999633789062,69.0999984741211,70.36000061035156,225900.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,70.0,72.87999725341797,69.97333526611328,72.3066635131836,207300.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,72.25333404541016,72.72666931152344,70.62000274658203,71.2066650390625,123150.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,70.01333618164062,70.18000030517578,68.65333557128906,69.61333465576172,145500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,69.66666412353516,70.75333404541016,69.66000366210938,70.32666778564453,97350.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,70.62000274658203,71.6066665649414,70.55332946777344,71.44667053222656,149700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,70.94000244140625,70.97333526611328,69.52666473388672,69.66000366210938,253950.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,70.086669921875,70.62666320800781,67.83999633789062,69.37333679199219,345150.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,72.73332977294922,74.44000244140625,68.27999877929688,73.55999755859375,520800.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,74.78666687011719,75.49333190917969,72.27999877929688,74.086669921875,345750.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,74.97333526611328,75.97333526611328,74.71333312988281,75.45333099365234,217950.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,75.87333679199219,76.8933334350586,75.44667053222656,76.09333038330078,266700.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,75.33333587646484,76.78666687011719,74.8066635131836,76.36666870117188,244800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,76.36666870117188,76.87333679199219,75.77999877929688,76.68000030517578,245400.0,,,,,,,,,,
