Date,Open,High,Low,Close,Volume,"('Adj Close', 'CNA')","('Close', 'CNA')","('High', 'CNA')","('Low', 'CNA')","('Open', 'CNA')","('Volume', 'CNA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,42.41999816894531,42.880001068115234,42.41999816894531,42.7400016784668,220600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,42.70000076293945,42.93000030517578,42.400001525878906,42.41999816894531,347600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,42.68000030517578,43.29999923706055,42.34999847412109,42.95000076293945,422000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,43.150001525878906,43.709999084472656,43.150001525878906,43.380001068115234,475100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,43.36000061035156,43.45000076293945,42.45000076293945,42.68999862670898,155200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,42.5,42.70000076293945,41.72999954223633,42.31999969482422,193800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,42.150001525878906,42.43999862670898,42.04999923706055,42.15999984741211,121000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,42.02000045776367,42.38999938964844,41.63999938964844,42.34999847412109,144500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,42.54999923706055,42.66999816894531,42.08000183105469,42.220001220703125,117100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,42.40999984741211,42.459999084472656,42.06999969482422,42.43000030517578,203900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,42.45000076293945,42.95000076293945,42.33000183105469,42.52999877929688,179700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,42.540000915527344,43.13999938964844,42.2400016784668,43.02000045776367,159300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,43.619998931884766,43.619998931884766,43.15999984741211,43.33000183105469,203600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,43.34999847412109,44.36000061035156,43.34999847412109,44.34999847412109,195300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,44.27000045776367,44.5,44.02999877929688,44.36000061035156,153100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,44.61000061035156,44.86000061035156,44.470001220703125,44.54999923706055,138900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,44.7400016784668,44.7400016784668,44.18000030517578,44.400001525878906,136700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,44.58000183105469,44.58000183105469,44.25,44.43000030517578,94900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,44.400001525878906,44.41999816894531,43.880001068115234,44.11000061035156,186300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,44.16999816894531,44.34000015258789,43.93000030517578,44.2599983215332,186400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,44.5,44.70000076293945,44.060001373291016,44.06999969482422,197200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,43.7599983215332,44.060001373291016,42.79999923706055,43.45000076293945,209800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,43.54999923706055,43.7400016784668,43.06999969482422,43.31999969482422,252100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,45.75,46.869998931884766,44.68000030517578,46.41999816894531,788000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,45.58000183105469,46.18000030517578,45.16999816894531,46.09000015258789,549200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,46.150001525878906,46.959999084472656,46.09000015258789,46.45000076293945,398200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,46.25,46.459999084472656,45.22999954223633,45.290000915527344,242500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,45.20000076293945,46.02000045776367,45.0,45.90999984741211,216600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,46.130001068115234,46.70000076293945,45.84999847412109,46.33000183105469,534000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,46.40999984741211,46.59000015258789,45.619998931884766,46.02999877929688,222900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,46.11000061035156,46.540000915527344,45.900001525878906,46.15999984741211,214200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,46.29999923706055,47.369998931884766,46.29999923706055,47.18000030517578,730900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,44.84000015258789,45.060001373291016,44.36000061035156,44.45000076293945,307800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,44.290000915527344,44.900001525878906,44.02999877929688,44.31999969482422,193600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,44.34999847412109,44.369998931884766,43.52999877929688,43.84000015258789,206700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,43.810001373291016,44.31999969482422,43.630001068115234,44.27999877929688,140000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,44.40999984741211,44.630001068115234,44.22999954223633,44.5,126600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,44.52000045776367,44.709999084472656,44.0,44.11000061035156,98200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,44.18999862670898,44.400001525878906,43.93999862670898,44.34000015258789,114900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,44.400001525878906,44.56999969482422,44.040000915527344,44.27999877929688,101600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,44.34999847412109,44.36000061035156,43.84000015258789,43.95000076293945,112000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,43.84000015258789,44.0,43.04999923706055,43.060001373291016,210400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,42.959999084472656,43.52999877929688,42.959999084472656,43.380001068115234,175100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,43.43000030517578,44.2400016784668,43.43000030517578,43.84000015258789,229600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,43.84999847412109,44.5,43.61000061035156,44.2599983215332,406700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,44.130001068115234,44.34000015258789,43.540000915527344,43.63999938964844,176600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,43.59999847412109,43.900001525878906,43.40999984741211,43.66999816894531,201600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,43.59000015258789,43.9900016784668,43.54999923706055,43.84000015258789,117300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,43.720001220703125,44.5,43.68000030517578,44.369998931884766,247300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,44.400001525878906,44.61000061035156,43.70000076293945,44.09000015258789,296300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,44.11000061035156,44.15999984741211,43.56999969482422,44.119998931884766,177600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,44.02999877929688,44.45000076293945,44.0,44.310001373291016,273500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,44.18999862670898,44.470001220703125,44.060001373291016,44.150001525878906,164600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,44.369998931884766,44.630001068115234,44.16999816894531,44.34999847412109,185500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,44.209999084472656,44.560001373291016,44.0099983215332,44.29999923706055,216300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,44.27000045776367,44.41999816894531,43.81999969482422,43.900001525878906,188100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,43.91999816894531,44.130001068115234,43.84999847412109,44.11000061035156,170300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,44.209999084472656,44.7599983215332,44.13999938964844,44.40999984741211,149900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,44.43000030517578,44.84000015258789,44.25,44.36000061035156,249300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,44.650001525878906,44.90999984741211,44.650001525878906,44.84999847412109,99800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,44.970001220703125,45.5,44.959999084472656,45.41999816894531,222400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,45.310001373291016,45.310001373291016,44.720001220703125,44.7599983215332,122500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,44.7599983215332,45.11000061035156,43.7400016784668,43.880001068115234,222600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,43.88999938964844,44.220001220703125,43.880001068115234,44.16999816894531,133200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,44.27999877929688,44.41999816894531,43.52000045776367,43.66999816894531,169000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,43.619998931884766,44.08000183105469,43.619998931884766,44.08000183105469,119300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,44.13999938964844,44.33000183105469,43.97999954223633,44.04999923706055,156400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,44.13999938964844,44.470001220703125,43.66999816894531,44.09999847412109,296900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,44.0,44.25,43.75,44.0099983215332,156500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,43.81999969482422,43.81999969482422,43.150001525878906,43.29999923706055,177000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,43.22999954223633,43.630001068115234,43.11000061035156,43.34000015258789,116800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,43.59999847412109,43.84999847412109,43.20000076293945,43.209999084472656,178900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,43.33000183105469,43.38999938964844,43.040000915527344,43.2599983215332,157500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,43.13999938964844,43.2400016784668,42.63999938964844,42.810001373291016,160900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,43.040000915527344,43.40999984741211,42.9900016784668,43.34000015258789,119900.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,43.65999984741211,44.540000915527344,43.65999984741211,44.43999862670898,195300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,44.54999923706055,44.810001373291016,44.09999847412109,44.560001373291016,213500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,44.59999847412109,44.790000915527344,44.119998931884766,44.18999862670898,163800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,43.97999954223633,44.29999923706055,43.86000061035156,44.22999954223633,130800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,44.2599983215332,44.43000030517578,43.63999938964844,43.65999984741211,234200.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,43.68000030517578,43.68000030517578,42.88999938964844,43.2400016784668,186000.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,43.310001373291016,43.83000183105469,43.310001373291016,43.7400016784668,144000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,43.59000015258789,44.119998931884766,43.56999969482422,43.93999862670898,157500.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,44.060001373291016,44.68999862670898,44.060001373291016,44.52999877929688,161800.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,44.70000076293945,44.790000915527344,44.34000015258789,44.58000183105469,185400.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,44.4900016784668,44.58000183105469,43.83000183105469,44.400001525878906,213200.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,42.93000030517578,44.720001220703125,42.33000183105469,44.540000915527344,328900.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,44.68000030517578,44.81999969482422,44.09999847412109,44.15999984741211,262200.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,44.31999969482422,45.02000045776367,44.31999969482422,44.77999877929688,239800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,44.54999923706055,45.119998931884766,44.54999923706055,44.810001373291016,291600.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,44.88999938964844,45.18000030517578,44.88999938964844,44.95000076293945,171100.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,44.95000076293945,45.25,44.81999969482422,44.84999847412109,203800.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,44.869998931884766,44.93000030517578,44.459999084472656,44.63999938964844,202900.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,44.470001220703125,44.68999862670898,44.33000183105469,44.58000183105469,209900.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,44.81999969482422,45.20000076293945,44.70000076293945,45.02999877929688,183500.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,44.97999954223633,45.290000915527344,44.88999938964844,45.27999877929688,128300.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,45.29999923706055,45.33000183105469,44.400001525878906,44.40999984741211,300500.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,44.36000061035156,45.0,44.36000061035156,44.93000030517578,279100.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,44.88999938964844,45.08000183105469,44.58000183105469,44.59000015258789,206100.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,44.43999862670898,44.459999084472656,44.0,44.040000915527344,220100.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,44.209999084472656,44.25,43.83000183105469,44.04999923706055,116000.0,,,,,,,,,,
