Date,Open,High,Low,Close,Volume,"('Adj Close', 'BHB')","('Close', 'BHB')","('High', 'BHB')","('Low', 'BHB')","('Open', 'BHB')","('Volume', 'BHB')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,29.01000022888184,30.0,29.01000022888184,29.479999542236328,30100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,29.520000457763672,29.649999618530277,28.63999938964844,28.65999984741211,39000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,28.86000061035156,29.020000457763672,28.549999237060547,28.709999084472656,29600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,28.57999992370605,29.07999992370605,28.57999992370605,28.940000534057617,58600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,28.3799991607666,28.84000015258789,28.239999771118164,28.5,23000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,28.209999084472656,28.5,27.38999938964844,27.56999969482422,49300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,27.559999465942383,27.8799991607666,27.299999237060547,27.8799991607666,25700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,27.56999969482422,27.600000381469727,27.149999618530277,27.520000457763672,22900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,27.88999938964844,27.96999931335449,27.229999542236328,27.559999465942383,25200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,27.1299991607666,27.309999465942383,26.84000015258789,26.8700008392334,30000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,26.51000022888184,27.13999938964844,26.51000022888184,27.09000015258789,28400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,27.049999237060547,27.239999771118164,26.75,27.200000762939453,24300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,27.5,27.61000061035156,26.59000015258789,27.40999984741211,24900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,27.780000686645508,28.06999969482422,27.290000915527344,28.059999465942383,31100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,28.299999237060547,28.299999237060547,27.56999969482422,27.6200008392334,27100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,27.51000022888184,27.6200008392334,26.75,26.96999931335449,27900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,27.049999237060547,27.239999771118164,26.709999084472656,27.239999771118164,39700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,27.530000686645508,27.81999969482422,27.200000762939453,27.450000762939453,22800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,27.56999969482422,27.8700008392334,27.540000915527344,27.84000015258789,28700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,27.76000022888184,27.8700008392334,27.59000015258789,27.729999542236328,21800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,27.479999542236328,27.549999237060547,26.21999931335449,26.309999465942383,54900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,26.399999618530277,26.540000915527344,25.3799991607666,26.299999237060547,73700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,25.8700008392334,26.1299991607666,25.43000030517578,25.61000061035156,31200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,25.36000061035156,25.700000762939453,24.940000534057617,25.479999542236328,29000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,25.25,25.56999969482422,24.90999984741211,25.290000915527344,21800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,25.229999542236328,25.25,24.270000457763672,24.700000762939453,33300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,24.600000381469727,25.0,24.600000381469727,24.989999771118164,34400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,24.979999542236328,25.65999984741211,24.57999992370605,25.56999969482422,27200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,25.520000457763672,26.15999984741211,25.520000457763672,25.920000076293945,51400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,25.200000762939453,25.200000762939453,24.34000015258789,24.540000915527344,67800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,24.700000762939453,24.950000762939453,24.200000762939453,24.81999969482422,37400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,24.920000076293945,26.170000076293945,24.920000076293945,26.09000015258789,40900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,25.809999465942383,26.01000022888184,25.25,25.38999938964844,34600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,25.06999969482422,25.420000076293945,25.06999969482422,25.13999938964844,36700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,25.1200008392334,25.43000030517578,24.780000686645508,25.18000030517578,33300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,25.25,25.450000762939453,24.790000915527344,25.13999938964844,42100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,25.239999771118164,25.440000534057617,25.059999465942383,25.09000015258789,17700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,25.1200008392334,25.43000030517578,24.799999237060547,24.959999084472656,17800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,25.0,25.270000457763672,24.82999992370605,24.82999992370605,18900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,24.709999084472656,24.989999771118164,24.690000534057617,24.790000915527344,16700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,25.26000022888184,25.56999969482422,25.1299991607666,25.21999931335449,31200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,25.200000762939453,25.200000762939453,24.68000030517578,24.950000762939453,18400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,25.0,25.559999465942383,24.71999931335449,24.729999542236328,29700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,24.649999618530277,25.299999237060547,24.649999618530277,25.11000061035156,29000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,25.459999084472656,25.6200008392334,24.93000030517578,25.21999931335449,19100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,25.46999931335449,25.709999084472656,24.96999931335449,25.280000686645508,28900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,25.59000015258789,25.59000015258789,25.040000915527344,25.170000076293945,33400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,25.46999931335449,25.46999931335449,25.15999984741211,25.32999992370605,22300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,25.170000076293945,25.200000762939453,24.780000686645508,24.86000061035156,21300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,25.020000457763672,25.1200008392334,24.790000915527344,24.96999931335449,27400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,24.850000381469727,24.850000381469727,24.18000030517578,24.280000686645508,39900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,24.09000015258789,24.950000762939453,24.09000015258789,24.790000915527344,95100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,24.850000381469727,24.850000381469727,24.399999618530277,24.399999618530277,27900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,24.350000381469727,24.799999237060547,24.350000381469727,24.649999618530277,32500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,24.600000381469727,25.649999618530277,24.600000381469727,25.520000457763672,59800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,25.799999237060547,26.06999969482422,25.420000076293945,25.8799991607666,44900.0,,,,,,,,,,
