Date,Open,High,Low,Close,Volume,"('Adj Close', 'PFG')","('Close', 'PFG')","('High', 'PFG')","('Low', 'PFG')","('Open', 'PFG')","('Volume', 'PFG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,78.38999938964844,79.41999816894531,78.31999969482422,79.11000061035156,911500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,78.69999694824219,79.3499984741211,78.16000366210938,78.66999816894531,1368200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,78.83999633789062,79.94999694824219,78.79000091552734,79.38999938964844,1116500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,79.33000183105469,81.0999984741211,79.33000183105469,80.81999969482422,1827500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,80.5,80.83999633789062,80.04000091552734,80.4800033569336,779800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,79.80000305175781,80.05999755859375,78.5199966430664,78.61000061035156,770900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,78.52999877929688,79.05000305175781,78.22000122070312,79.0,688900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,78.77999877929688,79.05000305175781,77.73999786376953,78.97000122070312,831300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,79.13999938964844,79.81999969482422,78.4000015258789,78.75,702900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,78.2699966430664,78.2699966430664,77.5999984741211,78.13999938964844,865100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,77.37999725341797,78.29000091552734,76.80000305175781,77.19999694824219,608000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,77.16000366210938,77.41000366210938,76.62999725341797,77.22000122070312,933000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,77.5999984741211,78.5,76.9000015258789,78.31999969482422,1227200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,78.68000030517578,79.83000183105469,78.55999755859375,79.26000213623047,971900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,79.36000061035156,79.83999633789062,79.13999938964844,79.44999694824219,541200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,80.16000366210938,80.55999755859375,79.73999786376953,79.9000015258789,773700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,80.58999633789062,80.58999633789062,79.51000213623047,80.16000366210938,666500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,80.0,80.68000030517578,79.86000061035156,80.51000213623047,577600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,80.2300033569336,80.54000091552734,79.81999969482422,80.41999816894531,584100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,79.87000274658203,80.86000061035156,79.87000274658203,80.75,790400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,80.69000244140625,80.88999938964844,78.93000030517578,79.0999984741211,1099600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,78.51000213623047,78.62000274658203,75.6500015258789,77.7300033569336,1117200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,77.52999877929688,78.43000030517578,77.08999633789062,78.0199966430664,852600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,77.13999938964844,77.94000244140625,76.47000122070312,77.5199966430664,712700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,77.5,78.4800033569336,77.5,78.4000015258789,990600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,78.5999984741211,78.91999816894531,77.97000122070312,78.11000061035156,1223400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,78.11000061035156,78.18000030517578,76.79000091552734,77.76000213623047,908900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,77.47000122070312,78.47000122070312,76.81999969482422,78.19999694824219,843200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,78.52999877929688,79.94000244140625,78.30999755859375,78.94000244140625,1254500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,81.0,83.38999938964844,78.33000183105469,79.26000213623047,2377400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,79.80000305175781,80.08000183105469,78.13999938964844,78.69000244140625,1824500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,79.18000030517578,81.33000183105469,79.18000030517578,80.94000244140625,1551100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,80.48999786376953,80.5199966430664,79.62000274658203,80.04000091552734,1489300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,79.72000122070312,80.70999908447266,79.33000183105469,80.30000305175781,959400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,80.30000305175781,80.4000015258789,79.30999755859375,79.6500015258789,1018200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,79.45999908447266,80.5,79.38999938964844,80.33999633789062,882500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,80.19000244140625,81.2699966430664,79.94000244140625,80.23999786376953,938100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,79.7300033569336,80.62999725341797,79.6500015258789,80.11000061035156,874700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,80.44999694824219,80.72000122070312,79.76000213623047,80.68000030517578,939200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,80.70999908447266,81.01000213623047,80.41999816894531,80.55999755859375,1132000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,81.05000305175781,81.41999816894531,80.26000213623047,80.86000061035156,2110600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,80.33000183105469,80.80000305175781,79.77999877929688,80.05000305175781,1138300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,79.66000366210938,80.87999725341797,79.66000366210938,80.68000030517578,1121200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,80.38999938964844,81.55000305175781,80.38999938964844,80.98999786376953,1088600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,80.98999786376953,81.13999938964844,79.97000122070312,80.7300033569336,1290400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,81.08999633789062,81.58000183105469,79.69999694824219,79.97000122070312,1332300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,80.29000091552734,80.63999938964844,79.93000030517578,79.97000122070312,1179600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,78.98999786376953,80.0999984741211,78.56999969482422,80.05999755859375,1355500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,79.98999786376953,80.1500015258789,79.22000122070312,79.80999755859375,1217100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,79.69999694824219,80.98999786376953,79.41000366210938,80.88999938964844,1248400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,80.73999786376953,81.4000015258789,79.55000305175781,80.51000213623047,1906500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,80.22000122070312,82.7300033569336,80.22000122070312,82.55000305175781,6705700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,82.5999984741211,83.12999725341797,82.11000061035156,82.25,1853600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,82.5199966430664,83.18000030517578,82.5199966430664,82.9800033569336,1211700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,82.79000091552734,84.01000213623047,82.58000183105469,84.01000213623047,1559800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,84.20999908447266,84.88999938964844,84.04000091552734,84.48999786376953,1045500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,84.81999969482422,85.08999633789062,83.5199966430664,83.52999877929688,867800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,83.43000030517578,84.76000213623047,83.43000030517578,84.4800033569336,845000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,84.5,84.97000122070312,84.41000366210938,84.48999786376953,832300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,84.87000274658203,86.08000183105469,84.54000091552734,86.06999969482422,834400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,86.33999633789062,86.7699966430664,85.8499984741211,86.30999755859375,978200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,86.0199966430664,86.3499984741211,85.12000274658203,86.01000213623047,960700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,85.93000030517578,86.58999633789062,85.08000183105469,85.33999633789062,1312500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,85.2300033569336,86.19000244140625,85.2300033569336,85.7699966430664,981800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,86.2300033569336,86.79000091552734,84.55999755859375,84.5999984741211,877600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,84.27999877929688,84.87000274658203,84.04000091552734,84.51000213623047,882400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,84.5,85.25,84.30000305175781,84.62000274658203,992100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,84.79000091552734,85.16000366210938,82.51000213623047,82.80999755859375,870700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,82.22000122070312,82.22000122070312,80.94000244140625,81.2699966430664,840700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,81.08999633789062,81.11000061035156,79.94000244140625,80.25,1021200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,79.9000015258789,80.8499984741211,79.55000305175781,79.81999969482422,1166200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,80.44000244140625,81.0,78.58000183105469,78.93000030517578,855700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,78.75,78.83000183105469,77.83000183105469,78.25,830600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,78.73999786376953,79.26000213623047,78.2699966430664,78.4800033569336,935400.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,79.02999877929688,79.80000305175781,78.76000213623047,78.95999908447266,875800.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,79.37999725341797,80.48999786376953,79.37999725341797,80.44000244140625,978700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,80.68000030517578,81.73999786376953,80.25,81.3499984741211,674400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,81.1500015258789,81.75,81.08999633789062,81.51000213623047,737900.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,80.80000305175781,82.30999755859375,80.52999877929688,82.16000366210938,1199900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,81.69000244140625,82.05000305175781,80.41999816894531,81.05999755859375,942800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,78.93000030517578,79.68000030517578,77.26000213623047,79.12000274658203,1424800.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,79.1500015258789,80.77999877929688,79.1500015258789,80.43000030517578,1397500.0,,,,,,,,,,
