Date,Open,High,Low,Close,Volume,"('Adj Close', 'IVVD')","('Close', 'IVVD')","('High', 'IVVD')","('Low', 'IVVD')","('Open', 'IVVD')","('Volume', 'IVVD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.930000066757202,3.9600000381469727,3.640000104904175,3.650000095367432,251300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.7799999713897705,3.910000085830689,3.650000095367432,3.759999990463257,507000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.759999990463257,3.880000114440918,3.5999999046325684,3.75,465600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,3.7799999713897705,3.9600000381469727,3.677000045776367,3.7699999809265137,533600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,3.740000009536743,4.179999828338623,3.670000076293945,4.019999980926514,742200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.019999980926514,4.360000133514404,3.940000057220459,4.340000152587891,720800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.300000190734863,4.329999923706055,4.110000133514404,4.230000019073486,396700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.25,4.25,3.950000047683716,4.139999866485596,402600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.139999866485596,4.320000171661377,4.059999942779541,4.239999771118164,387200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.199999809265137,4.75,3.7699999809265137,4.099999904632568,1032700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,3.990000009536743,4.320000171661377,3.9700000286102295,4.119999885559082,1136500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.510000228881836,4.559999942779541,4.159999847412109,4.440000057220459,562000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.5,4.880000114440918,4.409999847412109,4.699999809265137,505200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.699999809265137,4.829999923706055,4.25,4.5,1041600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.480000019073486,4.650000095367432,4.400000095367432,4.460000038146973,2085200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.460000038146973,4.550000190734863,4.380000114440918,4.429999828338623,193600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.409999847412109,4.611999988555908,4.380000114440918,4.429999828338623,238600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.429999828338623,4.599999904632568,4.355000019073486,4.510000228881836,158700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.5,5.059999942779541,4.307000160217285,5.019999980926514,544100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,5.070000171661377,5.159999847412109,4.900000095367432,4.940000057220459,374900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,4.920000076293945,5.195000171661377,4.769999980926514,4.769999980926514,672900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,4.860000133514404,4.985000133514404,4.570000171661377,4.800000190734863,1180500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,4.710000038146973,4.800000190734863,4.650000095367432,4.699999809265137,9505700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,4.75,5.039999961853027,4.71999979019165,4.909999847412109,400600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,4.849999904632568,5.005000114440918,4.730000019073486,4.880000114440918,295300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,4.880000114440918,5.070000171661377,4.699999809265137,4.71999979019165,432900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,4.730000019073486,5.099999904632568,4.695000171661377,5.039999961853027,644800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,5.039999961853027,5.099999904632568,4.920000076293945,4.980000019073486,362900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.839999914169312,4.590000152587891,3.311000108718872,4.170000076293945,2109000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,4.159999847412109,4.159999847412109,3.839999914169312,4.0,735500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.03000020980835,4.21999979019165,3.990000009536743,4.0,497800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.990000009536743,4.190000057220459,3.954999923706055,4.110000133514404,943400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.070000171661377,4.360000133514404,4.039999961853027,4.199999809265137,341000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.0,4.284999847412109,3.920000076293945,4.099999904632568,545700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.090000152587891,4.090000152587891,3.940000057220459,3.990000009536743,238700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.0,4.139999866485596,3.890000104904175,4.039999961853027,591800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.070000171661377,4.380000114440918,4.025000095367432,4.320000171661377,263600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.320000171661377,4.590000152587891,4.320000171661377,4.340000152587891,236700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,4.349999904632568,4.402999877929688,4.21999979019165,4.28000020980835,183900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,4.300000190734863,4.3470001220703125,4.119999885559082,4.170000076293945,204000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,4.199999809265137,4.260000228881836,3.900000095367432,3.930000066757202,270200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,3.910000085830689,4.070000171661377,3.910000085830689,4.070000171661377,326800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,4.070000171661377,4.070000171661377,3.8550000190734863,3.9700000286102295,200600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,3.920000076293945,4.019999980926514,3.759999990463257,3.7899999618530273,332700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,3.759999990463257,3.829999923706055,3.640000104904175,3.819999933242798,161200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,3.819999933242798,3.900000095367432,3.7300000190734863,3.809999942779541,223100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,3.819999933242798,3.921000003814697,3.660000085830689,3.690000057220459,184100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,3.759999990463257,3.875,3.619999885559082,3.7200000286102295,200400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,3.7300000190734863,3.759999990463257,3.619999885559082,3.619999885559082,269600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,3.619999885559082,3.785000085830689,3.619999885559082,3.690000057220459,181300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,3.680000066757202,3.714999914169312,3.6059999465942383,3.650000095367432,147400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,3.640000104904175,3.704999923706055,3.5299999713897705,3.5999999046325684,337900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,3.470000028610229,3.5199999809265137,3.319999933242798,3.319999933242798,235000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,3.3399999141693115,3.450000047683716,3.299999952316284,3.309999942779541,356300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,3.390000104904175,3.390000104904175,3.1600000858306885,3.180000066757202,454600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,3.0199999809265137,3.200000047683716,3.009999990463257,3.0899999141693115,590200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,3.069999933242798,4.400000095367432,3.009999990463257,4.360000133514404,3605700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,4.019999980926514,4.265999794006348,3.180000066757202,3.2300000190734863,2232700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,3.869999885559082,4.059999942779541,3.630000114440918,3.660000085830689,3005500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,3.75,4.070000171661377,3.660000085830689,4.0,1281800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,3.9600000381469727,4.559999942779541,3.9600000381469727,4.440000057220459,1499600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,4.699999809265137,4.739999771118164,4.230000019073486,4.25,852000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,4.199999809265137,4.239999771118164,3.740000009536743,3.809999942779541,714700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,3.819999933242798,4.03000020980835,3.819999933242798,3.930000066757202,348400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,3.9800000190734863,3.9800000190734863,3.5299999713897705,3.5799999237060547,589800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,3.7699999809265137,3.930000066757202,3.2799999713897705,3.299999952316284,997100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,3.319999933242798,3.3499999046325684,3.0199999809265137,3.059999942779541,1253700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,3.0899999141693115,3.1480000019073486,2.9100000858306885,3.0199999809265137,2006900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,3.0299999713897705,3.0799999237060547,2.940000057220459,3.009999990463257,1231800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,3.0299999713897705,3.138999938964844,2.990000009536743,3.055000066757202,1004800.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,2.9800000190734863,3.119999885559082,2.869999885559082,2.950000047683716,921600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,2.9600000381469727,3.009999990463257,2.75,2.809999942779541,487200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,2.75,2.809999942779541,2.5999999046325684,2.700000047683716,930600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,2.75,2.75,2.470000028610229,2.4800000190734863,1001300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,2.440000057220459,2.470000028610229,2.3299999237060547,2.3499999046325684,475100.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,2.359999895095825,2.450000047683716,2.259999990463257,2.299999952316284,1059100.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,2.319999933242798,2.3499999046325684,2.1600000858306885,2.190000057220459,1408600.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,2.240000009536743,2.380000114440918,2.240000009536743,2.2699999809265137,830200.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,2.3399999141693115,2.3399999141693115,2.119999885559082,2.130000114440918,392900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,2.0899999141693115,2.0999999046325684,2.0,2.069999933242798,807400.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,2.059999942779541,2.2300000190734863,2.059999942779541,2.150000095367432,323800.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,2.150000095367432,2.2090001106262207,2.059999942779541,2.0799999237060547,459700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,2.220000028610229,2.275000095367432,2.069999933242798,2.220000028610229,997700.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,2.200000047683716,2.4800000190734863,2.200000047683716,2.4200000762939453,525300.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,2.470000028610229,2.470000028610229,2.309999942779541,2.369999885559082,766100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,2.390000104904175,2.539999961853028,2.390000104904175,2.4200000762939453,345500.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,2.400000095367432,2.430000066757202,2.3399999141693115,2.359999895095825,178800.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,2.369999885559082,2.509999990463257,2.319999933242798,2.509999990463257,624800.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,2.4600000381469727,2.569999933242798,2.400000095367432,2.5299999713897705,342600.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,2.5,2.5299999713897705,2.400000095367432,2.4200000762939453,233600.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,2.400000095367432,2.4800000190734863,2.1700000762939453,2.259999990463257,443700.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,2.2699999809265137,2.390000104904175,2.220000028610229,2.369999885559082,373300.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,2.369999885559082,2.450000047683716,2.3399999141693115,2.430000066757202,417700.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,2.4200000762939453,2.630000114440918,2.3949999809265137,2.4600000381469727,451300.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,2.400000095367432,2.470000028610229,2.400000095367432,2.450000047683716,379600.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,2.400000095367432,2.450000047683716,2.369999885559082,2.400000095367432,414500.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,2.3499999046325684,2.400000095367432,2.2249999046325684,2.25,473200.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,2.2699999809265137,2.289999961853028,2.180000066757202,2.2100000381469727,263500.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,2.150000095367432,2.240000009536743,2.130000114440918,2.1600000858306885,366300.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,2.150000095367432,2.184999942779541,1.9420000314712524,2.009999990463257,769600.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,2.0,2.0299999713897705,1.919999957084656,1.9299999475479128,460100.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,1.919999957084656,1.940000057220459,1.7599999904632568,1.7599999904632568,747900.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,1.75,1.784999966621399,1.6349999904632568,1.6799999475479126,733100.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,1.690000057220459,1.840000033378601,1.690000057220459,1.809999942779541,432500.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,1.8200000524520876,1.909999966621399,1.7999999523162842,1.840000033378601,679400.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,1.870000004768372,1.8949999809265137,1.7300000190734863,1.809999942779541,388900.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,1.8200000524520876,1.8899999856948853,1.7400000095367432,1.7999999523162842,443800.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,1.7899999618530271,1.850000023841858,1.7100000381469729,1.7599999904632568,228200.0,,,,,,,,,,
