Date,Open,High,Low,Close,Volume,"('Adj Close', 'BGFV')","('Close', 'BGFV')","('High', 'BGFV')","('Low', 'BGFV')","('Open', 'BGFV')","('Volume', 'BGFV')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,6.340000152587891,6.550000190734863,6.070000171661377,6.070000171661377,358200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,6.050000190734863,6.179999828338623,5.659999847412109,5.909999847412109,538400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,5.920000076293945,6.010000228881836,5.739999771118164,5.75,217600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,5.739999771118164,5.960000038146973,5.659999847412109,5.760000228881836,420400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,5.829999923706055,5.960000038146973,5.769999980926514,5.840000152587891,337800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,5.809999942779541,5.809999942779541,5.659999847412109,5.739999771118164,262000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,5.75,5.840000152587891,5.699999809265137,5.739999771118164,213600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,5.710000038146973,5.769999980926514,5.599999904632568,5.690000057220459,176500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,5.760000228881836,5.869999885559082,5.5,5.53000020980835,397400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,5.53000020980835,5.53000020980835,5.190000057220459,5.199999809265137,556300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.670000076293945,4.829999923706055,4.25,4.789999961853027,1068400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.769999980926514,4.820000171661377,4.510000228881836,4.610000133514404,462600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.650000095367432,4.78000020980835,4.489999771118164,4.75,468200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.800000190734863,5.0,4.75,4.989999771118164,526700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,5.079999923706055,5.21999979019165,5.010000228881836,5.099999904632568,356300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,5.190000057220459,5.190000057220459,5.010000228881836,5.130000114440918,314700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,5.21999979019165,5.28000020980835,5.03000020980835,5.139999866485596,307900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,5.150000095367432,5.320000171661377,5.150000095367432,5.239999771118164,189800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,5.28000020980835,5.369999885559082,5.170000076293945,5.340000152587891,220000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,5.340000152587891,5.340000152587891,5.179999828338623,5.21999979019165,209300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,5.239999771118164,5.239999771118164,5.019999980926514,5.03000020980835,337300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,5.099999904632568,5.260000228881836,5.070000171661377,5.210000038146973,276600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,5.230000019073486,5.230000019073486,5.03000020980835,5.079999923706055,319500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,5.03000020980835,5.039999961853027,4.800000190734863,4.860000133514404,350300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,4.869999885559082,5.059999942779541,4.789999961853027,5.059999942779541,203200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,5.099999904632568,5.190000057220459,4.980000019073486,5.139999866485596,239200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,5.159999847412109,5.269999980926514,5.03000020980835,5.059999942779541,291000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,5.099999904632568,5.28000020980835,4.980000019073486,5.239999771118164,261900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,5.260000228881836,5.619999885559082,5.260000228881836,5.519999980926514,455400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,5.329999923706055,5.360000133514404,5.130000114440918,5.170000076293945,385000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,5.179999828338623,5.380000114440918,5.150000095367432,5.360000133514404,166500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,5.369999885559082,5.630000114440918,5.369999885559082,5.570000171661377,273900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,5.5,5.610000133514404,5.429999828338623,5.460000038146973,215800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,5.369999885559082,5.429999828338623,5.260000228881836,5.360000133514404,251000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,5.360000133514404,5.360000133514404,5.199999809265137,5.230000019073486,164600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,5.199999809265137,5.420000076293945,5.130000114440918,5.340000152587891,205900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,5.329999923706055,5.349999904632568,5.179999828338623,5.25,184200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,5.230000019073486,5.369999885559082,5.179999828338623,5.340000152587891,204000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,5.440000057220459,5.5,5.239999771118164,5.28000020980835,401500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,5.0,5.010000228881836,4.75,4.78000020980835,644300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,4.840000152587891,4.940000057220459,4.739999771118164,4.800000190734863,270400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,4.829999923706055,4.849999904632568,4.630000114440918,4.699999809265137,460800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,4.730000019073486,4.730000019073486,4.429999828338623,4.429999828338623,592300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,4.5,4.5,4.239999771118164,4.239999771118164,335300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,4.28000020980835,4.349999904632568,4.010000228881836,4.070000171661377,633700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,4.079999923706055,4.210000038146973,4.070000171661377,4.079999923706055,404800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,4.150000095367432,4.150000095367432,3.940000057220459,3.9600000381469727,410400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,3.950000047683716,3.950000047683716,3.799999952316284,3.819999933242798,473000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,3.829999923706055,3.829999923706055,3.650000095367432,3.670000076293945,519400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,3.670000076293945,3.7200000286102295,3.569999933242798,3.5999999046325684,379500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,3.640000104904175,3.9700000286102295,3.549999952316284,3.5799999237060547,521500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,3.5799999237060547,3.670000076293945,3.4800000190734863,3.569999933242798,2032200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,3.609999895095825,3.619999885559082,3.5199999809265137,3.5999999046325684,287000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,3.5999999046325684,3.5999999046325684,3.490000009536743,3.5299999713897705,253500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,3.549999952316284,3.75,3.4600000381469727,3.700000047683716,550400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,3.700000047683716,3.700000047683716,3.609999895095825,3.690000057220459,282500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,3.670000076293945,3.670000076293945,3.5799999237060547,3.609999895095825,236000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,3.609999895095825,3.680000066757202,3.549999952316284,3.569999933242798,267800.0,,,,,,,,,,
