Date,Open,High,Low,Close,Volume,"('Adj Close', 'ENG')","('Close', 'ENG')","('High', 'ENG')","('Low', 'ENG')","('Open', 'ENG')","('Volume', 'ENG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.690000057220459,1.899999976158142,1.6799999475479126,1.809999942779541,57676.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.840000033378601,1.8639999628067017,1.7389999628067017,1.7899999618530271,8374.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.7100000381469729,1.7999999523162842,1.7000000476837158,1.75,5754.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.7549999952316284,1.7549999952316284,1.746399998664856,1.75,1485.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.7100000381469729,1.7400000095367432,1.7100000381469729,1.7400000095367432,5246.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.7100000381469729,1.8777999877929688,1.7100000381469729,1.7599999904632568,3239.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.7400000095367432,1.8049999475479128,1.7200000286102295,1.7200000286102295,6733.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.7200000286102295,1.784999966621399,1.6800999641418457,1.707800030708313,4447.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.7400000095367432,1.7400000095367432,1.6299999952316284,1.6699999570846558,17013.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.684499979019165,1.850000023841858,1.659999966621399,1.6799999475479126,42187.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.659999966621399,1.715000033378601,1.6399999856948853,1.6399999856948853,20192.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.6649999618530271,1.7100000381469729,1.600000023841858,1.6200000047683716,16045.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.6200000047683716,1.6549999713897705,1.3000999689102173,1.4149999618530271,20621.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.2100000381469729,1.3765000104904177,1.2100000381469729,1.3200000524520874,29552.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.2999999523162842,1.4500000476837158,1.2999999523162842,1.4500000476837158,14318.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.4500000476837158,1.4700000286102295,1.350000023841858,1.440000057220459,20405.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.4199999570846558,1.4299999475479126,1.340000033378601,1.3600000143051147,8881.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.3300000429153442,1.4900000095367432,1.2999999523162842,1.3901000022888184,17779.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.3700000047683716,1.4900000095367432,1.3600000143051147,1.440000057220459,7420.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.3799999952316284,1.4900000095367432,1.309999942779541,1.350000023841858,7433.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.3200000524520874,1.4594000577926636,1.3200000524520874,1.3600000143051147,5628.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.440000057220459,1.440000057220459,1.320099949836731,1.3799999952316284,6262.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.3300000429153442,1.399999976158142,1.2999999523162842,1.399999976158142,6351.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.320099949836731,1.3696000576019287,1.3200000524520874,1.3600000143051147,3120.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.3300000429153442,1.3300000429153442,1.0099999904632568,1.2100000381469729,32292.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.2100000381469729,1.3099000453948977,1.2100000381469729,1.2599999904632568,3252.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.25,1.3698999881744385,1.2106000185012815,1.249899983406067,9166.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.25,1.2999999523162842,1.2300000190734863,1.25,6529.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.2599999904632568,1.2599999904632568,1.2000000476837158,1.2000000476837158,12845.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.2200000286102295,1.2985999584197998,1.1913000345230105,1.2599999904632568,50802.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.2599999904632568,1.2699999809265137,1.190000057220459,1.25,6183.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.2300000190734863,1.389899969100952,1.2300000190734863,1.3300000429153442,30099.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.3300000429153442,1.3300000429153442,1.3300000429153442,1.3300000429153442,0.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.659999966621399,1.7899999618530271,1.559999942779541,1.75,736746.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.600000023841858,1.7699999809265137,1.5,1.600000023841858,181713.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.600000023841858,1.6050000190734863,1.399999976158142,1.4800000190734863,65700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.4055999517440796,1.4500000476837158,1.399999976158142,1.4249999523162842,14469.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.4800000190734863,1.649999976158142,1.4630000591278076,1.5,27904.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.5700000524520874,2.0,1.5700000524520874,1.9700000286102293,63355.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.8799999952316284,2.2100000381469727,1.7699999809265137,2.1412999629974365,36330.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.1700000762939453,2.299999952316284,2.0999999046325684,2.2300000190734863,30806.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.200000047683716,2.200000047683716,1.98199999332428,2.075000047683716,14081.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.049999952316284,2.052900075912476,1.870000004768372,1.950000047683716,16837.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,1.9800000190734863,1.9800000190734863,1.7769999504089355,1.8200000524520876,15108.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1.7899999618530271,1.8899999856948853,1.6299999952316284,1.7899999618530271,25612.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1.7038999795913696,1.9399000406265257,1.6500999927520752,1.795699954032898,5984.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,1.8200000524520876,1.840000033378601,1.75,1.840000033378601,17186.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1.809999942779541,1.8899999856948853,1.75,1.848099946975708,8924.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.8799999952316284,1.8799999952316284,1.75,1.75,13146.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.7699999809265137,1.9700000286102293,1.690000057220459,1.7200000286102295,33875.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.6973999738693235,1.7350000143051147,1.6200000047683716,1.6200000047683716,10178.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.6200000047683716,1.7200000286102295,1.5449999570846558,1.7200000286102295,8581.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1.6349999904632568,1.809999942779541,1.6349999904632568,1.7000000476837158,14690.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.75,1.75,1.6510000228881836,1.690000057220459,9128.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.6032999753952026,1.870000004768372,1.6032999753952026,1.75,3642.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.830000042915344,1.830000042915344,1.6399999856948853,1.6399999856948853,14346.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,1.638200044631958,1.899999976158142,1.6186000108718872,1.7100000381469729,26130.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,1.690000057220459,1.7350000143051147,1.6208000183105469,1.659999966621399,5126.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,1.649999976158142,1.7400000095367432,1.649999976158142,1.659999966621399,3610.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,1.830000042915344,1.840000033378601,1.6200000047683716,1.7599999904632568,11061.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,1.6549999713897705,1.7158000469207764,1.5954999923706057,1.7158000469207764,22207.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,1.7400000095367432,1.7400000095367432,1.690000057220459,1.690000057220459,3105.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,1.7899999618530271,1.816699981689453,1.6799999475479126,1.7300000190734863,19818.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,1.7300000190734863,1.7300000190734863,1.659999966621399,1.7200000286102295,1586.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,1.715000033378601,1.784999966621399,1.715000033378601,1.7599999904632568,7559.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,1.6799999475479126,1.738800048828125,1.659999966621399,1.6919000148773191,2984.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,1.7400000095367432,1.809999942779541,1.7200000286102295,1.7401000261306765,6938.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,1.899999976158142,1.950000047683716,1.7899999618530271,1.850000023841858,25779.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,1.7999999523162842,1.846699953079224,1.7999999523162842,1.840000033378601,5688.0,,,,,,,,,,
