Date,Open,High,Low,Close,Volume,"('Adj Close', 'KNSL')","('Close', 'KNSL')","('High', 'KNSL')","('Low', 'KNSL')","('Open', 'KNSL')","('Volume', 'KNSL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-08 19:00:00-05:00,409.25,421.7950134277344,407.1799926757813,419.0899963378906,146000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,419.989990234375,420.7149963378906,413.875,415.4100036621094,187800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,414.0799865722656,415.30999755859375,410.2300109863281,412.0799865722656,167800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,416.8800048828125,427.5,412.9700012207031,426.260009765625,209700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,428.2300109863281,441.3200073242188,428.2300109863281,437.5700073242188,312600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,461.8599853515625,528.0399780273438,457.6000061035156,505.0299987792969,583800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,500.7799987792969,505.7850036621094,488.9400024414063,496.4599914550781,287600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,500.0,506.7799987792969,484.7699890136719,495.0199890136719,224400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,494.9800109863281,506.5799865722656,487.1799926757813,505.9500122070313,167800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,509.239990234375,509.3049926757813,502.0,508.1000061035156,101400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,508.260009765625,514.6699829101562,507.25,511.6199951171875,126500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,511.4100036621094,514.4400024414062,507.4599914550781,512.219970703125,105700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,509.5799865722656,514.6599731445312,509.5799865722656,513.0900268554688,112800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,515.0,517.27001953125,508.7200012207031,516.1799926757812,130400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,516.27001953125,518.0650024414062,509.7000122070313,517.280029296875,161200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,516.760009765625,530.3699951171875,513.4000244140625,524.8200073242188,129800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,523.25,530.5599975585938,522.9550170898438,528.8599853515625,187600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,531.0,548.3699951171875,526.3400268554688,547.97998046875,174100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,546.1699829101562,548.469970703125,531.7849731445312,532.969970703125,218600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,532.7999877929688,539.27001953125,523.72998046875,525.7000122070312,157500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,523.219970703125,525.9000244140625,505.7900085449219,505.989990234375,245200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,504.1499938964844,514.22998046875,504.1499938964844,510.8399963378906,180200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,511.0,515.7999877929688,501.9500122070313,514.02001953125,134700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,515.0,515.2899780273438,505.1449890136719,505.8900146484375,206100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,504.3800048828125,516.489990234375,504.3800048828125,516.1199951171875,289100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,517.0,520.8499755859375,513.1699829101562,515.8099975585938,135200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,515.8099975585938,523.1900024414062,510.5799865722656,512.8900146484375,96700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,513.1300048828125,520.385009765625,512.6199951171875,514.969970703125,111300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,514.239990234375,525.260009765625,514.239990234375,519.1400146484375,105700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,525.3200073242188,530.989990234375,518.469970703125,522.7100219726562,126100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,523.9600219726562,533.0,523.9600219726562,531.2999877929688,76800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,533.47998046875,536.8400268554688,528.8400268554688,529.719970703125,87000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,531.3599853515625,533.22998046875,527.3699951171875,532.1799926757812,125700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,533.8499755859375,534.6699829101562,523.6799926757812,524.739990234375,186000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,524.2000122070312,524.2000122070312,505.1050109863281,512.6500244140625,132600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,513.4199829101562,513.4199829101562,465.8500061035156,467.8500061035156,365900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,467.9400024414063,472.6799926757813,449.2300109863281,453.1499938964844,355800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,457.010009765625,458.0,443.3399963378906,445.4400024414063,296600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,446.489990234375,452.05999755859375,443.1700134277344,448.1400146484375,302700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,451.1900024414063,462.2950134277344,447.2799987792969,459.1099853515625,162500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,457.9700012207031,458.5,448.125,450.4299926757813,114300.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,448.8800048828125,456.1300048828125,447.2300109863281,447.8399963378906,122400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,447.739990234375,454.0299987792969,438.1799926757813,452.8299865722656,162000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,452.8900146484375,453.239990234375,447.7000122070313,450.9599914550781,114100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,456.5799865722656,462.3299865722656,446.5,447.2699890136719,114000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,448.4700012207031,457.1000061035156,444.0199890136719,452.2799987792969,126200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,453.7900085449219,458.6099853515625,450.0700073242188,451.4100036621094,155300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,452.1499938964844,454.5299987792969,444.5,451.9200134277344,173500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,454.4400024414063,454.4400024414063,447.5199890136719,451.80999755859375,139300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,454.80999755859375,465.2550048828125,452.4599914550781,463.2300109863281,196800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,468.1700134277344,481.9100036621094,462.3599853515625,464.3599853515625,209100.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,466.6099853515625,468.3500061035156,456.6499938964844,458.5899963378906,151900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,455.010009765625,460.4100036621094,446.6199951171875,453.0899963378906,165400.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,392.0,396.1600036621094,366.1000061035156,374.6400146484375,804300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,383.0199890136719,387.5199890136719,355.125,358.0,824100.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,358.5,371.1499938964844,356.989990234375,363.25,462900.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,364.4599914550781,382.0700073242188,364.4599914550781,378.6099853515625,439900.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,379.7999877929688,382.489990234375,371.6700134277344,373.1099853515625,240900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,374.0,382.8450012207031,368.0400085449219,382.3699951171875,208600.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,384.1000061035156,394.8900146484375,383.7999877929688,393.9800109863281,235000.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,396.2000122070313,402.3800048828125,393.5899963378906,396.2900085449219,285400.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,397.2699890136719,399.0499877929688,383.614990234375,386.0700073242188,199900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,383.9599914550781,386.0,379.1799926757813,381.2699890136719,177700.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,383.7099914550781,387.0,378.55999755859375,380.6499938964844,229200.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,381.0,381.010009765625,374.2650146484375,375.4100036621094,192100.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,377.0,381.635009765625,375.4700012207031,378.1499938964844,168000.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,378.6199951171875,383.8900146484375,378.6199951171875,382.6000061035156,133800.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,386.5799865722656,389.6799926757813,381.8399963378906,383.8699951171875,127000.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,386.1600036621094,391.4150085449219,383.1000061035156,390.9200134277344,140500.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,390.9299926757813,392.8110046386719,381.43499755859375,385.3599853515625,148000.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,386.4800109863281,387.489990234375,383.1950073242188,385.4400024414063,105600.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,385.05999755859375,398.489990234375,385.05999755859375,393.4100036621094,129500.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,393.239990234375,394.1600036621094,386.1300048828125,387.239990234375,132400.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,390.0499877929688,392.1700134277344,383.6199951171875,391.989990234375,143500.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,390.0,390.0,378.1600036621094,378.9500122070313,178200.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,376.75,379.0199890136719,372.5050048828125,377.30999755859375,143400.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,378.8999938964844,394.5700073242188,377.3200073242188,385.9599914550781,214100.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,387.0,389.8200073242188,381.1099853515625,383.6199951171875,172900.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,388.4599914550781,388.4599914550781,379.6300048828125,384.3999938964844,110500.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,384.6400146484375,384.6400146484375,378.9299926757813,380.6099853515625,101600.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,381.0,386.8349914550781,376.8699951171875,382.989990234375,129700.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,383.55999755859375,389.760009765625,382.5,388.3900146484375,160600.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,390.4599914550781,396.1400146484375,387.2099914550781,387.3599853515625,150400.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,388.1000061035156,388.1000061035156,380.0499877929688,382.5499877929688,126600.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,382.5499877929688,386.0400085449219,382.5499877929688,384.7699890136719,114700.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,386.7099914550781,391.0400085449219,382.6499938964844,386.6199951171875,109600.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,388.25,389.0,384.0199890136719,387.3500061035156,92600.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,388.510009765625,388.510009765625,378.4200134277344,381.7099914550781,97400.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,381.6499938964844,390.5199890136719,381.3150024414063,389.75,102100.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,390.0,396.0899963378906,387.4800109863281,394.2300109863281,89800.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,397.2999877929688,398.3399963378906,391.260009765625,395.4299926757813,134800.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,395.3200073242188,395.3200073242188,385.1799926757813,392.6199951171875,256000.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,392.75,396.8599853515625,390.55999755859375,390.5799865722656,103600.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,391.2999877929688,393.9700012207031,385.0700073242188,385.4800109863281,105300.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,385.0,386.2149963378906,372.635009765625,378.9800109863281,179300.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,378.9599914550781,387.9289855957031,375.1600036621094,386.5299987792969,138900.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,386.8999938964844,388.8399963378906,383.1400146484375,385.2799987792969,268600.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,388.4599914550781,395.3250122070313,385.8699951171875,391.7099914550781,188900.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,387.8599853515625,390.989990234375,381.0799865722656,381.4400024414063,131600.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,381.0799865722656,385.3399963378906,380.0799865722656,382.6199951171875,97800.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,381.4800109863281,382.1400146484375,376.0,382.0700073242188,151200.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,385.4599914550781,386.9700012207031,379.1099853515625,379.6199951171875,116800.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,383.0,383.6199951171875,375.9100036621094,376.0400085449219,96400.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,377.8299865722656,378.510986328125,375.0400085449219,375.8699951171875,138200.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,376.7900085449219,382.4110107421875,375.5199890136719,381.8299865722656,168000.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,383.8800048828125,391.1449890136719,380.0700073242188,389.489990234375,125700.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,393.2799987792969,399.3800048828125,391.7049865722656,397.9700012207031,120700.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,400.0,405.260009765625,397.0,403.0700073242188,125300.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,403.2900085449219,406.4249877929688,393.239990234375,393.3900146484375,201500.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,395.1099853515625,398.5899963378906,386.1000061035156,388.7200012207031,147200.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,390.1900024414063,390.1900024414063,369.0,370.4100036621094,254500.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,373.8999938964844,377.1000061035156,371.0450134277344,373.2900085449219,144300.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,374.260009765625,378.9100036621094,373.1000061035156,374.4400024414063,200900.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,372.7699890136719,375.8599853515625,366.9200134277344,372.1499938964844,185400.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,376.0,385.8800048828125,373.6199951171875,377.25,281700.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,410.0400085449219,444.2999877929688,402.2200012207031,443.2900085449219,504900.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,440.0,444.1199951171875,428.4599914550781,440.4100036621094,361400.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,441.0,463.1099853515625,440.989990234375,461.8999938964844,339800.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,461.7799987792969,465.8500061035156,455.4500122070313,457.0700073242188,181900.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,459.8900146484375,459.8900146484375,441.8200073242188,447.3299865722656,109300.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,440.0,448.0,429.5050048828125,447.6499938964844,125000.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,425.0400085449219,451.7099914550781,417.74700927734375,446.8500061035156,238100.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,448.80999755859375,457.0899963378906,446.010009765625,454.1499938964844,141100.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,456.6499938964844,473.6499938964844,456.0,457.9500122070313,260100.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,459.239990234375,467.9700012207031,454.0400085449219,467.6499938964844,288300.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,467.4400024414063,469.2900085449219,461.9200134277344,466.6600036621094,94400.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,469.2900085449219,472.8200073242188,463.75,464.739990234375,106800.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,466.4100036621094,471.5450134277344,464.30999755859375,470.2099914550781,79900.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,471.5499877929688,480.0,471.5499877929688,479.8699951171875,113700.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,482.9299926757813,486.9500122070313,479.3599853515625,482.8800048828125,142400.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,482.6600036621094,490.1050109863281,478.8399963378906,483.4800109863281,83100.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,482.6300048828125,488.0899963378906,481.6650085449219,486.4100036621094,99200.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,487.3800048828125,488.7200012207031,474.5,474.8900146484375,137800.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,477.4200134277344,480.1449890136719,470.7369995117188,479.2200012207031,132500.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,478.739990234375,485.0,478.5950012207031,483.239990234375,114800.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,484.80999755859375,488.7200012207031,482.5799865722656,486.4599914550781,105300.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,488.7200012207031,494.2699890136719,483.4649963378906,483.6300048828125,74300.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,483.0,489.8800048828125,479.9500122070313,487.7000122070313,95100.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,488.4800109863281,488.9649963378906,481.5499877929688,482.3699951171875,96300.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,483.2999877929688,491.18499755859375,480.4299926757813,486.0799865722656,70100.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,487.7999877929688,493.635009765625,487.2200012207031,491.0899963378906,110900.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,491.3399963378906,491.3399963378906,471.6900024414063,474.1900024414063,107600.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,474.1900024414063,478.4100036621094,473.0,474.4500122070313,90300.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,478.5799865722656,478.5799865722656,464.4450073242188,465.0899963378906,87600.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,466.9200134277344,470.6600036621094,460.0,461.5,93300.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,464.010009765625,468.7149963378906,456.5199890136719,466.3800048828125,131400.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,468.8699951171875,469.6300048828125,458.1600036621094,462.8299865722656,148400.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,459.9700012207031,459.9700012207031,450.0,454.8399963378906,106200.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,455.7200012207031,458.4100036621094,451.6119995117188,457.2099914550781,144600.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,461.7300109863281,466.5700073242188,460.3800048828125,464.5299987792969,100900.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,460.0,463.6749877929688,453.489990234375,453.5299987792969,90800.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,456.760009765625,460.6380004882813,453.2000122070313,455.3699951171875,100300.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,457.260009765625,459.3299865722656,451.05999755859375,453.2799987792969,200600.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,457.4599914550781,457.89599609375,448.3550109863281,453.80999755859375,251800.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,453.9100036621094,458.7550048828125,449.6900024414063,450.6400146484375,292500.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,452.3200073242188,464.1300048828125,448.9549865722656,463.1700134277344,179800.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,464.510009765625,466.1900024414063,449.1900024414063,449.4400024414063,180000.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,452.2699890136719,454.55999755859375,448.6650085449219,448.9700012207031,123800.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,449.0,456.2099914550781,445.0,449.8399963378906,121400.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,454.3599853515625,463.1199951171875,452.1900024414063,461.3800048828125,126900.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,459.9100036621094,467.0400085449219,457.3999938964844,465.5700073242188,228200.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,465.7999877929688,480.3399963378906,459.8999938964844,476.239990234375,171500.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,473.7000122070313,477.7799987792969,468.3599853515625,476.1199951171875,185200.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,475.0,482.8800048828125,469.1799926757813,477.6799926757813,138700.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,483.1799926757813,489.1749877929688,479.2799987792969,486.9299926757813,104300.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,486.0199890136719,486.0199890136719,444.7900085449219,452.260009765625,268900.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,455.1300048828125,469.239990234375,455.1300048828125,463.5799865722656,163200.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,460.1400146484375,470.2250061035156,459.3250122070313,469.6300048828125,176900.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,470.6799926757813,478.3200073242188,461.3800048828125,465.7900085449219,118600.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,466.4599914550781,475.5,466.25,469.55999755859375,118500.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,471.8699951171875,472.4800109863281,467.2850036621094,472.2900085449219,107700.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,472.9299926757813,475.6199951171875,465.7699890136719,465.7699890136719,99500.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,464.8500061035156,474.8999938964844,464.8399963378906,471.2799987792969,123300.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,474.75,479.2000122070313,473.5899963378906,475.1900024414063,99100.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,477.4500122070313,477.4500122070313,471.0950012207031,473.2200012207031,76600.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,473.0,473.0,465.80999755859375,468.9200134277344,103200.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,465.9800109863281,468.2200012207031,457.6600036621094,458.80999755859375,104400.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,460.3900146484375,461.739990234375,451.2300109863281,458.6000061035156,241100.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,461.8999938964844,462.2149963378906,456.05999755859375,458.4200134277344,213700.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,444.6600036621094,445.0400085449219,416.8699951171875,434.1499938964844,606700.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,446.1099853515625,451.9400024414063,435.0,438.2699890136719,297300.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,438.5,440.6910095214844,428.3900146484375,433.8599853515625,182500.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,434.6300048828125,437.1600036621094,424.3399963378906,429.8200073242188,154100.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,426.6099853515625,433.4700012207031,423.3800048828125,428.1099853515625,122500.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,429.4200134277344,437.239990234375,424.5199890136719,426.0299987792969,121400.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,424.1499938964844,427.4949951171875,419.7950134277344,424.0499877929688,92000.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,422.3399963378906,429.0400085449219,421.50299072265625,428.8800048828125,66700.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,453.510009765625,455.7300109863281,442.5249938964844,451.6099853515625,159500.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,451.6099853515625,454.1600036621094,444.510009765625,448.260009765625,97200.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,452.8999938964844,457.5050048828125,450.5700073242188,456.3599853515625,160700.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,462.2200012207031,481.5499877929688,462.2200012207031,476.2000122070313,159700.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,477.0,480.8900146484375,468.9500122070313,471.9599914550781,119700.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,472.5799865722656,478.1600036621094,467.9800109863281,477.5,103100.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,479.6600036621094,484.55999755859375,469.9599914550781,473.7799987792969,94800.0,,,,,,,,,,
