Date,Open,High,Low,Close,Volume,"('Adj Close', 'WCC')","('Close', 'WCC')","('High', 'WCC')","('Low', 'WCC')","('Open', 'WCC')","('Volume', 'WCC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-22 19:00:00-05:00,177.42999267578125,177.77000427246094,172.66000366210938,172.8800048828125,208400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,174.91000366210938,175.02999877929688,170.5,170.6999969482422,199400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,173.75999450683594,174.99000549316406,172.4199981689453,173.3300018310547,265400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,174.3300018310547,175.36000061035156,171.17999267578125,171.3800048828125,200800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,170.94000244140625,174.63999938964844,170.69000244140625,174.22000122070312,198500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,173.50999450683594,177.1699981689453,172.6699981689453,175.61000061035156,460300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,175.17999267578125,177.91000366210938,172.89999389648438,173.52000427246094,377700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,175.38999938964844,177.3300018310547,173.0,176.24000549316406,371000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,175.5,185.72999572753903,175.47999572753906,184.1300048828125,462800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,181.7100067138672,183.25,178.0,181.0,283000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,180.5800018310547,184.75,180.2899932861328,184.6000061035156,389600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,186.0,188.5500030517578,184.5399932861328,188.2100067138672,393700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,188.6199951171875,191.17999267578125,188.1999969482422,190.8699951171875,397600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,190.9499969482422,193.9600067138672,189.3800048828125,193.8300018310547,337600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,193.47999572753903,195.42999267578125,191.4199981689453,192.52999877929688,618200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,152.0,158.5500030517578,132.3699951171875,132.58999633789062,4869600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,139.27999877929688,146.3000030517578,138.6699981689453,143.0500030517578,2799600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,143.55999755859375,150.22000122070312,143.25,147.44000244140625,1506900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,145.94000244140625,150.2899932861328,145.3699951171875,145.67999267578125,777600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,143.91000366210938,145.0399932861328,142.72999572753906,145.02999877929688,662400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,143.97999572753906,144.7899932861328,141.02000427246094,142.5500030517578,821300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,144.10000610351562,146.14999389648438,143.75999450683594,144.52000427246094,599200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,145.4600067138672,147.75,144.8000030517578,145.47999572753906,599400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,144.1300048828125,145.39999389648438,143.52000427246094,144.60000610351562,550100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,145.47999572753906,146.52999877929688,144.27000427246094,144.35000610351562,591100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,143.49000549316406,147.61000061035156,143.49000549316406,146.0399932861328,682200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,146.8000030517578,149.6300048828125,146.3699951171875,149.49000549316406,747700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,150.27000427246094,152.57000732421875,149.14999389648438,152.07000732421875,709400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,153.1300048828125,154.25,150.39999389648438,150.8000030517578,622200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,150.47999572753906,155.10000610351562,150.16000366210938,154.61000061035156,1229700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,156.60000610351562,156.99000549316406,154.35000610351562,154.8699951171875,716300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,156.72000122070312,161.0399932861328,156.00999450683594,160.2899932861328,1233800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,161.61000061035156,163.39999389648438,158.85000610351562,159.77999877929688,639600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,158.25999450683594,158.25999450683594,154.50999450683594,157.49000549316406,430400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,158.4199981689453,162.17999267578125,156.9499969482422,162.02000427246094,492600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,161.6699981689453,164.55999755859375,161.22000122070312,163.24000549316406,553200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,163.02999877929688,163.02999877929688,158.11000061035156,159.52999877929688,443500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,158.14999389648438,161.7899932861328,157.83999633789062,160.1300048828125,755000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,161.1999969482422,162.57000732421875,160.00999450683594,161.97999572753906,396700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,161.3699951171875,164.67999267578125,161.07000732421875,164.19000244140625,409300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,163.99000549316406,166.5800018310547,163.3300018310547,166.0800018310547,677500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,167.99000549316406,170.5500030517578,165.9600067138672,169.8300018310547,620300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,169.1199951171875,169.99000549316406,166.8800048828125,169.13999938964844,467700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,168.25999450683594,169.13999938964844,167.44000244140625,168.19000244140625,267600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,169.52999877929688,170.0500030517578,168.00999450683594,168.47000122070312,303800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,169.72000122070312,171.19000244140625,168.14999389648438,170.85000610351562,283700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,170.75,172.16000366210938,170.25,171.27999877929688,427500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,171.35000610351562,175.8800048828125,168.97000122070312,175.58999633789062,715600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,173.58999633789062,173.58999633789062,169.91000366210938,171.44000244140625,757000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,170.77999877929688,175.0800018310547,170.77999877929688,174.2100067138672,669700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,177.0,177.6199951171875,169.3699951171875,170.1999969482422,739400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,171.42999267578125,173.0,170.64999389648438,171.7899932861328,270500.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,173.1300048828125,173.6699981689453,171.14999389648438,172.5399932861328,310100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,173.3800048828125,174.3300018310547,170.1300048828125,172.77999877929688,402100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,169.24000549316406,170.10000610351562,166.25999450683594,167.02000427246094,411500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,165.8699951171875,167.2100067138672,163.42999267578125,165.50999450683594,594900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,164.75999450683594,165.6199951171875,160.89999389648438,161.55999755859375,669800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,164.1300048828125,164.75999450683594,159.00999450683594,159.9199981689453,530800.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,158.0399932861328,158.35000610351562,154.4499969482422,154.7899932861328,601800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,155.25,157.08999633789062,152.39999389648438,152.52000427246094,403900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,153.6999969482422,156.75999450683594,152.97000122070312,153.44000244140625,511900.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,152.97999572753906,155.1999969482422,152.30999755859375,154.00999450683594,508400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,155.0800018310547,157.1999969482422,154.0399932861328,155.99000549316406,488700.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,157.25999450683594,160.30999755859375,155.38999938964844,159.16000366210938,396200.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,159.6999969482422,162.0,157.57000732421875,159.58999633789062,427700.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,157.8800048828125,159.5,154.83999633789062,157.3000030517578,674900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,157.17999267578125,157.99000549316406,155.0,155.8000030517578,1269200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,157.57000732421875,158.97999572753906,154.91000366210938,158.14999389648438,1268200.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,156.42999267578125,158.5399932861328,152.69000244140625,152.75,596600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,151.97000122070312,157.8699951171875,151.3000030517578,154.39999389648438,800300.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,158.14999389648438,172.57000732421875,158.14999389648438,165.0800018310547,1871900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,168.27999877929688,169.1699981689453,166.72999572753906,167.6999969482422,754900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,171.0800018310547,172.92999267578125,169.8699951171875,172.88999938964844,880400.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,173.99000549316406,180.72999572753903,173.8800048828125,180.47999572753903,1013500.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,172.91000366210938,176.1300048828125,169.5,173.67999267578125,1757400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,174.8699951171875,176.58999633789062,173.86000061035156,175.25,992800.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,176.02999877929688,176.47000122070312,174.13999938964844,175.8800048828125,562500.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,176.69000244140625,178.77999877929688,176.27999877929688,177.8300018310547,854000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,179.72999572753906,181.1499938964844,178.6300048828125,179.60000610351562,780100.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,181.92999267578125,186.33999633789065,181.5,186.30999755859372,1003300.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,185.32000732421875,186.97000122070312,180.8500061035156,181.92999267578125,1164000.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,182.52999877929688,185.67999267578125,181.41000366210935,185.0500030517578,1107800.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,185.8300018310547,190.0,184.8000030517578,188.0,793100.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,186.8800048828125,189.00999450683597,185.91000366210935,188.3000030517578,846800.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,188.1999969482422,190.17999267578125,187.0200042724609,187.8600006103516,787700.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,191.44000244140625,191.82000732421875,186.4600067138672,186.6199951171875,615900.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,188.0500030517578,192.0,186.19000244140625,191.17999267578125,920100.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,191.1699981689453,191.1699981689453,184.42999267578125,185.5200042724609,588000.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,180.22000122070312,180.57000732421875,176.35000610351562,176.85000610351562,1351400.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,177.50999450683594,182.3600006103516,177.5,178.86000061035156,1245200.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,179.72999572753906,181.77999877929688,176.25999450683594,179.49000549316406,780200.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,181.4600067138672,181.47999572753903,174.4499969482422,177.1699981689453,764800.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,175.3800048828125,177.11000061035156,171.02000427246094,172.60000610351562,740300.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,173.41000366210938,178.16000366210938,172.61000061035156,177.97999572753906,722000.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,176.7899932861328,178.6999969482422,175.30999755859375,175.38999938964844,879700.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,174.27000427246094,176.47000122070312,173.35000610351562,176.3800048828125,724200.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,174.4600067138672,181.0,174.4600067138672,179.74000549316406,1126200.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,178.77999877929688,178.77999877929688,174.72000122070312,175.11000061035156,603100.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,179.2899932861328,183.77999877929688,177.75999450683594,178.02999877929688,669800.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,176.42999267578125,177.35000610351562,174.2100067138672,174.6300048828125,414500.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,170.19000244140625,170.19000244140625,161.5,166.58999633789062,1124600.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,166.58999633789062,167.11000061035156,163.8800048828125,165.38999938964844,550800.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,164.91000366210938,165.30999755859375,161.82000732421875,163.72000122070312,812500.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,163.99000549316406,168.77999877929688,162.75999450683594,164.0399932861328,992500.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,163.63999938964844,164.55999755859375,160.91000366210938,164.17999267578125,2443700.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,163.91000366210938,166.6300048828125,163.05999755859375,163.88999938964844,569700.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,163.60000610351562,163.7100067138672,157.8699951171875,160.2899932861328,880500.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,158.82000732421875,160.0,156.77000427246094,157.60000610351562,658400.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,157.4199981689453,160.11000061035156,156.4499969482422,158.3000030517578,511500.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,159.22999572753906,161.85000610351562,157.39999389648438,158.52000427246094,1061600.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,160.25,161.07000732421875,154.83999633789062,155.14999389648438,671500.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,154.75999450683594,157.57000732421875,154.75999450683594,157.38999938964844,352800.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,157.39999389648438,160.00999450683594,156.91000366210938,159.24000549316406,283900.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,158.1699981689453,158.72999572753906,154.25999450683594,154.4600067138672,717300.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,156.83999633789062,158.6999969482422,154.82000732421875,156.66000366210938,532800.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,156.49000549316406,158.1699981689453,153.97000122070312,154.1199951171875,382700.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,155.19000244140625,159.25,153.88999938964844,158.80999755859375,488500.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,162.38999938964844,166.41000366210938,160.08999633789062,165.47999572753906,864000.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,169.52000427246094,174.89999389648438,166.9199981689453,170.27000427246094,1254300.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,171.97000122070312,175.9600067138672,171.10000610351562,174.17999267578125,680400.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,175.9199981689453,184.08999633789065,174.8000030517578,183.2400054931641,837700.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,178.6300048828125,181.0800018310547,174.27999877929688,175.75,831900.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,175.75999450683594,180.57000732421875,170.69000244140625,171.3000030517578,824200.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,171.3800048828125,172.13999938964844,167.25999450683594,169.44000244140625,538200.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,171.57000732421875,173.2899932861328,167.8300018310547,172.25,455000.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,170.72999572753906,174.1699981689453,170.4199981689453,171.50999450683594,654900.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,170.25,171.82000732421875,163.99000549316406,164.61000061035156,486500.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,166.13999938964844,170.52000427246094,163.3800048828125,167.89999389648438,565800.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,171.39999389648438,175.10000610351562,170.1999969482422,170.5,524000.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,170.5,173.64999389648438,170.5,172.22999572753906,728400.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,172.7899932861328,173.60000610351562,168.47999572753906,170.7899932861328,606100.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,174.6999969482422,179.60000610351562,173.66000366210938,174.9499969482422,1086500.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,161.7899932861328,167.42999267578125,154.3300018310547,158.75,2697700.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,152.3800048828125,154.4199981689453,149.85000610351562,153.4199981689453,1399800.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,145.52000427246094,153.8800048828125,143.05999755859375,150.39999389648438,1023600.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,150.3300018310547,155.38999938964844,149.32000732421875,152.77000427246094,749000.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,156.10000610351562,158.38999938964844,149.1699981689453,149.47000122070312,697600.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,153.32000732421875,156.27000427246094,151.3699951171875,155.47000122070312,627400.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,155.16000366210938,158.17999267578125,153.75999450683594,156.1300048828125,999300.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,156.10000610351562,156.82000732421875,152.5,153.5,540200.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,154.97999572753906,156.97000122070312,153.5,156.3300018310547,380400.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,156.8800048828125,158.72000122070312,154.0800018310547,156.05999755859375,421500.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,159.4499969482422,161.5,157.64999389648438,159.33999633789062,339800.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,158.77999877929688,159.60000610351562,156.88999938964844,157.13999938964844,335800.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,158.49000549316406,159.97000122070312,157.58999633789062,158.85000610351562,289000.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,158.50999450683594,159.25999450683594,157.10000610351562,157.8000030517578,312800.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,159.00999450683594,162.49000549316406,158.05999755859375,161.5,338400.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,162.02999877929688,162.88999938964844,159.72000122070312,160.10000610351562,333300.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,161.75,165.77000427246094,160.99000549316406,165.08999633789062,1052300.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,166.3800048828125,168.47000122070312,164.89999389648438,165.42999267578125,517100.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,164.38999938964844,164.4199981689453,162.4199981689453,163.52999877929688,279300.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,162.63999938964844,163.9600067138672,161.4499969482422,163.7100067138672,370000.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,165.1199951171875,165.1199951171875,161.5399932861328,162.8300018310547,570600.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,165.32000732421875,165.60000610351562,161.75999450683594,165.3800048828125,332700.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,163.02000427246094,163.72000122070312,154.97000122070312,155.2899932861328,621500.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,154.69000244140625,157.27999877929688,153.47999572753906,153.86000061035156,541700.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,153.72000122070312,155.41000366210938,151.13999938964844,152.02000427246094,559200.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,152.7899932861328,154.97000122070312,149.25,149.8699951171875,900200.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,151.16000366210938,155.02999877929688,150.97000122070312,152.9600067138672,546000.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,153.75999450683594,153.9499969482422,150.10000610351562,152.91000366210938,391000.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,152.6999969482422,155.0399932861328,148.3699951171875,154.7899932861328,391600.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,155.1199951171875,156.02999877929688,153.2100067138672,155.5,539100.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,157.42999267578125,159.91000366210938,157.38999938964844,159.77999877929688,549800.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,165.58999633789062,169.0399932861328,161.88999938964844,163.94000244140625,1194200.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,166.0,168.25,165.42999267578125,167.6300048828125,790900.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,168.30999755859375,171.07000732421875,165.67999267578125,166.69000244140625,705700.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,175.0,175.00999450683594,171.10000610351562,172.69000244140625,1071600.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,168.1199951171875,169.3300018310547,166.2100067138672,167.9499969482422,1851600.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,169.5500030517578,171.58999633789062,166.75999450683594,167.77000427246094,572300.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,169.00999450683594,169.25,165.58999633789062,168.02999877929688,654700.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,168.2100067138672,169.1699981689453,163.00999450683594,163.22999572753906,706900.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,171.11000061035156,177.27999877929688,171.05999755859375,172.11000061035156,1439700.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,175.3800048828125,177.0,170.94000244140625,171.5800018310547,716700.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,170.0500030517578,172.67999267578125,165.58999633789062,167.97999572753906,672100.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,168.19000244140625,168.77000427246094,164.4499969482422,166.47000122070312,597200.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,164.7100067138672,168.27999877929688,164.7100067138672,167.47000122070312,792000.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,165.60000610351562,167.39999389648438,163.5399932861328,164.55999755859375,458100.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,168.05999755859375,168.05999755859375,163.19000244140625,164.80999755859375,455400.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,163.2899932861328,165.1999969482422,162.36000061035156,164.11000061035156,756900.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,163.99000549316406,165.14999389648438,163.30999755859375,164.69000244140625,613600.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,164.69000244140625,167.0,164.0500030517578,166.60000610351562,736600.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,164.9499969482422,167.72999572753906,164.77999877929688,166.75,602400.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,167.5399932861328,176.5399932861328,167.5399932861328,174.72000122070312,1320900.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,175.60000610351562,175.97999572753906,173.11000061035156,175.4600067138672,512100.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,175.0,175.88999938964844,172.3000030517578,172.4499969482422,726400.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,177.22999572753906,180.19000244140625,176.3699951171875,179.5800018310547,891100.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,180.13999938964844,182.42999267578125,179.35000610351562,181.55999755859372,665400.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,182.00999450683597,182.00999450683597,178.97000122070312,180.02000427246094,566100.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,179.5500030517578,181.3000030517578,176.9199981689453,177.5399932861328,527800.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,175.86000061035156,177.77000427246094,174.75999450683594,174.86000061035156,564400.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,173.5399932861328,175.36000061035156,173.2899932861328,174.67999267578125,612800.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,175.24000549316406,177.8699951171875,173.77000427246094,177.4499969482422,640800.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,178.9499969482422,179.94000244140625,175.49000549316406,176.02999877929688,481200.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,178.6999969482422,180.67999267578125,177.91000366210938,179.44000244140625,750200.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,176.7899932861328,179.52000427246094,175.55999755859375,177.82000732421875,756300.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,177.52000427246094,180.3800048828125,177.4199981689453,177.8000030517578,1008500.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,185.0,195.9900054931641,183.02999877929688,191.97000122070312,1537600.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,194.0500030517578,194.6100006103516,188.1699981689453,188.1699981689453,927300.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,187.22999572753903,191.0,184.52999877929688,184.6100006103516,706900.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,184.3999938964844,188.4499969482422,182.52999877929688,187.80999755859372,515700.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,202.30999755859372,213.2899932861328,200.92999267578125,212.47000122070312,2721800.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,211.4199981689453,213.41000366210935,207.69000244140625,207.75,795400.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,206.2899932861328,208.8500061035156,204.1000061035156,205.77999877929688,741700.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,207.38999938964844,211.72000122070312,207.38999938964844,209.38999938964844,514000.0,,,,,,,,,,
