Date,Open,High,Low,Close,Volume,"('Adj Close', 'CPHC')","('Close', 'CPHC')","('High', 'CPHC')","('Low', 'CPHC')","('Open', 'CPHC')","('Volume', 'CPHC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,20.440000534057617,20.549999237060547,20.440000534057617,20.5,1200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,20.8799991607666,20.8799991607666,20.540000915527344,20.540000915527344,1300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,20.1299991607666,20.270000457763672,19.6299991607666,19.6299991607666,2100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,19.0,19.040000915527344,19.0,19.020000457763672,2700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,19.01000022888184,20.049999237060547,18.90999984741211,19.01000022888184,10900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,19.149999618530277,19.38999938964844,18.739999771118164,19.3799991607666,5400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,19.1299991607666,20.09000015258789,19.06999969482422,19.93000030517578,44700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,19.15999984741211,20.06999969482422,19.15999984741211,19.959999084472656,3500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,20.020000457763672,21.06999969482422,20.020000457763672,21.06999969482422,2600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,21.06999969482422,21.420000076293945,21.06999969482422,21.420000076293945,4000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,21.549999237060547,21.93000030517578,21.549999237060547,21.93000030517578,4600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,21.93000030517578,21.93000030517578,21.93000030517578,21.93000030517578,700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,22.459999084472656,22.86000061035156,22.020000457763672,22.86000061035156,900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,22.68000030517578,23.51000022888184,22.68000030517578,23.209999084472656,4900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,23.170000076293945,23.51000022888184,23.11000061035156,23.11000061035156,10000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,23.049999237060547,23.920000076293945,23.049999237060547,23.920000076293945,3000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,23.049999237060547,24.0,23.049999237060547,23.979999542236328,3600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,23.559999465942383,23.739999771118164,23.200000762939453,23.739999771118164,5400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,24.0,24.0,23.799999237060547,23.799999237060547,2600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,23.940000534057617,24.06999969482422,23.43000030517578,24.049999237060547,7000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,23.979999542236328,24.13999938964844,23.6299991607666,23.6299991607666,800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,24.0,24.239999771118164,23.979999542236328,24.100000381469727,5500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,24.0,24.43000030517578,23.729999542236328,24.43000030517578,1100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,24.43000030517578,24.43000030517578,24.43000030517578,24.43000030517578,300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,24.43000030517578,25.299999237060547,24.43000030517578,24.700000762939453,7400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,24.149999618530277,24.26000022888184,23.11000061035156,23.18000030517578,7900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,23.86000061035156,23.989999771118164,23.549999237060547,23.71999931335449,6100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,23.36000061035156,23.36000061035156,23.100000381469727,23.100000381469727,3400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,23.0,23.09000015258789,22.850000381469727,22.850000381469727,1300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,22.399999618530277,22.399999618530277,22.399999618530277,22.399999618530277,800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,21.950000762939453,23.93000030517578,21.950000762939453,22.36000061035156,1900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,22.51000022888184,23.399999618530277,22.030000686645508,22.030000686645508,2600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,22.1299991607666,22.190000534057617,21.959999084472656,21.96999931335449,1100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,21.65999984741211,21.799999237060547,17.100000381469727,21.309999465942383,53100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,21.8700008392334,21.8700008392334,21.0,21.209999084472656,1800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,22.59000015258789,22.59000015258789,21.65999984741211,22.440000534057617,1600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,22.11000061035156,22.200000762939453,21.8799991607666,22.200000762939453,2300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,21.75,23.01000022888184,21.51000022888184,23.0,3000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,23.950000762939453,26.489999771118164,23.88999938964844,24.6299991607666,7100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,24.299999237060547,24.899999618530277,22.780000686645508,23.8799991607666,7500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,24.459999084472656,26.86000061035156,24.459999084472656,26.86000061035156,4800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,25.270000457763672,27.0,25.040000915527344,26.31999969482422,5500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,27.030000686645508,29.01000022888184,24.8700008392334,29.01000022888184,6100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,27.26000022888184,30.25,25.989999771118164,28.809999465942383,15600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,29.86000061035156,30.0,26.51000022888184,27.030000686645508,15400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,26.549999237060547,28.5,25.88999938964844,25.899999618530277,9000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,25.899999618530277,26.799999237060547,25.350000381469727,26.0,5800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,26.049999237060547,26.049999237060547,23.63999938964844,23.63999938964844,1600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,24.950000762939453,24.950000762939453,21.6200008392334,21.6200008392334,7300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,20.450000762939453,21.200000762939453,20.40999984741211,21.200000762939453,1800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,21.200000762939453,21.200000762939453,21.07999992370605,21.07999992370605,1000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,21.63999938964844,21.63999938964844,21.0,21.5,5200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,21.5,22.82999992370605,20.46999931335449,22.049999237060547,6900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,22.040000915527344,22.75,22.040000915527344,22.75,3100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,22.90999984741211,22.90999984741211,21.899999618530277,21.950000762939453,5700.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,21.809999465942383,22.09000015258789,21.809999465942383,21.850000381469727,1500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,21.850000381469727,21.850000381469727,21.850000381469727,21.850000381469727,600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,22.540000915527344,22.93000030517578,21.700000762939453,22.86000061035156,4500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,22.790000915527344,24.71999931335449,22.68000030517578,23.5,13100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,23.540000915527344,23.540000915527344,23.13999938964844,23.13999938964844,3700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,22.270000457763672,23.34000015258789,22.270000457763672,23.34000015258789,1100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,22.6200008392334,22.790000915527344,22.31999969482422,22.790000915527344,3100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,23.280000686645508,23.5,22.059999465942383,23.0,2200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,23.0,23.0,22.5,22.649999618530277,6200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,22.25,23.309999465942383,22.25,23.309999465942383,1400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,23.450000762939453,23.81999969482422,23.040000915527344,23.690000534057617,4300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,23.59000015258789,23.59000015258789,22.850000381469727,22.959999084472656,2800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,22.26000022888184,22.6200008392334,21.51000022888184,22.6200008392334,2200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,22.6299991607666,22.959999084472656,22.239999771118164,22.239999771118164,2900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,22.43000030517578,22.43000030517578,22.43000030517578,22.43000030517578,200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,21.82999992370605,22.049999237060547,21.82999992370605,22.049999237060547,2000.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,21.100000381469727,22.0,21.100000381469727,22.0,1000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,21.959999084472656,22.0,21.709999084472656,21.709999084472656,2200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,22.75,23.290000915527344,22.020000457763672,23.290000915527344,4000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,23.149999618530277,23.790000915527344,23.149999618530277,23.25,1700.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,23.0,23.0,23.0,23.0,600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,23.229999542236328,24.780000686645508,23.0,24.780000686645508,14600.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,23.040000915527344,23.040000915527344,23.040000915527344,23.040000915527344,400.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,23.350000381469727,23.350000381469727,23.350000381469727,23.350000381469727,300.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,23.31999969482422,23.6299991607666,22.5,23.6299991607666,2100.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,23.6299991607666,23.6299991607666,23.6299991607666,23.6299991607666,0.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,23.6299991607666,23.6299991607666,23.6299991607666,23.6299991607666,500.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,23.0,23.15999984741211,23.0,23.0,1300.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,23.0,23.0,23.0,23.0,1600.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,23.0,23.0,23.0,23.0,400.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,24.43000030517578,24.43000030517578,24.43000030517578,24.43000030517578,400.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,23.280000686645508,23.65999984741211,23.280000686645508,23.65999984741211,1000.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,23.850000381469727,24.06999969482422,23.850000381469727,24.06999969482422,1100.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,24.06999969482422,24.06999969482422,24.06999969482422,24.06999969482422,0.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,24.06999969482422,24.06999969482422,24.06999969482422,24.06999969482422,200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,23.25,23.25,22.82999992370605,22.82999992370605,600.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,22.82999992370605,22.82999992370605,22.82999992370605,22.82999992370605,300.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,23.0,23.0,22.989999771118164,23.0,1400.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,24.0,24.0,23.0,23.0,600.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,23.479999542236328,23.479999542236328,23.479999542236328,23.479999542236328,400.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,23.0,23.5,23.0,23.5,1600.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,23.5,23.5,23.5,23.5,300.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,22.25,22.25,22.25,22.25,900.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,22.25,22.86000061035156,22.149999618530277,22.86000061035156,2200.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,22.280000686645508,22.34000015258789,22.18000030517578,22.34000015258789,2400.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,22.940000534057617,22.940000534057617,22.940000534057617,22.940000534057617,500.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,22.940000534057617,22.940000534057617,22.940000534057617,22.940000534057617,400.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,22.940000534057617,22.940000534057617,22.940000534057617,22.940000534057617,200.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,22.940000534057617,22.940000534057617,22.940000534057617,22.940000534057617,400.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,22.36000061035156,22.36000061035156,22.36000061035156,22.36000061035156,500.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,22.36000061035156,22.36000061035156,22.36000061035156,22.36000061035156,400.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,22.36000061035156,22.700000762939453,22.36000061035156,22.700000762939453,2300.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,22.5,22.5,22.31999969482422,22.350000381469727,1300.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,22.350000381469727,22.350000381469727,22.350000381469727,22.350000381469727,1800.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,22.350000381469727,22.350000381469727,22.350000381469727,22.350000381469727,1500.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,21.700000762939453,22.57999992370605,21.700000762939453,22.43000030517578,10400.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,22.43000030517578,22.899999618530277,22.43000030517578,22.899999618530277,1200.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,22.899999618530277,22.989999771118164,22.899999618530277,22.90999984741211,2500.0,,,,,,,,,,
