Date,Open,High,Low,Close,Volume,"('Adj Close', 'SRRK')","('Close', 'SRRK')","('High', 'SRRK')","('Low', 'SRRK')","('Open', 'SRRK')","('Volume', 'SRRK')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,18.489999771118164,18.88999938964844,17.420000076293945,17.5,820800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,17.3799991607666,17.559999465942383,16.440000534057617,16.639999389648438,883800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,17.170000076293945,17.579999923706055,16.809999465942383,17.100000381469727,830000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,16.75,16.850000381469727,15.350000381469728,16.139999389648438,1203900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,16.0,17.100000381469727,15.5649995803833,17.079999923706055,759100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,16.8799991607666,17.09000015258789,16.149999618530273,16.25,413900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,16.190000534057617,16.704999923706055,16.010000228881836,16.600000381469727,714600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,16.360000610351562,16.489999771118164,15.699999809265137,15.899999618530272,776400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,16.110000610351562,16.459999084472656,15.550000190734863,16.329999923706055,543900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,16.329999923706055,16.329999923706055,15.65999984741211,15.90999984741211,499500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,15.81999969482422,16.100000381469727,15.510000228881836,15.59000015258789,543900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,15.75,15.989999771118164,15.229999542236328,15.869999885559082,634700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,15.850000381469728,16.239999771118164,14.920000076293944,15.0600004196167,681000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,15.130000114440918,15.989999771118164,15.130000114440918,15.390000343322754,868700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,15.5600004196167,15.789999961853027,14.5,14.729999542236328,720900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,15.0600004196167,15.40999984741211,14.630000114440918,14.739999771118164,677700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,14.970000267028809,15.5,14.75,14.90999984741211,531600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,14.989999771118164,15.350000381469728,14.479999542236328,14.609999656677246,322000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,14.68000030517578,15.229999542236328,14.31999969482422,15.15999984741211,428500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,15.0600004196167,15.15999984741211,14.09000015258789,14.359999656677246,485600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,14.31999969482422,14.520000457763672,13.890000343322754,13.949999809265137,478300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,14.079999923706056,15.029999732971191,13.93000030517578,14.9399995803833,651700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,14.789999961853027,15.140000343322754,14.484999656677246,15.0600004196167,452400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,14.84000015258789,15.3100004196167,14.380000114440918,15.289999961853027,324900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,15.460000038146973,16.548999786376953,15.380000114440918,15.970000267028809,578400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,15.920000076293944,16.209999084472656,15.550000190734863,16.020000457763672,417400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,16.100000381469727,16.360000610351562,15.6899995803833,15.710000038146973,304400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,15.770000457763672,16.170000076293945,15.350000381469728,15.399999618530272,477500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,15.510000228881836,15.93000030517578,15.289999961853027,15.75,519100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,14.289999961853027,15.529999732971191,14.0,15.350000381469728,596200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,15.579999923706056,15.619999885559082,15.06999969482422,15.5,468100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,15.75,15.869999885559082,15.154999732971191,15.770000457763672,397900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,15.75,16.09000015258789,15.470000267028809,15.869999885559082,454600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,15.699999809265137,16.049999237060547,14.68000030517578,15.010000228881836,340800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,14.579999923706056,15.25,14.494999885559082,14.979999542236328,983600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,14.800000190734863,15.694000244140623,14.720000267028809,15.630000114440918,450900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,15.729999542236328,16.040000915527344,15.454999923706056,15.600000381469728,401300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,15.520000457763672,16.030000686645508,15.4399995803833,15.859999656677246,845500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,16.200000762939453,17.450000762939453,16.15999984741211,17.079999923706055,876200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,17.329999923706055,17.610000610351562,16.690000534057617,16.780000686645508,949000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,17.149999618530273,17.229999542236328,15.359999656677246,15.5,1064900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,15.489999771118164,15.994999885559082,15.329999923706056,15.68000030517578,656000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,15.989999771118164,15.989999771118164,14.699999809265137,15.359999656677246,665900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,15.720000267028809,17.040000915527344,15.380000114440918,15.81999969482422,2038000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,16.010000228881836,16.649999618530273,16.010000228881836,16.3799991607666,821600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,16.59000015258789,16.655000686645508,15.399999618530272,16.020000457763672,914500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,16.889999389648438,17.25,16.209999084472656,16.979999542236328,857500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,17.190000534057617,17.420000076293945,16.235000610351562,16.280000686645508,837800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,16.219999313354492,16.764999389648438,15.880000114440918,16.610000610351562,734500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,16.420000076293945,16.979999542236328,16.139999389648438,16.3799991607666,599400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,16.139999389648438,16.4950008392334,14.720000267028809,14.779999732971191,859100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,14.720000267028809,15.130000114440918,14.300000190734863,14.449999809265137,4197400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,14.229999542236328,14.414999961853027,13.119999885559082,13.199999809265137,872900.0,,,,,,,,,,
