Date,Open,High,Low,Close,Volume,"('Adj Close', 'SAVA')","('Close', 'SAVA')","('High', 'SAVA')","('Low', 'SAVA')","('Open', 'SAVA')","('Volume', 'SAVA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,22.270000457763672,23.09000015258789,22.25,22.420000076293945,585600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,22.25,23.979999542236328,21.75,23.71999931335449,1207600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,23.31999969482422,23.63999938964844,22.649999618530277,23.43000030517578,772200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,23.3799991607666,24.450000762939453,23.1200008392334,23.770000457763672,923600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,23.6200008392334,24.739999771118164,23.43000030517578,24.280000686645508,1032200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,24.229999542236328,24.479999542236328,23.6200008392334,23.989999771118164,1134800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,23.90999984741211,24.350000381469727,23.57999992370605,24.280000686645508,561300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,24.280000686645508,26.75,23.959999084472656,26.40999984741211,1828700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,26.26000022888184,26.81999969482422,25.229999542236328,26.239999771118164,1068800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,26.15999984741211,27.3700008392334,25.270000457763672,25.739999771118164,1257500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,25.399999618530277,25.88999938964844,24.6200008392334,25.350000381469727,634600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,25.3700008392334,26.36000061035156,24.65999984741211,25.920000076293945,816400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,25.899999618530277,26.46999931335449,25.239999771118164,26.38999938964844,709500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,26.280000686645508,26.8799991607666,25.709999084472656,26.299999237060547,760600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,26.280000686645508,26.57999992370605,25.81999969482422,26.020000457763672,470600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,26.31999969482422,27.18000030517578,24.670000076293945,24.959999084472656,1161500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,25.020000457763672,25.729999542236328,24.399999618530277,24.57999992370605,596700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,24.489999771118164,24.940000534057617,23.989999771118164,24.229999542236328,474300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,24.209999084472656,24.90999984741211,23.86000061035156,24.90999984741211,322000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,24.920000076293945,24.920000076293945,24.40999984741211,24.649999618530277,256500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,24.670000076293945,25.25,23.57999992370605,23.950000762939453,673300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,24.270000457763672,24.270000457763672,23.420000076293945,23.84000015258789,349400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,23.399999618530277,23.88999938964844,22.88999938964844,23.790000915527344,570200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,23.530000686645508,23.530000686645508,22.75,22.90999984741211,403700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,22.81999969482422,23.690000534057617,22.65999984741211,23.65999984741211,325600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,23.5,25.520000457763672,23.350000381469727,25.399999618530277,1205200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,25.3799991607666,26.190000534057617,24.850000381469727,25.25,571600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,25.34000015258789,25.739999771118164,24.850000381469727,25.059999465942383,386000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,24.82999992370605,25.290000915527344,24.6200008392334,24.90999984741211,481800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,24.459999084472656,24.600000381469727,23.549999237060547,23.809999465942383,598400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,24.25,24.420000076293945,23.790000915527344,24.100000381469727,310600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,24.13999938964844,24.8700008392334,23.93000030517578,24.56999969482422,358700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,24.59000015258789,24.59000015258789,23.729999542236328,23.75,363800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,23.40999984741211,23.520000457763672,22.25,22.46999931335449,597700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,22.40999984741211,22.63999938964844,21.8799991607666,22.149999618530277,463700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,22.26000022888184,22.780000686645508,22.059999465942383,22.51000022888184,369500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,22.15999984741211,22.309999465942383,21.799999237060547,21.93000030517578,436000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,21.75,22.420000076293945,21.670000076293945,21.920000076293945,371300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,22.100000381469727,23.1200008392334,21.920000076293945,23.0,563700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,23.100000381469727,25.3799991607666,22.8799991607666,22.93000030517578,953100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,23.26000022888184,23.780000686645508,22.61000061035156,22.979999542236328,501900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,23.0,23.280000686645508,22.809999465942383,23.0,381100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,23.030000686645508,23.190000534057617,22.200000762939453,22.51000022888184,634600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,22.399999618530277,22.5,21.40999984741211,21.40999984741211,729700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,21.399999618530277,21.649999618530277,19.84000015258789,19.84000015258789,1137100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,20.0,20.07999992370605,19.1299991607666,19.25,836800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,19.56999969482422,19.850000381469727,18.61000061035156,18.780000686645508,1232900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,18.6200008392334,19.190000534057617,18.18000030517578,18.440000534057617,1074000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,18.299999237060547,20.93000030517578,18.299999237060547,20.809999465942383,1608500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,20.670000076293945,21.049999237060547,20.3700008392334,20.649999618530277,588400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,20.649999618530277,22.420000076293945,20.059999465942383,20.690000534057617,1034100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,20.3799991607666,21.309999465942383,20.3799991607666,21.290000915527344,610600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,21.26000022888184,21.57999992370605,21.01000022888184,21.280000686645508,456400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,21.149999618530277,22.239999771118164,21.149999618530277,21.989999771118164,573100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,21.82999992370605,22.36000061035156,21.420000076293945,21.96999931335449,411500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,22.01000022888184,22.149999618530277,21.15999984741211,21.18000030517578,358300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,21.049999237060547,21.049999237060547,19.799999237060547,19.809999465942383,637600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,20.489999771118164,20.899999618530277,19.670000076293945,19.700000762939453,562500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,19.88999938964844,20.1299991607666,19.51000022888184,19.709999084472656,380200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,19.709999084472656,20.479999542236328,19.6200008392334,20.420000076293945,377300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,20.26000022888184,20.68000030517578,20.020000457763672,20.290000915527344,470300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,20.26000022888184,20.88999938964844,19.899999618530277,20.290000915527344,435600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,19.899999618530277,20.030000686645508,19.459999084472656,19.709999084472656,626200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,19.71999931335449,20.6200008392334,19.549999237060547,20.57999992370605,613100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,20.8799991607666,20.989999771118164,20.21999931335449,20.479999542236328,739300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,20.75,21.440000534057617,20.43000030517578,21.309999465942383,552500.0,,,,,,,,,,
