Date,Open,High,Low,Close,Volume,"('Adj Close', 'CHCO')","('Close', 'CHCO')","('High', 'CHCO')","('Low', 'CHCO')","('Open', 'CHCO')","('Volume', 'CHCO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,109.6999969482422,111.86000061035156,109.4000015258789,111.4000015258789,92400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,111.08000183105467,111.75,107.54000091552734,108.22000122070312,89500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,108.7699966430664,109.61000061035156,108.04000091552734,108.41000366210938,51500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,107.68000030517578,109.01000213623048,106.4800033569336,106.58999633789062,68900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,106.66999816894533,107.87000274658205,106.1999969482422,107.8000030517578,51700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,106.62000274658205,106.91000366210938,105.8499984741211,106.47000122070312,36700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,106.18000030517578,106.73999786376952,105.18000030517578,106.41000366210938,49700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,105.41999816894533,105.6999969482422,102.66999816894533,104.12000274658205,70900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,105.0,105.02999877929688,102.08999633789062,103.56999969482422,69100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,102.44000244140624,103.16999816894533,101.69000244140624,102.58000183105467,65800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,101.29000091552734,103.18000030517578,101.29000091552734,102.2699966430664,58500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,102.73999786376952,103.33999633789062,101.02999877929688,103.26000213623048,79300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,103.98999786376952,104.77999877929688,102.54000091552734,104.5999984741211,50800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,105.27999877929688,107.61000061035156,105.0999984741211,107.5,65600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,107.93000030517578,108.69000244140624,105.48999786376952,106.56999969482422,93300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,109.18000030517578,109.18000030517578,104.51000213623048,104.7300033569336,78100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,106.8499984741211,106.91999816894533,103.6999969482422,105.22000122070312,67200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,106.12000274658205,106.93000030517578,105.66999816894533,106.51000213623048,40600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,106.9499969482422,107.33000183105467,105.91000366210938,107.0999984741211,63700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,107.05999755859376,107.79000091552734,106.6999969482422,107.70999908447266,34300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,106.80999755859376,107.0199966430664,102.0999984741211,102.20999908447266,89200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,103.1500015258789,103.81999969482422,99.26000213623048,102.20999908447266,80000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,100.66999816894533,102.63999938964844,100.66999816894533,101.55999755859376,94000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,100.9499969482422,101.37999725341795,99.63999938964844,100.43000030517578,75600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,100.45999908447266,101.0,98.83000183105467,99.43000030517578,59100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,99.37000274658205,100.26000213623048,97.5,99.27999877929688,56900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,98.79000091552734,99.95999908447266,98.3499984741211,99.5999984741211,43100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,100.08999633789062,101.97000122070312,99.31999969482422,101.83999633789062,73400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,101.47000122070312,104.91000366210938,101.47000122070312,104.0,63400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,101.36000061035156,102.43000030517578,98.7300033569336,100.0199966430664,93100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,101.0,101.27999877929688,99.4499969482422,100.87000274658205,56800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,101.0999984741211,104.86000061035156,100.91999816894533,104.08000183105467,50000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,103.25,103.94000244140624,102.43000030517578,102.6999969482422,46400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,101.6500015258789,103.29000091552734,101.4499969482422,101.87000274658205,42000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,101.20999908447266,101.55999755859376,100.29000091552734,100.83999633789062,51000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,100.33999633789062,100.61000061035156,99.1999969482422,100.41000366210938,50400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,100.12000274658205,102.95999908447266,100.12000274658205,101.4000015258789,46900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,101.16999816894533,102.33000183105467,100.33000183105467,100.5500030517578,57700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,100.66000366210938,101.4499969482422,99.83000183105467,101.04000091552734,52500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,100.29000091552734,100.62000274658205,99.44000244140624,99.5199966430664,52100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,101.0,101.36000061035156,99.52999877929688,100.4800033569336,87300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,99.9499969482422,100.4499969482422,98.87999725341795,100.30999755859376,60800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,101.31999969482422,103.16999816894533,101.3000030517578,101.8499984741211,54700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,102.12000274658205,105.56999969482422,102.12000274658205,104.75,63300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,105.3000030517578,106.19000244140624,103.0,104.66000366210938,59000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,105.88999938964844,105.88999938964844,104.13999938964844,104.13999938964844,43400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,105.31999969482422,105.31999969482422,103.83999633789062,104.62000274658205,40700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,104.5199966430664,105.33000183105467,103.38999938964844,103.38999938964844,32400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,103.12000274658205,103.87000274658205,101.95999908447266,102.02999877929688,62200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,102.0,103.18000030517578,101.25,101.55999755859376,46600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,101.55999755859376,101.55999755859376,99.12999725341795,99.66999816894533,58200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,99.20999908447266,101.4000015258789,99.20999908447266,100.31999969482422,228200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,100.58999633789062,100.70999908447266,99.2699966430664,99.43000030517578,55900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,99.1500015258789,100.62000274658205,99.1500015258789,100.16999816894533,60300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,99.81999969482422,104.13999938964844,99.80999755859376,103.12000274658205,55500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,103.22000122070312,104.48999786376952,103.02999877929688,103.77999877929688,49900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,104.0199966430664,104.0199966430664,101.8000030517578,102.0500030517578,42700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,102.37000274658205,103.61000061035156,101.1500015258789,101.56999969482422,66700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,102.33000183105467,102.33000183105467,100.6999969482422,100.9000015258789,49000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,101.58999633789062,104.11000061035156,101.58999633789062,104.0199966430664,49700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,103.62999725341795,104.70999908447266,103.5500030517578,104.22000122070312,92600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,104.4000015258789,104.4000015258789,102.0500030517578,103.22000122070312,52500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,102.0500030517578,102.0500030517578,100.04000091552734,100.9800033569336,70800.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,100.23999786376952,101.20999908447266,100.0199966430664,100.98999786376952,40800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,102.16999816894533,102.4800033569336,101.22000122070312,101.62000274658205,53000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,101.16999816894533,102.12999725341795,100.70999908447266,101.51000213623048,47400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,101.56999969482422,102.55999755859376,101.41999816894533,101.9499969482422,23200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,102.48999786376952,103.2699966430664,101.31999969482422,102.1999969482422,36500.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,100.31999969482422,100.31999969482422,97.66000366210938,98.5500030517578,89300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,98.2699966430664,99.62000274658205,98.0,99.38999938964844,51700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,98.0,99.13999938964844,98.0,98.77999877929688,57100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,99.0,99.6999969482422,97.87999725341795,99.0999984741211,61900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,98.18000030517578,98.9800033569336,97.5,98.3499984741211,52400.0,,,,,,,,,,
