Date,Open,High,Low,Close,Volume,"('Adj Close', 'FFIE')","('Close', 'FFIE')","('High', 'FFIE')","('Low', 'FFIE')","('Open', 'FFIE')","('Volume', 'FFIE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,29.040000915527344,29.63999938964844,24.0,24.0,196899.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,24.1200008392334,24.239999771118164,20.399999618530277,21.239999771118164,195279.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,23.040000915527344,24.600000381469727,20.63999938964844,20.76000022888184,202553.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,20.8799991607666,21.1200008392334,18.600000381469727,19.07999992370605,151207.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,19.799999237060547,23.040000915527344,19.200000762939453,22.68000030517578,214445.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,22.799999237060547,24.71999931335449,21.0,21.36000061035156,177108.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,22.799999237060547,23.280000686645508,19.440000534057617,20.280000686645508,101436.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,20.15999984741211,21.239999771118164,19.200000762939453,20.520000457763672,90212.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,20.520000457763672,21.36000061035156,20.15999984741211,20.520000457763672,62023.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,20.63999938964844,22.559999465942383,19.799999237060547,19.920000076293945,98873.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,19.440000534057617,20.15999984741211,19.07999992370605,19.559999465942383,82999.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,19.559999465942383,20.8799991607666,19.200000762939453,19.31999969482422,148581.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,19.799999237060547,19.799999237060547,18.71999931335449,18.71999931335449,60083.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,18.84000015258789,19.799999237060547,17.399999618530273,17.639999389648438,113613.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,17.8799991607666,18.0,15.960000038146973,17.639999389648438,104906.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,17.760000228881836,18.600000381469727,17.15999984741211,17.399999618530273,59839.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,17.280000686645508,17.399999618530273,15.720000267028809,16.31999969482422,81738.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,16.31999969482422,17.520000457763672,16.200000762939453,16.559999465942383,39889.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,16.920000076293945,18.479999542236328,16.799999237060547,17.639999389648438,76703.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,18.0,18.0,16.799999237060547,16.920000076293945,40755.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,16.68000030517578,17.15999984741211,16.079999923706055,16.200000762939453,43602.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,16.31999969482422,16.31999969482422,15.0,15.239999771118164,78264.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,15.239999771118164,15.359999656677246,12.0,14.15999984741211,159410.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,13.920000076293944,13.920000076293944,12.359999656677246,12.84000015258789,94195.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,13.079999923706056,13.68000030517578,11.520000457763672,12.479999542236328,160992.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,12.239999771118164,12.359999656677246,10.800000190734863,10.920000076293944,139762.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,11.15999984741211,11.279999732971191,10.079999923706056,10.68000030517578,164188.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,10.68000030517578,11.15999984741211,10.4399995803833,10.68000030517578,85068.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,11.279999732971191,11.399999618530272,9.600000381469728,9.960000038146973,143602.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,9.960000038146973,9.960000038146973,8.399999618530273,8.640000343322754,184703.0,,,,,,,,,,
