Date,Open,High,Low,Close,Volume,"('Adj Close', 'PLUS')","('Close', 'PLUS')","('High', 'PLUS')","('Low', 'PLUS')","('Open', 'PLUS')","('Volume', 'PLUS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,79.6500015258789,81.44999694824219,75.9800033569336,80.3499984741211,356900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,80.0,80.29000091552734,78.80999755859375,79.1500015258789,212600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,79.41999816894531,80.0999984741211,78.5199966430664,79.0,196300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,78.36000061035156,79.30000305175781,75.25,75.4000015258789,197700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,74.11000061035156,76.19000244140625,73.87000274658203,76.13999938964844,173000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,75.26000213623047,76.0999984741211,75.06999969482422,75.44999694824219,149700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,75.20999908447266,76.56999969482422,74.94000244140625,76.47000122070312,203100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,76.55999755859375,76.94999694824219,75.25,76.87000274658203,109600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,77.36000061035156,78.02999877929688,76.37999725341797,76.81999969482422,115900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,76.23999786376953,76.80000305175781,75.22000122070312,75.4000015258789,121100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,75.05000305175781,76.06999969482422,74.7699966430664,74.95999908447266,278400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,75.63999938964844,76.27999877929688,74.76000213623047,75.6500015258789,173900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,76.22000122070312,77.02999877929688,75.29000091552734,76.86000061035156,172000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,77.87000274658203,78.79000091552734,77.36000061035156,77.98999786376953,184500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,78.4800033569336,79.83999633789062,76.02999877929688,76.20999908447266,120200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,76.63999938964844,77.1500015258789,75.37000274658203,76.37000274658203,130800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,77.43000030517578,77.43000030517578,75.94000244140625,76.55000305175781,117400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,77.02999877929688,77.81999969482422,75.4800033569336,76.01000213623047,71400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,76.29000091552734,77.94000244140625,75.30000305175781,76.54000091552734,93200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,76.72000122070312,77.75,76.2300033569336,77.62999725341797,103000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,77.63999938964844,78.51000213623047,75.38999938964844,75.54000091552734,115400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,76.30999755859375,77.58999633789062,75.62000274658203,77.41000366210938,98700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,76.5999984741211,78.51000213623047,76.43000030517578,77.48999786376953,195500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,76.69999694824219,77.7699966430664,75.43000030517578,77.30999755859375,116500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,76.95999908447266,78.26000213623047,76.5999984741211,78.23999786376953,143000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,57.29999923706055,68.27999877929688,56.33000183105469,68.06999969482422,809200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,68.27999877929688,74.1500015258789,67.66000366210938,74.06999969482422,285200.0,,,,,,,,,,
