Date,Open,High,Low,Close,Volume,"('Adj Close', 'NRC')","('Close', 'NRC')","('High', 'NRC')","('Low', 'NRC')","('Open', 'NRC')","('Volume', 'NRC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,39.619998931884766,41.36000061035156,39.4900016784668,41.20000076293945,358300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,41.59000015258789,42.18000030517578,40.88199996948242,41.02000045776367,479500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,41.25,41.38999938964844,40.22999954223633,40.290000915527344,77900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,40.20000076293945,40.2400016784668,38.06499862670898,38.130001068115234,100500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,37.900001525878906,38.77999877929688,37.650001525878906,38.59999847412109,68800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,38.38999938964844,38.625,37.90999984741211,38.18000030517578,72600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,38.16999816894531,39.10499954223633,38.16999816894531,39.08000183105469,91900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,39.11000061035156,39.77999877929688,38.900001525878906,39.27999877929688,100600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,39.75,39.79999923706055,39.04999923706055,39.18000030517578,79200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,39.0099983215332,39.790000915527344,38.91999816894531,39.709999084472656,73700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,39.709999084472656,40.34999847412109,39.38999938964844,39.59999847412109,71700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,39.4900016784668,39.584999084472656,38.86000061035156,39.540000915527344,43500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,39.75,39.75,39.0099983215332,39.290000915527344,45100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,39.52000045776367,40.18000030517578,39.52000045776367,40.18000030517578,52400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,40.400001525878906,40.459999084472656,39.45000076293945,39.93999862670898,50000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,40.16999816894531,40.16999816894531,39.77000045776367,40.060001373291016,46000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,40.27999877929688,40.29999923706055,39.93000030517578,40.09999847412109,52000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,40.310001373291016,40.33000183105469,39.79999923706055,40.09999847412109,46500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,39.970001220703125,40.18000030517578,39.84000015258789,40.060001373291016,65100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,40.11000061035156,40.5099983215332,39.310001373291016,39.560001373291016,41300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,39.7400016784668,40.18000030517578,39.400001525878906,39.400001525878906,56900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,39.400001525878906,39.720001220703125,38.4900016784668,38.83000183105469,69400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,38.470001220703125,39.040000915527344,36.810001373291016,37.0099983215332,55300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,36.83000183105469,37.27000045776367,36.20500183105469,36.869998931884766,90900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,36.869998931884766,37.650001525878906,36.65999984741211,37.54999923706055,42500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,37.560001373291016,37.7400016784668,37.15999984741211,37.34000015258789,44300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,37.22999954223633,38.08000183105469,36.79999923706055,37.970001220703125,93900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,37.97999954223633,38.72100067138672,37.78400039672852,38.470001220703125,50800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,38.38999938964844,39.08000183105469,38.27000045776367,38.9900016784668,47400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,38.68000030517578,39.0,37.25,37.540000915527344,150000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,38.13999938964844,39.93000030517578,37.119998931884766,39.84000015258789,59600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,39.880001068115234,40.04499816894531,39.2599983215332,39.380001068115234,86800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,39.54999923706055,40.09299850463867,38.65999984741211,39.22999954223633,81600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,38.90999984741211,39.34999847412109,38.44599914550781,39.04999923706055,84600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,39.0,39.68000030517578,39.0,39.59999847412109,26900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,39.43000030517578,40.02000045776367,38.869998931884766,39.66999816894531,81300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,39.790000915527344,40.119998931884766,39.43000030517578,40.0,44000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,39.7400016784668,40.650001525878906,39.7400016784668,40.560001373291016,140900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,40.630001068115234,42.0,40.4900016784668,40.880001068115234,126900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,40.68000030517578,41.470001220703125,40.36000061035156,40.95000076293945,66000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,41.31999969482422,41.5,39.83000183105469,40.31999969482422,123600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,40.4900016784668,40.7599983215332,40.31999969482422,40.560001373291016,61000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,40.40999984741211,40.86000061035156,40.02000045776367,40.209999084472656,85700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,40.20000076293945,40.43999862670898,39.470001220703125,39.650001525878906,50600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,39.66999816894531,40.59999847412109,39.16999816894531,40.33000183105469,77800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,40.29999923706055,40.72499847412109,40.07500076293945,40.41999816894531,44300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,40.68000030517578,40.77000045776367,40.2599983215332,40.459999084472656,72200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,40.22999954223633,40.619998931884766,40.13999938964844,40.2400016784668,41400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,40.130001068115234,40.44499969482422,39.93000030517578,40.09000015258789,25100.0,,,,,,,,,,
