Date,Open,High,Low,Close,Volume,"('Adj Close', 'IBCP')","('Close', 'IBCP')","('High', 'IBCP')","('Low', 'IBCP')","('Open', 'IBCP')","('Volume', 'IBCP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,25.82999992370605,26.26000022888184,25.549999237060547,25.75,67800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,25.649999618530277,26.6299991607666,25.15999984741211,25.31999969482422,72100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,25.3799991607666,25.709999084472656,25.31999969482422,25.479999542236328,48300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,25.350000381469727,25.86000061035156,25.020000457763672,25.40999984741211,107100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,25.26000022888184,25.739999771118164,25.11000061035156,25.700000762939453,83500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,25.3799991607666,25.61000061035156,25.0,25.440000534057617,77500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,25.290000915527344,25.540000915527344,25.1200008392334,25.520000457763672,75400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,25.40999984741211,25.40999984741211,25.0,25.309999465942383,69400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,25.459999084472656,25.56999969482422,24.799999237060547,25.229999542236328,74000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,24.8700008392334,25.15999984741211,24.450000762939453,24.8799991607666,126700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,24.520000457763672,25.020000457763672,24.520000457763672,24.950000762939453,84600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,25.020000457763672,25.190000534057617,24.81999969482422,25.15999984741211,61100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,25.31999969482422,25.940000534057617,25.020000457763672,25.790000915527344,69600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,25.979999542236328,26.600000381469727,25.979999542236328,26.600000381469727,119700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,26.799999237060547,26.799999237060547,26.09000015258789,26.26000022888184,105200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,26.649999618530277,27.07999992370605,26.25,26.649999618530277,92400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,26.56999969482422,26.56999969482422,24.1200008392334,25.729999542236328,155100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,26.049999237060547,26.670000076293945,25.76000022888184,25.84000015258789,63800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,25.729999542236328,26.299999237060547,25.700000762939453,26.290000915527344,172600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,26.36000061035156,27.38999938964844,26.36000061035156,27.0,143800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,26.59000015258789,26.709999084472656,25.350000381469727,25.440000534057617,146700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,25.520000457763672,26.100000381469727,24.559999465942383,25.18000030517578,88000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,24.489999771118164,24.90999984741211,24.489999771118164,24.81999969482422,90900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,24.540000915527344,24.799999237060547,24.40999984741211,24.540000915527344,73300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,24.46999931335449,24.65999984741211,22.799999237060547,23.989999771118164,71200.0,,,,,,,,,,
