Date,Open,High,Low,Close,Volume,"('Adj Close', 'CLDX')","('Close', 'CLDX')","('High', 'CLDX')","('Low', 'CLDX')","('Open', 'CLDX')","('Volume', 'CLDX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,39.27999877929688,40.9900016784668,39.20000076293945,40.40999984741211,449100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,40.02000045776367,40.27999877929688,38.84999847412109,39.36000061035156,426600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,39.52000045776367,40.400001525878906,38.84000015258789,39.11000061035156,350300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,38.68000030517578,39.720001220703125,37.959999084472656,39.68000030517578,441400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,39.0,41.63999938964844,38.59999847412109,41.59000015258789,548500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,40.869998931884766,41.130001068115234,40.09999847412109,40.29999923706055,548800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,40.13999938964844,40.810001373291016,37.869998931884766,38.4900016784668,543800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,38.04999923706055,41.56999969482422,37.77999877929688,41.02999877929688,1115600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,41.630001068115234,42.18000030517578,40.0099983215332,42.040000915527344,1422400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,41.650001525878906,43.04999923706055,40.650001525878906,41.59000015258789,1589400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,40.630001068115234,41.380001068115234,39.22999954223633,39.709999084472656,860800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,40.0,40.18000030517578,38.91999816894531,39.65999984741211,421000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,39.7400016784668,40.0,38.84000015258789,39.9900016784668,430700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,40.08000183105469,40.5,39.310001373291016,39.959999084472656,487900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,40.2400016784668,40.310001373291016,37.369998931884766,38.61000061035156,391300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,39.09999847412109,39.09999847412109,37.5,37.52999877929688,675700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,38.040000915527344,38.27000045776367,36.93000030517578,37.34000015258789,826600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,37.540000915527344,37.77999877929688,36.2400016784668,36.56999969482422,415900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,36.310001373291016,36.75,35.41999816894531,36.380001068115234,957900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,36.2400016784668,36.459999084472656,35.599998474121094,36.02000045776367,543200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,36.02000045776367,36.40999984741211,35.189998626708984,35.220001220703125,655000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,35.349998474121094,36.06999969482422,35.08000183105469,35.5,859300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,35.25,35.869998931884766,34.650001525878906,35.540000915527344,563100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,35.150001525878906,37.25,35.060001373291016,37.060001373291016,698800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,37.38999938964844,38.02999877929688,35.880001068115234,37.20000076293945,904900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,37.29999923706055,38.2400016784668,37.29999923706055,37.810001373291016,645600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,37.70000076293945,38.0099983215332,37.16999816894531,37.52000045776367,460200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,37.75,38.27999877929688,37.220001220703125,38.040000915527344,491100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,38.040000915527344,38.540000915527344,37.560001373291016,37.59000015258789,535500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,35.97999954223633,36.09000015258789,35.029998779296875,35.27000045776367,566900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,35.849998474121094,36.61000061035156,35.36000061035156,36.2599983215332,918600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,36.5,37.09000015258789,35.650001525878906,36.79999923706055,859000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,36.650001525878906,38.61000061035156,36.11000061035156,38.25,1196300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,37.93999862670898,39.130001068115234,37.93999862670898,38.5,591200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,38.36000061035156,39.130001068115234,37.40999984741211,37.720001220703125,509900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,37.36000061035156,38.040000915527344,37.08000183105469,37.43999862670898,392400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,37.54999923706055,39.08000183105469,36.59999847412109,37.75,1194100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,39.220001220703125,48.959999084472656,38.959999084472656,48.22999954223633,4816400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,49.130001068115234,51.63999938964844,48.79999923706055,51.040000915527344,1902200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,51.79999923706055,52.959999084472656,50.65999984741211,51.369998931884766,992000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,51.5,51.709999084472656,46.7599983215332,48.060001373291016,1224500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,47.90999984741211,52.9900016784668,47.68999862670898,51.880001068115234,3169600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,53.09999847412109,53.18000030517578,49.47999954223633,50.709999084472656,2070700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,50.22999954223633,50.7599983215332,48.970001220703125,50.0099983215332,2261100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,49.58000183105469,50.72999954223633,48.09000015258789,48.54999923706055,1705200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,48.56999969482422,49.060001373291016,46.84000015258789,46.959999084472656,763800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,47.68000030517578,49.650001525878906,47.27999877929688,47.90999984741211,884100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,47.5,48.369998931884766,46.43999862670898,46.540000915527344,686500.0,,,,,,,,,,
