Date,Open,High,Low,Close,Volume,"('Adj Close', 'AA')","('Close', 'AA')","('High', 'AA')","('Low', 'AA')","('Open', 'AA')","('Volume', 'AA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,33.529998779296875,33.970001220703125,33.040000915527344,33.310001373291016,3838000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,32.119998931884766,32.27000045776367,31.045000076293945,31.489999771118164,8245700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,31.1299991607666,31.489999771118164,30.86000061035156,31.1299991607666,4543600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,30.540000915527344,32.30500030517578,30.09000015258789,32.130001068115234,7313000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,31.81999969482422,32.09000015258789,31.21999931335449,31.729999542236328,4992100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,31.81999969482422,32.45000076293945,31.549999237060547,31.940000534057617,5792100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,31.799999237060547,32.13999938964844,31.309999465942383,31.649999618530277,4733500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,31.489999771118164,31.63999938964844,30.65999984741211,30.8799991607666,4419700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,31.190000534057617,31.81999969482422,30.020000457763672,30.030000686645508,3933500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,29.170000076293945,29.290000915527344,27.274999618530277,27.8700008392334,10715000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,27.170000076293945,27.670000076293945,27.049999237060547,27.18000030517578,9606400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,27.6200008392334,28.71999931335449,26.57999992370605,26.75,12853200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,26.729999542236328,27.3799991607666,26.34499931335449,27.36000061035156,5999900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,26.8700008392334,27.854999542236328,26.770000457763672,27.6200008392334,5793800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,29.149999618530277,30.48500061035156,29.030000686645508,29.51000022888184,9363900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,30.25,30.3700008392334,29.31999969482422,29.76000022888184,8916000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,29.959999084472656,30.450000762939453,29.209999084472656,29.8799991607666,4683300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,30.21999931335449,30.700000762939453,29.871000289916992,30.61000061035156,5123900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,30.459999084472656,30.96999931335449,29.68899917602539,30.90999984741211,4649100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,30.34000015258789,30.84000015258789,30.0,30.61000061035156,4714700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,30.489999771118164,31.36000061035156,29.71500015258789,29.75,5760400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,30.07999992370605,30.405000686645508,29.149999618530277,29.690000534057617,4174600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,29.0,29.71999931335449,28.549999237060547,29.489999771118164,4954000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,28.600000381469727,28.600000381469727,26.739999771118164,26.84000015258789,8824300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,26.940000534057617,27.790000915527344,26.93000030517578,27.6200008392334,7828400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,27.600000381469727,27.76499938964844,26.93000030517578,27.530000686645508,5017200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,27.440000534057617,28.06999969482422,27.13999938964844,27.709999084472656,4854500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,27.709999084472656,27.733999252319336,26.700000762939453,26.88999938964844,4762100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,27.100000381469727,28.09499931335449,26.8700008392334,27.899999618530277,4374600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,26.899999618530277,27.200000762939453,25.575000762939453,25.850000381469727,7264200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,26.209999084472656,26.989999771118164,25.8700008392334,26.790000915527344,5100600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,27.040000915527344,27.63999938964844,26.920000076293945,27.38999938964844,4385500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,27.34000015258789,28.030000686645508,27.15999984741211,27.399999618530277,4685800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,26.8799991607666,26.8799991607666,26.15999984741211,26.690000534057617,4711800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,27.1200008392334,28.040000915527344,27.06999969482422,27.959999084472656,5642100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,27.770000457763672,27.840999603271484,27.26000022888184,27.75,6720800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,27.6200008392334,27.709999084472656,26.46999931335449,26.520000457763672,5340300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,26.149999618530277,26.149999618530277,24.86000061035156,25.34000015258789,11130000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,25.90999984741211,27.0,25.200000762939453,26.700000762939453,6822600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,26.190000534057617,26.53499984741211,25.96999931335449,26.31999969482422,3748400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,26.690000534057617,27.26000022888184,26.309999465942383,27.209999084472656,6020200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,27.5,27.81999969482422,26.8799991607666,27.68000030517578,6842600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,27.5,27.549999237060547,27.040000915527344,27.479999542236328,3954700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,27.049999237060547,27.209999084472656,26.56999969482422,26.90999984741211,5704800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,27.670000076293945,28.725000381469727,26.899999618530277,28.21999931335449,6335600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,28.86000061035156,30.100000381469727,28.86000061035156,29.8700008392334,7740500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,30.3799991607666,30.63999938964844,29.270000457763672,29.850000381469727,6536400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,29.57999992370605,30.790000915527344,29.479999542236328,30.489999771118164,6274500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,30.600000381469727,30.75,29.209999084472656,29.790000915527344,6140100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,30.030000686645508,31.190000534057617,29.979999542236328,30.559999465942383,6703200.0,,,,,,,,,,
