Date,Open,High,Low,Close,Volume,"('Adj Close', 'UP')","('Close', 'UP')","('High', 'UP')","('Low', 'UP')","('Open', 'UP')","('Volume', 'UP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.5199999809265137,4.130000114440918,3.440000057220459,3.859999895095825,2578300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.640000104904175,4.239999771118164,3.4600000381469727,4.150000095367432,1728600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.199999809265137,4.380000114440918,3.7200000286102295,4.199999809265137,1574400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.159999847412109,5.039999961853027,4.010000228881836,4.929999828338623,1989000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.849999904632568,5.099999904632568,4.210000038146973,4.25,2143700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.369999885559082,4.940000057220459,4.139999866485596,4.809999942779541,1397600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.760000228881836,4.769999980926514,4.110000133514404,4.25,1373500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.260000228881836,4.535999774932861,4.21999979019165,4.380000114440918,1003000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.380000114440918,4.760000228881836,3.940000057220459,4.139999866485596,1208000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.179999828338623,4.309999942779541,3.5299999713897705,3.910000085830689,1834900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,3.690000057220459,3.9700000286102295,3.539999961853028,3.619999885559082,820400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,3.650000095367432,3.7780001163482666,3.25,3.650000095367432,863700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,3.690000057220459,3.690000057220459,3.069999933242798,3.3299999237060547,1317800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,3.3299999237060547,3.690000057220459,3.2100000381469727,3.5199999809265137,850200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,3.559999942779541,4.150000095367432,3.559999942779541,3.7699999809265137,1317000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.759999990463257,3.9700000286102295,3.390000104904175,3.400000095367432,720400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,3.509999990463257,3.569999933242798,3.0999999046325684,3.119999885559082,955300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,3.200000047683716,3.257999897003174,3.015000104904175,3.0999999046325684,688900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,3.0799999237060547,3.4800000190734863,3.049999952316284,3.380000114440918,1054700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,3.3299999237060547,3.4189999103546143,3.194999933242798,3.2699999809265137,398600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.190000057220459,3.509999990463257,3.190000057220459,3.309999942779541,625300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.309999942779541,3.609999895095825,3.309999942779541,3.4100000858306885,661700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.4600000381469727,3.4600000381469727,3.2699999809265137,3.380000114440918,541300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.309999942779541,3.5799999237060547,3.25,3.3499999046325684,784600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.3299999237060547,3.650000095367432,3.3299999237060547,3.490000009536743,841700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.490000009536743,3.595999956130981,3.299999952316284,3.359999895095825,664200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.450000047683716,3.5850000381469727,3.369999885559082,3.430000066757202,730000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,3.430000066757202,3.539999961853028,3.319999933242798,3.5299999713897705,729500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.5199999809265137,3.954999923706055,3.4809999465942383,3.849999904632568,716500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.609999895095825,3.7290000915527344,3.4100000858306885,3.509999990463257,822200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.5799999237060547,3.6440000534057617,3.1050000190734863,3.2100000381469727,1045000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.2300000190734863,3.440000057220459,3.2300000190734863,3.380000114440918,578000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.380000114440918,3.619999885559082,3.289999961853028,3.4200000762939453,718200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.400000095367432,3.509999990463257,3.299999952316284,3.380000114440918,480800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.3399999141693115,3.400000095367432,3.0299999713897705,3.1600000858306885,964200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.2100000381469727,3.2219998836517334,3.0,3.009999990463257,441700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,3.009999990463257,3.0999999046325684,2.7699999809265137,3.0,684600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.9800000190734863,3.0899999141693115,2.9100000858306885,3.069999933242798,564300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,3.140000104904175,3.1689999103546143,2.940000057220459,3.0299999713897705,702300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.0,3.009999990463257,2.809999942779541,2.819999933242798,683200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.8499999046325684,2.9100000858306885,2.7300000190734863,2.799999952316284,502000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.799999952316284,3.0199999809265137,2.6600000858306885,2.9100000858306885,723500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.930000066757202,2.940000057220459,2.684999942779541,2.720000028610229,691500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.680000066757202,2.799999952316284,2.609999895095825,2.630000114440918,773500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.700000047683716,2.7699999809265137,2.619999885559082,2.75,779700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.720000028610229,2.789999961853028,2.234999895095825,2.4100000858306885,1350900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.4200000762939453,2.509999990463257,2.400000095367432,2.4200000762939453,627500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.369999885559082,2.444999933242798,2.220000028610229,2.4200000762939453,668000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.390000104904175,2.490000009536743,2.289999961853028,2.4600000381469727,640700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.4200000762939453,2.5899999141693115,2.4100000858306885,2.559999942779541,807300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.539999961853028,2.75,2.5309998989105225,2.720000028610229,779800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.740000009536743,2.950000047683716,2.615000009536743,2.6600000858306885,1445000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.609999895095825,2.630000114440918,2.3910000324249268,2.559999942779541,654000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,2.509999990463257,2.789999961853028,2.5,2.789999961853028,715900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,2.650000095367432,2.7699999809265137,2.609999895095825,2.759999990463257,774400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,2.799999952316284,3.140000104904175,2.759999990463257,3.130000114440918,954800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,3.130000114440918,3.244999885559082,3.0,3.0899999141693115,737100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,3.069999933242798,3.240000009536743,2.9200000762939453,3.0299999713897705,480100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,3.059999942779541,3.059999942779541,2.8510000705718994,2.880000114440918,389200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,2.890000104904175,3.009999990463257,2.7699999809265137,3.009999990463257,414900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,3.009999990463257,3.1050000190734863,2.8399999141693115,2.869999885559082,394000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,2.880000114440918,2.940000057220459,2.690000057220459,2.880000114440918,566800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,2.819999933242798,2.819999933242798,2.5299999713897705,2.619999885559082,601700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,2.619999885559082,2.740000009536743,2.5199999809265137,2.7100000381469727,414000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,2.720000028610229,2.930000066757202,2.609999895095825,2.650000095367432,733100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,2.630000114440918,2.700000047683716,2.509999990463257,2.6600000858306885,552700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,2.6600000858306885,2.7699999809265137,2.634999990463257,2.720000028610229,263000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.789999961853028,3.049999952316284,2.75,2.930000066757202,592900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.7699999809265137,2.865000009536743,2.690000057220459,2.8499999046325684,466300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,2.869999885559082,3.009999990463257,2.7300000190734863,2.880000114440918,492000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,2.859999895095825,2.859999895095825,2.650000095367432,2.6600000858306885,517500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,2.619999885559082,2.7100000381469727,2.569999933242798,2.6600000858306885,537900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,2.640000104904175,2.7149999141693115,2.569999933242798,2.650000095367432,324300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,2.6700000762939453,2.859999895095825,2.6700000762939453,2.740000009536743,682400.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,2.75,2.75,2.5799999237060547,2.6600000858306885,513600.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,2.630000114440918,2.700000047683716,2.440000057220459,2.509999990463257,851600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,2.490000009536743,2.490000009536743,2.244999885559082,2.319999933242798,733400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,2.359999895095825,2.5,2.345000028610229,2.4100000858306885,439000.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,2.4100000858306885,2.4200000762939453,2.25,2.25,326200.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,2.2100000381469727,2.390000104904175,2.109999895095825,2.309999942779541,709700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,2.319999933242798,2.4100000858306885,2.2699999809265137,2.299999952316284,378500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,2.319999933242798,2.414999961853028,2.2739999294281006,2.319999933242798,259600.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,2.299999952316284,2.3399999141693115,2.200000047683716,2.240000009536743,350600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,2.2300000190734863,2.2799999713897705,2.150000095367432,2.150000095367432,277400.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,2.2300000190734863,2.3299999237060547,2.119999885559082,2.319999933242798,427900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,2.3299999237060547,2.4600000381469727,2.319999933242798,2.400000095367432,423300.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,2.380000114440918,2.5999999046325684,2.359999895095825,2.5899999141693115,467300.0,,,,,,,,,,
