Date,Open,High,Low,Close,Volume,"('Adj Close', 'ASYS')","('Close', 'ASYS')","('High', 'ASYS')","('Low', 'ASYS')","('Open', 'ASYS')","('Volume', 'ASYS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.25,4.360000133514404,4.179999828338623,4.329999923706055,161300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,4.309999942779541,4.329999923706055,4.179999828338623,4.230000019073486,111000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.210000038146973,4.210000038146973,4.019999980926514,4.130000114440918,121600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.150000095367432,4.210000038146973,4.090000152587891,4.210000038146973,65700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.210000038146973,4.25,4.110000133514404,4.150000095367432,68200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.159999847412109,4.170000076293945,4.099999904632568,4.110000133514404,63400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.110000133514404,4.130000114440918,3.930000066757202,3.9600000381469727,106800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.0,4.0,3.859999895095825,3.990000009536743,182900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.039999961853027,4.079999923706055,3.930000066757202,4.03000020980835,42000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.019999980926514,4.119999885559082,3.9600000381469727,4.099999904632568,163800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.050000190734863,4.119999885559082,4.050000190734863,4.110000133514404,66000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.090000152587891,4.230000019073486,4.070000171661377,4.230000019073486,71500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.210000038146973,4.21999979019165,4.119999885559082,4.210000038146973,111200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.159999847412109,4.340000152587891,4.119999885559082,4.289999961853027,84900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.25,4.650000095367432,4.25,4.46999979019165,219800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.519999980926514,4.519999980926514,4.199999809265137,4.329999923706055,62100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.349999904632568,4.5,4.320000171661377,4.360000133514404,46300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.329999923706055,4.550000190734863,4.300000190734863,4.400000095367432,65800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.409999847412109,4.409999847412109,4.199999809265137,4.230000019073486,37300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,4.230000019073486,4.300000190734863,4.019999980926514,4.019999980926514,60000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,4.050000190734863,4.170000076293945,4.050000190734863,4.079999923706055,18600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,4.099999904632568,4.139999866485596,3.9800000190734863,4.019999980926514,38000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,4.039999961853027,4.050000190734863,3.900000095367432,4.039999961853027,47400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,4.010000228881836,4.070000171661377,3.900000095367432,3.9800000190734863,54200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.950000047683716,4.070000171661377,3.950000047683716,4.0,26500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.9800000190734863,4.059999942779541,3.9700000286102295,4.0,24300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.9600000381469727,4.090000152587891,3.9600000381469727,4.059999942779541,45300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,4.0,4.090000152587891,3.369999885559082,3.440000057220459,642300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.799999952316284,4.480000019073486,3.7799999713897705,4.320000171661377,448300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,4.190000057220459,4.300000190734863,4.139999866485596,4.239999771118164,106200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.190000057220459,4.590000152587891,4.190000057220459,4.570000171661377,104900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,4.519999980926514,4.849999904632568,4.519999980926514,4.75,94000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.880000114440918,4.880000114440918,4.53000020980835,4.610000133514404,89700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.579999923706055,4.670000076293945,4.380000114440918,4.440000057220459,63100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.449999809265137,4.679999828338623,4.349999904632568,4.659999847412109,57100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.659999847412109,4.840000152587891,4.659999847412109,4.789999961853027,48000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.769999980926514,4.769999980926514,4.670000076293945,4.760000228881836,27700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.739999771118164,5.050000190734863,4.739999771118164,4.989999771118164,51700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,5.050000190734863,5.079999923706055,4.829999923706055,4.829999923706055,94600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,4.829999923706055,4.869999885559082,4.789999961853027,4.800000190734863,14700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,4.849999904632568,4.889999866485596,4.800000190734863,4.809999942779541,33900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,4.860000133514404,4.989999771118164,4.800000190734863,4.829999923706055,47800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,4.889999866485596,5.03000020980835,4.849999904632568,4.869999885559082,54100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,4.849999904632568,4.920000076293945,4.809999942779541,4.820000171661377,6600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,4.829999923706055,4.909999847412109,4.800000190734863,4.820000171661377,19000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,4.869999885559082,4.909999847412109,4.690000057220459,4.760000228881836,86000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,4.75,5.0,4.679999828338623,4.869999885559082,83800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,4.920000076293945,4.920000076293945,4.650000095367432,4.699999809265137,53600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,4.690000057220459,4.809999942779541,4.690000057220459,4.739999771118164,46900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,4.760000228881836,4.789999961853027,4.71999979019165,4.71999979019165,22500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,4.710000038146973,4.800000190734863,4.699999809265137,4.730000019073486,79100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,4.699999809265137,4.78000020980835,4.699999809265137,4.730000019073486,58200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,4.789999961853027,4.849999904632568,4.730000019073486,4.739999771118164,40900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,4.75,4.800000190734863,4.650000095367432,4.730000019073486,61800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,4.75,4.96999979019165,4.75,4.949999809265137,20000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,5.0,5.289999961853027,4.960000038146973,5.260000228881836,58600.0,,,,,,,,,,
