Date,Open,High,Low,Close,Volume,"('Adj Close', 'ECL')","('Close', 'ECL')","('High', 'ECL')","('Low', 'ECL')","('Open', 'ECL')","('Volume', 'ECL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-13 19:00:00-05:00,220.1999969482422,221.3500061035156,216.32000732421875,216.97000122070312,1966100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,217.2100067138672,218.0,214.3000030517578,216.47000122070312,1988700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,216.47999572753903,217.47999572753903,215.0200042724609,215.3800048828125,1975700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,214.66000366210935,217.05999755859372,213.94000244140625,216.38999938964844,1188500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,217.30999755859372,217.91000366210935,215.41000366210935,216.92999267578125,1177200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,217.9900054931641,220.7400054931641,217.22999572753903,219.72000122070312,1039400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,219.97999572753903,222.4900054931641,218.42999267578125,222.33999633789065,1435900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,222.0,222.27999877929688,220.17999267578125,220.27999877929688,1378400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,220.3000030517578,222.5800018310547,220.17999267578125,222.08999633789065,1275700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,223.0,225.6300048828125,221.4199981689453,225.00999450683597,1166300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,225.6000061035156,225.69000244140625,223.72000122070312,224.83999633789065,1731600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,223.2700042724609,226.3300018310547,222.6499938964844,225.50999450683597,1009400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,224.6699981689453,227.2700042724609,224.6699981689453,225.8999938964844,898400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,224.9199981689453,226.6199951171875,222.97999572753903,223.41000366210935,1069600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,223.47999572753903,225.38999938964844,222.6000061035156,223.5399932861328,862800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,225.0,226.32000732421875,224.05999755859372,224.57000732421875,879400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,224.97999572753903,226.2700042724609,223.33999633789065,223.4600067138672,860200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,223.3699951171875,223.9199981689453,221.9199981689453,223.8999938964844,1422900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,223.5,224.2100067138672,223.00999450683597,223.55999755859372,1934500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,224.0,226.0,223.6300048828125,225.17999267578125,825700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,225.1499938964844,225.8300018310547,223.66000366210935,224.8300018310547,1030700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,222.6300048828125,227.1499938964844,222.6300048828125,226.6999969482422,3365700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,226.92999267578125,229.55999755859372,226.7899932861328,228.1199951171875,1243900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,229.63999938964844,229.63999938964844,225.22999572753903,227.33999633789065,1279500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,228.5200042724609,229.6999969482422,227.30999755859372,228.6100006103516,1169500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,228.8000030517578,229.6000061035156,227.02999877929688,228.82000732421875,1388700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,228.7400054931641,229.8000030517578,228.0200042724609,229.2700042724609,1055200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,229.3300018310547,229.3300018310547,226.7899932861328,227.07000732421875,1003000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,226.92999267578125,229.0399932861328,226.72000122070312,228.22999572753903,979000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,230.0,231.8600006103516,228.25999450683597,231.75999450683597,1195200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,231.57000732421875,231.57000732421875,230.0500030517578,230.8999938964844,821000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,230.3000030517578,230.47999572753903,227.1499938964844,227.92999267578125,905500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,227.4600067138672,228.47999572753903,226.6499938964844,227.4499969482422,871700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,228.5,229.30999755859372,227.1100006103516,228.25999450683597,828600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,229.5399932861328,230.30999755859372,224.4600067138672,224.5800018310547,960400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,225.4199981689453,228.3699951171875,224.92999267578125,227.75,1449700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,228.1300048828125,228.92999267578125,225.4499969482422,226.7899932861328,935000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,227.47000122070312,227.6000061035156,224.16000366210935,225.7899932861328,1168200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,222.8000030517578,224.07000732421875,221.00999450683597,222.1499938964844,1398100.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,222.33999633789065,223.1699981689453,220.7100067138672,220.75,1053500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,221.7100067138672,222.32000732421875,219.22000122070312,221.69000244140625,1134500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,222.6699981689453,223.2899932861328,218.3699951171875,219.0399932861328,965500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,219.5800018310547,221.75999450683597,218.8500061035156,220.3800048828125,1733400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,221.1999969482422,221.25999450683597,217.63999938964844,219.25,911100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,219.82000732421875,220.4600067138672,217.22999572753903,219.2100067138672,924400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,219.50999450683597,219.9199981689453,217.0500030517578,218.16000366210935,2586600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,218.75999450683597,220.1499938964844,217.2700042724609,219.30999755859372,858000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,220.0399932861328,220.72000122070312,218.3300018310547,219.66000366210935,717000.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,219.02999877929688,221.1100006103516,218.80999755859372,220.77999877929688,710500.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,219.55999755859372,220.8800048828125,218.19000244140625,219.7899932861328,1106800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,219.1999969482422,221.9900054931641,218.25,221.1000061035156,1242900.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,222.38999938964844,222.66000366210935,219.97000122070312,221.6699981689453,1252300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,226.0,230.2100067138672,225.77999877929688,226.1499938964844,2358200.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,226.63999938964844,227.5800018310547,224.19000244140625,224.97999572753903,801400.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,224.8300018310547,227.77999877929688,224.32000732421875,226.75999450683597,1176300.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,228.0,228.55999755859372,226.0800018310547,227.5,1068200.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,228.1999969482422,229.52999877929688,226.97999572753903,228.9499969482422,981100.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,230.0,233.3000030517578,228.82000732421875,232.9199981689453,1218100.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,233.94000244140625,234.67999267578125,232.17999267578125,233.22999572753903,1449800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,233.0,233.92999267578125,232.17999267578125,233.5800018310547,721300.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,233.92999267578125,234.25,232.75999450683597,233.5200042724609,683500.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,232.83999633789065,234.07000732421875,231.6999969482422,231.75,1426500.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,231.22000122070312,232.69000244140625,230.8000030517578,231.8999938964844,860900.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,232.3800048828125,233.1300048828125,231.80999755859372,232.9499969482422,614200.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,233.5399932861328,234.1300048828125,231.69000244140625,232.6300048828125,953500.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,233.5800018310547,233.9600067138672,232.44000244140625,233.66000366210935,785100.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,233.1699981689453,235.8500061035156,233.1699981689453,234.69000244140625,638200.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,236.0,236.0,234.50999450683597,235.0,874200.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,234.8699951171875,235.1000061035156,233.44000244140625,233.6999969482422,587000.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,234.02999877929688,234.6199951171875,232.25999450683597,233.1300048828125,687000.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,233.8600006103516,234.58999633789065,232.83999633789065,234.30999755859372,541800.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,233.6000061035156,233.92999267578125,228.4600067138672,228.8999938964844,881200.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,227.22999572753903,227.9499969482422,225.8800048828125,226.1300048828125,851100.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,225.97000122070312,228.9199981689453,225.5,228.6999969482422,771200.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,228.5399932861328,232.67999267578125,227.5399932861328,232.1999969482422,2435600.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,231.2899932861328,233.3800048828125,230.75,232.9199981689453,1256000.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,232.58999633789065,235.72999572753903,232.3500061035156,235.5200042724609,997100.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,235.5,239.66000366210935,234.38999938964844,239.19000244140625,1383700.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,239.8000030517578,240.6100006103516,238.13999938964844,240.5200042724609,1285100.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,240.0,240.0,238.22999572753903,239.19000244140625,1071600.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,238.6100006103516,239.2899932861328,236.7100067138672,238.7700042724609,809100.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,239.1999969482422,240.72999572753903,237.3999938964844,240.6100006103516,906000.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,242.1199951171875,243.3699951171875,240.91000366210935,241.67999267578125,1188100.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,241.0500030517578,241.8699951171875,239.32000732421875,241.52999877929688,687700.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,240.22000122070312,241.08999633789065,238.1499938964844,240.0500030517578,709400.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,239.3300018310547,243.3699951171875,237.08999633789065,243.1999969482422,1445300.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,242.0,245.25999450683597,241.6300048828125,243.2899932861328,1453400.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,242.97999572753903,245.1000061035156,241.8600006103516,243.88999938964844,1569300.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,245.72999572753903,245.72999572753903,242.0500030517578,243.9900054931641,3663700.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,244.16000366210935,245.92999267578125,243.80999755859372,244.63999938964844,1018200.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,244.25,244.6199951171875,240.5,241.17999267578125,994800.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,240.3000030517578,241.16000366210935,239.47000122070312,240.6499938964844,712500.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,240.5,241.0,239.30999755859372,239.5500030517578,687600.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,238.58999633789065,239.88999938964844,237.7899932861328,238.0,1806000.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,238.9600067138672,239.4900054931641,235.1300048828125,235.5,819700.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,235.9499969482422,237.2899932861328,234.57000732421875,235.6499938964844,922400.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,235.94000244140625,236.8800048828125,235.1999969482422,235.8500061035156,678200.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,236.42999267578125,238.41000366210935,235.57000732421875,238.19000244140625,1349600.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,242.38999938964844,244.38999938964844,241.3999938964844,242.8800048828125,1548600.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,242.1100006103516,243.1999969482422,241.6699981689453,242.25,982100.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,242.07000732421875,243.32000732421875,241.69000244140625,243.2700042724609,844400.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,244.42999267578125,245.7700042724609,243.17999267578125,244.5,985300.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,245.0800018310547,246.5,244.75,246.1199951171875,745600.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,246.50999450683597,246.50999450683597,241.25,241.8500061035156,729100.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,242.38999938964844,245.3699951171875,241.8800048828125,245.19000244140625,727600.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,245.0,245.2700042724609,242.6999969482422,243.32000732421875,653800.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,242.6300048828125,245.08999633789065,241.4499969482422,242.2700042724609,609200.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,243.1000061035156,243.72000122070312,241.2400054931641,243.1699981689453,1026000.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,244.47000122070312,246.5200042724609,243.6300048828125,246.3500061035156,679900.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,247.3999938964844,247.3999938964844,245.6100006103516,246.72000122070312,705600.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,246.75,248.41000366210935,244.69000244140625,245.42999267578125,1230100.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,245.1000061035156,248.6000061035156,243.6000061035156,243.66000366210935,928700.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,244.67999267578125,246.8600006103516,243.44000244140625,245.2400054931641,848700.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,245.94000244140625,249.0,244.75999450683597,247.9199981689453,1155600.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,222.0500030517578,235.9199981689453,220.9600067138672,228.8600006103516,2968900.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,234.3600006103516,234.66000366210935,229.75,230.69000244140625,1803200.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,232.9900054931641,240.7700042724609,232.9900054931641,240.2400054931641,1902600.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,239.3999938964844,241.7400054931641,234.50999450683597,237.1999969482422,1660400.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,236.0500030517578,236.91000366210935,230.7700042724609,231.25,1305800.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,232.1199951171875,237.2899932861328,232.1199951171875,233.72000122070312,1096300.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,235.0399932861328,237.5200042724609,231.42999267578125,231.5500030517578,1484400.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,233.13999938964844,237.33999633789065,231.6699981689453,237.16000366210935,1302700.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,236.08999633789065,239.3500061035156,235.5800018310547,237.94000244140625,805000.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,236.77999877929688,238.8300018310547,236.6300048828125,237.2400054931641,681400.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,238.25,241.55999755859372,237.3600006103516,241.3300018310547,1143900.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,241.0,241.47999572753903,238.4600067138672,239.47000122070312,861900.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,240.44000244140625,241.27999877929688,239.1300048828125,239.94000244140625,882900.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,240.66000366210935,241.3999938964844,239.13999938964844,240.66000366210935,816700.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,241.0,242.2100067138672,240.1999969482422,242.2100067138672,749000.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,243.0,243.3999938964844,242.0,242.57000732421875,900600.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,242.5200042724609,246.7100067138672,242.22000122070312,246.5500030517578,662200.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,247.08999633789065,247.5800018310547,245.1699981689453,246.22999572753903,713500.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,247.08999633789065,247.8600006103516,245.1199951171875,247.22999572753903,538400.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,245.83999633789065,248.0,245.6000061035156,247.07000732421875,689200.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,247.19000244140625,248.9199981689453,246.5200042724609,248.6499938964844,750400.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,249.30999755859372,250.88999938964844,248.4600067138672,249.6100006103516,725000.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,250.2899932861328,251.07000732421875,248.30999755859372,250.08999633789065,641500.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,250.92999267578125,253.5399932861328,249.0,253.17999267578125,1459200.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,250.72999572753903,252.2899932861328,246.66000366210935,247.92999267578125,1007300.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,248.75,250.69000244140625,246.32000732421875,246.8800048828125,820600.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,246.1999969482422,246.8800048828125,244.38999938964844,246.6999969482422,833800.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,246.4199981689453,247.2400054931641,244.27999877929688,245.0500030517578,723100.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,247.00999450683597,249.32000732421875,246.5800018310547,249.19000244140625,1081400.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,249.9199981689453,250.94000244140625,247.72999572753903,250.6999969482422,597300.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,250.0,250.0,243.92999267578125,249.4199981689453,1013200.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,249.0200042724609,251.2100067138672,246.72000122070312,250.69000244140625,868800.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,249.16000366210935,252.2400054931641,247.8000030517578,250.5399932861328,688000.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,252.1100006103516,253.5800018310547,250.7899932861328,253.1999969482422,853100.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,252.55999755859372,253.08999633789065,249.72999572753903,250.4600067138672,958700.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,251.00999450683597,251.00999450683597,248.1100006103516,248.52999877929688,896400.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,250.8699951171875,253.1699981689453,249.00999450683597,251.2100067138672,698900.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,250.3000030517578,251.4600067138672,248.63999938964844,251.44000244140625,2334400.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,252.30999755859372,255.2899932861328,252.2100067138672,254.8500061035156,842500.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,254.30999755859372,255.9900054931641,253.1699981689453,254.25999450683597,753400.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,254.52999877929688,255.97999572753903,253.75,254.82000732421875,1033300.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,254.7899932861328,256.5899963378906,254.1999969482422,255.75999450683597,1185700.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,255.75999450683597,256.57000732421875,254.07000732421875,254.58999633789065,772600.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,254.5,256.0199890136719,252.66000366210935,255.3300018310547,942200.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,255.6000061035156,255.8000030517578,252.32000732421875,253.5500030517578,990700.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,251.4199981689453,254.07000732421875,250.0399932861328,253.97000122070312,790500.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,253.42999267578125,253.42999267578125,250.22000122070312,250.7700042724609,586900.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,251.05999755859372,251.8699951171875,248.80999755859372,251.0200042724609,656200.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,249.97999572753903,250.0500030517578,247.7400054931641,249.0500030517578,718600.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,250.13999938964844,253.0,249.30999755859372,252.6199951171875,725600.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,253.3600006103516,256.2099914550781,252.83999633789065,255.67999267578125,572300.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,255.07000732421875,256.3999938964844,253.16000366210935,255.8000030517578,742900.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,255.91000366210935,258.0,252.9199981689453,254.0,726500.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,254.55999755859372,256.7900085449219,253.77999877929688,256.44000244140625,559700.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,257.0,261.5400085449219,257.0,258.25,849000.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,257.9100036621094,260.8299865722656,257.9100036621094,259.75,464500.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,259.239990234375,260.0599975585937,256.5599975585937,257.1000061035156,936500.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,260.7300109863281,262.6099853515625,258.8999938964844,261.4599914550781,1017200.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,261.4599914550781,261.489990234375,258.3699951171875,259.19000244140625,496000.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,258.239990234375,260.0199890136719,256.9800109863281,258.239990234375,924600.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,256.8800048828125,259.9800109863281,256.5,258.7200012207031,697800.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,257.5,259.19000244140625,256.1099853515625,256.3399963378906,760800.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,256.7799987792969,258.57000732421875,253.0200042724609,253.4900054931641,621100.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,256.3800048828125,257.5599975585937,254.3000030517578,256.45001220703125,1431900.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,245.58999633789065,255.5500030517578,243.19000244140625,253.75999450683597,1468200.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,254.72999572753903,257.0,252.32000732421875,252.6000061035156,1322600.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,250.07000732421875,251.94000244140625,244.6199951171875,245.72999572753903,1987200.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,245.92999267578125,246.9499969482422,244.2899932861328,244.57000732421875,1399800.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,246.32000732421875,246.7700042724609,242.5,244.5,1027300.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,244.58999633789065,247.22000122070312,242.8600006103516,246.8500061035156,719100.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,251.6000061035156,251.6000061035156,244.38999938964844,244.7100067138672,1230600.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,246.42999267578125,247.00999450683597,244.4600067138672,246.2899932861328,1027200.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,245.83999633789065,250.8800048828125,245.83999633789065,250.0399932861328,1023700.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,249.97000122070312,251.69000244140625,249.5,250.55999755859372,852600.0,,,,,,,,,,
