Date,Open,High,Low,Close,Volume,"('Adj Close', 'ZNTL')","('Close', 'ZNTL')","('High', 'ZNTL')","('Low', 'ZNTL')","('Open', 'ZNTL')","('Volume', 'ZNTL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,14.880000114440918,16.309999465942383,14.369999885559082,15.989999771118164,858300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,15.720000267028809,16.1200008392334,15.5,15.600000381469728,870100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,15.630000114440918,15.90999984741211,15.31999969482422,15.4399995803833,510700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,15.25,15.449999809265137,14.520000457763672,15.390000343322754,523000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,15.3100004196167,16.510000228881836,15.234999656677246,16.489999771118164,777300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,16.260000228881836,16.459999084472656,15.9399995803833,16.3799991607666,380100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,16.25,16.829999923706055,15.850000381469728,15.979999542236328,597800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,16.0,16.0,13.640000343322754,13.880000114440918,1506900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,14.06999969482422,14.68000030517578,13.982000350952148,14.260000228881836,817300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,14.039999961853027,14.039999961853027,13.100000381469728,13.380000114440918,690800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,13.170000076293944,13.460000038146973,12.989999771118164,13.449999809265137,723600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,13.520000457763672,13.68000030517578,12.8100004196167,12.960000038146973,609000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,12.989999771118164,13.020000457763672,12.539999961853027,12.890000343322754,379500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,12.960000038146973,13.850000381469728,12.869999885559082,13.800000190734863,698800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,14.06999969482422,14.260000228881836,13.015000343322754,13.619999885559082,562100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,13.649999618530272,14.229999542236328,13.010000228881836,13.15999984741211,513700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,13.229999542236328,13.25,12.630000114440918,13.06999969482422,766500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,13.25,13.524999618530272,12.600000381469728,12.68000030517578,493600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,12.6899995803833,13.210000038146973,12.199999809265137,13.15999984741211,817700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,13.029999732971191,13.029999732971191,12.079999923706056,12.100000381469728,524900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,12.09000015258789,12.390000343322754,11.789999961853027,11.850000381469728,764500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,11.920000076293944,12.18000030517578,11.640000343322754,11.6899995803833,516500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,11.4399995803833,11.6899995803833,10.920000076293944,11.59000015258789,1224100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,11.34000015258789,11.520000457763672,11.09000015258789,11.359999656677246,509600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,11.220000267028809,11.600000381469728,10.869999885559082,11.56999969482422,995400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,11.550000190734863,11.61299991607666,10.899999618530272,11.300000190734863,768300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,11.350000381469728,11.850000381469728,11.140000343322754,11.539999961853027,828300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,11.710000038146973,11.850000381469728,11.260000228881836,11.5,593200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,11.43000030517578,11.720000267028809,11.279999732971191,11.5,691300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,10.960000038146973,11.130000114440918,10.56999969482422,10.829999923706056,1034200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,11.0600004196167,11.979999542236328,10.850000381469728,11.949999809265137,625500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,12.15999984741211,12.949999809265137,12.074999809265137,12.609999656677246,984200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,12.380000114440918,13.06999969482422,12.239999771118164,12.970000267028809,465800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,12.970000267028809,14.600000381469728,12.970000267028809,13.81999969482422,1387900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,13.670000076293944,14.109999656677246,13.420000076293944,13.65999984741211,1019900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,13.600000381469728,14.050000190734863,13.404999732971191,13.949999809265137,511700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,14.020000457763672,14.625,13.5,13.640000343322754,1080700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,13.529999732971191,14.25,13.399999618530272,14.079999923706056,492900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,14.420000076293944,14.979999542236328,14.05500030517578,14.710000038146973,1211200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,15.239999771118164,18.06999969482422,14.880000114440918,15.489999771118164,1794200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,15.989999771118164,16.40999984741211,14.800000190734863,14.90999984741211,1097300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,14.90999984741211,16.18000030517578,14.850000381469728,15.279999732971191,1324900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,15.260000228881836,15.260000228881836,14.300000190734863,14.520000457763672,903800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,14.449999809265137,14.880000114440918,14.050000190734863,14.260000228881836,820300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,14.390000343322754,14.619999885559082,14.119999885559082,14.579999923706056,685200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,14.65999984741211,15.140000343322754,14.359999656677246,14.850000381469728,1463500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,15.18000030517578,15.770000457763672,15.170000076293944,15.390000343322754,687400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,15.4399995803833,15.880000114440918,13.449999809265137,13.9399995803833,1618700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,13.850000381469728,15.050000190734863,13.5649995803833,14.78499984741211,1013900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,14.6899995803833,15.390000343322754,14.43000030517578,15.350000381469728,1078400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,15.260000228881836,15.447999954223633,13.800000190734863,14.104999542236328,1065800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,14.079999923706056,14.6899995803833,13.710000038146973,14.31999969482422,2308000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,14.25,14.260000228881836,13.699999809265137,13.859999656677246,786600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,13.84000015258789,14.210000038146973,13.59000015258789,13.920000076293944,757700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,14.140000343322754,14.140000343322754,13.145000457763672,13.699999809265137,518000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,13.800000190734863,14.255000114440918,13.670000076293944,13.710000038146973,461000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,13.84000015258789,13.850000381469728,13.539999961853027,13.649999618530272,336100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,13.5,14.020000457763672,13.359999656677246,13.579999923706056,650000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,13.829999923706056,14.359999656677246,13.640000343322754,14.09000015258789,456000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,14.229999542236328,15.239999771118164,14.0649995803833,15.1899995803833,602400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,15.279999732971191,16.079999923706055,15.220000267028809,15.760000228881836,579800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,15.579999923706056,16.264999389648438,14.90999984741211,16.1299991607666,556300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,15.699999809265137,15.760000228881836,14.095000267028809,14.43000030517578,1130200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,14.550000190734863,15.6899995803833,13.979999542236328,15.619999885559082,501800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,15.710000038146973,16.209999084472656,15.210000038146973,15.31999969482422,686700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,15.039999961853027,15.329999923706056,14.5,15.079999923706056,377700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,15.010000228881836,15.119999885559082,14.59000015258789,14.619999885559082,488200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,14.65999984741211,15.789999961853027,14.4399995803833,15.739999771118164,903100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,15.0600004196167,15.0600004196167,14.21500015258789,14.729999542236328,810600.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,14.260000228881836,14.5,13.1899995803833,13.40999984741211,918200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,13.210000038146973,14.06999969482422,12.9399995803833,13.40999984741211,728600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,13.550000190734863,13.770999908447266,12.975000381469728,13.270000457763672,975200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,13.109999656677246,13.359999656677246,12.81999969482422,12.880000114440918,398200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,13.029999732971191,13.3100004196167,12.579999923706056,12.710000038146973,810100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,12.729999542236328,12.9350004196167,12.5,12.539999961853027,678100.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,12.479999542236328,13.06999969482422,12.300000190734863,12.960000038146973,1007900.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,13.010000228881836,13.31999969482422,12.729999542236328,13.0,445800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,13.100000381469728,13.460000038146973,12.5600004196167,12.56999969482422,379800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,12.5,12.59000015258789,11.630000114440918,11.770000457763672,854500.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,11.18000030517578,11.279999732971191,10.390000343322754,10.984999656677246,1077700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,11.100000381469728,11.229999542236328,10.770000457763672,11.0600004196167,474100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,11.029999732971191,11.420000076293944,10.890000343322754,11.420000076293944,514300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,11.220000267028809,11.75,11.039999961853027,11.0600004196167,758300.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,11.109999656677246,11.970000267028809,10.81999969482422,11.3100004196167,1017300.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,11.880000114440918,12.0,10.949999809265137,11.109999656677246,619300.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,11.630000114440918,12.109999656677246,11.4399995803833,11.710000038146973,498100.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,11.600000381469728,12.199999809265137,11.545000076293944,11.720000267028809,284400.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,12.43000030517578,12.84000015258789,11.300000190734863,12.3100004196167,518400.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,12.34000015258789,12.579999923706056,11.850000381469728,12.43000030517578,1022900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,12.449999809265137,12.857000350952148,12.220000267028809,12.520000457763672,592400.0,,,,,,,,,,
