Date,Open,High,Low,Close,Volume,"('Adj Close', 'HURN')","('Close', 'HURN')","('High', 'HURN')","('Low', 'HURN')","('Open', 'HURN')","('Volume', 'HURN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-11 19:00:00-05:00,104.18000030517578,105.27999877929688,103.56999969482422,104.6999969482422,110900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,103.51000213623048,104.8000030517578,100.8499984741211,101.4499969482422,100400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,101.58000183105467,105.7300033569336,101.47000122070312,105.61000061035156,102200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,105.45999908447266,106.86000061035156,105.0199966430664,106.86000061035156,76100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,106.98999786376952,108.2300033569336,105.23999786376952,105.23999786376952,67200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,104.38999938964844,105.41999816894533,104.38999938964844,104.66000366210938,64500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,104.25,104.5500030517578,102.5500030517578,104.0,83300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,103.9499969482422,105.44000244140624,103.41000366210938,105.18000030517578,114500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,105.18000030517578,107.05999755859376,104.6500015258789,107.0500030517578,70300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,106.63999938964844,107.25,105.87999725341795,107.0199966430664,66200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,107.0199966430664,107.9000015258789,106.27999877929688,107.36000061035156,99200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,103.12999725341795,104.87999725341795,93.0,93.9000015258789,339200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,94.9499969482422,98.6999969482422,94.9499969482422,98.12999725341795,320300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,98.12999725341795,99.5199966430664,97.51000213623048,99.4000015258789,219700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,99.52999877929688,100.36000061035156,98.23999786376952,98.33000183105467,159200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,97.7699966430664,98.0199966430664,96.9499969482422,97.29000091552734,127200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,98.33999633789062,98.5,96.8499984741211,97.93000030517578,99600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,98.7699966430664,100.19000244140624,98.18000030517578,99.37000274658205,141900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,100.06999969482422,100.31999969482422,98.87000274658205,99.0,132600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,98.86000061035156,99.51000213623048,97.51000213623048,99.3499984741211,147700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,98.72000122070312,99.58999633789062,97.23999786376952,97.79000091552734,150500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,97.83999633789062,99.6999969482422,97.51000213623048,97.93000030517578,136500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,97.79000091552734,97.79000091552734,95.37000274658205,95.9499969482422,177200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,95.2699966430664,97.29000091552734,95.2699966430664,96.47000122070312,268600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,96.5500030517578,97.26000213623048,93.61000061035156,94.27999877929688,209800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,94.4000015258789,95.95999908447266,94.22000122070312,95.25,98600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,94.6999969482422,96.22000122070312,94.54000091552734,95.91000366210938,151200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,96.0999984741211,97.3000030517578,95.25,95.4000015258789,151900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,95.95999908447266,95.95999908447266,94.29000091552734,95.08999633789062,114100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,95.30999755859376,95.54000091552734,94.37000274658205,94.8000030517578,136700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,95.27999877929688,95.83999633789062,94.98999786376952,95.5199966430664,141500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,96.23999786376952,96.81999969482422,95.91000366210938,96.31999969482422,92200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,96.31999969482422,97.66999816894533,96.20999908447266,96.62000274658205,97100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,96.37999725341795,96.75,94.9000015258789,95.2300033569336,130800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,94.55999755859376,95.93000030517578,93.97000122070312,95.0,157200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,94.87000274658205,96.44000244140624,94.37000274658205,96.0,132000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,96.70999908447266,96.87999725341795,93.62000274658205,93.83000183105467,202700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,93.73999786376952,95.11000061035156,93.08000183105467,94.19000244140624,103400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,94.75,95.7300033569336,94.18000030517578,94.45999908447266,104600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,94.80999755859376,96.20999908447266,94.1999969482422,94.91999816894533,105600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,93.5,94.44000244140624,93.11000061035156,93.69000244140624,111200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,94.19000244140624,94.83999633789062,93.61000061035156,93.87000274658205,88500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,93.9000015258789,93.9000015258789,92.19000244140624,92.38999938964844,79900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,92.4000015258789,92.4000015258789,90.29000091552734,91.1500015258789,122900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,91.0199966430664,91.4000015258789,90.5999984741211,90.66999816894533,73400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,91.2300033569336,91.6500015258789,90.70999908447266,91.23999786376952,111800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,91.30999755859376,92.0,90.06999969482422,90.44000244140624,90500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,90.16000366210938,92.69000244140624,90.0199966430664,92.31999969482422,116500.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,92.33999633789062,94.18000030517578,92.33999633789062,93.1999969482422,100400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,93.3499984741211,95.37999725341795,92.91999816894533,92.98999786376952,85200.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,92.97000122070312,93.61000061035156,91.79000091552734,93.44000244140624,183900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,92.86000061035156,95.0999984741211,92.25,93.80999755859376,206600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,94.4000015258789,94.45999908447266,93.0,93.62999725341795,125300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,93.9499969482422,94.5199966430664,93.27999877929688,93.68000030517578,174700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,93.45999908447266,94.06999969482422,92.98999786376952,93.23999786376952,153200.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,90.05999755859375,92.63999938964844,86.04000091552734,87.06999969482422,274600.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,87.5199966430664,87.63999938964844,84.26000213623047,85.63999938964844,197600.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,86.29000091552734,87.66999816894531,85.68000030517578,86.31999969482422,170500.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,86.5999984741211,88.87999725341797,86.5999984741211,86.93000030517578,119900.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,87.38999938964844,88.54000091552734,87.08000183105469,87.66000366210938,109600.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,87.16999816894531,88.16999816894531,86.93000030517578,87.08999633789062,159800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,87.2300033569336,87.91000366210938,86.41000366210938,87.0,284900.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,87.33999633789062,88.37999725341797,86.86000061035156,87.55999755859375,122200.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,87.58999633789062,89.05000305175781,87.05999755859375,87.33000183105469,163500.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,87.66000366210938,87.80000305175781,86.54000091552734,87.12000274658203,234100.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,87.69000244140625,88.31999969482422,86.4000015258789,86.5999984741211,141200.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,86.5999984741211,87.8499984741211,86.30999755859375,87.72000122070312,153400.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,87.7300033569336,88.43000030517578,86.5999984741211,87.66000366210938,134700.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,87.69000244140625,88.55000305175781,86.6500015258789,86.70999908447266,122500.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,86.37999725341797,86.8499984741211,85.02999877929688,85.41999816894531,107600.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,85.23999786376953,85.76000213623047,84.91000366210938,85.22000122070312,95500.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,85.16999816894531,85.7300033569336,84.87000274658203,85.58000183105469,91900.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,86.77999877929688,87.16999816894531,85.8499984741211,87.16999816894531,95100.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,87.27999877929688,88.9000015258789,86.51000213623047,88.05999755859375,146400.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,87.13999938964844,87.51000213623047,85.5999984741211,86.0999984741211,97100.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,86.0999984741211,86.69999694824219,85.3499984741211,85.91999816894531,82600.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,86.55999755859375,88.47000122070312,86.55999755859375,88.30999755859375,141500.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,89.0,90.0,88.37999725341797,89.88999938964844,145200.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,89.88999938964844,91.43000030517578,89.11000061035156,91.22000122070312,104000.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,91.41999816894533,94.51000213623048,90.43000030517578,94.48999786376952,335000.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,94.23999786376952,96.97000122070312,94.23999786376952,96.12000274658205,369300.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,95.43000030517578,97.80999755859376,95.41999816894533,97.36000061035156,247000.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,96.62999725341795,97.79000091552734,94.0,97.37999725341795,340900.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,96.9800033569336,97.77999877929688,94.88999938964844,97.1999969482422,171300.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,98.06999969482422,99.0199966430664,97.20999908447266,97.44000244140624,171400.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,97.2699966430664,97.62000274658205,95.20999908447266,96.16999816894533,102400.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,95.25,96.41000366210938,94.70999908447266,94.9499969482422,135700.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,94.30999755859376,97.1500015258789,94.30999755859376,96.73999786376952,174300.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,96.75,97.0199966430664,95.62999725341795,96.75,149300.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,96.66999816894533,98.33000183105467,96.05999755859376,97.02999877929688,128300.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,96.9499969482422,98.43000030517578,96.12000274658205,98.16000366210938,280200.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,98.06999969482422,99.2699966430664,97.12000274658205,97.5199966430664,203500.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,97.7300033569336,99.0,96.56999969482422,98.86000061035156,203600.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,98.44000244140624,99.0500030517578,96.97000122070312,97.9000015258789,190800.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,98.38999938964844,98.8000030517578,96.47000122070312,97.62000274658205,188900.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,98.27999877929688,98.83999633789062,97.20999908447266,98.5,228500.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,99.16000366210938,100.0,98.43000030517578,98.62999725341795,122200.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,98.8000030517578,99.97000122070312,98.1999969482422,99.26000213623048,86300.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,99.70999908447266,99.70999908447266,97.5,97.69000244140624,31500.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,97.6999969482422,98.33000183105467,96.51000213623048,98.08999633789062,125900.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,98.16999816894533,98.69000244140624,97.75,98.3000030517578,145900.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,97.93000030517578,99.06999969482422,97.30999755859376,97.93000030517578,192800.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,98.51000213623048,98.51000213623048,96.4499969482422,96.9499969482422,91300.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,98.16000366210938,99.83999633789062,97.4000015258789,99.0199966430664,93300.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,100.04000091552734,102.4000015258789,99.26000213623048,102.0999984741211,213900.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,102.69000244140624,104.79000091552734,102.69000244140624,104.22000122070312,153400.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,105.0500030517578,108.87000274658205,105.0500030517578,108.75,123900.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,107.75,108.3499984741211,104.1500015258789,107.20999908447266,197700.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,106.97000122070312,108.58000183105467,106.97000122070312,107.61000061035156,88400.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,107.9000015258789,108.41999816894533,106.58000183105467,107.20999908447266,151600.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,107.1999969482422,109.69000244140624,106.70999908447266,109.61000061035156,172100.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,109.48999786376952,111.3499984741211,109.08999633789062,110.4499969482422,141400.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,109.70999908447266,110.98999786376952,108.6999969482422,108.9800033569336,109100.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,109.61000061035156,112.0,109.01000213623048,109.3000030517578,139100.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,110.26000213623048,111.38999938964844,109.83999633789062,110.91999816894533,141700.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,111.2699966430664,113.93000030517578,111.01000213623048,113.5,258300.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,113.66999816894533,115.6500015258789,112.12000274658205,112.93000030517578,249800.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,110.0,111.83999633789062,103.95999908447266,110.01000213623048,579300.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,109.33999633789062,113.56999969482422,107.58000183105467,112.3499984741211,277700.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,109.68000030517578,111.26000213623048,106.69000244140624,108.51000213623048,216900.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,106.0199966430664,106.0199966430664,102.2699966430664,104.72000122070312,244900.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,104.23999786376952,105.69000244140624,102.48999786376952,102.68000030517578,105200.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,103.5500030517578,103.8499984741211,101.7300033569336,102.19000244140624,211600.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,102.61000061035156,103.75,102.20999908447266,103.12000274658205,93300.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,102.93000030517578,103.55999755859376,101.83999633789062,103.55999755859376,99200.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,103.63999938964844,103.91999816894533,102.5,103.51000213623048,90400.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,103.87000274658205,105.04000091552734,103.41000366210938,104.7300033569336,95400.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,104.81999969482422,104.81999969482422,102.9000015258789,103.5500030517578,51800.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,105.4499969482422,106.68000030517578,104.31999969482422,105.5,129600.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,105.36000061035156,106.18000030517578,104.76000213623048,104.76000213623048,55700.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,104.91999816894533,105.62000274658205,104.5999984741211,105.20999908447266,36900.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,105.3000030517578,105.86000061035156,104.54000091552734,105.31999969482422,55400.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,106.0999984741211,106.25,105.02999877929688,105.93000030517578,45600.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,105.73999786376952,106.5500030517578,104.93000030517578,105.29000091552734,63700.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,106.0,108.52999877929688,105.52999877929688,107.63999938964844,84600.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,107.75,108.75,107.12000274658205,107.56999969482422,72200.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,107.02999877929688,108.12000274658205,106.4499969482422,107.79000091552734,47800.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,107.8000030517578,107.98999786376952,105.83000183105467,106.6999969482422,122500.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,107.48999786376952,108.66999816894533,105.18000030517578,107.94000244140624,68900.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,108.54000091552734,110.87999725341795,108.37999725341795,110.44000244140624,120900.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,109.4800033569336,110.91000366210938,108.77999877929688,108.86000061035156,101400.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,108.76000213623048,108.76000213623048,106.5999984741211,108.08000183105467,64100.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,108.37999725341795,108.37999725341795,106.6500015258789,107.22000122070312,59300.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,106.9800033569336,106.9800033569336,103.91000366210938,104.4499969482422,54600.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,104.51000213623048,105.87000274658205,103.11000061035156,105.56999969482422,117800.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,105.56999969482422,106.8000030517578,105.0,105.5199966430664,65000.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,104.6500015258789,105.0999984741211,102.58000183105467,104.93000030517578,60000.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,105.1500015258789,105.87999725341795,104.58000183105467,105.75,56900.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,106.51000213623048,108.0,106.2699966430664,107.41999816894533,74500.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,107.55999755859376,108.8499984741211,106.66999816894533,107.1500015258789,87300.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,107.91000366210938,108.68000030517578,106.69000244140624,107.37000274658205,65800.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,107.37000274658205,108.63999938964844,105.91000366210938,106.9000015258789,89300.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,108.66000366210938,110.08000183105467,107.55999755859376,109.83000183105467,110300.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,109.97000122070312,111.0,109.45999908447266,110.5500030517578,218300.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,110.5500030517578,110.58999633789062,109.04000091552734,109.37999725341795,65500.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,109.18000030517578,110.08999633789062,108.86000061035156,109.11000061035156,59500.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,109.11000061035156,109.75,108.2699966430664,108.2699966430664,58900.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,109.2300033569336,109.33999633789062,107.81999969482422,108.0999984741211,57200.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,108.75,110.30999755859376,107.8499984741211,108.01000213623048,63200.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,107.73999786376952,109.1500015258789,107.5,108.6999969482422,93600.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,108.2699966430664,108.79000091552734,105.77999877929688,107.58000183105467,60000.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,106.8000030517578,107.25,105.62999725341795,106.02999877929688,55300.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,105.8000030517578,106.25,104.7300033569336,105.01000213623048,41400.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,106.12999725341795,107.27999877929688,105.83000183105467,106.86000061035156,72600.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,106.55999755859376,106.75,105.12000274658205,105.6500015258789,53000.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,106.22000122070312,106.5500030517578,105.55999755859376,106.02999877929688,55500.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,106.05999755859376,106.6999969482422,105.4000015258789,105.75,68700.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,104.87000274658205,106.12999725341795,104.36000061035156,105.38999938964844,64200.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,105.45999908447266,106.91000366210938,105.45999908447266,106.61000061035156,61100.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,106.33000183105467,107.25,106.13999938964844,106.88999938964844,39000.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,106.91999816894533,109.33000183105467,106.91999816894533,108.0199966430664,78600.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,108.04000091552734,108.3499984741211,107.0199966430664,107.06999969482422,56800.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,107.4000015258789,107.93000030517578,106.12999725341795,107.6999969482422,77100.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,107.88999938964844,108.69000244140624,107.31999969482422,108.02999877929688,79500.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,107.91999816894533,108.75,106.76000213623048,108.16000366210938,103200.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,108.16000366210938,108.4800033569336,107.20999908447266,108.2699966430664,56700.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,107.76000213623048,107.76000213623048,106.05999755859376,106.54000091552734,52300.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,107.0,107.0,104.02999877929688,104.11000061035156,62800.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,104.91999816894533,105.2699966430664,102.9499969482422,103.4800033569336,46600.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,104.44000244140624,105.0199966430664,103.6999969482422,104.13999938964844,133800.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,103.48999786376952,106.22000122070312,103.23999786376952,104.98999786376952,104600.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,109.76000213623048,118.0999984741211,108.22000122070312,116.1500015258789,168700.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,116.5,117.0500030517578,114.02999877929688,115.7300033569336,200400.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,115.81999969482422,116.43000030517578,112.94000244140624,115.06999969482422,148200.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,115.6999969482422,118.98999786376952,115.6999969482422,118.1999969482422,101300.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,118.1999969482422,120.41000366210938,118.12000274658205,120.31999969482422,99000.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,125.0,131.05999755859375,124.83999633789062,128.1300048828125,167900.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,127.5500030517578,127.7300033569336,124.94000244140624,127.66000366210938,126100.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,127.22000122070312,128.64999389648438,126.7699966430664,127.43000030517578,77000.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,128.0800018310547,130.1699981689453,127.55999755859376,129.8300018310547,82000.0,,,,,,,,,,
