Date,Open,High,Low,Close,Volume,"('Adj Close', 'EFSC')","('Close', 'EFSC')","('High', 'EFSC')","('Low', 'EFSC')","('Open', 'EFSC')","('Volume', 'EFSC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,44.22999954223633,45.65999984741211,44.22999954223633,45.11000061035156,113400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,44.91999816894531,45.06999969482422,43.810001373291016,43.91999816894531,146100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,44.119998931884766,44.5099983215332,44.119998931884766,44.40999984741211,172100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,44.06999969482422,45.040000915527344,43.72999954223633,44.47999954223633,142600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,44.29999923706055,44.93999862670898,44.09000015258789,44.93000030517578,95100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,44.29999923706055,44.34999847412109,44.0099983215332,44.09999847412109,86300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,43.869998931884766,44.33000183105469,43.58000183105469,44.27999877929688,99700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,43.81999969482422,44.13999938964844,43.16999816894531,43.7599983215332,111100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,44.2599983215332,44.59000015258789,42.810001373291016,43.310001373291016,101400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,42.66999816894531,42.93999862670898,42.0,42.06999969482422,142600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,41.4900016784668,42.209999084472656,41.4900016784668,42.09999847412109,166700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,42.220001220703125,42.470001220703125,41.93999862670898,42.38999938964844,93000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,42.40999984741211,43.09999847412109,42.060001373291016,43.09999847412109,94000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,43.5,44.09999847412109,43.119998931884766,44.09000015258789,101000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,43.75,43.75,41.619998931884766,42.43000030517578,344000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,42.56999969482422,42.77999877929688,41.369998931884766,41.77999877929688,249800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,42.38999938964844,42.38999938964844,41.400001525878906,42.369998931884766,262800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,42.720001220703125,42.7400016784668,41.79999923706055,42.43000030517578,109500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,42.36000061035156,43.70000076293945,41.95000076293945,43.68000030517578,171300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,43.540000915527344,44.15999984741211,42.970001220703125,43.77000045776367,168200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,42.79999923706055,43.2599983215332,41.47999954223633,41.630001068115234,153100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,41.970001220703125,42.0099983215332,39.709999084472656,40.56999969482422,165000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,39.720001220703125,40.58000183105469,39.720001220703125,40.41999816894531,181300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,39.84999847412109,40.11000061035156,39.29999923706055,39.619998931884766,131000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,39.560001373291016,40.060001373291016,39.20000076293945,39.52000045776367,149500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,39.65999984741211,40.04999923706055,38.54999923706055,39.650001525878906,123600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,39.4900016784668,39.900001525878906,39.130001068115234,39.38999938964844,130500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,39.11000061035156,39.959999084472656,38.77000045776367,39.90999984741211,134000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,39.959999084472656,41.31999969482422,39.959999084472656,40.7599983215332,161500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,39.43999862670898,39.709999084472656,38.36000061035156,38.77999877929688,174900.0,,,,,,,,,,
