Date,Open,High,Low,Close,Volume,"('Adj Close', 'GILD')","('Close', 'GILD')","('High', 'GILD')","('Low', 'GILD')","('Open', 'GILD')","('Volume', 'GILD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,80.91000366210938,83.76000213623047,80.87000274658203,83.23999786376953,7417500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,83.6500015258789,84.20999908447266,82.97000122070312,83.4800033569336,7329600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,83.79000091552734,84.94999694824219,83.44000244140625,84.4800033569336,5881000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,84.30000305175781,84.5199966430664,83.25,83.30999755859375,7369000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,82.86000061035156,84.06999969482422,82.5,83.98999786376953,8641200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,83.5199966430664,86.29000091552734,83.19000244140625,86.05999755859375,7601600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,83.9000015258789,84.94000244140625,83.37000274658203,84.5,8386600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,84.31999969482422,85.4800033569336,84.04000091552734,85.38999938964844,5862000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,85.87999725341797,86.44999694824219,85.63999938964844,86.37999725341797,5883900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,85.8499984741211,86.08999633789062,85.30999755859375,85.98999786376953,5139500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,85.83000183105469,86.58000183105469,85.56999969482422,86.4800033569336,5809500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,85.76000213623047,86.55000305175781,85.33000183105469,86.4000015258789,6260500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,86.37999725341797,87.87000274658203,86.08999633789062,87.29000091552734,6399400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,80.5,80.75,77.37000274658203,78.43000030517578,20378600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,78.54000091552734,79.87999725341797,78.38999938964844,79.4800033569336,7837600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,79.55999755859375,79.9000015258789,78.4800033569336,79.52999877929688,7563000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,80.08000183105469,81.05999755859375,79.55000305175781,80.2300033569336,8337400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,80.2300033569336,80.51000213623047,79.4000015258789,79.5199966430664,5481400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,79.6500015258789,80.01000213623047,78.91000366210938,79.06999969482422,6586000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,78.80000305175781,78.9000015258789,77.95999908447266,78.62000274658203,8102400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,78.79000091552734,79.02999877929688,78.01000213623047,78.26000213623047,7637300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,78.0,78.58000183105469,77.4000015258789,78.16000366210938,7698000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,77.61000061035156,77.98999786376953,76.91000366210938,76.95999908447266,7588800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,76.6500015258789,77.05000305175781,76.01000213623047,76.70999908447266,6690400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,76.87000274658203,77.87000274658203,76.70999908447266,77.72000122070312,8121200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,76.20999908447266,76.44999694824219,73.94000244140625,74.41999816894531,12449800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,74.4000015258789,74.58999633789062,73.02999877929688,73.80000305175781,8815200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,73.81999969482422,74.12000274658203,72.80999755859375,73.66999816894531,10718300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,73.41000366210938,75.13999938964844,73.11000061035156,74.44999694824219,7605800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,74.69000244140625,74.7699966430664,72.97000122070312,73.52999877929688,8560100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,73.11000061035156,73.83000183105469,72.83000183105469,73.04000091552734,7487700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,73.04000091552734,73.56999969482422,72.80999755859375,73.37000274658203,5482900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,73.0,73.08999633789062,71.37000274658203,71.58000183105469,12822500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,71.58999633789062,72.7300033569336,71.44999694824219,72.04000091552734,7874200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,72.51000213623047,73.29000091552734,72.51000213623047,73.19999694824219,6233600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,72.26000213623047,72.88999938964844,71.83000183105469,72.77999877929688,7323600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,73.25,74.23999786376953,73.0,73.55000305175781,5573500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,73.5,73.88999938964844,72.83999633789062,72.94999694824219,5177900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,72.8499984741211,73.13999938964844,72.62999725341797,73.0199966430664,6090400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,73.18000030517578,73.25,72.61000061035156,72.69999694824219,4245600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,72.72000122070312,72.91000366210938,71.91999816894531,72.0999984741211,8583200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,72.27999877929688,72.66000366210938,72.04000091552734,72.30999755859375,5400900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,72.38999938964844,72.5999984741211,71.95999908447266,72.25,5749900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,72.4000015258789,73.01000213623047,72.0999984741211,72.98999786376953,6280400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,72.87999725341797,73.31999969482422,72.51000213623047,72.62999725341797,6170300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,72.97000122070312,74.08000183105469,72.68000030517578,73.66000366210938,9902800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,73.95999908447266,75.44000244140625,73.66000366210938,75.12000274658203,9518300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,74.87999725341797,76.20999908447266,74.83000183105469,75.31999969482422,7394900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,75.25,75.33999633789062,74.25,75.08000183105469,7056300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,75.48999786376953,76.18000030517578,74.95999908447266,75.94000244140625,6003000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,74.72000122070312,75.0199966430664,73.81999969482422,74.20999908447266,8399300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,74.25,74.66000366210938,73.29000091552734,73.69000244140625,13963700.0,,,,,,,,,,
