Date,Open,High,Low,Close,Volume,"('Adj Close', 'ATHA')","('Close', 'ATHA')","('High', 'ATHA')","('Low', 'ATHA')","('Open', 'ATHA')","('Volume', 'ATHA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.559999942779541,2.9749999046325684,2.549999952316284,2.890000104904175,1395400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.8399999141693115,3.190000057220459,2.7699999809265137,3.0299999713897705,798700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.069999933242798,3.299999952316284,3.039999961853028,3.130000114440918,574600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,3.069999933242798,3.069999933242798,2.8299999237060547,2.869999885559082,667400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.859999895095825,3.240000009536743,2.7079999446868896,3.1700000762939453,600800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,3.140000104904175,3.150000095367432,2.8499999046325684,2.865000009536743,469800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.8499999046325684,3.005000114440918,2.7300000190734863,2.880000114440918,314300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,3.009999990463257,3.240000009536743,2.884999990463257,2.990000009536743,797600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,3.0799999237060547,3.109999895095825,2.9549999237060547,3.0,346200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,3.130000114440918,3.319999933242798,3.0810000896453857,3.1600000858306885,579500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,3.0899999141693115,3.1489999294281006,2.869999885559082,2.930000066757202,331500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.950000047683716,2.9600000381469727,2.759999990463257,2.7799999713897705,215300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.789999961853028,2.9049999713897705,2.720000028610229,2.880000114440918,218400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.9200000762939453,3.0899999141693115,2.869999885559082,3.069999933242798,335000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,3.059999942779541,3.319999933242798,3.059999942779541,3.2100000381469727,606500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.2300000190734863,3.2300000190734863,2.990000009536743,3.0199999809265137,204100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,3.039999961853028,3.109999895095825,3.0,3.0799999237060547,136700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,3.0799999237060547,3.119999885559082,2.9800000190734863,3.0899999141693115,124700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,3.0799999237060547,3.289999961853028,3.039999961853028,3.2799999713897705,186400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,3.2699999809265137,3.2699999809265137,3.059999942779541,3.0899999141693115,170600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.0899999141693115,3.2699999809265137,3.069999933242798,3.1700000762939453,256700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.180000066757202,3.4049999713897705,3.1600000858306885,3.25,397900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.2300000190734863,3.2300000190734863,3.015000104904175,3.130000114440918,153100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.130000114440918,3.164999961853028,3.0380001068115234,3.0899999141693115,101300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.069999933242798,3.259999990463257,3.069999933242798,3.180000066757202,133800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.200000047683716,3.200000047683716,3.039999961853028,3.0999999046325684,168200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.119999885559082,3.2300000190734863,3.0899999141693115,3.1700000762939453,174400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,3.2300000190734863,3.3499999046325684,3.1549999713897705,3.319999933242798,175900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.359999895095825,3.509999990463257,3.240000009536743,3.240000009536743,310000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.200000047683716,3.2149999141693115,3.049999952316284,3.150000095367432,190200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.220000028610229,3.289999961853028,3.174999952316284,3.259999990463257,116000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.369999885559082,3.680000066757202,3.299999952316284,3.660000085830689,566800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.660000085830689,3.8450000286102295,3.539999961853028,3.5799999237060547,497200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.680000066757202,3.930000066757202,3.680000066757202,3.930000066757202,476800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.940000057220459,4.297999858856201,3.670000076293945,3.700000047683716,705900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.7799999713897705,3.9600000381469727,3.619999885559082,3.930000066757202,324900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.0,4.039999961853027,3.880000114440918,3.930000066757202,297600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,3.950000047683716,3.9800000190734863,3.849999904632568,3.910000085830689,237400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,3.900000095367432,4.090000152587891,3.829999923706055,4.010000228881836,496800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,4.010000228881836,4.050000190734863,3.890000104904175,3.9700000286102295,260300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,4.010000228881836,4.090000152587891,3.803999900817871,3.849999904632568,246700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,3.880000114440918,4.019999980926514,3.869999885559082,3.940000057220459,196600.0,,,,,,,,,,
