Date,Open,High,Low,Close,Volume,"('Adj Close', 'BATRA')","('Close', 'BATRA')","('High', 'BATRA')","('Low', 'BATRA')","('Open', 'BATRA')","('Volume', 'BATRA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,42.869998931884766,43.0,42.09999847412109,42.27999877929688,38500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,42.2400016784668,42.34999847412109,41.650001525878906,41.72999954223633,41400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,41.84999847412109,41.959999084472656,41.630001068115234,41.75,22300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,41.56999969482422,42.209999084472656,41.56999969482422,42.0099983215332,34000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,42.29999923706055,43.220001220703125,42.18999862670898,43.150001525878906,59200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,42.900001525878906,42.95500183105469,42.43999862670898,42.619998931884766,23400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,42.459999084472656,42.77999877929688,42.29999923706055,42.540000915527344,22700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,42.2599983215332,42.560001373291016,41.86199951171875,42.13999938964844,21700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,42.54999923706055,42.619998931884766,42.04100036621094,42.33000183105469,29100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,42.2400016784668,42.2400016784668,41.709999084472656,42.09000015258789,28300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,41.81999969482422,42.20000076293945,41.5,42.11000061035156,20500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,42.130001068115234,42.34999847412109,41.56499862670898,41.7400016784668,30400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,42.02999877929688,42.56999969482422,41.810001373291016,42.560001373291016,40800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,43.0,43.4900016784668,42.54499816894531,43.130001068115234,41800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,43.4900016784668,43.93999862670898,43.4900016784668,43.869998931884766,25000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,43.880001068115234,44.18999862670898,43.09999847412109,43.709999084472656,43400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,43.66999816894531,44.25,43.66999816894531,43.93000030517578,32100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,43.84000015258789,44.0099983215332,43.13999938964844,43.310001373291016,21100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,43.27999877929688,44.119998931884766,43.0,43.9900016784668,35400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,44.060001373291016,44.380001068115234,43.55799865722656,44.06999969482422,21100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,44.04999923706055,44.31900024414063,43.060001373291016,43.06999969482422,25600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,43.22999954223633,43.619998931884766,43.0,43.619998931884766,23600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,43.22999954223633,43.48500061035156,42.82500076293945,42.9900016784668,27600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,42.66999816894531,42.900001525878906,42.36800003051758,42.66999816894531,31900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,42.54999923706055,43.2400016784668,42.54999923706055,43.2400016784668,13800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,43.470001220703125,43.52999877929688,42.79999923706055,42.95000076293945,35200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,42.84999847412109,43.75,42.75,43.52999877929688,20000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,43.68000030517578,43.93399810791016,43.34999847412109,43.59000015258789,25600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,43.43999862670898,44.06999969482422,43.43999862670898,43.619998931884766,47900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,43.36000061035156,43.36000061035156,41.98500061035156,42.220001220703125,43500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,42.7599983215332,43.25,42.45000076293945,43.18000030517578,24300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,43.45000076293945,44.14799880981445,43.34999847412109,43.869998931884766,56300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,43.70000076293945,43.70500183105469,42.810001373291016,43.0099983215332,37800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,42.77000045776367,43.165000915527344,42.637001037597656,42.84999847412109,26400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,42.79999923706055,42.79999923706055,42.08000183105469,42.540000915527344,27500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,42.540000915527344,42.540000915527344,41.84000015258789,41.84000015258789,43700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,41.810001373291016,42.29999923706055,41.810001373291016,41.97999954223633,27400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,41.81999969482422,42.52000045776367,41.81999969482422,42.310001373291016,29100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,42.38999938964844,42.47999954223633,42.09999847412109,42.220001220703125,17500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,41.95000076293945,42.75,41.54999923706055,41.54999923706055,18400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,42.040000915527344,42.27999877929688,41.79999923706055,41.95000076293945,27400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,41.93000030517578,41.970001220703125,41.6150016784668,41.810001373291016,18900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,41.95000076293945,42.16999816894531,41.400001525878906,41.65999984741211,22700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,41.47999954223633,41.757999420166016,41.34999847412109,41.34999847412109,23800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,41.7599983215332,41.7599983215332,40.43999862670898,41.02000045776367,43200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,41.34000015258789,41.83300018310547,41.20299911499024,41.709999084472656,19000.0,,,,,,,,,,
