Date,Open,High,Low,Close,Volume,"('Adj Close', 'LOB')","('Close', 'LOB')","('High', 'LOB')","('Low', 'LOB')","('Open', 'LOB')","('Volume', 'LOB')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,44.869998931884766,45.97499847412109,44.38999938964844,44.86000061035156,186100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,44.34000015258789,44.34000015258789,42.47999954223633,42.63999938964844,164100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,42.29999923706055,43.494998931884766,42.29999923706055,43.0,144900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,43.02000045776367,43.68000030517578,42.07500076293945,42.20000076293945,189300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,41.959999084472656,42.38999938964844,41.354000091552734,42.380001068115234,161300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,41.45000076293945,42.03499984741211,41.0099983215332,41.54999923706055,163200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,41.47999954223633,42.18999862670898,40.959999084472656,42.06999969482422,108300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,41.77000045776367,41.77000045776367,40.130001068115234,41.5,165200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,42.08000183105469,42.32500076293945,40.709999084472656,41.09999847412109,104400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,40.119998931884766,41.20500183105469,39.209999084472656,40.040000915527344,159000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,38.91999816894531,39.86000061035156,38.810001373291016,39.5099983215332,145000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,39.88999938964844,40.130001068115234,39.209999084472656,40.040000915527344,107600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,40.369998931884766,40.88999938964844,39.70000076293945,40.84000015258789,96800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,41.400001525878906,42.84999847412109,41.400001525878906,42.650001525878906,131100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,43.04999923706055,43.04999923706055,41.89300155639648,42.13999938964844,139100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,42.86000061035156,43.70000076293945,42.369998931884766,42.5,133500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,42.5,42.970001220703125,39.900001525878906,40.29999923706055,243500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,40.70000076293945,41.04999923706055,39.5,39.72999954223633,226600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,39.709999084472656,39.869998931884766,39.15999984741211,39.86000061035156,267400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,39.56999969482422,40.15999984741211,39.09000015258789,39.68000030517578,194200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,38.5,38.79199981689453,36.20000076293945,36.369998931884766,321500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,36.5,36.90999984741211,35.0,36.150001525878906,287000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,35.16999816894531,36.88999938964844,35.09000015258789,36.5099983215332,197100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,35.880001068115234,36.11000061035156,35.22999954223633,35.709999084472656,142600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,35.75,36.81999969482422,35.45000076293945,36.66999816894531,283200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,36.7599983215332,37.30500030517578,35.22999954223633,36.88999938964844,249400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,36.900001525878906,37.70000076293945,36.5,37.619998931884766,174200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,37.630001068115234,38.75,37.0,38.66999816894531,174200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,38.54999923706055,40.53499984741211,38.54999923706055,39.93999862670898,173700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,37.93999862670898,38.650001525878906,37.52999877929688,38.54999923706055,381400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,39.290000915527344,39.525001525878906,38.45000076293945,39.209999084472656,217400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,39.54999923706055,40.95000076293945,38.98799896240234,40.4900016784668,197500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,39.709999084472656,40.0,39.310001373291016,39.52999877929688,152900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,38.709999084472656,39.810001373291016,38.709999084472656,39.59000015258789,170100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,39.52000045776367,39.650001525878906,38.880001068115234,39.34999847412109,218900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,39.209999084472656,39.65499877929688,38.72999954223633,39.29999923706055,134500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,39.150001525878906,39.970001220703125,38.83000183105469,39.36000061035156,164700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,39.02999877929688,39.56999969482422,38.02999877929688,39.0,261800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,39.38999938964844,39.78499984741211,39.0099983215332,39.54999923706055,131700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,39.13999938964844,39.595001220703125,38.810001373291016,39.0099983215332,120300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,39.93999862670898,40.560001373291016,39.35499954223633,39.720001220703125,149400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,39.43999862670898,39.43999862670898,38.27000045776367,38.369998931884766,155200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,38.59000015258789,39.04999923706055,37.38999938964844,37.63999938964844,145200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,37.34000015258789,40.45000076293945,37.34000015258789,40.220001220703125,198200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,40.40999984741211,42.0,39.7599983215332,40.709999084472656,195600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,41.4900016784668,41.68999862670898,40.209999084472656,40.650001525878906,137600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,41.40999984741211,41.43999862670898,40.04999923706055,40.380001068115234,95200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,40.0,40.36000061035156,39.83000183105469,39.91999816894531,94200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,39.63999938964844,39.63999938964844,38.630001068115234,39.119998931884766,117600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,38.83000183105469,39.84000015258789,38.619998931884766,38.7400016784668,127800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,38.380001068115234,38.67499923706055,37.459999084472656,37.9900016784668,156500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,38.08000183105469,39.09600067138672,38.08000183105469,38.29999923706055,356700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,38.29999923706055,38.834999084472656,37.80099868774414,38.66999816894531,137600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,38.470001220703125,39.43899917602539,38.470001220703125,38.56999969482422,145400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,38.36000061035156,40.720001220703125,38.36000061035156,40.150001525878906,146000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,40.58000183105469,41.310001373291016,40.459999084472656,40.90999984741211,139300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,40.90999984741211,40.90999984741211,39.775001525878906,39.93999862670898,100800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,40.16999816894531,40.59000015258789,39.89799880981445,40.09000015258789,89000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,40.459999084472656,40.75,39.47999954223633,39.59000015258789,115500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,39.83000183105469,41.310001373291016,39.81999969482422,41.220001220703125,102500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,41.150001525878906,41.65999984741211,41.150001525878906,41.5099983215332,171800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,41.5099983215332,41.5099983215332,40.09000015258789,40.560001373291016,120800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,40.040000915527344,40.2400016784668,39.165000915527344,40.06999969482422,163600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,39.459999084472656,40.37300109863281,38.93999862670898,39.02000045776367,129100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,39.7400016784668,40.80500030517578,39.560001373291016,39.59999847412109,159200.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,39.470001220703125,40.34000015258789,39.43999862670898,40.33000183105469,99500.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,40.52999877929688,41.30500030517578,40.52999877929688,41.060001373291016,74100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,41.369998931884766,41.650001525878906,41.06999969482422,41.58000183105469,75600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,40.27999877929688,40.27999877929688,37.7400016784668,38.0099983215332,212500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,37.970001220703125,38.470001220703125,37.43999862670898,38.18000030517578,116700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,37.70000076293945,38.16999816894531,37.70000076293945,37.93000030517578,91100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,38.09999847412109,38.150001525878906,36.9900016784668,37.5099983215332,96500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,37.02000045776367,37.369998931884766,36.709999084472656,36.880001068115234,81500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,37.34999847412109,37.43000030517578,36.58000183105469,36.68000030517578,123000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,36.790000915527344,37.20000076293945,36.54999923706055,36.709999084472656,109000.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,36.5,37.97999954223633,36.5,37.900001525878906,135400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,37.900001525878906,38.52000045776367,37.33300018310547,38.40999984741211,118700.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,38.43000030517578,39.71500015258789,38.43000030517578,39.2599983215332,104000.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,38.63999938964844,39.959999084472656,38.63999938964844,39.869998931884766,149200.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,36.040000915527344,37.09999847412109,32.54999923706055,34.279998779296875,778100.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,34.16999816894531,35.0099983215332,32.77000045776367,33.18000030517578,356600.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,33.310001373291016,33.959999084472656,32.86000061035156,33.47999954223633,241400.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,33.25,34.01499938964844,32.29999923706055,32.31999969482422,141800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,32.689998626708984,34.540000915527344,32.52000045776367,33.4900016784668,239900.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,33.880001068115234,34.869998931884766,33.69499969482422,34.810001373291016,144400.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,35.650001525878906,36.005001068115234,35.08000183105469,35.31999969482422,141200.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,35.560001373291016,35.650001525878906,35.25,35.45000076293945,86100.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,35.5099983215332,35.6349983215332,35.180999755859375,35.25,95000.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,34.84000015258789,35.099998474121094,34.45000076293945,34.52000045776367,122700.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,34.61000061035156,35.59000015258789,34.04100036621094,35.529998779296875,131700.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,35.560001373291016,35.560001373291016,34.70000076293945,35.220001220703125,110100.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,35.540000915527344,35.68000030517578,34.95899963378906,35.060001373291016,129000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,35.84000015258789,36.4900016784668,35.525001525878906,35.61000061035156,117200.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,36.2400016784668,36.380001068115234,35.790000915527344,36.34000015258789,92900.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,36.209999084472656,36.47999954223633,35.935001373291016,36.209999084472656,91300.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,36.34000015258789,36.77999877929688,36.15499877929688,36.77999877929688,119300.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,36.72999954223633,36.72999954223633,36.040000915527344,36.04999923706055,91900.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,35.900001525878906,36.18000030517578,35.40999984741211,35.66999816894531,87600.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,35.54999923706055,35.779998779296875,35.2599983215332,35.40999984741211,107500.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,35.540000915527344,35.540000915527344,33.38999938964844,33.790000915527344,171700.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,34.09000015258789,34.31999969482422,33.689998626708984,34.16999816894531,103500.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,34.2599983215332,34.3849983215332,33.459999084472656,33.56999969482422,122700.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,32.720001220703125,33.11000061035156,32.5,32.63999938964844,146700.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,33.22999954223633,33.810001373291016,32.630001068115234,33.7599983215332,153300.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,34.029998779296875,35.0,33.88999938964844,34.47999954223633,184800.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,35.09000015258789,35.09000015258789,33.6349983215332,33.959999084472656,120600.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,33.54999923706055,33.56999969482422,32.77000045776367,32.849998474121094,94400.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,33.2400016784668,33.2400016784668,32.279998779296875,32.31999969482422,204200.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,32.369998931884766,32.720001220703125,32.04999923706055,32.630001068115234,125500.0,,,,,,,,,,
