Date,Open,High,Low,Close,Volume,"('Adj Close', 'HIG')","('Close', 'HIG')","('High', 'HIG')","('Low', 'HIG')","('Open', 'HIG')","('Volume', 'HIG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,80.62999725341797,81.54000091552734,80.62999725341797,81.4000015258789,1239400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,81.68000030517578,82.3499984741211,81.37000274658203,81.38999938964844,1622300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,81.72000122070312,82.97000122070312,81.72000122070312,82.0,1570900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,81.55000305175781,83.04000091552734,81.55000305175781,82.81999969482422,1430600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,82.6500015258789,82.97000122070312,81.29000091552734,82.01000213623047,1497900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,81.88999938964844,82.1500015258789,81.05000305175781,81.87000274658203,1237500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,81.94999694824219,82.48999786376953,81.83000183105469,82.43000030517578,1180000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,82.30999755859375,82.94999694824219,81.94000244140625,82.79000091552734,1555800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,83.16999816894531,83.37999725341797,81.69000244140625,82.16000366210938,1619700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,82.06999969482422,82.62999725341797,81.91000366210938,82.51000213623047,2334400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,82.23999786376953,83.19999694824219,82.16999816894531,82.37999725341797,1588700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,81.9000015258789,83.0199966430664,81.87000274658203,82.98999786376953,1280900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,83.97000122070312,85.16000366210938,83.7300033569336,85.0199966430664,3015200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,85.27999877929688,86.04000091552734,85.19000244140625,85.66000366210938,1590700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,85.54000091552734,86.05999755859375,85.48999786376953,85.7699966430664,1386800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,86.16999816894531,86.91999816894531,86.04000091552734,86.41999816894531,1612900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,87.05999755859375,87.33999633789062,86.05000305175781,87.12000274658203,1955800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,87.13999938964844,87.19999694824219,86.55999755859375,86.80999755859375,1292800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,86.55000305175781,86.8499984741211,86.31999969482422,86.81999969482422,1223300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,86.9000015258789,87.66999816894531,86.79000091552734,87.62999725341797,1624000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,88.19999694824219,88.4000015258789,86.8499984741211,86.95999908447266,2397500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,86.2300033569336,87.1500015258789,85.33999633789062,87.06999969482422,3317400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,89.08999633789062,91.8499984741211,88.05999755859375,90.31999969482422,4470000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,89.83999633789062,90.6500015258789,88.80999755859375,90.05000305175781,2084300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,90.0999984741211,90.62999725341795,89.4800033569336,89.69999694824219,1763300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,89.87000274658203,90.31999969482422,89.62000274658203,89.8499984741211,2158400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,89.80999755859375,90.0999984741211,89.04000091552734,89.7300033569336,1488600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,89.19000244140625,90.91000366210938,89.19000244140625,90.80999755859376,1607200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,91.02999877929688,91.91000366210938,90.77999877929688,91.0199966430664,1593600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,91.44000244140624,91.6500015258789,89.79000091552734,90.55999755859376,1391200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,90.91000366210938,91.6500015258789,90.66000366210938,91.45999908447266,1402200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,91.63999938964844,93.26000213623048,91.63999938964844,93.08000183105467,1421600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,92.94000244140624,93.69000244140624,92.66000366210938,93.05999755859376,1201500.0,,,,,,,,,,
