Date,Open,High,Low,Close,Volume,"('Adj Close', 'AAL')","('Close', 'AAL')","('High', 'AAL')","('Low', 'AAL')","('Open', 'AAL')","('Volume', 'AAL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,13.649999618530272,13.720000267028809,13.390000343322754,13.4399995803833,34607500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,13.149999618530272,13.170000076293944,12.890000343322754,12.949999809265137,41757700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,13.010000228881836,13.25,12.949999809265137,13.09000015258789,29105800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,13.050000190734863,13.670000076293944,13.010000228881836,13.600000381469728,37511200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,14.029999732971191,14.670000076293944,14.020000457763672,14.579999923706056,61134100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,14.510000228881836,14.630000114440918,14.359999656677246,14.380000114440918,35790700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,14.34000015258789,14.40999984741211,14.199999809265137,14.350000381469728,29831200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,14.479999542236328,14.630000114440918,14.239999771118164,14.59000015258789,33047700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,13.93000030517578,13.979999542236328,13.1899995803833,13.210000038146973,80445800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,13.079999923706056,13.199999809265137,12.779999732971191,13.1899995803833,55891500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,12.960000038146973,13.210000038146973,12.869999885559082,12.93000030517578,36991500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,13.0600004196167,13.869999885559082,13.010000228881836,13.81999969482422,58528200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,13.829999923706056,13.829999923706056,13.40999984741211,13.65999984741211,38757300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,13.960000038146973,14.079999923706056,13.539999961853027,13.619999885559082,38029500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,14.140000343322754,14.470000267028809,13.93000030517578,14.0,49961900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,14.15999984741211,14.18000030517578,13.850000381469728,13.93000030517578,42219600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,14.59000015258789,15.460000038146973,14.520000457763672,15.359999656677246,96168300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,15.550000190734863,15.84000015258789,15.0,15.130000114440918,45618600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,15.369999885559082,15.390000343322754,14.859999656677246,14.9399995803833,36835300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,14.789999961853027,14.880000114440918,14.529999732971191,14.529999732971191,24943100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,14.489999771118164,14.609999656677246,14.210000038146973,14.229999542236328,31538800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,14.350000381469728,14.399999618530272,13.869999885559082,14.34000015258789,39247200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,14.18000030517578,14.670000076293944,14.140000343322754,14.5600004196167,33128600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,14.359999656677246,14.390000343322754,14.109999656677246,14.260000228881836,25289600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,14.239999771118164,14.949999809265137,14.199999809265137,14.899999618530272,33592500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,14.920000076293944,15.029999732971191,14.710000038146973,14.90999984741211,31178200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,14.979999542236328,14.989999771118164,14.609999656677246,14.949999809265137,28024300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,15.029999732971191,15.18000030517578,14.710000038146973,14.880000114440918,26960700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,14.800000190734863,15.100000381469728,14.779999732971191,14.93000030517578,27722300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,14.6899995803833,14.869999885559082,14.40999984741211,14.609999656677246,35285700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,14.739999771118164,14.970000267028809,14.68000030517578,14.859999656677246,28226900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,15.020000457763672,15.149999618530272,14.84000015258789,14.899999618530272,25314600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,14.729999542236328,14.890000343322754,14.520000457763672,14.640000343322754,21535200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,14.5,14.949999809265137,14.489999771118164,14.699999809265137,30253100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,14.59000015258789,14.859999656677246,14.56999969482422,14.789999961853027,23032400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,14.9399995803833,15.279999732971191,14.890000343322754,15.239999771118164,35702500.0,,,,,,,,,,
