Date,Open,High,Low,Close,Volume,"('Adj Close', 'AMWD')","('Close', 'AMWD')","('High', 'AMWD')","('Low', 'AMWD')","('Open', 'AMWD')","('Volume', 'AMWD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,91.91000366210938,92.4000015258789,90.80999755859376,92.06999969482422,98600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,91.33999633789062,91.75,89.05999755859375,89.1500015258789,128100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,89.18000030517578,90.0999984741211,88.08999633789062,88.91999816894531,109700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,88.16999816894531,90.69000244140624,87.4800033569336,88.73999786376953,83200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,88.94000244140625,90.0999984741211,88.27999877929688,89.83000183105469,96900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,88.68000030517578,89.73999786376953,87.13999938964844,89.37999725341797,64600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,89.77999877929688,90.66999816894533,88.88999938964844,90.51000213623048,82700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,90.20999908447266,91.05999755859376,88.93000030517578,90.91000366210938,115400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,92.05999755859376,92.38999938964844,89.72000122070312,90.5999984741211,50600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,89.6500015258789,90.0199966430664,88.88999938964844,90.0199966430664,79700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,88.69000244140625,90.6500015258789,88.69000244140625,90.62000274658205,95100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,91.37000274658205,92.2699966430664,89.94999694824219,91.83000183105467,101300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,91.80999755859376,92.86000061035156,90.01000213623047,92.83999633789062,97800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,93.08000183105467,95.5500030517578,93.08000183105467,95.08000183105467,111600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,94.66000366210938,94.91000366210938,89.87999725341797,89.98999786376953,143700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,91.27999877929688,91.29000091552734,88.9000015258789,89.22000122070312,86900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,90.66000366210938,92.16999816894533,90.01000213623047,91.72000122070312,104700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,92.52999877929688,92.83000183105467,91.3000030517578,92.73999786376952,60900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,92.73999786376952,94.26000213623048,90.94000244140624,94.11000061035156,62700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,93.51000213623048,94.52999877929688,93.33000183105467,94.27999877929688,71100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,94.38999938964844,94.58999633789062,90.97000122070312,91.27999877929688,83400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,92.66000366210938,94.7300033569336,91.8000030517578,94.2300033569336,76400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,93.11000061035156,94.43000030517578,92.2300033569336,93.19000244140624,58300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,91.91000366210938,92.43000030517578,90.22000122070312,91.5500030517578,60200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,91.31999969482422,92.20999908447266,90.73999786376952,91.58999633789062,59000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,91.6999969482422,92.7300033569336,91.2699966430664,91.55999755859376,75000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,91.44000244140624,93.68000030517578,91.16999816894533,93.37999725341795,109900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,93.27999877929688,96.51000213623048,92.16000366210938,94.43000030517578,203800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,94.4800033569336,96.95999908447266,94.16999816894533,96.31999969482422,132100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,92.70999908447266,92.70999908447266,88.41000366210938,89.16000366210938,163400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,90.88999938964844,92.2300033569336,89.75,91.87999725341795,76800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,92.4800033569336,96.77999877929688,91.9800033569336,94.0500030517578,84300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,92.87999725341795,93.44000244140624,91.44000244140624,92.61000061035156,74100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,92.30999755859376,92.30999755859376,89.76000213623047,91.97000122070312,87600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,92.05999755859376,93.02999877929688,90.5999984741211,91.61000061035156,68100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,94.3000030517578,96.87000274658205,93.77999877929688,94.7699966430664,98000.0,,,,,,,,,,
