Date,Open,High,Low,Close,Volume,"('Adj Close', 'MUX')","('Close', 'MUX')","('High', 'MUX')","('Low', 'MUX')","('Open', 'MUX')","('Volume', 'MUX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,7.139999866485596,7.25,7.005000114440918,7.070000171661377,267500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,6.869999885559082,6.949999809265137,6.75,6.909999847412109,323700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,6.840000152587891,6.920000076293945,6.7829999923706055,6.880000114440918,232200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,6.920000076293945,7.099999904632568,6.769999980926514,6.940000057220459,473700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,6.760000228881836,6.869999885559082,6.730000019073486,6.820000171661377,219300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,6.840000152587891,6.840000152587891,6.619999885559082,6.659999847412109,346400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,6.610000133514404,6.690000057220459,6.550000190734863,6.590000152587891,204900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,6.610000133514404,6.679999828338623,6.46999979019165,6.579999923706055,604400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,6.820000171661377,6.989999771118164,6.679999828338623,6.730000019073486,382100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,6.550000190734863,6.710000038146973,6.489999771118164,6.559999942779541,336700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,6.400000095367432,6.539999961853027,6.328999996185303,6.510000228881836,465000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,6.519999980926514,6.570000171661377,6.434999942779541,6.539999961853027,383100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,6.630000114440918,6.630000114440918,6.400000095367432,6.550000190734863,336900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,6.449999809265137,6.619999885559082,6.429999828338623,6.559999942779541,394200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,6.619999885559082,6.690000057220459,6.445000171661377,6.539999961853027,368400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,6.730000019073486,6.730000019073486,6.380000114440918,6.630000114440918,695500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,6.75,6.909999847412109,6.651999950408936,6.760000228881836,464800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,6.760000228881836,6.820000171661377,6.690000057220459,6.769999980926514,269100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,6.829999923706055,6.829999923706055,6.5,6.739999771118164,739600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,6.730000019073486,6.800000190734863,6.53000020980835,6.550000190734863,605900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,6.550000190734863,6.659999847412109,6.409999847412109,6.409999847412109,483100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,6.440000057220459,6.989999771118164,6.429999828338623,6.989999771118164,812500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,6.800000190734863,7.410999774932861,6.690000057220459,7.369999885559082,953600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,7.230000019073486,7.310999870300293,7.079999923706055,7.260000228881836,409100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,7.300000190734863,7.320000171661377,7.059999942779541,7.070000171661377,288200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,7.079999923706055,7.099999904632568,6.980000019073486,7.0,289000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,6.880000114440918,6.96999979019165,6.829999923706055,6.860000133514404,285800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,6.829999923706055,6.909999847412109,6.744999885559082,6.860000133514404,323300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,6.829999923706055,7.03000020980835,6.809999942779541,6.940000057220459,252400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,6.690000057220459,6.690000057220459,6.389999866485596,6.409999847412109,842800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,6.420000076293945,6.489999771118164,6.110000133514404,6.159999847412109,797200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,6.190000057220459,6.360000133514404,6.139999866485596,6.210000038146973,493900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,6.159999847412109,6.349999904632568,6.125,6.199999809265137,444100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,6.210000038146973,6.25,6.079999923706055,6.159999847412109,336000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,6.159999847412109,6.230000019073486,6.050000190734863,6.230000019073486,223500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,6.150000095367432,6.170000076293945,6.019999980926514,6.050000190734863,311200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,6.070000171661377,6.260000228881836,5.960000038146973,6.199999809265137,400300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,6.150000095367432,6.25,6.019999980926514,6.239999771118164,210900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,6.260000228881836,6.300000190734863,6.059999942779541,6.079999923706055,258000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,6.019999980926514,6.059000015258789,5.920000076293945,5.940000057220459,338800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,6.010000228881836,6.21999979019165,6.010000228881836,6.139999866485596,369700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,6.349999904632568,7.039999961853027,6.309999942779541,6.849999904632568,1339900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,6.960000038146973,7.820000171661377,6.949999809265137,7.809999942779541,1585300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,8.0,8.119999885559082,7.710000038146973,8.100000381469727,1978600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,8.180000305175781,8.260000228881836,7.820000171661377,7.909999847412109,797200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,8.069999694824219,8.100000381469727,7.840000152587891,8.0600004196167,642500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,8.149999618530273,8.3100004196167,7.989999771118164,8.119999885559082,663900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,8.079999923706055,8.430000305175781,8.032999992370605,8.140000343322754,660800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,8.039999961853027,8.300000190734863,7.800000190734863,8.300000190734863,584600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,8.380000114440918,8.890000343322754,8.359999656677246,8.829999923706055,1188600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,8.739999771118164,8.850000381469727,8.329999923706055,8.460000038146973,583100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,8.5,8.779999732971191,8.319999694824219,8.600000381469727,641500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,8.520000457763672,8.59000015258789,8.229999542236328,8.460000038146973,1000300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,8.380000114440918,8.899999618530273,8.34000015258789,8.369999885559082,1603700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,8.369999885559082,9.050000190734863,8.300000190734863,8.979999542236328,1237400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,9.1899995803833,9.279999732971191,8.640000343322754,8.779999732971191,867500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,8.729999542236328,8.960000038146973,8.611000061035156,8.779999732971191,434800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,8.920000076293945,9.539999961853027,8.902999877929688,9.079999923706056,1133000.0,,,,,,,,,,
